report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-30,3681400000.0,2292500000.0,1139700000.0,2160300000.0,1521100000.0,373900000.0,3113500000.0,1184500000.0,350100000.0,251600000.0,76900000.0,3.17,79300000.0,227000000.0,157600000.0,0.0,3.17,507700000.0,0.1654066136348695,0.06834356494811757,0.08080937851292758,0.380440019270917,0.11244580054600932,0.09509969033519856,0.23016238248635856,0.1630640757989401,0.0,2.0114942528735633,,,,,,,,
2011-12-31,3637000000.0,2208800000.0,1123300000.0,2245300000.0,1391700000.0,356100000.0,4173000000.0,1580600000.0,442900000.0,320900000.0,92700000.0,4.12,77900000.0,391000000.0,221800000.0,0.0,4.12,664700000.0,0.23058130344183372,0.08823205938960682,0.07689911334771148,0.3787682722262162,0.1061346752935538,0.1217761891668958,0.318243874398218,0.15928588545410977,0.0,1.9663491498264043,,,,,,,,
2012-03-31,3658300000.0,1995800000.0,1076600000.0,2210600000.0,1447700000.0,186200000.0,992500000.0,381400000.0,89400000.0,60800000.0,21300000.0,0.84,72300000.0,92100000.0,61700000.0,0.0,0.84,151100000.0,0.04199765144712302,0.01661974140994451,0.06125944584382872,0.3842821158690176,0.09007556675062972,0.024437580296859197,0.06175312564757892,0.1522418136020151,0.0,1.8537989968419097,,,,,,,,
2012-06-30,3575100000.0,1948200000.0,1372600000.0,2146600000.0,1428500000.0,147200000.0,1911100000.0,742100000.0,149600000.0,100000000.0,34500000.0,1.39,71900000.0,141200000.0,118600000.0,0.0,1.39,268200000.0,0.07000350017500875,0.02797124555956477,0.05232588561561404,0.3883103971534718,0.07827952488095861,0.04184498335710889,0.10472523626181308,0.14033802522107686,0.0,1.41935013842343,10190100000.0,733300000.0,1032000000.0,3888600000.0,1591700000.0,9.52,9.52,0.0
2012-09-30,3500800000.0,1920300000.0,1440700000.0,2208000000.0,1292800000.0,179700000.0,2830200000.0,1070400000.0,161900000.0,100000000.0,39300000.0,1.41,70900000.0,274700000.0,199700000.0,0.0,1.41,361600000.0,0.07735148514851485,0.02856489945155393,0.03533319200056533,0.3782064871740513,0.05720443784891527,0.046246572212065816,0.12523205445544555,0.12776482227404423,0.0,1.3328937322135073,9906800000.0,581700000.0,843800000.0,3774500000.0,1445600000.0,7.76,7.76,0.0
2012-12-31,3523400000.0,1921600000.0,1443100000.0,2242200000.0,1281200000.0,212400000.0,-1936200000.0,-793900000.0,-213800000.0,-154500000.0,-43400000.0,-2.1099999999999994,-145600000.0,-94900000.0,-104200000.0,0.0,-2.1099999999999994,-318000000.0,-0.1205900718076803,-0.043849690639722994,0.07979547567400062,0.4100299555831009,0.1104224770168371,-0.060680024975875574,-0.16687480487043396,0.1642392314843508,0.0,1.3315778532326241,3797600000.0,106300000.0,187100000.0,1400000000.0,462900000.0,1.5300000000000002,1.5300000000000002,0.0
