report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,34517000000.0,10180000000.0,3150000000.0,13774000000.0,17139000000.0,3521000000.0,2000000.0,3727000000.0,,4456000000.0,2298000000.0,,1128000000.0,2.41,953000000.0,2509000000.0,,3523000000.0,,12.8753,2.1421,2.41,4456000000.0,0.1340801680378085,0.0665758901410899,,,0.12909580786279226,0.21566160100667892,,0.20555458311453412,3.231746031746032,,810000000.0,1903000000.0,1903000000.0,,0.8700000000000006,0.8700000000000006,1.8512874408828166,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2012-12-31,35440000000.0,10297000000.0,3343000000.0,14129000000.0,17543000000.0,3525000000.0,2000000.0,3705000000.0,,-3421000000.0,-1495000000.0,,-1022000000.0,-1.5699999999999998,-1908000000.0,-1519000000.0,,3527000000.0,3.0802,10.6763,1.8027,-1.5699999999999998,-3421000000.0,-0.08521917573961124,-0.04218397291196388,,,-0.0965293453724605,-0.16236355007119127,,0.20104885139371828,3.0801675142087945,,3041000000.0,5814000000.0,5814000000.0,,3.19,3.19,0.6066391468868249,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2013-03-31,42588000000.0,16583000000.0,3275000000.0,20739000000.0,17940000000.0,10088000000.0,4000000.0,9595000000.0,,1355000000.0,648000000.0,,428000000.0,0.68,953000000.0,831000000.0,,10092000000.0,,10.5137,1.7096,0.68,1355000000.0,0.036120401337792644,0.015215553677092139,,,0.03181647412416643,0.04833761415525114,,0.5625418060200669,5.06351145038168,,2925000000.0,5435000000.0,5435000000.0,,3.0700000000000007,3.0700000000000007,1.8568537258509659,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2013-06-30,63157000000.0,10578000000.0,5610000000.0,38508000000.0,19878000000.0,21142000000.0,73000000.0,3294000000.0,8871000000.0,1994000000.0,1130000000.0,,468000000.0,1.0,968000000.0,1865000000.0,,21215000000.0,,9.9552,1.5083,1.0,1994000000.0,0.056846765268135625,0.017891920135535252,0.127381354976891,0.22477736444594748,0.03157211393828079,0.04852407952692673,0.22477736444594748,1.0672602877553075,1.8855614973262032,,2581000000.0,4384000000.0,4384000000.0,,2.5200000000000005,2.5200000000000005,4.83918795620438,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2013-09-30,62598000000.0,9606000000.0,4498000000.0,37324000000.0,20405000000.0,21053000000.0,70000000.0,2219000000.0,15036000000.0,3701000000.0,1951000000.0,,967000000.0,1.0,993000000.0,3743000000.0,,21123000000.0,,12.7443,1.7563,1.0,3701000000.0,0.09561382014212202,0.031167129940253682,0.12975525405693003,0.24614259111465817,0.05912329467395124,0.08912059333461761,0.24614259111465817,1.0351874540553785,2.1356158292574476,,2234000000.0,3629000000.0,3629000000.0,,1.1100000000000003,1.1100000000000003,5.820611738771011,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2013-12-31,63473000000.0,9972000000.0,4773000000.0,37526000000.0,20934000000.0,20394000000.0,312000000.0,1985000000.0,-2986000000.0,-1699000000.0,-1071000000.0,,-388000000.0,-0.040000000000000036,-1908000000.0,-300000000.0,,20706000000.0,2.0893,14.7404,1.8728,-0.040000000000000036,-1699000000.0,-0.05116079105760963,-0.01687331621319301,0.35867381111855323,0.5689886135298058,-0.026767286877885085,-0.04080211335254563,0.5689886135298058,0.9891086271137862,2.089252042740415,,2658000000.0,5351000000.0,5351000000.0,,2.64,2.64,3.869557092132312,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2014-03-31,63843000000.0,9430000000.0,5383000000.0,37617000000.0,21150000000.0,19759000000.0,1091000000.0,1342000000.0,4985000000.0,1111000000.0,510000000.0,,357000000.0,0.0,1044000000.0,1201000000.0,,20850000000.0,,13.6272,1.6105,0.0,1111000000.0,0.024113475177304965,0.007988346412292655,0.10230692076228685,0.22286860581745235,0.017402064439327725,0.026452380952380953,0.22286860581745235,0.9858156028368794,1.7518112576630132,25906000000.0,2520000000.0,5107000000.0,5107000000.0,,1.96,1.96,4.082631682005091,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2014-06-30,64009000000.0,10254000000.0,7558000000.0,37597000000.0,21332000000.0,17512000000.0,2784000000.0,1458000000.0,10507000000.0,2264000000.0,992000000.0,,685000000.0,0.0,1045000000.0,2587000000.0,,20296000000.0,,15.0449,1.6808,0.0,2264000000.0,0.04650290643165198,0.015497820618975457,0.09441324831065004,0.21547539735414487,0.03537002609008108,0.054386470644758336,0.21547539735414487,0.9514344646540409,1.3567081238422862,27542000000.0,2382000000.0,5377000000.0,5377000000.0,,0.96,0.96,3.7745954993490796,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2014-09-30,63976000000.0,9031000000.0,6343000000.0,37261000000.0,21591000000.0,17975000000.0,1762000000.0,658000000.0,16203000000.0,3396000000.0,1544000000.0,,1034000000.0,1.0,1045000000.0,4513000000.0,,19737000000.0,,15.071,1.5359,1.0,3396000000.0,0.07151127784725117,0.02413405026885082,0.09529099549466148,0.2095908165154601,0.05308240590221333,0.08217189314750291,0.2095908165154601,0.9141308878699458,1.4237742393189343,28709000000.0,1975000000.0,5072000000.0,5072000000.0,,0.96,0.96,3.891364353312303,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2014-12-31,58795000000.0,9045000000.0,5172000000.0,35570000000.0,18287000000.0,18492000000.0,478000000.0,464000000.0,-10257000000.0,-6674000000.0,-4354000000.0,,-1752000000.0,-2.0,-2095000000.0,-2670000000.0,,18970000000.0,1.7488,,1.2136,-2.0,-6674000000.0,-0.23809263411166404,-0.07405391614933243,0.42449059179097204,0.6506775860388028,-0.11351305383110809,-0.17913412244678853,0.6506775860388028,1.0373489364029091,1.7488399071925753,21438000000.0,-1308000000.0,97000000.0,97000000.0,,-1.0,-1.0,195.56701030927834,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2015-03-31,56065000000.0,8854000000.0,4410000000.0,35279000000.0,15793000000.0,19754000000.0,558000000.0,549000000.0,4153000000.0,-2963000000.0,-2474000000.0,,-695000000.0,-2.0,1040000000.0,717000000.0,,20312000000.0,,,1.0489,-2.0,-2963000000.0,-0.15665168112454886,-0.04412735218050477,-0.5957139417288707,-0.7134601492896702,-0.05284937126549541,-0.08206619581775378,-0.7134601492896702,1.2861394288608878,2.0077097505668933,20606000000.0,-4292000000.0,-3977000000.0,-3977000000.0,,-3.0,-3.0,-5.1073673623334175,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2015-06-30,54008000000.0,8697000000.0,4739000000.0,35196000000.0,13805000000.0,20111000000.0,791000000.0,466000000.0,8401000000.0,-5337000000.0,-4325000000.0,,-1382000000.0,-4.0,1040000000.0,1786000000.0,,20902000000.0,,,1.1259,-4.0,-5337000000.0,-0.3132922854038392,-0.08008072878092135,-0.5148196643256755,-0.6352815141054636,-0.09881869352688491,-0.15377301408937677,-0.6352815141054636,1.5140890981528432,1.8351972990082295,18500000000.0,-9609000000.0,-11578000000.0,-11578000000.0,,-7.0,-7.0,-1.8053204353083434,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2015-09-30,50383000000.0,8155000000.0,4827000000.0,34417000000.0,10946000000.0,19792000000.0,906000000.0,338000000.0,12082000000.0,-9282000000.0,-8155000000.0,,-1742000000.0,-7.0,1050000000.0,2608000000.0,,20698000000.0,,,0.7394,-7.0,-9282000000.0,-0.7450210122419149,-0.1618601512414902,-0.6749710312862109,-0.7682502896871379,-0.1842288073358077,-0.29332574895714825,-0.7682502896871379,1.890919057189841,1.6894551481251294,14379000000.0,-19308000000.0,-24256000000.0,-24256000000.0,,-15.0,-15.0,-0.8533146437994723,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2015-12-31,46577000000.0,7462000000.0,4307000000.0,33769000000.0,7828000000.0,19779000000.0,649000000.0,224000000.0,-8759000000.0,4200000000.0,2718000000.0,,1884000000.0,2.0,-2048000000.0,-1891000000.0,,20428000000.0,1.7325,,0.5357,2.0,4200000000.0,0.34721512519161984,0.05835498207269683,-0.31030939604977736,-0.479506793012901,0.09017326148098848,0.1486409966024915,-0.479506793012901,2.6096065406234032,1.7325284420710472,15877000000.0,-12236000000.0,-13382000000.0,-13382000000.0,,-11.0,-11.0,-1.5265281721715738,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2016-03-31,42664000000.0,7233000000.0,4426000000.0,33927000000.0,3692000000.0,19638000000.0,1139000000.0,331000000.0,3527000000.0,-3876000000.0,-4184000000.0,,70000000.0,,,740000000.0,,20777000000.0,,,0.9195,,-3876000000.0,-1.133261105092091,-0.09806862928933058,-1.1862772894811455,-1.0989509498157073,-0.09084942808925558,-0.15840451183129675,-1.0989509498157073,5.627573131094258,1.6342069588793493,15251000000.0,-13946000000.0,-14295000000.0,-14295000000.0,,,,-1.4534452605806225,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2016-06-30,41296000000.0,10700000000.0,4540000000.0,32206000000.0,4003000000.0,18549000000.0,770000000.0,352000000.0,6576000000.0,-3854000000.0,-4663000000.0,,193000000.0,-3.0,,1614000000.0,1374000000.0,19319000000.0,,,1.0896,-3.0,-2480000000.0,-1.1648763427429427,-0.1129165052305308,-0.7090936739659367,-0.5860705596107056,-0.09332623014335528,-0.16525169367978731,-0.3771289537712895,4.826130402198351,2.356828193832599,13426000000.0,-14284000000.0,-12812000000.0,-11438000000.0,,,,-1.6890190592760972,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2016-09-30,41400000000.0,11505000000.0,4488000000.0,31560000000.0,4732000000.0,18180000000.0,802000000.0,1108000000.0,10453000000.0,-3495000000.0,-4446000000.0,,79000000.0,-3.0,1289000000.0,2594000000.0,2017000000.0,18982000000.0,,,1.0326,-3.0,-1478000000.0,-0.9395604395604396,-0.10739130434782608,-0.42533244044771834,-0.33435377403616184,-0.08442028985507247,-0.1473812937505271,-0.14139481488567876,4.011411665257819,2.5635026737967914,11797000000.0,-10575000000.0,-7025000000.0,-3634000000.0,,,,-5.2234452394056134,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2016-12-31,37317000000.0,10435000000.0,4265000000.0,28060000000.0,6051000000.0,14795000000.0,1232000000.0,4245000000.0,-5726000000.0,8433000000.0,9139000000.0,,29000000.0,,,-1219000000.0,-781000000.0,16027000000.0,2.4467,,1.2653,,7652000000.0,1.5103288712609486,0.2449017873891256,-1.5960530911631157,-1.4727558505064617,0.22598279604469812,0.3819639460096023,-1.3363604610548376,2.6486531151875723,2.446658851113716,14830000000.0,-4154000000.0,-2792000000.0,-182000000.0,,,,-88.06043956043956,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2017-03-31,36576000000.0,9767000000.0,4842000000.0,26989000000.0,6318000000.0,13135000000.0,2228000000.0,4001000000.0,3341000000.0,580000000.0,228000000.0,,174000000.0,,1454000000.0,792000000.0,389000000.0,15363000000.0,,74.8461,1.2935,,969000000.0,0.03608736942070275,0.006233595800524934,0.06824304100568691,0.17360071834780005,0.015857392825896762,0.02675153360084867,0.29003292427416943,2.4316239316239314,2.017141676992978,14644000000.0,258000000.0,1664000000.0,4663000000.0,,,,3.29466009007077,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2017-06-30,37043000000.0,10417000000.0,4944000000.0,27050000000.0,6673000000.0,13138000000.0,2216000000.0,4667000000.0,7052000000.0,1249000000.0,496000000.0,,360000000.0,,1453000000.0,1829000000.0,839000000.0,15354000000.0,,17.2878,1.1351,,2088000000.0,0.07432938708227184,0.013389844235078153,0.07033465683494045,0.1771128757799206,0.03371757147099317,0.05670313705906388,0.29608621667612023,2.300914131575004,2.106998381877023,15120000000.0,5417000000.0,6767000000.0,9231000000.0,,,,1.6633084172895678,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2017-09-30,37327000000.0,11150000000.0,5517000000.0,27097000000.0,6973000000.0,12567000000.0,2215000000.0,4957000000.0,11362000000.0,2166000000.0,776000000.0,,747000000.0,,1453000000.0,3018000000.0,1257000000.0,14782000000.0,,19.433,1.3187,,3423000000.0,0.11128639036282804,0.020789241031960778,0.0682978348882239,0.19063545150501673,0.0580277011278699,0.09956331877729258,0.30126738250308044,2.119891008174387,2.021025919883995,16029000000.0,10639000000.0,12428000000.0,14132000000.0,,,,1.045994905179734,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2017-12-31,37302000000.0,10779000000.0,5038000000.0,26006000000.0,7977000000.0,11703000000.0,1414000000.0,4447000000.0,-5352000000.0,-362000000.0,317000000.0,,-398000000.0,,-2906000000.0,-957000000.0,-771000000.0,13117000000.0,2.1624,15.7506,1.7447,,-1133000000.0,0.03973925034474113,0.008498203849659536,-0.05923019431988042,0.06763826606875935,-0.009704573481314675,-0.017161278088555987,0.2116965620328849,1.6443525134762442,2.1395394998015087,16403000000.0,1817000000.0,3633000000.0,5347000000.0,,,,2.453151299794277,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2018-03-31,36637000000.0,10106000000.0,4344000000.0,24711000000.0,8656000000.0,11123000000.0,483000000.0,3702000000.0,4868000000.0,1459000000.0,692000000.0,,506000000.0,,1458000000.0,1369000000.0,451000000.0,11606000000.0,,10.8957,1.3861,,1910000000.0,0.0799445471349353,0.018888009389415074,0.14215283483976993,0.29971240755957274,0.03982312962305866,0.07200671207185866,0.3923582580115037,1.340804066543438,2.326427255985267,17930000000.0,2281000000.0,4512000000.0,6288000000.0,,,,1.845737913486005,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2018-06-30,37028000000.0,10343000000.0,3799000000.0,24186000000.0,9474000000.0,11123000000.0,4000000.0,3859000000.0,10036000000.0,3123000000.0,1561000000.0,,1021000000.0,1.0,1458000000.0,2678000000.0,893000000.0,11127000000.0,,8.626,1.2823,1.0,4016000000.0,0.16476672999788897,0.042157286377876205,0.15554005579912317,0.3111797528895974,0.08434157934536027,0.15159458278724333,0.40015942606616184,1.1744775174160862,2.722558568044222,20914000000.0,3346000000.0,6386000000.0,8216000000.0,,,,1.3543086660175268,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2018-09-30,37749000000.0,10921000000.0,3851000000.0,24295000000.0,9977000000.0,,,4556000000.0,14944000000.0,4438000000.0,2117000000.0,,1543000000.0,1.0,1458000000.0,3925000000.0,1351000000.0,0.0,,6.286,0.9933,1.0,5789000000.0,0.21218803247469178,0.05608095578690826,0.14166220556745182,0.29697537473233404,0.11756602823915865,0.44482309311416257,0.38737955032119914,0.0,2.8358867826538563,24496000000.0,4687000000.0,8658000000.0,10582000000.0,,,,0.0,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2018-12-31,42216000000.0,10720000000.0,3329000000.0,24324000000.0,9798000000.0,,,4217000000.0,-11220000000.0,-4266000000.0,-1768000000.0,,-2079000000.0,-1.0,-2916000000.0,-4109000000.0,-941000000.0,0.0,3.2202,5.7415,0.802,-1.0,-5207000000.0,-0.18044498877321902,-0.04187985597877582,0.15757575757575756,0.3802139037433155,-0.10105173393973849,-0.4353949785670545,0.46408199643493764,0.0,3.220186242114749,18628000000.0,2602000000.0,4754000000.0,6508000000.0,,,,0.0,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2019-03-31,41059000000.0,9045000000.0,3247000000.0,23218000000.0,9783000000.0,9902000000.0,,2833000000.0,3792000000.0,321000000.0,31000000.0,,105000000.0,0.02,1457000000.0,534000000.0,347000000.0,9902000000.0,,9.7799,1.0815,0.02,668000000.0,0.003168762138403353,0.0007550110816142624,0.008175105485232068,0.08465189873417721,0.007818017974134782,0.016306832613665227,0.17616033755274263,1.012163957886129,2.7856482907299047,17552000000.0,1941000000.0,3616000000.0,5266000000.0,,1.02,1.02,1.8803646031143182,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2019-06-30,41086000000.0,8730000000.0,3286000000.0,23269000000.0,9709000000.0,,,2623000000.0,7338000000.0,354000000.0,-41000000.0,,90000000.0,-0.03,1451000000.0,1088000000.0,699000000.0,0.0,,16.6098,1.0427,-0.03,1053000000.0,-0.004222885982078484,-0.0009979068295769848,-0.005587353502316708,0.0482420278004906,0.00861607360171348,0.03646101555258008,0.14349959116925592,0.0,2.6567255021302496,14854000000.0,339000000.0,847000000.0,2303000000.0,,-0.009999999999999998,-0.009999999999999998,0.0,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2019-09-30,40943000000.0,8347000000.0,3381000000.0,23401000000.0,9444000000.0,,,2247000000.0,10491000000.0,316000000.0,-248000000.0,,181000000.0,-0.17,1451000000.0,1312000000.0,1021000000.0,0.0,,58.5865,0.9795,-0.17,1337000000.0,-0.02626005929690809,-0.006057201475221649,-0.023639309884663045,0.030121056143360976,0.007718047041008231,0.033460398136382886,0.12744256982175198,0.0,2.468796214137829,10401000000.0,-2026000000.0,-3275000000.0,-2149000000.0,,-1.18,-1.18,-0.0,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2019-12-31,40809000000.0,7915000000.0,3209000000.0,23361000000.0,9298000000.0,9821000000.0,,2020000000.0,-7219000000.0,100000000.0,19000000.0,,134000000.0,0.010000000000000009,-2908000000.0,-1452000000.0,-655000000.0,9821000000.0,2.4665,,1.3218,0.010000000000000009,-555000000.0,0.0020434502043450205,0.0004655835722512191,-0.0026319434824767975,-0.013852334118298934,0.002450439853953785,0.005230399079449762,0.07688045435655907,1.0562486556248656,2.466500467435338,14402000000.0,-239000000.0,1091000000.0,2503000000.0,,-0.17,-0.17,3.923691570115861,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2020-03-31,40219000000.0,7357000000.0,3143000000.0,23256000000.0,8855000000.0,9829000000.0,,1602000000.0,2798000000.0,-473000000.0,-491000000.0,,-60000000.0,-0.34,1452000000.0,-38000000.0,341000000.0,9829000000.0,,,0.7305,-0.34,-132000000.0,-0.0554488989271598,-0.01220816032223576,-0.17548248749106504,-0.1690493209435311,-0.011760610656654815,-0.025315778205951617,-0.04717655468191565,1.1099943534726144,2.34075723830735,13408000000.0,-761000000.0,297000000.0,1703000000.0,,-0.53,-0.53,5.771579565472695,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2020-06-30,40230000000.0,7155000000.0,2906000000.0,23075000000.0,8954000000.0,9824000000.0,,1465000000.0,5852000000.0,-152000000.0,-438000000.0,,36000000.0,,1453000000.0,453000000.0,699000000.0,9824000000.0,,,1.3007,,547000000.0,-0.04891668528032164,-0.010887397464578672,-0.0748462064251538,-0.025974025974025976,-0.0037782749192145164,-0.00809457876238151,0.09347231715652768,1.0971632789814607,2.4621472814865797,11922000000.0,-1158000000.0,-209000000.0,1197000000.0,,,,8.20718462823726,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2020-09-30,41099000000.0,8071000000.0,3096000000.0,23537000000.0,9236000000.0,9983000000.0,,2403000000.0,9703000000.0,728000000.0,-109000000.0,,333000000.0,,1453000000.0,1690000000.0,1093000000.0,9983000000.0,,,1.6683,,1821000000.0,-0.011801645734084019,-0.0026521326552957493,-0.011233639080696693,0.07502834174997423,0.017713326358305553,0.03787918205942036,0.1876739152839328,1.0808791684711996,2.6069121447028425,11134000000.0,-1019000000.0,203000000.0,1681000000.0,,,,5.938726948245092,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2020-12-31,42144000000.0,9303000000.0,3417000000.0,23476000000.0,10174000000.0,9677000000.0,,3657000000.0,-4155000000.0,2334000000.0,1637000000.0,,635000000.0,0.75,-2897000000.0,912000000.0,-605000000.0,9677000000.0,2.7226,63.1112,2.6626,0.75,1729000000.0,0.1609003341851779,0.03884301442672741,-0.3939831528279182,-0.5617328519855596,0.05538154897494305,0.11757594075865195,-0.4161251504211793,0.9511499901710242,2.722563652326602,14198000000.0,599000000.0,2437000000.0,3965000000.0,,,,2.4406052963430014,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
2021-03-31,43643000000.0,10856000000.0,4611000000.0,24070000000.0,10920000000.0,9153000000.0,,4580000000.0,4850000000.0,1532000000.0,718000000.0,,443000000.0,0.48,1477000000.0,1075000000.0,419000000.0,9153000000.0,,26.564,2.9556,0.48,1951000000.0,0.06575091575091575,0.016451664642668926,0.14804123711340206,0.31587628865979384,0.03510299475288133,0.07632142679220844,0.4022680412371134,0.8381868131868132,2.3543699848189115,16250000000.0,1808000000.0,4442000000.0,6048000000.0,,,,1.5133928571428572,,1.4832929,69.75,27.66,19.47771,79692.836,36.1583,3.859,4.347
