report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-07-02,71105000000.0,13643000000.0,12766000000.0,71105000000.0,38946000000.0,9176000000.0,3519000000.0,30468000000.0,6140000000.0,3720000000.0,266000000.0,2133000000.0,1.93,1924000000.0,4890000000.0,2561000000.0,1379000000.0,2329000000.0,9176000000.0,,16.586,1.8789,1.93,7519000000.0,0.09551686951163149,0.05231699599184305,0.12209531311539977,0.2015229092818695,0.08635117080374094,0.12759236939445576,0.07644085598004463,0.2467835105684653,0.235608278128691,1.0686981043396522,,,,,,,,,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2011-10-01,72124000000.0,13757000000.0,12088000000.0,72124000000.0,37385000000.0,10922000000.0,3185000000.0,40893000000.0,8043000000.0,4807000000.0,343000000.0,2785000000.0,2.52,1909000000.0,6994000000.0,3559000000.0,1841000000.0,3435000000.0,10922000000.0,1.1381,11.197,1.3162,2.52,9884000000.0,0.12858098167714324,0.0666491043203372,0.11755068104565573,0.1966840290514269,0.11151627752204536,0.1664976090421678,0.08399970655124349,0.2417039591128066,0.292149257723686,1.1380708140304434,,,,,,,,,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2011-12-31,73877000000.0,15060000000.0,13524000000.0,73877000000.0,37257000000.0,11226000000.0,3766000000.0,10779000000.0,2241000000.0,1464000000.0,90000000.0,720000000.0,0.8,1824000000.0,1734000000.0,634000000.0,485000000.0,1100000000.0,11226000000.0,,13.8508,1.6804,0.8,2726000000.0,0.03929462919719784,0.019816722389918377,0.13581964931811857,0.20790425827998887,0.03033420415014145,0.04622238722851309,0.10205028295760274,0.252899155765841,0.3013125050326113,1.1135758651286602,,,,,,,,,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2012-03-31,75233000000.0,14537000000.0,12724000000.0,75233000000.0,38049000000.0,12582000000.0,3731000000.0,20408000000.0,4117000000.0,2607000000.0,185000000.0,1370000000.0,1.43,1821000000.0,3546000000.0,2111000000.0,973000000.0,1435000000.0,12582000000.0,,15.1987,1.8931,1.43,5090000000.0,0.06851691240242845,0.034652346709555644,0.12774402195217563,0.20173461387691102,0.05472332619993886,0.08131381959668978,0.07031556252450019,0.24941199529596236,0.33067886146810693,1.1424866394215656,102548000000.0,12598000000.0,20541000000.0,8299000000.0,25219000000.0,884000000.0,6.68,6.68,0.49890955232166223,23.236425339366516,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2012-06-30,75291000000.0,14754000000.0,11117000000.0,75291000000.0,40006000000.0,12454000000.0,4374000000.0,31496000000.0,7146000000.0,4438000000.0,278000000.0,2363000000.0,2.44,1818000000.0,6431000000.0,2851000000.0,1495000000.0,3580000000.0,12454000000.0,,15.7612,2.0773,2.44,8641000000.0,0.1109333599960006,0.058944628176010413,0.14090678181356361,0.22688595377190754,0.09491174243933538,0.1362180709111704,0.11366522733045466,0.27435229870459743,0.31130330450432436,1.327156606998291,103576000000.0,13316000000.0,21547000000.0,9550000000.0,26341000000.0,896000000.0,7.1899999999999995,7.1899999999999995,0.47279905850195514,24.047991071428573,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2012-09-29,74898000000.0,13709000000.0,12813000000.0,74898000000.0,39759000000.0,10697000000.0,3387000000.0,-20405000000.0,-4244000000.0,-2827000000.0,-184000000.0,-1366000000.0,-1.54,-3645000000.0,-3745000000.0,-1812000000.0,-966000000.0,-5557000000.0,10697000000.0,1.0699,16.4428,2.2098,-1.54,-5210000000.0,-0.07110339797278603,-0.037744666079201045,0.138544474393531,0.20798823817691742,-0.056663729338567115,-0.08411289043919455,0.2723352119578535,0.2553295760842931,0.26904600216303226,1.0699289783813315,42278000000.0,5682000000.0,9260000000.0,558000000.0,11247000000.0,369000000.0,3.1299999999999994,3.1299999999999994,0.9510980705966036,25.094850948509485,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2012-12-29,80642000000.0,14322000000.0,14498000000.0,80642000000.0,41016000000.0,12633000000.0,3207000000.0,11341000000.0,2028000000.0,1382000000.0,72000000.0,590000000.0,0.77,1800000000.0,1144000000.0,545000000.0,514000000.0,599000000.0,12633000000.0,,15.7561,2.0596,0.77,2542000000.0,0.033694168129510434,0.017137471788894125,0.12185874261528966,0.1788202098580372,0.025148185808883707,0.037801263770060954,0.05281721188607707,0.22414249184375276,0.30800175541252195,0.9878603945371776,42840000000.0,5600000000.0,9047000000.0,57000000.0,11063000000.0,351000000.0,3.099999999999999,3.099999999999999,1.1419144897405766,25.774928774928775,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2019-03-30,214342000000.0,34277000000.0,44376000000.0,214342000000.0,89938000000.0,37803000000.0,10108000000.0,30225000000.0,10668000000.0,8240000000.0,,2292000000.0,5.43,1517000000.0,6014000000.0,2390000000.0,1560000000.0,3624000000.0,37803000000.0,,15.0059,3.3844,5.43,12228000000.0,0.09161867063977407,0.0384432355767885,0.2726220016542597,0.35295285359801487,0.04977092683655093,0.08351273279526542,0.11990074441687346,0.40456575682382134,0.42032288910138094,0.7724220299260862,52657000000.0,11233000000.0,15598000000.0,2246000000.0,18201000000.0,,7.1,7.1,2.0769737926487557,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2019-06-29,209475000000.0,31370000000.0,44593000000.0,,90472000000.0,36311000000.0,6728000000.0,50470000000.0,,10000000000.0,,2687000000.0,6.0,1616000000.0,,3567000000.0,2864000000.0,,36311000000.0,,20.6888,3.9355,6.0,,0.11053143514015386,0.047738393603055256,0.19813750743015654,,,,,,0.4013506941374127,0.7034736393604377,71631000000.0,16795000000.0,,,,,10.66,10.66,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2019-09-28,193984000000.0,28124000000.0,31341000000.0,,88877000000.0,38129000000.0,5418000000.0,69570000000.0,,11054000000.0,,3031000000.0,6.0,1666000000.0,,4876000000.0,4160000000.0,,38129000000.0,0.8974,21.2372,3.3726,6.0,,0.12437413504056168,0.05698408116133289,0.15889032629006755,,,,,,0.4290086299042497,0.8973549025238505,161606000000.0,30676000000.0,,,,,18.2,18.2,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
2019-12-28,200948000000.0,27776000000.0,34797000000.0,,89757000000.0,38057000000.0,6833000000.0,20858000000.0,,2107000000.0,,459000000.0,1.0,1817000000.0,,1338000000.0,1298000000.0,,38057000000.0,,24.9813,3.4468,1.0,,0.02347449224015954,0.01048529967951908,0.10101639658644165,,,,,,0.4240003565181546,0.7982297324481995,171123000000.0,31401000000.0,,,,,18.43,18.43,,,1.474286,124.69,80.1,10.57597,176124.52,14.3752,1.9024,1.8401
