report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-09-30,4103500000.0,963500000.0,818900000.0,2053700000.0,2049800000.0,805200000.0,,82600000.0,2221800000.0,774100000.0,339900000.0,,,64100000.0,1.53,167400000.0,500300000.0,44400000.0,455900000.0,805200000.0,,21.5441,2.5575,1.53,339900000.0,,,,0.34841119812764426,0.15298406697272482,0.08283172901181918,0.11905429071803852,0.20519398685750292,0.15298406697272482,0.3928188115913748,1.1765783367932592,2933000000.0,,505700000.0,1038700000.0,725500000.0,505700000.0,2.13,2.13,1.592248368597983,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2020-12-31,4197200000.0,975100000.0,772500000.0,2090900000.0,2106300000.0,839600000.0,,,-1337300000.0,-464800000.0,-191000000.0,358600000.0,,-58700000.0,-0.6800000000000002,-336200000.0,-30300000.0,-31400000.0,-61700000.0,839600000.0,1.2613,24.5854,2.9214,-0.6800000000000002,-191000000.0,0.17025115130798082,0.0854379109882779,-0.2681522470649817,0.34756599117625064,0.14282509534135945,-0.04550652816163157,-0.06483587358701924,0.04613774022283706,0.14282509534135945,0.3986136827612401,1.2622653721682848,3017800000.0,,461400000.0,1057600000.0,448600000.0,461400000.0,2.1399999999999997,2.1399999999999997,1.8196792371044648,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2021-03-31,4384100000.0,1208500000.0,823900000.0,2190300000.0,2193800000.0,932400000.0,,95000000.0,865900000.0,315200000.0,157100000.0,,,20500000.0,0.77,167700000.0,-19000000.0,13200000.0,-32200000.0,932400000.0,,24.9884,3.2636,0.77,157100000.0,,,,0.3640143203603187,0.18142972629633908,0.03583403663237609,0.050252702962062565,-0.037186742118027485,0.18142972629633908,0.4250159540523293,1.4668042238135697,3173700000.0,,517800000.0,1121200000.0,597500000.0,517800000.0,2.48,2.48,1.8006952491309385,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2021-06-30,4354700000.0,1107300000.0,931100000.0,2083100000.0,2271600000.0,716600000.0,,95900000.0,1807000000.0,656200000.0,318900000.0,,,45600000.0,1.55,167700000.0,360800000.0,24300000.0,336500000.0,716600000.0,,23.5914,3.2909,1.55,318900000.0,,,,0.36314333148865524,0.1764803541781959,0.07323122143890509,0.10671976440666622,0.1862202545655783,0.1764803541781959,0.3154604683923226,1.1892385350660508,3557400000.0,,624900000.0,1280700000.0,698500000.0,624900000.0,3.17,3.17,1.146743478956633,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2021-09-30,4472800000.0,1249500000.0,1016000000.0,2134700000.0,2338100000.0,700900000.0,,173200000.0,2776200000.0,991000000.0,486200000.0,,,67700000.0,2.41,167700000.0,540100000.0,38600000.0,501500000.0,700900000.0,,23.6915,3.3645,2.41,486200000.0,,,,0.3569627548447518,0.1751314746776169,0.10870148452870686,0.15998683777558406,0.1806426049996398,0.1751314746776169,0.29977332021727043,1.2298228346456692,4111800000.0,,771200000.0,1497600000.0,744100000.0,771200000.0,4.05,4.05,0.9088433609958506,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2021-12-31,4753600000.0,1304000000.0,1051700000.0,2331700000.0,2421900000.0,894100000.0,,,-1684300000.0,-643200000.0,-325300000.0,553000000.0,,-63000000.0,-1.4300000000000006,-335600000.0,-268700000.0,-15900000.0,-284600000.0,894100000.0,1.2399,21.8033,3.2026,-1.4300000000000006,-325300000.0,0.22833312688385152,0.11633288455065635,-0.3283263076649053,0.381879712640266,0.19313661461734846,-0.06843234601144396,-0.09810012062726176,0.1689722733479784,0.19313661461734846,0.3691729633758619,1.2398973091185699,3764800000.0,,636900000.0,1319200000.0,521200000.0,636900000.0,3.3,3.3,1.4038310566807977,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2022-03-31,4975900000.0,1541700000.0,1014400000.0,2472000000.0,2503900000.0,1091100000.0,,102300000.0,999600000.0,332200000.0,145800000.0,,,21500000.0,0.7,166500000.0,-131500000.0,17700000.0,-149200000.0,1091100000.0,,16.543,2.2999,0.7,145800000.0,,,,0.3323329331732693,0.14585834333733494,0.029301231937940875,0.04055632823365786,-0.14925970388155263,0.14585834333733494,0.435760214066057,1.519814668769716,3898500000.0,,625600000.0,1336200000.0,404200000.0,625600000.0,3.2299999999999995,3.2299999999999995,1.7440856777493605,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2022-06-30,4872200000.0,1462600000.0,1056100000.0,2309200000.0,2563000000.0,911500000.0,,135100000.0,2063800000.0,691700000.0,336600000.0,,,50000000.0,1.63,166000000.0,175300000.0,40100000.0,135200000.0,911500000.0,,13.3748,1.8717,1.63,336600000.0,,,,0.3351584455858126,0.1630971993410214,0.06908583391486392,0.09687724852496762,0.06551022385890105,0.1630971993410214,0.3556379243074522,1.3849067323170154,4155300000.0,,643300000.0,1371700000.0,202900000.0,643300000.0,3.309999999999999,3.309999999999999,1.416912793408985,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2022-09-30,6508600000.0,1562500000.0,1100500000.0,3869400000.0,2639200000.0,2448100000.0,,118800000.0,3118900000.0,1039800000.0,483700000.0,,,62300000.0,2.32,165800000.0,270500000.0,63200000.0,207300000.0,2448100000.0,,12.502,1.6272,2.32,483700000.0,,,,0.333386770976947,0.15508672929558498,0.07431705743170575,0.09507990486112476,0.06646574112667927,0.15508672929558498,0.9275916944528645,1.4198091776465243,4498000000.0,,640800000.0,1420500000.0,-91300000.0,640800000.0,3.219999999999999,3.219999999999999,3.8203807740324596,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2022-12-31,6447500000.0,1558500000.0,1063100000.0,3739400000.0,2708100000.0,2317300000.0,,,-2060500000.0,-699100000.0,-370800000.0,480900000.0,,-66400000.0,-1.7500000000000004,-332700000.0,49000000.0,-35800000.0,13200000.0,2317300000.0,1.466,15.386,1.7951,-1.7500000000000004,-370800000.0,0.17757837598316162,0.07458704924389298,-0.23338995389468575,0.33928658092695946,0.17995632128124242,-0.0575106630476929,-0.0737851713296454,-0.006406212084445523,0.17995632128124242,0.8556921827111259,1.4659956730316996,4121800000.0,,595300000.0,1364600000.0,206500000.0,595300000.0,2.899999999999999,2.899999999999999,3.8926591634470014,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2023-03-31,6671200000.0,1766700000.0,1001600000.0,3861700000.0,2809500000.0,2491800000.0,,119200000.0,1028600000.0,381800000.0,183600000.0,,,22000000.0,0.79,165800000.0,-106600000.0,16600000.0,-123200000.0,2491800000.0,,18.4925,2.1964,0.79,183600000.0,,,,0.37118413377406184,0.17849504180439432,0.027521285525842428,0.034633014543602514,-0.11977445070970251,0.17849504180439432,0.8869193806727176,1.7638777955271565,4150800000.0,,633100000.0,1414200000.0,232500000.0,633100000.0,2.9899999999999993,2.9899999999999993,3.935871110409098,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2023-06-30,6508300000.0,1570000000.0,1060600000.0,3573000000.0,2935300000.0,2114700000.0,,141600000.0,2111100000.0,781300000.0,392100000.0,,,49300000.0,1.7,165900000.0,338500000.0,35400000.0,303100000.0,2114700000.0,,21.6355,2.5584,1.7,392100000.0,,,,0.37009142153379754,0.1857325564871394,0.06024614722738657,0.07764356435643564,0.14357443986547297,0.1857325564871394,0.7204374339931182,1.4802941731095607,4198100000.0,,688600000.0,1503800000.0,400400000.0,688600000.0,3.059999999999999,3.059999999999999,3.071013650885855,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2023-09-30,6411000000.0,1499400000.0,1001900000.0,3370100000.0,3040900000.0,1993600000.0,,137000000.0,3119900000.0,1153100000.0,572200000.0,,,70100000.0,2.5,166200000.0,500700000.0,54800000.0,445900000.0,1993600000.0,,20.6129,2.5484,2.5,572200000.0,,,,0.36959517933267094,0.18340331420878875,0.0892528466697863,0.11365577515145496,0.14292124747588064,0.18340331420878875,0.6555953829458384,1.4965565425691187,4199100000.0,,777100000.0,1617100000.0,639000000.0,777100000.0,3.2399999999999993,3.2399999999999993,2.5654355938746622,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2023-12-31,6563300000.0,1569000000.0,949600000.0,3346200000.0,3217100000.0,1988300000.0,,,-2155100000.0,-797000000.0,-408700000.0,622700000.0,,-145400000.0,-1.2400000000000002,-331600000.0,-113400000.0,-30800000.0,-144200000.0,1988300000.0,1.6523,19.3012,2.9282,-1.2400000000000002,-408700000.0,0.19355941686612166,0.09487605320494263,-0.2889425084682845,0.3698204259663125,0.18964317201057956,-0.06227050416711106,-0.07851461943366504,0.0669110482112199,0.18964317201057956,0.6180410929097635,1.6522746419545071,4104500000.0,,739200000.0,1519200000.0,481600000.0,739200000.0,3.75,3.75,2.6897997835497836,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2024-03-31,6738700000.0,1748600000.0,919300000.0,3411500000.0,3327200000.0,2084300000.0,,109100000.0,1017200000.0,390100000.0,180800000.0,,,19900000.0,0.8,167200000.0,-107600000.0,19300000.0,-126900000.0,2084300000.0,,22.3761,3.4238,0.8,180800000.0,,,,0.38350373574518287,0.17774282343688558,0.02683010076127443,0.03341032985309064,-0.12475422729060165,0.17774282343688558,0.6264426544842511,1.9020994234743827,4093100000.0,,736400000.0,1527500000.0,477900000.0,736400000.0,3.76,3.76,2.830391091797936,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2024-06-30,6548000000.0,1563500000.0,950400000.0,3115100000.0,3432900000.0,1752600000.0,,214300000.0,2116500000.0,828000000.0,428800000.0,,,54700000.0,1.91,167300000.0,431600000.0,36300000.0,395300000.0,1752600000.0,,18.6753,2.9967,1.91,428800000.0,,,,0.39121190644932674,0.20259862981337112,0.06548564447159438,0.0826921222640054,0.18677061185920152,0.20259862981337112,0.5105304553001835,1.6450968013468013,4098500000.0,,773100000.0,1574200000.0,570100000.0,773100000.0,3.9699999999999993,3.9699999999999993,2.26697710516104,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2024-09-30,6472600000.0,1489100000.0,928800000.0,2973800000.0,3498800000.0,1628400000.0,,218100000.0,3109900000.0,1221200000.0,608700000.0,,,75300000.0,2.75,167200000.0,680200000.0,51700000.0,628500000.0,1628400000.0,,24.2248,3.9463,2.75,608700000.0,,,,0.3926814367021448,0.19572976623042543,0.09404257948892253,0.11871976907473865,0.20209653043506223,0.19572976623042543,0.4654167143020464,1.6032515073212747,4088500000.0,,809600000.0,1642300000.0,752700000.0,809600000.0,4.219999999999999,4.219999999999999,2.0113636363636362,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2024-12-31,6446500000.0,1436100000.0,895100000.0,2883600000.0,3562900000.0,1638700000.0,,,-2160800000.0,-840500000.0,-414500000.0,625400000.0,,-56600000.0,-1.7199999999999998,-334600000.0,-237500000.0,-32900000.0,-270400000.0,1638700000.0,1.6044,26.5892,4.0729,-1.7199999999999998,-414500000.0,0.17553116843021135,0.09701388350267587,-0.2894298407997038,0.3889763050721955,0.19182710107367643,-0.06429845652679748,-0.07968701937865272,0.1251388374676046,0.19182710107367643,0.45993432316371496,1.604401742822031,4082800000.0,,803800000.0,1598800000.0,626500000.0,803800000.0,3.7399999999999998,3.7399999999999998,2.038691216720577,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2025-03-31,6747200000.0,1727100000.0,912700000.0,3113600000.0,3633600000.0,1835700000.0,,140600000.0,1010400000.0,403300000.0,203100000.0,,,28000000.0,0.93,166300000.0,-38900000.0,16800000.0,-55700000.0,1835700000.0,,22.2455,3.5311,0.93,203100000.0,,,,0.3991488519398258,0.20100950118764846,0.030101375385345033,0.03713455103943832,-0.05512668250197941,0.20100950118764846,0.5052014531043593,1.8922975786129068,4076000000.0,,826100000.0,1612000000.0,697700000.0,826100000.0,3.8699999999999997,3.8699999999999997,2.222128071662026,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2025-06-30,6479500000.0,1432300000.0,990100000.0,2807300000.0,3672200000.0,1398100000.0,,143000000.0,2133500000.0,859900000.0,420800000.0,,,52000000.0,1.83,166000000.0,567700000.0,27700000.0,540000000.0,1398100000.0,,27.616,4.1049,1.83,420800000.0,,,,0.4030466369814858,0.1972345910475744,0.06494328266069913,0.08299311677809991,0.2531052261542067,0.1972345910475744,0.380725450683514,1.4466215533784466,4093000000.0,,818100000.0,1643900000.0,842400000.0,818100000.0,3.79,3.79,1.7089597848673757,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2025-09-30,6759600000.0,1445100000.0,988200000.0,2977200000.0,3782400000.0,1580100000.0,,128400000.0,3155500000.0,1278500000.0,652500000.0,,,84400000.0,2.94,165700000.0,764000000.0,45100000.0,718900000.0,1580100000.0,,27.7098,4.3903,2.94,652500000.0,,,,0.405165583901125,0.20678180953890032,0.09652938043671223,0.12167832167832168,0.2278244335287593,0.20678180953890032,0.4177506345177665,1.4623557984213722,4138600000.0,,861900000.0,1701200000.0,932800000.0,861900000.0,3.98,3.98,1.8332753219631048,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
2025-12-31,6868800000.0,1541800000.0,959300000.0,2999600000.0,3869200000.0,1638600000.0,,,-2123400000.0,-851400000.0,-418900000.0,653800000.0,,-57400000.0,-1.7400000000000002,-332500000.0,-478000000.0,-20800000.0,-498800000.0,1638600000.0,1.6072,26.0656,4.0809,-1.7400000000000002,-418900000.0,0.16897549881112375,0.09518402049848591,-0.30790242064613355,0.4009607233681831,0.19727795045681454,-0.06098590729093874,-0.07605577544573151,0.2349062823773194,0.19727795045681454,0.4234983976015714,1.6072135932450746,4176000000.0,,857500000.0,1690300000.0,704400000.0,857500000.0,3.959999999999999,3.959999999999999,1.9109037900874635,1.2612427,113.95,74.25,1.53437,14008.913,21.4269,4.4044,3.3546
