report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,9630621000.0,3055388000.0,1521093000.0,2968681000.0,6659552000.0,,,451723000.0,4098520000.0,1410342000.0,1087906000.0,334213000.0,4.53,240137000.0,1371990000.0,185511000.0,268772000.0,1186479000.0,0.0,,25.5298,6.532,4.53,1679114000.0,0.16336023804604274,0.11296322428221399,0.26543874374164333,0.34411006900051727,0.14644351594772548,0.21177730874389147,0.2894896206435494,0.40968788733494044,0.0,2.008679285224506,5814878000.0,1503617000.0,1820530000.0,1518534000.0,2161147000.0,6.289999999999999,6.289999999999999,0.0,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2012-12-31,10130118000.0,3244337000.0,1657389000.0,3166323000.0,6961523000.0,,,570721000.0,-2587039000.0,-798956000.0,-700041000.0,-148976000.0,-2.880000000000001,-483470000.0,-516924000.0,-112961000.0,-161638000.0,-629885000.0,0.0,1.9578,25.0947,6.2777,-2.880000000000001,-960594000.0,-0.10055859903070061,-0.06910492059421224,0.270595456813755,0.3088302882175336,-0.0788693675631419,-0.11476741511878938,0.24347719535731777,0.3713102121769328,0.0,1.9574988128918438,5516461000.0,1380033000.0,1855849000.0,1399427000.0,2221497000.0,5.76,5.76,0.0,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2013-03-31,10164717000.0,5328838000.0,1281662000.0,2825111000.0,7339010000.0,,,663302000.0,1415096000.0,510525000.0,426749000.0,65508000.0,1.79,238304000.0,178939000.0,33289000.0,97453000.0,145650000.0,0.0,,30.2885,8.0775,1.79,607978000.0,0.05814803359036164,0.04198336264551192,0.30156893949244434,0.36077057669585666,0.05022520548284817,0.06956319721597327,0.10292587923363503,0.4296372825589218,0.0,4.157756101062526,5639543000.0,1504121000.0,1997004000.0,1405003000.0,2376160000.0,6.299999999999999,6.299999999999999,0.0,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2013-06-30,10841590000.0,2523221000.0,1304074000.0,2939445000.0,7901549000.0,726388000.0,3188000.0,392507000.0,3138569000.0,1173052000.0,917419000.0,224648000.0,3.0,238543000.0,804151000.0,87440000.0,225880000.0,716711000.0,729576000.0,,32.1649,8.7037,3.0,1398932000.0,0.11610622170412409,0.08462033705388232,0.29230486887495544,0.37375377122503917,0.10819925859583326,0.13590951353386727,0.2283559800660747,0.44572287561624424,0.09233328806794719,1.9348756282235517,6065146000.0,1732033000.0,2294963000.0,1418955000.0,2725430000.0,6.4399999999999995,6.4399999999999995,0.2676920706090415,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2013-09-30,11250249000.0,2643672000.0,1518711000.0,3124561000.0,8125092000.0,694894000.0,3385000.0,427811000.0,4966349000.0,1857583000.0,1405035000.0,410753000.0,5.0,238508000.0,1476073000.0,167628000.0,373357000.0,1308445000.0,698279000.0,,33.7174,8.9629,5.0,2230940000.0,0.17292542656747764,0.12488923578491462,0.28291104793481087,0.3740339231093103,0.16511483434722202,0.2105298530459617,0.26346215298199943,0.44921128176855873,0.08594105765202413,1.7407340830480584,6932975000.0,2049162000.0,2742204000.0,1540921000.0,3277256000.0,6.909999999999999,6.909999999999999,0.21306818875302996,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2013-12-31,11863335000.0,3184934000.0,1758279000.0,3242497000.0,8620242000.0,592433000.0,3494000.0,602562000.0,-2587815000.0,-1025651000.0,-886862000.0,-99895000.0,-1.9799999999999995,-477047000.0,-114085000.0,-42076000.0,-164950000.0,-156161000.0,595927000.0,1.8117,35.4607,9.5262,-1.9799999999999995,-1190601000.0,-0.10288133442193387,-0.07475655032922866,0.3427068781964708,0.39633860998564424,-0.08645553716556095,-0.11128821530941978,0.06034473097961021,0.460079642478307,0.06913112184089495,1.8113928449353032,6932199000.0,1862341000.0,2515509000.0,2014645000.0,3047249000.0,7.81,7.81,0.19556229241522435,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2014-03-31,12230131000.0,3525024000.0,1594247000.0,3089068000.0,9136711000.0,591012000.0,3550000.0,828601000.0,2129751000.0,671348000.0,479956000.0,178414000.0,2.0,237849000.0,104626000.0,54306000.0,190963000.0,50320000.0,594562000.0,,37.7458,9.4554,2.0,862311000.0,0.052530500308043016,0.039243733366388305,0.22535780004329145,0.31522370455513343,0.0548929524957664,0.06898871298749917,0.023627175195597983,0.4048881770685869,0.06507396370532022,2.2110902513851367,7646854000.0,1915548000.0,2676332000.0,1919315000.0,3301582000.0,8.02,8.02,0.18008397186560868,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2014-06-30,12917998000.0,3925013000.0,1916624000.0,3352772000.0,9561299000.0,586091000.0,3386000.0,863197000.0,4551203000.0,1660073000.0,1194462000.0,446935000.0,5.0,237634000.0,1095219000.0,118308000.0,355102000.0,976911000.0,589477000.0,,34.9591,8.9624,5.0,2015175000.0,0.12492674896998829,0.09246494696778866,0.2624497303240484,0.3647547692335411,0.12850853514608068,0.16354148687745645,0.21464896204366185,0.4427785356970454,0.06165239681344554,2.047878457120437,9059488000.0,2192591000.0,3163353000.0,2179515000.0,3917825000.0,10.02,10.02,0.1504602681334669,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2014-09-30,13704142000.0,4372111000.0,1940647000.0,3273257000.0,10427696000.0,583977000.0,3220000.0,1186281000.0,7062649000.0,2812651000.0,2051320000.0,721709000.0,8.0,237449000.0,2009252000.0,180854000.0,530508000.0,1828398000.0,587197000.0,,31.1392,8.6524,8.0,3343159000.0,0.19671843137736275,0.1496861313900571,0.29044626173550464,0.3982430671551142,0.20524094102352414,0.255349825005109,0.25888275065064115,0.47335765942778696,0.0563112887065369,2.2529141054503987,11155788000.0,2838876000.0,4118421000.0,2699468000.0,5030044000.0,13.02,13.02,0.11673794503586847,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2014-12-31,14316559000.0,4672673000.0,2219706000.0,3502519000.0,10809010000.0,582061000.0,3136000.0,1204924000.0,-4040279000.0,-1171658000.0,-790954000.0,-357116000.0,-3.0,-475756000.0,-266982000.0,-65717000.0,-388423000.0,-332699000.0,585197000.0,2.0446,27.3137,8.2613,-3.0,-1560081000.0,-0.07317543419795153,-0.05524749347940382,0.19576717350460204,0.28999432959951527,-0.08183935818655866,-0.10282927104975362,0.08234555088893614,0.38613199731998704,0.054139740827328316,2.1050864393753046,9703324000.0,2934784000.0,3972414000.0,2522930000.0,4660564000.0,12.0,12.0,0.1255635584019445,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2015-03-31,15219454000.0,5258896000.0,1946231000.0,3549996000.0,11666771000.0,580672000.0,3254000.0,1478051000.0,2554963000.0,1117875000.0,822541000.0,281881000.0,3.0,235630000.0,733037000.0,97830000.0,147937000.0,635207000.0,583926000.0,,30.2263,9.7806,3.0,1265812000.0,0.07050288378849641,0.05404536851321999,0.3219385173092526,0.4375307979019657,0.07345040104592451,0.09124991010715554,0.24861690756382773,0.4954326148754405,0.05005035240684848,2.7020924032142126,10128536000.0,3277369000.0,4418941000.0,3107817000.0,5064065000.0,13.0,13.0,0.11530776164997882,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2015-06-30,16759171000.0,5618985000.0,2555832000.0,4186173000.0,12572577000.0,576207000.0,3262000.0,1282078000.0,5146605000.0,2350971000.0,1749817000.0,574382000.0,7.0,235671000.0,1780257000.0,227688000.0,292523000.0,1552569000.0,579469000.0,,27.2244,9.2263,7.0,2643494000.0,0.13917727447602826,0.10440952001742806,0.33999442350831277,0.4568003567400257,0.1402796713512858,0.17875325253576516,0.301668575692131,0.513638408232223,0.04608991458155317,2.1984954410149022,10723938000.0,3832724000.0,5109839000.0,3683475000.0,5692384000.0,15.0,15.0,0.10179724347479017,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2015-09-30,20728368000.0,9270873000.0,2633968000.0,10161425000.0,10572726000.0,6529275000.0,5171000.0,4089003000.0,7924464000.0,3722803000.0,2715439000.0,904475000.0,11.0,234659000.0,2675705000.0,456885000.0,444100000.0,2218820000.0,6534446000.0,,19.0682,6.4954,11.0,4166903000.0,0.25683433014342755,0.13100109955593223,0.3426653209605091,0.46978609531193527,0.1795994262548793,0.2176165061063278,0.2799962243503157,0.525827740526047,0.618047417477763,3.519736382522491,11585753000.0,4496843000.0,6019991000.0,4073897000.0,6516128000.0,18.0,18.0,1.002811178663157,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2015-12-31,19504800000.0,6700300000.0,2577700000.0,10129900000.0,9372800000.0,6521500000.0,4800000.0,1308000000.0,-4862232000.0,-2300649000.0,-1740797000.0,-599138000.0,-6.0,-474760000.0,-1472899000.0,-139403000.0,-284160000.0,-1612302000.0,6526300000.0,2.5989,19.2519,6.3441,-6.0,-2584809000.0,-0.18572859764424718,-0.08924967187564087,0.35802425717242614,0.4731672614552329,-0.11795296542389566,-0.1447030964016831,0.33159709368043316,0.5316095570922984,0.6963020655513827,2.5993327384877993,10763800000.0,3547000000.0,4891000000.0,2794294000.0,5491400000.0,15.0,15.0,1.1884583166405653,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2016-03-31,20674700000.0,7201300000.0,2776600000.0,10346600000.0,10326800000.0,6535600000.0,4900000.0,1130700000.0,2726800000.0,1378400000.0,970900000.0,356400000.0,4.0,219300000.0,963400000.0,126900000.0,149700000.0,836500000.0,6540500000.0,,15.4043,5.2055,4.0,1528100000.0,0.0940175078436689,0.0469607781491388,0.3560583834531319,0.5055009534986065,0.0666708585856143,0.08172025161110551,0.3067698401056183,0.5604004694146986,0.6333520548475811,2.5935676726932217,10935637000.0,3695359000.0,5151525000.0,2995587000.0,5753688000.0,16.0,16.0,1.1367491598432171,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2016-06-30,21514800000.0,7447700000.0,2516200000.0,10111100000.0,11403800000.0,6538300000.0,4800000.0,1362000000.0,5621000000.0,2838900000.0,2020700000.0,710000000.0,9.0,219300000.0,1959200000.0,263700000.0,325100000.0,1695500000.0,6543100000.0,,13.8744,4.7135,9.0,3164000000.0,0.17719532085795964,0.09392139364530462,0.35949119373776905,0.5050524817648105,0.1319510290590663,0.15818330742356618,0.30163671944493864,0.5628891656288917,0.5737648853890809,2.9598998489786186,11410032000.0,3966242000.0,5639454000.0,3138518000.0,6274194000.0,18.0,18.0,1.0428590508996056,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2016-09-30,22104900000.0,8091800000.0,2499700000.0,9990100000.0,12117500000.0,6529600000.0,4900000.0,2084800000.0,8576800000.0,4264200000.0,3053600000.0,1047000000.0,13.0,219400000.0,2945800000.0,434000000.0,505300000.0,2511800000.0,6534500000.0,,17.6545,6.0083,13.0,4769500000.0,0.25199917474726635,0.13814131708354258,0.35603022106146814,0.4971784348474956,0.19290745490818778,0.22861891486167704,0.292859807853745,0.5560931816061935,0.5392613988033835,3.2371084530143617,12062368000.0,4304403000.0,6180851000.0,3431498000.0,6876791000.0,20.0,20.0,0.9502251849736308,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2016-12-31,22876800000.0,8732200000.0,3419900000.0,10748200000.0,12140100000.0,6512700000.0,4700000.0,2326500000.0,-5475800000.0,-3331100000.0,-2342400000.0,-876100000.0,-10.0,-439200000.0,-1346000000.0,-208500000.0,-297400000.0,-1554500000.0,6517400000.0,2.5532,17.1407,5.5437,-10.0,-3628500000.0,-0.1929473398077446,-0.10239194292908099,0.42777311077833374,0.6083312027466307,-0.14561040005595188,-0.1785394613426236,0.28388545965886264,0.6626429014938456,0.536848955115691,2.553349513143659,11448800000.0,3702800000.0,5150400000.0,3489300000.0,5833100000.0,16.0,16.0,1.1173132639591299,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2017-03-31,21195900000.0,6859700000.0,2992500000.0,9728500000.0,11479000000.0,5952700000.0,561500000.0,924000000.0,2810700000.0,1024300000.0,747600000.0,239200000.0,3.0,215900000.0,235200000.0,210000000.0,512000000.0,25200000.0,6514200000.0,,16.9696,5.1198,3.0,1536300000.0,0.06512762435752244,0.03527097221632486,0.26598356281353397,0.3644287899811435,0.04832538368269335,0.05692706133428184,0.008965738072366315,0.5465898174831892,0.5674884571826814,2.292297410192147,11532700000.0,3479500000.0,4796300000.0,2678000000.0,5841300000.0,15.0,15.0,1.1151969595809152,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2017-06-30,21759000000.0,7108700000.0,3379700000.0,10185400000.0,11585200000.0,5954000000.0,559900000.0,1169500000.0,5889100000.0,2224900000.0,1610400000.0,508800000.0,7.0,214000000.0,1404400000.0,407700000.0,814600000.0,996700000.0,6513900000.0,,17.482,4.9125,7.0,3039500000.0,0.13900493733383973,0.07401075417068799,0.27345434786300116,0.3777996637856379,0.10225194172526311,0.12292876441370013,0.16924487612708225,0.516123006911073,0.5622604702551531,2.103352368553422,11800800000.0,3069200000.0,4182300000.0,1979200000.0,5716800000.0,13.0,13.0,1.1394311502938708,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2017-09-30,23073200000.0,7568000000.0,3448400000.0,10224300000.0,12860500000.0,5938300000.0,573200000.0,1548100000.0,8966900000.0,3878400000.0,2836500000.0,892600000.0,13.0,213300000.0,3032700000.0,636800000.0,992000000.0,2395900000.0,6511500000.0,,19.1779,5.6465,13.0,4870400000.0,0.2205590762412037,0.12293483348646915,0.3163300583256198,0.43252406071217475,0.16809111870048368,0.20020648358455503,0.2671937904961581,0.543153152148457,0.506317794798025,2.1946409929242545,12190900000.0,2852100000.0,3796500000.0,1863300000.0,5817700000.0,13.0,13.0,1.119256750949688,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2017-12-31,23652600000.0,7873300000.0,3368200000.0,11054500000.0,12612800000.0,5935000000.0,3200000.0,1573800000.0,-5392800000.0,-1783400000.0,-2655400000.0,818100000.0,-12.0,-430200000.0,-121300000.0,-387100000.0,-1237600000.0,-508400000.0,5938200000.0,2.3376,27.8324,5.7577,-12.0,-3021000000.0,-0.21053215780794113,-0.11226672754792286,0.4923972704346536,0.33070019284972557,-0.07539974463695323,-0.09613497924640181,0.09427384661029521,0.5601913662661326,0.4708074337181276,2.33753933851909,12273900000.0,2539100000.0,5344200000.0,2909400000.0,6425200000.0,11.0,11.0,0.9242046940173069,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2018-03-31,26090100000.0,10195400000.0,3152100000.0,12052600000.0,14053700000.0,5929400000.0,3300000.0,4108000000.0,3131100000.0,1534700000.0,1172900000.0,322500000.0,5.0,211700000.0,1457100000.0,194700000.0,168900000.0,1262400000.0,5932700000.0,,19.0474,4.4833,5.0,1703600000.0,0.08345844866476444,0.04495574949885205,0.3745967870716362,0.49014723260196097,0.05882307848570914,0.07678721530640836,0.4031809907061416,0.5440899364440612,0.4221450578851121,3.234478601567209,12594300000.0,2964400000.0,5854600000.0,4146600000.0,6592500000.0,13.0,13.0,0.8999165718619644,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2018-06-30,23952900000.0,7432100000.0,3152400000.0,11699200000.0,12260900000.0,5928400000.0,0.0,1250200000.0,6487600000.0,2747900000.0,2039500000.0,586200000.0,9.0,209500000.0,2556400000.0,381500000.0,340400000.0,2174900000.0,5928400000.0,,21.0261,4.8483,9.0,3088300000.0,0.16634178567641852,0.08514626621411187,0.31436894999691717,0.42356187187866084,0.11472097324332335,0.1510723337346682,0.33523953388001726,0.4760311979776805,0.4835207855867024,2.357600558304784,13192800000.0,3393500000.0,6377600000.0,5324800000.0,6641300000.0,15.0,15.0,0.892656558203966,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2018-09-30,25492200000.0,8719000000.0,3174900000.0,11732400000.0,13766600000.0,5931100000.0,0.0,2386700000.0,9926600000.0,4445500000.0,3483900000.0,956000000.0,16.0,207000000.0,4292300000.0,544700000.0,686900000.0,3747600000.0,5931100000.0,,22.288,5.3667,16.0,5132400000.0,0.2530690221260151,0.1366653329253654,0.35096609110873817,0.4478371244937844,0.1743866751398467,0.22568624763297238,0.377531078113352,0.5170350371728487,0.4308325948309677,2.7462282276607137,14152500000.0,4040900000.0,6944700000.0,6676500000.0,6903300000.0,18.0,18.0,0.8591688033259456,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2018-12-31,25288900000.0,7640900000.0,3295200000.0,12257300000.0,13039600000.0,5936500000.0,0.0,1224600000.0,-6092400000.0,-2839500000.0,-2265600000.0,-439100000.0,-9.0,-422900000.0,-2118100000.0,-350300000.0,-179600000.0,-2468400000.0,5936500000.0,2.319,13.6841,4.5068,-9.0,-3019100000.0,-0.17374766097119543,-0.08958871283448469,0.3718731534370691,0.46607248375024624,-0.11228246384777511,-0.1496355942475008,0.4051605278707898,0.49555183507320594,0.4552670327310654,2.3187970381160476,13452900000.0,4430700000.0,5888600000.0,4716500000.0,6905200000.0,21.0,21.0,0.859714418119678,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2019-03-31,26445500000.0,8942600000.0,3148700000.0,12623500000.0,13829900000.0,5943200000.0,,2243200000.0,3489800000.0,1502700000.0,1408800000.0,422500000.0,7.15,197000000.0,1459500000.0,127100000.0,121100000.0,1332400000.0,5943200000.0,,9.8,3.3112,7.15,1623800000.0,0.10186624632137616,0.05327182318352839,0.4036907559172445,0.430597741990945,0.056822521790096614,0.07599718809898297,0.38179838386153936,0.4652988709954725,0.42973557292532844,2.8400927366849813,13811600000.0,4666600000.0,5856600000.0,4786500000.0,6825400000.0,23.15,23.15,0.8707475019779061,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2019-06-30,26287600000.0,7909800000.0,3210900000.0,13338800000.0,12952900000.0,5948500000.0,,1723400000.0,7106500000.0,3458600000.0,2902900000.0,670600000.0,14.0,193700000.0,3423500000.0,314000000.0,238100000.0,3109500000.0,5948500000.0,,8.6247,3.2448,14.0,3696700000.0,0.22411197492453427,0.11042849099955873,0.4084851896151411,0.486681207345388,0.1315677353581156,0.1829811548350916,0.4375571659748118,0.5201857454443115,0.4592407877772545,2.463421470615715,14430500000.0,5530000000.0,6567300000.0,5721100000.0,7433800000.0,28.15,28.15,0.8001964002259948,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2019-09-30,27484000000.0,8448200000.0,4432200000.0,13492200000.0,13995900000.0,4458200000.0,,2343900000.0,10706600000.0,5264900000.0,4448800000.0,881900000.0,23.0,190500000.0,5118400000.0,404100000.0,567600000.0,4714300000.0,4458200000.0,,7.9589,3.0172,23.0,5832500000.0,0.3178645174658293,0.16186872362101587,0.41551939924906134,0.49174341060654175,0.19156236355697862,0.28529703426338865,0.4403171875291876,0.544757439336484,0.31853614272751307,1.9060962952935336,15210500000.0,6494900000.0,7386700000.0,6687800000.0,8133900000.0,35.15,35.15,0.5481011568866103,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
2019-12-31,27234300000.0,8381800000.0,4863800000.0,13895200000.0,13343200000.0,4459000000.0,1495800000.0,2913700000.0,-6925000000.0,-3183600000.0,-2872000000.0,-817000000.0,-12.729999999999997,-393800000.0,-2922800000.0,-330700000.0,-246200000.0,-3253500000.0,5954800000.0,1.7233,9.0927,3.7239,-12.729999999999997,-3429800000.0,-0.2152407218658193,-0.10545525311831036,0.4147292418772563,0.4597256317689531,-0.11689670746081228,-0.16497046326044149,0.46981949458483757,0.49527797833935017,0.4462797529827927,1.7233027673835273,14377900000.0,5888500000.0,7042600000.0,5902700000.0,7723200000.0,31.42,31.42,0.7710275533457635,0.16792357,202.41,110.035,1.27092,26026.24,20.1301,1.4142,2.6314
