report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2012-09-30,5721085000.0,895228000.0,381164000.0,5721085000.0,3834998000.0,195000000.0,,96095000.0,,-1405711000.0,-428723000.0,-261176000.0,-5983000.0,-154692000.0,-2.37,-218134000.0,-288106000.0,-426207000.0,-148365000.0,-714313000.0,195000000.0,2.3487,1.5724,8.5293,-2.37,-577088000.0,-0.06810329496912385,-0.04565148044470586,0.18579636923948095,0.3049865868588921,-0.07493735891006688,-0.10638293120741003,0.508150679620491,0.41053104087540043,0.05084748414471142,2.34866881447356,3151802000.0,581045000.0,909599000.0,-949762000.0,1297148000.0,8653000.0,5.34,5.34,0.15032980045453564,105.11949612851035,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2012-12-31,5934288000.0,979432000.0,427233000.0,5934288000.0,3990395000.0,195000000.0,,241146000.0,,844572000.0,240547000.0,159603000.0,1308000.0,86722000.0,1.48,107412000.0,341922000.0,219444000.0,106599000.0,122478000.0,195000000.0,,1.8144,9.9299,1.48,347146000.0,0.039996792297504385,0.026895054638399755,0.18897500745939955,0.2848152673780329,0.04053510716028612,0.05747295058172526,0.14501783151702874,0.4110318599243167,0.0488673427066744,2.2925008133734988,3263786000.0,596362000.0,919607000.0,-806979000.0,1327467000.0,7500000.0,5.5,5.5,0.14689630702684134,122.61426666666667,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2013-03-31,6012452000.0,931976000.0,304537000.0,6012452000.0,4174632000.0,195000000.0,,172993000.0,,1682881000.0,473467000.0,310683000.0,2494000.0,167807000.0,2.87,107640000.0,494313000.0,438473000.0,219032000.0,55840000.0,195000000.0,,1.9075,10.2893,2.87,692499000.0,0.0744216496208528,0.05167326075950378,0.1846137665111199,0.28134312527148386,0.07874773885928736,0.1083539758039121,0.033181193441485166,0.4114961188580773,0.04671070408122201,3.0603046592039718,3444097000.0,633040000.0,955510000.0,-697260000.0,1405180000.0,5112000.0,5.859999999999999,5.859999999999999,0.13877225693505457,186.91510172143975,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2013-06-30,6197611000.0,1280490000.0,432854000.0,,4295024000.0,195000000.0,,480480000.0,,2523078000.0,713427000.0,576842000.0,4585000.0,307194000.0,5.0,107717000.0,761643000.0,618550000.0,336822000.0,143093000.0,195000000.0,,2.0238,9.2444,5.0,1050249000.0,0.1343047209980666,0.09307489611722969,0.22862630485462598,0.28276058052902053,0.11511322669331779,0.15889157830782197,0.05671366481733819,0.41625704793906493,0.04540137610406834,2.958249201809386,3644820000.0,785952000.0,998718000.0,-392902000.0,1512806000.0,2404000.0,6.9799999999999995,6.9799999999999995,0.12889954164645037,415.44009983361065,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2013-09-30,6264827000.0,1258211000.0,452273000.0,,4443727000.0,80000000.0,,447868000.0,,-1662917000.0,-470780000.0,-310489000.0,-2258000.0,-168879000.0,-3.3499999999999996,-214890000.0,-600693000.0,-467401000.0,-206830000.0,-1068094000.0,80000000.0,2.782,2.1674,9.9674,-3.3499999999999996,-677610000.0,-0.0698713039752442,-0.049560666240264895,0.1867134679602169,0.28310492947032234,-0.07514652838777511,-0.10406905633341712,0.642301449801764,0.4074827547015275,0.01800290611912028,2.7819723927804665,3387614000.0,736639000.0,956661000.0,-746683000.0,1412284000.0,6129000.0,6.0,6.0,0.056645830442035736,156.08761625061186,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2013-12-31,6410587000.0,1391290000.0,478737000.0,6410587000.0,4568612000.0,80000000.0,,581414000.0,,889152000.0,264031000.0,173182000.0,1194000.0,89763000.0,1.59,108577000.0,304858000.0,140643000.0,120237000.0,164215000.0,80000000.0,,2.6424,12.0887,1.59,384268000.0,0.03790691789979101,0.02701499878248279,0.19477209745915208,0.2969469786943065,0.04118671191889292,0.056797814057185245,0.18468720758655438,0.4321735766213201,0.017510788834770825,2.90616768705991,3432194000.0,750218000.0,980145000.0,-704946000.0,1449406000.0,6015000.0,6.109999999999999,6.109999999999999,0.0551950247204717,162.9501246882793,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2014-03-31,6488281000.0,1388984000.0,438488000.0,,4688073000.0,80000000.0,,584979000.0,,1782582000.0,519373000.0,347752000.0,2919000.0,190601000.0,3.0,108945000.0,540011000.0,356753000.0,244200000.0,183258000.0,80000000.0,,3.3167,14.9493,3.0,763573000.0,0.07417802581145815,0.053596938850213174,0.1950833117354489,0.2913599486587433,0.08004785859305416,0.10892723328690647,0.10280480785736645,0.42835224410433853,0.017064580692322837,3.167667074127456,3531895000.0,787287000.0,1026051000.0,-577528000.0,1520480000.0,6440000.0,6.24,6.24,0.05261496369567505,159.32468944099378,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2014-06-30,6693082000.0,1450421000.0,502111000.0,,4819087000.0,80000000.0,,549928000.0,,2734669000.0,791285000.0,540031000.0,4354000.0,293389000.0,4.0,109086000.0,797895000.0,622028000.0,373178000.0,175867000.0,80000000.0,,3.4887,17.9423,4.0,1164463000.0,0.11206085302049952,0.08068495201463242,0.197475818828531,0.2893531173242539,0.11822430981721127,0.16151682956436578,0.06431015965734793,0.4258149706600689,0.016600654854332365,2.88864613601375,3743486000.0,750476000.0,1103909000.0,-544754000.0,1634694000.0,6209000.0,5.24,5.24,0.04893882280108693,177.79175390562088,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2014-09-30,6721861000.0,1277366000.0,507526000.0,,4890977000.0,40000000.0,,360909000.0,,-1686696000.0,-519902000.0,-352246000.0,-3813000.0,-186205000.0,-2.59,-217467000.0,-524237000.0,-166532000.0,-214066000.0,-690769000.0,40000000.0,2.5179,2.8505,14.9912,-2.59,-733968000.0,-0.07201955764666242,-0.05240304731085632,0.20883787001332782,0.3082369318478256,-0.07734494956084334,-0.10543590043109104,0.409539715514829,0.4351513254314945,0.008178325107642093,2.5168483979145897,3719707000.0,708719000.0,1054787000.0,-167429000.0,1578336000.0,4654000.0,6.0,6.0,0.025343146199541797,226.640954018049,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2014-12-31,6801519000.0,1209992000.0,447456000.0,,4921222000.0,40000000.0,1002000.0,251636000.0,,1056585000.0,331819000.0,203042000.0,561000.0,128800000.0,1.0,108843000.0,389692000.0,369029000.0,137613000.0,20663000.0,41002000.0,,1.8818,9.9265,1.0,469432000.0,0.04125845166098989,0.029852449136729603,0.19216816441649276,0.3140485621128447,0.048786013830145886,0.06686900873479311,0.0195564010467686,0.4442917512552232,0.008331670467213224,2.7041586211828648,3887140000.0,738579000.0,1122575000.0,-310981000.0,1663500000.0,4021000.0,5.41,5.41,0.024648031259392845,279.1780651579209,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2015-03-31,7344150000.0,1568369000.0,391145000.0,,5002376000.0,532908000.0,,719127000.0,,1939637000.0,558991000.0,352579000.0,3032000.0,206569000.0,3.0,108620000.0,812584000.0,763365000.0,287321000.0,49219000.0,532908000.0,,1.8885,10.2339,3.0,846312000.0,0.07048230680780493,0.048008142535215105,0.18177576525916964,0.28819361560951867,0.07611377763253746,0.10098686896643425,0.02537536662787934,0.436324941213227,0.10653097647997671,4.009686944739164,4044195000.0,743406000.0,1162193000.0,-445020000.0,1746239000.0,4134000.0,5.41,5.41,0.3051747212151372,281.13038219641993,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2015-06-30,7335817000.0,1501691000.0,346503000.0,,5021509000.0,532388000.0,,770918000.0,,2599331000.0,691771000.0,443439000.0,9290000.0,243525000.0,4.0,108571000.0,1147539000.0,971857000.0,431616000.0,175682000.0,532388000.0,,2.1122,12.3358,4.0,1123387000.0,0.08830791700263806,0.06044848174375124,0.17059735755084673,0.26613424761986837,0.09430047123585553,0.12455596493777252,0.0675873907555444,0.43218312712001666,0.10602151663971926,4.333847037399388,3908857000.0,646814000.0,1062679000.0,-445205000.0,1705163000.0,9070000.0,5.41,5.41,0.3122211776821336,117.16416758544652,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2015-09-30,7152012000.0,1439007000.0,351228000.0,,4897452000.0,492443000.0,,717977000.0,,-2430112000.0,-906831000.0,-576835000.0,2153000.0,-335519000.0,-5.0,-217464000.0,-931071000.0,-970769000.0,-249558000.0,-1901840000.0,492443000.0,4.1333,1.6106,12.1123,-5.0,-1156389000.0,-0.11778267556272119,-0.08065352798625058,0.23736971793892628,0.37316428214008246,-0.12679383088283408,-0.16824650572970345,0.7826141346571681,0.4758583143492975,0.10055085787466625,4.09707369571902,3165441000.0,422225000.0,675750000.0,-1656276000.0,1282742000.0,15036000.0,3.0,3.0,0.3838987107306068,44.94213886671987,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2015-12-31,7130274000.0,1476676000.0,408790000.0,,4830293000.0,492668000.0,,848230000.0,,487847000.0,38670000.0,16002000.0,4524000.0,18720000.0,0.0,108409000.0,308196000.0,114470000.0,142129000.0,193726000.0,492668000.0,,2.2386,24.8908,0.0,180799000.0,0.003312842512866197,0.0022442335315585346,0.03280126761054183,0.07926665532431275,0.005423353997335866,0.007264753583578764,0.3971040100687306,0.370605948176375,0.10199546901192122,3.6123094987646467,2596703000.0,235185000.0,382601000.0,-1483213000.0,994109000.0,18999000.0,2.0,2.0,0.49558750599783324,20.13795462919101,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2016-03-31,7025105000.0,1460377000.0,371328000.0,,4782100000.0,492919000.0,,898013000.0,,926038000.0,80291000.0,37207000.0,10245000.0,30898000.0,0.0,108430000.0,492517000.0,180481000.0,283646000.0,312036000.0,492919000.0,,2.962,63.1189,0.0,363937000.0,0.007780473013947847,0.005296290945117546,0.04017869677054289,0.08670378537381836,0.011429153016218264,0.015220987829617297,0.3369580945922306,0.3930043907485438,0.10307584533991343,3.9328491253016202,1583104000.0,-80187000.0,-96099000.0,-1220396000.0,511734000.0,26212000.0,-1.0,-1.0,0.9632328514423509,-3.6662215779032503,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2016-06-30,6976519000.0,1537672000.0,326609000.0,,4701462000.0,493150000.0,,907032000.0,,1292524000.0,67035000.0,16007000.0,16652000.0,33740000.0,0.0,108523000.0,615410000.0,219549000.0,422336000.0,395861000.0,493150000.0,,3.9282,,0.0,489371000.0,0.0034046856063071444,0.0022944107225967565,0.012384296152334502,0.05186364044304013,0.009608660135520308,0.012904717426441089,0.30626974818262565,0.3786165672745728,0.10489290352660513,4.707990288081468,276297000.0,-507619000.0,-720835000.0,-1000217000.0,-122282000.0,33574000.0,-5.0,-5.0,-4.0328911859472365,-21.470036337642224,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2016-09-30,6832019000.0,1572686000.0,330120000.0,,4560925000.0,491847000.0,,905561000.0,,-1082177000.0,-211962000.0,-126044000.0,-8508000.0,-103035000.0,0.0,-217366000.0,-662526000.0,-257331000.0,-249524000.0,-919857000.0,491847000.0,4.764,4.4777,,0.0,-461486000.0,-0.02763562215997851,-0.018449011924586277,0.11647262878438555,0.19586629543965545,-0.031024796623077305,-0.04194964664940354,0.8500060526143135,0.4264422548252273,0.10783930891211761,4.763982794135466,1624232000.0,-56828000.0,-25966000.0,-18234000.0,572621000.0,22913000.0,0.0,0.0,0.8589398572528776,-1.1332431370837517,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2016-12-31,6677637000.0,1445283000.0,286628000.0,,4475915000.0,492110000.0,,825893000.0,,368590000.0,-49164000.0,-35063000.0,5055000.0,-18288000.0,0.0,108276000.0,70668000.0,82127000.0,133847000.0,-11459000.0,492110000.0,,5.6613,,0.0,84683000.0,-0.007833705510493385,-0.005250809530377288,-0.09512737730269405,-0.133383976776364,-0.0073624846633622044,-0.009896085466558643,-0.03108874359043924,0.22974850104452102,0.10994623445708866,5.042365016676668,1504975000.0,-107893000.0,-113800000.0,-223419000.0,476505000.0,23444000.0,0.0,0.0,1.03274886937178,-4.854120457259853,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2017-03-31,6538184000.0,1363887000.0,301417000.0,,4347394000.0,492373000.0,,741746000.0,,773873000.0,-114836000.0,-83881000.0,11139000.0,-40059000.0,0.0,108419000.0,146359000.0,175303000.0,,-28944000.0,492373000.0,,4.9095,,0.0,-114836000.0,-0.019294547492129766,-0.012829403393969947,-0.10839117012739817,-0.14839127350353354,-0.017563898477008295,-0.023727588538869745,-0.03740148577350547,-0.14839127350353354,0.11325704548518031,4.524917307252079,1352810000.0,-228981000.0,-308927000.0,-564399000.0,-2268000.0,24338000.0,0.0,0.0,-217.09567901234567,-12.693195825458131,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2017-06-30,6513891000.0,1250388000.0,333929000.0,,4249904000.0,492637000.0,,572787000.0,,1272437000.0,-142864000.0,-105680000.0,17503000.0,-50537000.0,0.0,108470000.0,236134000.0,300275000.0,,-64141000.0,492637000.0,,3.6777,,0.0,-142864000.0,-0.024866444042030127,-0.016223790051138404,-0.08305322778259355,-0.11227589263751368,-0.021932206111523817,-0.030123935670772272,-0.05040799662380142,-0.11227589263751368,0.11591720660043145,3.74447262741481,1332723000.0,-350668000.0,-518826000.0,-1024401000.0,-634503000.0,25189000.0,0.0,0.0,-0.776413980706159,-20.597324228830043,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2017-09-30,6439988000.0,1235267000.0,344385000.0,,4164591000.0,492902000.0,,521375000.0,,-610159000.0,134323000.0,96412000.0,-13950000.0,52149000.0,-1.0,-216665000.0,-95944000.0,-160138000.0,451696000.0,-256082000.0,492902000.0,3.5869,3.084,,-1.0,586019000.0,0.023150412609545572,0.01497083534938264,-0.15801127247160165,-0.22014425748042724,0.020857647560833963,0.028840193640656035,0.4196971609039611,-0.9604365419505407,0.11835543994596348,3.586878057987427,1804741000.0,-128212000.0,-172541000.0,-360626000.0,413002000.0,19747000.0,-1.0,-1.0,1.1934615328739329,-8.737580391958272,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2017-12-31,6362096000.0,1166346000.0,355762000.0,,4590350000.0,493168000.0,,383664000.0,,564087000.0,3520000.0,500106000.0,5773000.0,-500641000.0,4.0,109095000.0,72215000.0,91698000.0,143267000.0,-19483000.0,493168000.0,,3.5483,17.4401,4.0,146787000.0,0.10894724803119588,0.0786071131274976,0.8865760068925538,0.00624017217202311,0.0005532767817398543,0.000692433861746924,-0.03453899841691087,0.26022049790191937,0.10743581644101212,3.2784445781168308,2000238000.0,406957000.0,-119857000.0,-368650000.0,475106000.0,20465000.0,3.0,3.0,1.038016779413436,-5.856682140239434,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2018-03-31,6261792000.0,1130983000.0,340185000.0,,4503153000.0,493433000.0,,334764000.0,,1141571000.0,2267000.0,488227000.0,11801000.0,-504563000.0,4.0,109212000.0,196994000.0,191202000.0,288942000.0,5792000.0,493433000.0,,3.2368,15.8409,4.0,291209000.0,0.10841892336325237,0.07796921392470398,0.4276799252959299,0.0019858598370140795,0.00036203693766896124,0.0004537097930466923,0.005073709826195655,0.2550949524821496,0.10957500222621794,3.324611608389553,2367936000.0,979065000.0,-2754000.0,-333914000.0,881151000.0,21127000.0,7.0,7.0,0.5599868807956866,-0.1303545226487433,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2018-06-30,6265872000.0,1133478000.0,381668000.0,,4442491000.0,493700000.0,,306426000.0,,1790443000.0,8484000.0,480219000.0,17794000.0,-494028000.0,4.0,109338000.0,358421000.0,322658000.0,433521000.0,35763000.0,493700000.0,,2.9396,14.9184,4.0,442005000.0,0.10809678623997213,0.07664041014562697,0.26821239212865194,0.004738492093856101,0.0013540014861459027,0.0017187341413652754,0.01997438622731916,0.24686907095059715,0.11113134500441306,2.969800978861209,2885942000.0,1564964000.0,148594000.0,-234010000.0,1466020000.0,21418000.0,11.0,11.0,0.3367621178428671,6.93780931926417,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2018-09-30,6214867000.0,1115550000.0,377168000.0,,4382735000.0,493968000.0,,284355000.0,,-1008833000.0,17331000.0,-985880000.0,-11103000.0,1022063000.0,-8.0,-218258000.0,-83099000.0,-138974000.0,-281928000.0,-222073000.0,493968000.0,2.9577,3.0695,15.8177,-8.0,-264597000.0,-0.22494629495052748,-0.15863251779965684,0.9772479686925388,-0.017179255634976253,0.0027886357020994977,0.0035538354498930937,0.22012860404051018,0.26228027830176054,0.11270770420753251,2.9577005472362448,2487268000.0,482672000.0,31602000.0,-200001000.0,615404000.0,24265000.0,4.0,4.0,0.802672715809452,1.3023696682464454,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2018-12-31,6144341000.0,1042747000.0,385913000.0,,4326238000.0,490805000.0,,228462000.0,,740598000.0,54289000.0,18959000.0,4720000.0,1352000.0,0.17,109425000.0,209482000.0,196094000.0,141460000.0,13388000.0,490805000.0,,1.9624,3427.7377,0.17,195749000.0,0.004382329404900979,0.0030856034845722267,0.025599583039651742,0.07330427573393393,0.00883560987256404,0.011270192107481706,0.01807728349252901,0.2643120829383822,0.11344845105609076,2.702026104329214,2663779000.0,1525000.0,82371000.0,-167130000.0,664366000.0,23212000.0,0.17,0.17,0.7387569502352619,3.5486386351886954,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2019-03-31,6144562000.0,1048004000.0,373707000.0,6144562000.0,4318620000.0,491227000.0,,243912000.0,,1461466000.0,149435000.0,79850000.0,10888000.0,26429000.0,0.72,109452000.0,409018000.0,329980000.0,284620000.0,79038000.0,491227000.0,,2.2644,85.5582,0.72,434055000.0,0.01848970272911254,0.012995230579494518,0.054636919367265474,0.10225006945081172,0.02431987829238276,0.031068555818927295,0.05408131287351194,0.29699972493373095,0.11374628932390439,2.804346720826744,2983674000.0,-406852000.0,229539000.0,-93884000.0,807212000.0,22299000.0,-3.1100000000000003,-3.1100000000000003,0.6085476925516469,10.293690300013454,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2019-06-30,5897379000.0,1116238000.0,390526000.0,,4095054000.0,491651000.0,,334775000.0,,2149440000.0,-18439000.0,-74833000.0,17145000.0,-5602000.0,-0.71,109324000.0,659371000.0,403570000.0,427917000.0,255801000.0,491651000.0,,1.9767,,-0.71,409478000.0,-0.018273995898466785,-0.012689196336202913,-0.03481511463450945,-0.008578513473276761,-0.0031266432087881752,-0.004020097215757281,0.11900820678874498,0.19050450349858566,0.1200597110563133,2.8582936859517676,3342671000.0,-961904000.0,202616000.0,126154000.0,774685000.0,21650000.0,-7.82,-7.82,0.6346463401253413,9.358706697459585,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2019-09-30,5839515000.0,1115086000.0,410238000.0,,4012223000.0,479356000.0,,347943000.0,,-1553014000.0,-164703000.0,-57632000.0,-7565000.0,-40891000.0,-0.52,-218985000.0,-422120000.0,-471242000.0,-291194000.0,-893362000.0,479356000.0,2.7181,1.5669,,-0.52,-455897000.0,-0.014364106880400218,-0.009869312776831637,0.037109774927978754,0.10605377672062197,-0.028204910853041734,-0.03666928712597507,0.5752440093907718,0.29355627186876615,0.11947391757636602,2.7181441017165646,2798490000.0,-33656000.0,20582000.0,-545135000.0,583385000.0,25188000.0,-0.3400000000000001,-0.3400000000000001,0.8216803654533456,0.8171351437192313,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
2019-12-31,5841510000.0,1154644000.0,419347000.0,,3975537000.0,479355000.0,,355010000.0,,614657000.0,31368000.0,30605000.0,6100000.0,14100000.0,0.27,108724000.0,111781000.0,46021000.0,130131000.0,65760000.0,479355000.0,,1.8435,,0.27,161499000.0,0.007698331068230531,0.005239227528498624,0.04979199781341464,0.05103334054602811,0.005369844440906546,0.007041248138001999,0.10698649816076283,0.2627465399401617,0.12057616367298304,2.753433314176565,2672549000.0,-22010000.0,-2339000.0,-492763000.0,549135000.0,26568000.0,-0.2400000000000001,-0.2400000000000001,0.8729274222185801,-0.08803824149352604,0.5838233,37.865,14.65,1.47435,3475.761,0.8062,0.8507
