report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-24,4002981000.0,1950996000.0,998377000.0,4002981000.0,657636000.0,230849000.0,485426000.0,5285384000.0,1359236000.0,73929000.0,31478000.0,54721000.0,17837000.0,0.34,78743000.0,41549000.0,63759000.0,37194000.0,230849000.0,0.34,137688000.0,0.047865384498415535,0.007863639622571278,0.005955669446155662,0.2571688263331482,0.01398744159364769,0.01846848636053981,0.08320793260437712,0.007037142429007996,0.026050708898350622,0.3510285325012621,1.954167614037583,,,,,,,,,,,
2011-12-31,4069275000.0,1938974000.0,1013301000.0,4069275000.0,568993000.0,229323000.0,427111000.0,7121167000.0,1809180000.0,86486000.0,34894000.0,73136000.0,19517000.0,0.38,53679000.0,69632000.0,84218000.0,-15953000.0,229323000.0,0.38,170704000.0,0.06132588625870617,0.008574991859729313,0.004900039558122987,0.2540566735761147,0.012144919505468697,0.021253417377788426,0.10833554632501416,-0.0022402227050706716,0.023971351886565784,0.40303307773557845,1.9135222406767585,,,,,,,,,,,
2012-03-31,4055196000.0,1934863000.0,980015000.0,4055196000.0,589910000.0,228631000.0,501329000.0,1872912000.0,482776000.0,17848000.0,5388000.0,18364000.0,3629000.0,0.06,86508000.0,15532000.0,19091000.0,70976000.0,228631000.0,0.06,36939000.0,0.009133596650336492,0.0013286657414339528,0.0028768036084984238,0.2577675833141119,0.009529545435129894,0.00440126691780126,0.021804649980880615,0.03789606772768822,0.019722763269176553,0.3875692902307132,1.9743197808196813,,,,,,,,,,,
2012-06-30,3983393000.0,1900519000.0,930753000.0,3983393000.0,593209000.0,227281000.0,444504000.0,3475311000.0,892290000.0,40937000.0,16637000.0,35817000.0,8920000.0,0.18,82138000.0,32572000.0,37266000.0,49566000.0,227281000.0,0.18,78203000.0,0.028045764646187094,0.004176590158189262,0.004787197462327832,0.2567511224175333,0.011779377442766992,0.010276917190947516,0.049893356408975124,0.014262320695903186,0.022502446543633075,0.3831381519835336,2.0419155243120355,17754774000.0,88397000.0,219200000.0,4543482000.0,141783000.0,423534000.0,182038000.0,0.96,0.96,0.5366298809540675,1.2041441896746834
2012-09-29,3732191000.0,1950808000.0,1004084000.0,3732191000.0,1044428000.0,226488000.0,506022000.0,5219890000.0,1352692000.0,74396000.0,450145000.0,52690000.0,272251000.0,5.12,157830000.0,48173000.0,55704000.0,109657000.0,226488000.0,5.12,130100000.0,0.43099667952218823,0.12061145852396085,0.08623649157357723,0.25914185931121153,0.014252407617785049,0.019933599325436452,0.058537306950262644,0.021007530810036226,0.024923896863727014,0.21685362705710687,1.942873305420662,17689280000.0,507064000.0,219667000.0,4536938000.0,214246000.0,415946000.0,180007000.0,5.74,5.74,0.544512989666928,1.220324765148022
2012-12-29,3784315000.0,1983884000.0,1056641000.0,3784315000.0,1034373000.0,225962000.0,495056000.0,-3647729000.0,-943301000.0,-108903000.0,-55380000.0,-37106000.0,-36078000.0,-0.6200000000000001,-141275000.0,-9099000.0,-37937000.0,-150374000.0,225962000.0,-0.6200000000000001,-146840000.0,-0.053539680560107425,-0.014634088335669732,0.015182048885758782,0.25859952863822944,0.029855013900429554,-0.028777466992044795,-0.08640797883102508,0.04122400540171707,0.040255183430567346,0.21845311120843255,1.8775383503006224,6920384000.0,416790000.0,24278000.0,1784457000.0,79825000.0,98402000.0,69765000.0,4.74,4.74,2.296315115546432,0.34799684655629615
