report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,12585457000.0,3118698000.0,1091146000.0,6531584000.0,5973814000.0,4379758000.0,,564888000.0,1578645000.0,,99121000.0,60008000.0,11272000.0,0.0,294170000.0,183501000.0,,,4379758000.0,,34.2062,0.6961,0.0,,0.01659258222636326,0.00787583637209201,0.06278865736121801,,,,,,0.7331594187565934,2.8581857973176823,6677792000.0,129065000.0,,248906000.0,0.10000000000000003,0.10000000000000003,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2013-06-30,12266903000.0,2892832000.0,1180156000.0,6264430000.0,5922563000.0,4071191000.0,11445000.0,508128000.0,3070231000.0,,94760000.0,120279000.0,17444000.0,0.0,295644000.0,665408000.0,,,4082636000.0,,23.1538,0.7462,0.0,,0.0159998298034145,0.0077248511706663045,0.030864127161767306,,,,,,0.6893360188823656,2.451228481658357,6120483000.0,162524000.0,,243072000.0,-0.10999999999999996,-0.10999999999999996,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2013-09-30,12202116000.0,2956455000.0,1125422000.0,6295335000.0,5826168000.0,4036027000.0,11441000.0,395923000.0,4544263000.0,,-10621000.0,176343000.0,-28798000.0,0.0,296208000.0,974715000.0,,,4047468000.0,,233.4227,0.7865,0.0,,-0.0018229821041892372,-0.0008704228020779347,-0.0023372326821753052,,,,,,0.6947049930589025,2.6269745926416936,5270787000.0,14946000.0,,229698000.0,-0.58,-0.58,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2013-12-31,12159811000.0,2753830000.0,1311424000.0,6109446000.0,5969086000.0,3904117000.0,10185000.0,389915000.0,-3041124000.0,,-43278000.0,-133212000.0,-55099000.0,0.0,-589430000.0,-405401000.0,,,3914302000.0,2.1007,35.0446,0.8151,0.0,,-0.007250356252196735,-0.003559101370901242,0.01423092251417568,,,,,,0.6557623729998194,2.099877690205456,6152015000.0,139982000.0,,223418000.0,0.0,0.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2014-03-31,12187073000.0,2691268000.0,1238142000.0,6146616000.0,5960469000.0,3812476000.0,5296000.0,326881000.0,1589618000.0,,49919000.0,44810000.0,14008000.0,0.0,299050000.0,444563000.0,,,3817772000.0,,77.8374,1.1777,0.0,,0.008375012100557858,0.004096061457907079,0.031403142138551526,,,,,,0.6405153688409418,2.1736343650405203,6162988000.0,90780000.0,,208220000.0,0.0,0.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2014-06-30,12435999000.0,2810638000.0,1319586000.0,6354077000.0,6071426000.0,3956290000.0,207000.0,410958000.0,3206599000.0,,114363000.0,91113000.0,24764000.0,0.0,300016000.0,846037000.0,,,3956497000.0,,53.529,1.3725,0.0,,0.01883626680124241,0.009196124895153176,0.03566488981004485,,,,,,0.6516586054083505,2.1299392385187477,6299356000.0,110383000.0,,179054000.0,0.0,0.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2014-09-30,12619340000.0,2792471000.0,1415581000.0,6746106000.0,5862873000.0,4255136000.0,196000.0,404453000.0,5020361000.0,,220411000.0,134251000.0,86275000.0,0.0,295353000.0,1244344000.0,,,4255332000.0,,18.2509,1.0294,0.0,,0.037594367130244846,0.0174661273885956,0.043903416507298974,,,,,,0.725810025221423,1.9726677597396405,6775454000.0,341415000.0,,136962000.0,0.0,0.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2014-12-31,11879942000.0,2741874000.0,1567475000.0,6961153000.0,4908619000.0,4348859000.0,6190000.0,501149000.0,-3012381000.0,,-1055352000.0,-92226000.0,-62381000.0,-2.0,-603725000.0,-753033000.0,,,4355049000.0,1.7498,,0.5521,-2.0,,-0.214999778960233,-0.08883477713948434,0.35033815443663996,,,,,,0.8872248997121186,1.7492298122777077,6804197000.0,-670659000.0,,177948000.0,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2015-03-31,10604598000.0,2170332000.0,1156596000.0,5636836000.0,4958813000.0,3816717000.0,8739000.0,586001000.0,1414707000.0,,123634000.0,46601000.0,-20705000.0,0.0,286173000.0,307170000.0,,,3825456000.0,,,0.5983,0.0,,0.024932176309128817,0.011658527744286017,0.08739194759056115,,,,,,0.7714459085268994,1.8764823672224356,6629286000.0,-596944000.0,,179739000.0,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2015-06-30,10517283000.0,1969155000.0,1222753000.0,5577908000.0,4931960000.0,3691357000.0,66359000.0,436675000.0,2278012000.0,,86813000.0,,45740000.0,0.0,286701000.0,517404000.0,,,3757716000.0,,,0.7161,0.0,,0.01760212978207447,0.00825431815422291,0.03810910565879372,,,,,,0.7619112888182386,1.6104274534595295,5700699000.0,-624494000.0,,,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2015-09-30,9929181000.0,1719075000.0,1049551000.0,5417782000.0,4502313000.0,3737773000.0,8982000.0,251366000.0,3125565000.0,,-209021000.0,,-35158000.0,0.0,285186000.0,605011000.0,,,3746755000.0,,,0.5618,0.0,,-0.04642524853336496,-0.021051182368414877,-0.06687462906706468,,,,,,0.8321844793998108,1.637914689233777,3805903000.0,-1053926000.0,,,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2015-12-31,9537840000.0,1475897000.0,1006499000.0,5243972000.0,4282710000.0,3655200000.0,6508000.0,254530000.0,-2953847000.0,,-374101000.0,135327000.0,-87915000.0,-1.0,-575078000.0,-573029000.0,,,3661708000.0,1.4672,,0.6243,-1.0,,-0.0873514667114981,-0.03922282193871988,0.12664873976207974,,,,,,0.8549978868520166,1.466367080344839,3864437000.0,-372675000.0,,,-1.0,-1.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2016-03-31,8950331000.0,1259387000.0,871268000.0,5034134000.0,3904320000.0,3584402000.0,5880000.0,200674000.0,597571000.0,,-398294000.0,45730000.0,-52064000.0,-1.0,275851.0,161506000.0,,,3590282000.0,,,0.8502,-1.0,,-0.10201366691254815,-0.04450047713319206,-0.66652163508604,,,,,,0.9195665314318499,1.4454645413351574,3047301000.0,-894603000.0,,,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2016-06-30,8656305000.0,1191243000.0,868175000.0,4933607000.0,3715850000.0,3503172000.0,175000.0,233752000.0,1169162000.0,,-582944000.0,90967000.0,-93247000.0,-2.0,276201.0,336672000.0,,,3503347000.0,,,1.0281,-2.0,,-0.1568803907585075,-0.06734328330621438,-0.49859985185970807,,,,,,0.94281173890227,1.3721231318570564,1938451000.0,-1564360000.0,,,-4.0,-4.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2016-09-30,8424504000.0,1072080000.0,787862000.0,4825810000.0,3591929000.0,3475978000.0,120000.0,177043000.0,1688891000.0,,-694155000.0,137803000.0,-124298000.0,-2.0,276369.0,404768000.0,,,3476098000.0,,,1.4193,-2.0,,-0.19325409828535028,-0.08239713578389897,-0.41101231518197445,,,,,,0.9677524249504932,1.3607459174322407,501777000.0,-2049494000.0,,409827000.0,-6.0,-6.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2016-12-31,8187015000.0,1155839000.0,821934000.0,4932220000.0,3247025000.0,3578335000.0,297000.0,264093000.0,-1227785000.0,,645651000.0,-89140000.0,82778000.0,2.0,275646579.0,-371041000.0,,,3578632000.0,1.4063,,2.1386,2.0,,0.19884386476851887,0.07886280897250096,-0.5258664994278314,,,,,,1.1021264080196487,1.4062430803446506,2227839000.0,-1029742000.0,,185360000.0,-3.0,-3.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2017-03-31,8095312000.0,1122656000.0,771649000.0,4908918000.0,3177948000.0,3661665000.0,313000.0,200688000.0,562550000.0,,-148984000.0,56518000.0,-25609000.0,0.0,277781000.0,-57991000.0,,,3661978000.0,,,1.7008,0.0,,-0.04688056569836888,-0.018403737867051944,-0.2648369033863657,,,,,,1.152308974218584,1.4548790965840686,2192818000.0,-780432000.0,,196148000.0,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2017-06-30,8092458000.0,1174168000.0,876567000.0,5019680000.0,3049235000.0,3740248000.0,124000.0,196567000.0,1193905000.0,,-281935000.0,111206000.0,-45105000.0,0.0,278348000.0,-9530000.0,,,3740372000.0,,,1.0328,0.0,,-0.09246089592963481,-0.034839229316976375,-0.2361452544381672,,,,,,1.226659145654566,1.3395074192845497,2217561000.0,-479423000.0,,216387000.0,0.0,0.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2017-09-30,8088585000.0,1174921000.0,830674000.0,5161364000.0,2901405000.0,3958615000.0,196000.0,190556000.0,1856008000.0,,-430467000.0,165813000.0,-59814000.0,-1.0,278670000.0,-36109000.0,,,3958811000.0,,,0.9464,-1.0,,-0.148365016259364,-0.05321907354623831,-0.23193165115667605,,,,,,1.3644461907248384,1.4144188935731707,2384678000.0,-215735000.0,,244397000.0,1.0,1.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2017-12-31,8401984000.0,1447336000.0,919476000.0,5259213000.0,2911816000.0,4027766000.0,181000.0,,-1048178000.0,,314575000.0,-110648000.0,47558000.0,0.0,-554146000.0,166386000.0,,,4027947000.0,1.5745,,0.8516,0.0,,0.10803395544223948,0.037440561657817964,-0.3001160108302216,,,,,,1.3833109647038138,1.5740878500363251,2564285000.0,-546811000.0,,222889000.0,-1.0,-1.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2018-03-31,8299830000.0,1494373000.0,766828000.0,5356426000.0,2709608000.0,4256160000.0,375000.0,,734194000.0,,-144201000.0,61386000.0,23545000.0,0.0,308788000.0,-81683000.0,,,4256535000.0,,,0.7531,0.0,,-0.05321839911898695,-0.01737397031023527,-0.19640721662122002,,,,,,1.5709043522162616,1.9487720844830914,2735929000.0,-542028000.0,,227757000.0,-1.0,-1.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2018-06-30,8300288000.0,1782471000.0,873782000.0,5003121000.0,3063034000.0,3818613000.0,243000.0,,1496114000.0,,-342953000.0,121978000.0,46823000.0,-1.0,318580000.0,77357000.0,,,3818856000.0,,,0.7635,-1.0,,-0.11196512999855698,-0.04131820486228911,-0.22922918975425668,,,,,,1.2467559942201099,2.0399493237443664,3038138000.0,-603046000.0,,238529000.0,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2018-09-30,7960547000.0,1539040000.0,752392000.0,4786054000.0,2931222000.0,3737273000.0,433000.0,,2275539000.0,,-457530000.0,173393000.0,57312000.0,-1.0,329118000.0,76919000.0,,,3737706000.0,,,0.7643,-1.0,,-0.15608848459789126,-0.057474693636002654,-0.20106445110367258,,,,,,1.2751357624908657,2.045529458048464,3457669000.0,-630109000.0,,246109000.0,-2.0,-2.0,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2018-12-31,7853944000.0,1593563000.0,832077000.0,4698757000.0,2700850000.0,3585884000.0,561000.0,,-1448228000.0,,303736000.0,-129633000.0,-48411000.0,0.010000000000000009,-622089000.0,253180000.0,,,3586445000.0,1.9159,,0.234,0.010000000000000009,,0.1124594109261899,0.038673053945890115,-0.20972940724803002,,,,,,1.3278949219690097,1.915162899587418,3057619000.0,-640948000.0,,227124000.0,-1.99,-1.99,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2019-03-31,7773684000.0,1555903000.0,735802000.0,4713722000.0,2586335000.0,3677580000.0,850000.0,,799640000.0,-73577000.0,-117709000.0,52352000.0,29799000.0,-0.36,350764000.0,69854000.0,,,3678430000.0,,,0.4343,-0.36,-73577000.0,-0.0455118923109342,-0.015141984160920356,-0.14720249112100445,-0.09201265569506278,-0.009464881772914876,-0.011744574616924977,,-0.09201265569506278,1.4222558175951685,2.1145675059323024,3123065000.0,-614456000.0,,218090000.0,-2.35,-2.35,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2019-06-30,7514503000.0,1466679000.0,772167000.0,4644320000.0,2381514000.0,3550577000.0,790000.0,,1571046000.0,,-321273000.0,103843000.0,41197000.0,-0.97,351154000.0,273085000.0,,,3551367000.0,,,0.4037,-0.97,,-0.13490283911830878,-0.04275372569549842,-0.20449624008463152,,,,,,1.4912223904625377,1.8994323766749939,3197997000.0,-592776000.0,,199955000.0,-2.32,-2.32,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2019-09-30,7273497000.0,1380348000.0,682304000.0,4512393000.0,2251705000.0,3516592000.0,1058000.0,,2329122000.0,,-440201000.0,155134000.0,65100000.0,-1.33,351444000.0,430828000.0,,,3517650000.0,,,0.2502,-1.33,,-0.19549674579929432,-0.0605212320840993,-0.1889986870589003,,,,,,1.5622161872891875,2.023068895975987,3251580000.0,-575447000.0,,181696000.0,-2.65,-2.65,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2019-12-31,6760658000.0,1248666000.0,656548000.0,4285101000.0,1982811000.0,3333220000.0,,,-1656425000.0,,176298000.0,-107018000.0,-44520000.0,0.5500000000000003,-701745000.0,-89209000.0,,,3333220000.0,1.9011,,0.3939,0.5500000000000003,,0.08891316418962776,0.026077047529988944,-0.10643282973874459,,,,,,1.6810578517064914,1.9018655147833823,3043383000.0,-702885000.0,,204311000.0,-2.11,-2.11,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2020-03-31,6308548000.0,1270836000.0,584870000.0,4237626000.0,1555921000.0,3388014000.0,,480522000.0,718364000.0,,-391827000.0,54722000.0,17693000.0,-56.73,7051000.0,59162000.0,,,3388014000.0,,,0.0552,-56.73,,-0.25182962374053697,-0.06211048881612694,-0.5454435355891999,,,,,,2.1774974436362773,2.172852086788517,2962107000.0,-977003000.0,,206681000.0,-58.48,-58.48,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2020-06-30,5982415000.0,1152922000.0,523690000.0,4040798000.0,1413147000.0,3276103000.0,,484336000.0,1252295000.0,,-539939000.0,105928000.0,22139000.0,-78.86,7052000.0,201772000.0,,,3276103000.0,,,0.0992,-78.86,,-0.3820826849577574,-0.0902543538019345,-0.43115959099094064,,,,,,2.3183030498596393,2.2015352594091926,2643356000.0,-1195669000.0,,208766000.0,-136.37,-136.37,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2020-09-30,5817308000.0,1163012000.0,486018000.0,4019058000.0,1255648000.0,3290303000.0,,504985000.0,1690647000.0,,-697404000.0,158331000.0,18444000.0,-102.26,7056000.0,247906000.0,,,3290303000.0,,,0.0741,-102.26,,-0.555413619103443,-0.11988431762595345,-0.41250716441693625,,,,,,2.6204023739137083,2.392940179170319,2004881000.0,-1452872000.0,,211963000.0,-237.29999999999998,-237.29999999999998,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2020-12-31,5503428000.0,1131465000.0,515469000.0,3803780000.0,1151384000.0,2968701000.0,,472246000.0,-1527263000.0,,823529000.0,-112707000.0,-990000.0,119.16000000000003,-14100000.0,-159079000.0,,,2968701000.0,2.1961,,0.199,119.16000000000003,,0.7152513844208361,0.14963927937278365,-0.5392188509772057,,,,,,2.578376110837045,2.195020457098293,2134043000.0,-805641000.0,,206274000.0,-118.68999999999997,-118.68999999999997,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2021-03-31,5254906000.0,1036031000.0,490797000.0,3730785000.0,1013753000.0,2898879000.0,,417544000.0,460511000.0,,-137086000.0,42975000.0,9725000.0,-20.16,7102000.0,79490000.0,,,2898879000.0,,,0.3666,-20.16,,-0.13522623360917305,-0.026087241141896735,-0.29768235720753683,,,,,,2.8595515870236636,2.110915510893506,1876190000.0,-550900000.0,,194527000.0,-82.11999999999998,-82.11999999999998,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2021-06-30,5042318000.0,1087139000.0,529116000.0,3706878000.0,818919000.0,2823125000.0,,399881000.0,949844000.0,,-333095000.0,84689000.0,34444000.0,-46.9,7281000.0,213203000.0,,,2823125000.0,,,0.5048,-46.9,,-0.40674962969475614,-0.06605989546871102,-0.35068390177755504,,,,,,3.447380021711549,2.0546326325418245,1573739000.0,-344056000.0,,173288000.0,-50.15999999999997,-50.15999999999997,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2021-09-30,5174826000.0,1322627000.0,516088000.0,3940150000.0,709021000.0,3075520000.0,,771878000.0,1474009000.0,,-455595000.0,126906000.0,37228000.0,-62.26,7490000.0,326483000.0,179902000.0,146581000.0,3075520000.0,,,0.4147,-62.26,,-0.6425691199555443,-0.08804064136649233,-0.3090856297349609,,,,0.09944376187662354,,4.337699447548098,2.5627935545875897,1357101000.0,-102247000.0,,141863000.0,-10.159999999999961,-10.159999999999961,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2021-12-31,5525364000.0,1517809000.0,525228000.0,4131143000.0,590656000.0,3262795000.0,,991471000.0,-866816000.0,,356504000.0,-83094000.0,-25776000.0,52.739999999999995,-14268000.0,-190400000.0,54138000.0,-244538000.0,3262795000.0,2.861,,0.3312,52.739999999999995,,0.60357297648716,0.06452136004071406,-0.41127990253987007,,,,0.2821106209391612,,5.524019056777549,2.8898097588095073,2017548000.0,-569272000.0,,171476000.0,-76.58,-76.58,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2022-03-31,4857166000.0,944068000.0,513445000.0,3498607000.0,543616000.0,2610092000.0,,394028000.0,568539000.0,,-184496000.0,46910000.0,13671000.0,-22.51,8311000.0,41354000.0,84258000.0,-42904000.0,2610092000.0,,,0.6159,-22.51,,-0.3393866258535437,-0.03798428960426718,-0.32450896068695373,,,,-0.07546360056214262,,4.801352425241347,1.8386935309526824,2125576000.0,-616682000.0,,175411000.0,-78.93,-78.93,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2022-06-30,4800983000.0,923380000.0,524058000.0,3519778000.0,453200000.0,2601510000.0,,412979000.0,1199482000.0,,-267413000.0,89809000.0,23024000.0,-31.34,8696000.0,162150000.0,160890000.0,1260000.0,2601510000.0,,,0.5559,-31.34,,-0.5900551632833186,-0.05569963484561391,-0.22294040260712542,,,,0.00105045344573741,,5.7403133274492495,1.7619805441382443,2375214000.0,-551000000.0,-139601000.0,180531000.0,-63.37,-63.37,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2022-09-30,4768555000.0,965906000.0,559166000.0,3489385000.0,439241000.0,2585517000.0,,420307000.0,1893618000.0,,-281196000.0,133650000.0,35376000.0,-32.72,8830000.0,301100000.0,272080000.0,29020000.0,2585517000.0,,,0.3921,-32.72,,-0.6401861392720625,-0.05896880711242714,-0.14849668729384702,,,,0.01532516061845631,,5.886328917382484,1.7274047420622856,2794823000.0,-376601000.0,-257162000.0,187275000.0,-33.83,-33.83,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2022-12-31,4729854000.0,1000623000.0,596390000.0,3514459000.0,368956000.0,2537540000.0,,451025000.0,-1007873000.0,,382844000.0,-92474000.0,-10571000.0,46.04999999999999,-16939000.0,-3515000.0,-143783000.0,-147298000.0,2537540000.0,1.6795,,0.5495,46.04999999999999,,1.0376413447673978,0.08094203330589063,-0.37985341407101886,,,,0.14614738166415808,,6.877622263901387,1.6777997619007696,2653766000.0,-350261000.0,-159922000.0,177895000.0,-40.52,-40.52,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2023-03-31,4699976000.0,1013243000.0,540478000.0,3426499000.0,402711000.0,2562327000.0,,469438000.0,779139000.0,,49224000.0,45141000.0,23015000.0,4.11,9867000.0,154050000.0,118734000.0,35316000.0,2562327000.0,,,0.4025,4.11,,0.12223157549706862,0.010473244969761548,0.06317743047132797,,,,0.04532695706414388,,6.362694339116637,1.874716454693808,2864366000.0,-116541000.0,-81702000.0,176126000.0,-13.900000000000002,-13.900000000000002,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2023-06-30,4463267000.0,978134000.0,544265000.0,3357778000.0,402650000.0,2503250000.0,,413376000.0,1546206000.0,,53835000.0,91305000.0,49463000.0,3.79,10141000.0,322516000.0,263485000.0,59031000.0,2503250000.0,,,0.2958,3.79,,0.13370172606482056,0.012061792404532375,0.03481748227597099,,,,0.03817796593726838,,6.216937787160065,1.797164983969206,3211090000.0,204707000.0,-23931000.0,177622000.0,21.229999999999997,21.229999999999997,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
2023-09-30,4726850000.0,960554000.0,528703000.0,3344483000.0,348234000.0,2501339000.0,,387483000.0,2280180000.0,,4919000.0,135347000.0,59976000.0,-2.79,9168000.0,455941000.0,406695000.0,49246000.0,2501339000.0,,,0.3654,-2.79,,0.014125559250389106,0.0010406507504998044,0.0021572858283118,,,,0.02159741774772167,,7.182925848710925,1.8168120854241416,3597652000.0,490822000.0,-3705000.0,179319000.0,51.16,51.16,1.0237575,105.17,23.27,0.40282,1611.4553,5.6222,1.3385,0.506
