report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-06-30,156819000000.0,12735000000.0,18602000000.0,,49091000000.0,,2535000000.0,1389000000.0,,31580000000.0,6502000000.0,3171000000.0,1289000000.0,1973000000.0,1.0,7685000000.0,2867000000.0,,4818000000.0,2535000000.0,,15.5673,1.6529,1.0,6502000000.0,0.0645943248253244,0.020220764065578788,0.10041165294490184,0.20588980367321089,0.041461812663006394,0.12594429163599735,0.1525649145028499,0.20588980367321089,0.05163879326149396,0.684603806042361,64493000000.0,7015000000.0,13153000000.0,4465000000.0,20951000000.0,2558000000.0,1.89,1.89,0.1209966111402797,5.141907740422205,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2013-09-30,156595000000.0,13407000000.0,18666000000.0,,49718000000.0,,2337000000.0,1603000000.0,,47731000000.0,9916000000.0,4903000000.0,1928000000.0,2994000000.0,1.0,11679000000.0,4593000000.0,,7086000000.0,2337000000.0,,18.2447,1.84,1.0,9916000000.0,0.09861619534172734,0.03131006737124429,0.10272150174938718,0.2077475854266619,0.06332258373511288,0.1904908270098934,0.1484569776455553,0.2077475854266619,0.04700510881370932,0.7182577949212472,65591000000.0,7233000000.0,14184000000.0,4355000000.0,21982000000.0,2588000000.0,1.17,1.17,0.10631425711946138,5.4806800618238025,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2013-12-31,158813000000.0,14075000000.0,18912000000.0,,50694000000.0,,3280000000.0,1718000000.0,,-29964000000.0,-5922000000.0,-2695000000.0,-1296000000.0,-1912000000.0,0.0,-9573000000.0,-2225000000.0,7871000000.0,-11798000000.0,3280000000.0,0.7442,19.729,2.0798,0.0,1949000000.0,-0.05316210991438829,-0.01696964354303489,0.08994126284875184,0.197637164597517,-0.03728913879846108,-0.10971949457146034,0.39373915365104795,-0.06504472033106394,0.06470193711287332,0.7442364636209814,64657000000.0,6816000000.0,13563000000.0,3114000000.0,21434000000.0,2574000000.0,2.0,2.0,0.1530278995987683,5.269230769230769,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2014-03-31,157773000000.0,14043000000.0,17803000000.0,,51268000000.0,,2819000000.0,3054000000.0,,17408000000.0,3568000000.0,1871000000.0,642000000.0,1118000000.0,0.0,,,,,2819000000.0,,17.8646,1.9402,0.0,3568000000.0,0.03649449949286104,0.011858809809029428,0.10747931985294118,0.20496323529411764,0.022614769320479424,0.06596779263039178,,0.20496323529411764,0.05498556604509636,0.7887996405100264,66755000000.0,7250000000.0,14064000000.0,,21935000000.0,2563000000.0,2.0,2.0,0.12851607020743105,5.487319547405384,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2014-06-30,157459000000.0,12772000000.0,17375000000.0,,51971000000.0,,2947000000.0,1529000000.0,,34252000000.0,7372000000.0,3863000000.0,1290000000.0,2352000000.0,1.0,7547000000.0,3246000000.0,,4301000000.0,2947000000.0,,18.4838,2.0612,1.0,7372000000.0,0.0743299147601547,0.024533370591709586,0.11278173537311689,0.21522830783603877,0.04681853688896792,0.13423649805164062,0.1255693098213243,0.21522830783603877,0.056704700698466455,0.7350791366906475,69427000000.0,7942000000.0,14934000000.0,,22805000000.0,2564000000.0,2.0,2.0,0.12922604691953518,5.824492979719189,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2014-09-30,159237000000.0,13936000000.0,17084000000.0,159237000000.0,53298000000.0,44827000000.0,3523000000.0,4547000000.0,,16791000000.0,3745000000.0,2592000000.0,663000000.0,407000000.0,0.99,,,,,48350000000.0,,16.5433,2.0367,0.99,3745000000.0,0.0486322188449848,0.016277623919064038,0.15436841164909773,0.22303615031862306,0.02351840338614769,0.03684283015898001,,0.22303615031862306,0.9071634958159781,0.8157340201357995,38487000000.0,5631000000.0,8763000000.0,,16634000000.0,1299000000.0,1.99,1.99,2.9066971263676806,6.745958429561201,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2014-12-31,159339000000.0,13531000000.0,17410000000.0,,52711000000.0,,4217000000.0,3910000000.0,,324000000.0,219000000.0,54000000.0,22000000.0,-4000000.0,1.01,9398000000.0,4174000000.0,8019000000.0,5224000000.0,4217000000.0,0.7772,17.5686,2.1407,1.01,8238000000.0,0.0010244540987649636,0.0003389000809594638,0.16666666666666666,0.6759259259259259,0.001374428106113381,0.003846964586846543,16.123456790123456,25.425925925925927,0.08000227656466392,0.7771970132107984,68775000000.0,8380000000.0,14904000000.0,,22923000000.0,2617000000.0,3.0,3.0,0.18396370457618985,5.695070691631639,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2015-03-31,158757000000.0,12921000000.0,18502000000.0,,52171000000.0,,4180000000.0,3937000000.0,,17853000000.0,3890000000.0,2059000000.0,656000000.0,1261000000.0,0.0,,,,,4180000000.0,,16.5479,2.0483,0.0,3890000000.0,0.039466370205669815,0.012969506856390584,0.11533075673556265,0.21789055060774098,0.02450285656695453,0.06903160547283987,,0.21789055060774098,0.08012114009698874,0.6983569343854719,69220000000.0,8568000000.0,15226000000.0,,23245000000.0,2631000000.0,3.0,3.0,0.1798236179823618,5.787153173698214,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2015-06-30,159674000000.0,13319000000.0,17565000000.0,,52400000000.0,,3887000000.0,3486000000.0,,36596000000.0,7995000000.0,4196000000.0,1369000000.0,2574000000.0,1.0,,,,,3887000000.0,,17.2842,2.1175,1.0,7995000000.0,0.0800763358778626,0.0262785425304057,0.11465733959995628,0.2184664990709367,0.050070769192229164,0.14203990264181782,,0.2184664990709367,0.0741793893129771,0.7582692855109593,71564000000.0,8901000000.0,15849000000.0,,23868000000.0,2710000000.0,3.0,3.0,0.16285403050108932,5.848339483394834,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2015-09-30,158958000000.0,11501000000.0,17359000000.0,158958000000.0,51716000000.0,44605000000.0,3152000000.0,1893000000.0,,55265000000.0,11996000000.0,6192000000.0,2028000000.0,3797000000.0,2.45,13813000000.0,5862000000.0,,7951000000.0,47757000000.0,,17.4737,1.943,2.45,11996000000.0,0.11973083765179054,0.038953685879288866,0.11204197955306251,0.2170632407491179,0.07546647542118044,0.12059553848783088,0.1438704424138243,0.2170632407491179,0.9234472890401423,0.6625381646408203,110038000000.0,12501000000.0,24100000000.0,,32119000000.0,4075000000.0,4.46,4.46,1.486876926429839,5.914110429447852,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2015-12-31,166574000000.0,12303000000.0,18178000000.0,166574000000.0,52269000000.0,48994000000.0,3627000000.0,2295000000.0,,-35204000000.0,-7883000000.0,-4284000000.0,-1351000000.0,-2673000000.0,-0.20999999999999996,4965000000.0,2637000000.0,8680000000.0,2328000000.0,52621000000.0,0.6768,16.8841,1.8498,-0.20999999999999996,797000000.0,-0.08196062675773402,-0.025718299374452195,0.12169071696398137,0.22392341779343256,-0.047324312317648616,-0.07515492420631137,-0.06612884899443246,-0.022639472787183274,1.006734393234996,0.6768071294971945,74510000000.0,8163000000.0,15998000000.0,,24678000000.0,2702000000.0,3.24,3.24,2.1323040765053896,5.92079940784604,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2016-03-31,170599000000.0,15180000000.0,19084000000.0,,52642000000.0,,4119000000.0,5628000000.0,,18790000000.0,4089000000.0,2134000000.0,703000000.0,1311000000.0,0.0,,,,,4119000000.0,,17.9962,1.965,0.0,4089000000.0,0.04053797348125071,0.01250886581984654,0.11357104843001596,0.21761575306013836,0.02396848750578843,0.07203889994890858,,0.21761575306013836,0.07824550738953687,0.7954307273108363,75447000000.0,8238000000.0,16197000000.0,,24877000000.0,2749000000.0,3.24,3.24,0.16557462716565502,5.89196071298654,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2016-06-30,171985000000.0,14777000000.0,17601000000.0,,53098000000.0,,2934000000.0,4665000000.0,,38059000000.0,8155000000.0,4162000000.0,1435000000.0,2589000000.0,1.0,,,,,2934000000.0,,19.3415,2.0695,1.0,8155000000.0,0.07838336660514521,0.024199784864959155,0.10935652539478179,0.21427257678867023,0.04741692589470012,0.14554183323814962,,0.21427257678867023,0.0552563185054051,0.8395545707630249,76910000000.0,8204000000.0,16357000000.0,,25037000000.0,2815000000.0,3.24,3.24,0.11718656388544954,5.8106571936056834,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2016-09-30,177924000000.0,15228000000.0,18038000000.0,,53481000000.0,,3333000000.0,2807000000.0,,59378000000.0,12595000000.0,6399000000.0,2186000000.0,3989000000.0,2.0,,,,,3333000000.0,,18.9654,2.019,2.0,12595000000.0,0.1196499691479217,0.035964793956970394,0.10776718650005053,0.21211559836976657,0.07078865133427756,0.22168831626007673,,0.21211559836976657,0.062321198182532116,0.8442177625013859,81023000000.0,8411000000.0,16956000000.0,,25636000000.0,2973000000.0,2.79,2.79,0.13001248244655952,5.703329969727548,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2016-12-31,180500000000.0,16361000000.0,21535000000.0,,53943000000.0,,5480000000.0,3301000000.0,,-35824000000.0,-7980000000.0,-4000000000.0,-1382000000.0,-2581000000.0,0.0,19240000000.0,9135000000.0,9558000000.0,10105000000.0,5480000000.0,0.7597,18.8671,2.0403,0.0,1578000000.0,-0.07415234599484641,-0.0221606648199446,0.11165698972755694,0.22275569450647612,-0.04421052631578947,-0.1342914359759689,-0.28207347029924074,-0.04404868244752121,0.10158871401293959,0.7597399582075691,80403000000.0,8695000000.0,16859000000.0,,26417000000.0,2942000000.0,3.0,3.0,0.2074421773857743,5.7304554724677095,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2017-03-31,182479000000.0,15245000000.0,19074000000.0,,55059000000.0,,3509000000.0,4022000000.0,,20463000000.0,4530000000.0,2566000000.0,755000000.0,1258000000.0,0.0,5656000000.0,2078000000.0,,3578000000.0,3509000000.0,,19.5192,2.169,0.0,4530000000.0,0.046604551481138415,0.014061892053332165,0.1253970581048722,0.22137516493182818,0.024824774357597314,0.07734599098483813,0.17485217221326296,0.22137516493182818,0.06373163333878204,0.7992555310894411,82076000000.0,9127000000.0,17300000000.0,,26858000000.0,2994000000.0,3.0,3.0,0.13065008563556482,5.7782231128924515,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2017-06-30,183031000000.0,14832000000.0,22276000000.0,,55005000000.0,,6358000000.0,2693000000.0,,41628000000.0,9088000000.0,5079000000.0,1513000000.0,2622000000.0,1.0,10814000000.0,4405000000.0,,6409000000.0,6358000000.0,,19.0552,2.1782,1.0,9088000000.0,0.09233706026724843,0.02774939764302222,0.12200922456039204,0.218314595945037,0.04965279105725259,0.14810227661620196,0.1539588738349188,0.218314595945037,0.11558949186437596,0.6658286945591668,85645000000.0,10044000000.0,18233000000.0,,27791000000.0,3072000000.0,3.0,3.0,0.22877910114785363,5.935221354166667,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2017-09-30,185301000000.0,15960000000.0,21449000000.0,,55427000000.0,,5241000000.0,4114000000.0,,62611000000.0,13880000000.0,7729000000.0,2279000000.0,4035000000.0,1.0,15961000000.0,6839000000.0,,9122000000.0,5241000000.0,,17.6897,2.1132,1.0,13880000000.0,0.13944467497789886,0.04171051424439156,0.12344476210250595,0.22168628515756017,0.07490515431649046,0.22878618052350497,0.1456932487901487,0.22168628515756017,0.09455680444548685,0.7440906335959718,88878000000.0,11374000000.0,19518000000.0,29214000000.0,29076000000.0,3165000000.0,2.0,2.0,0.18025175402393726,6.166824644549763,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2017-12-31,186949000000.0,16060000000.0,21561000000.0,,68606000000.0,,5134000000.0,3428000000.0,,-40176000000.0,-9511000000.0,7340000000.0,-1461000000.0,-15493000000.0,2.0,-11028000000.0,-3772000000.0,,-14800000000.0,5134000000.0,0.7431,8.3901,2.2434,2.0,-9511000000.0,0.10698772702096027,0.0392620447287763,-0.18269613699721227,0.23673337315810433,-0.050874837522532884,-0.12898020070518038,0.36837913181999205,0.23673337315810433,0.07483310497624114,0.7448634107879969,84526000000.0,22714000000.0,17987000000.0,4309000000.0,17987000000.0,3086000000.0,4.0,4.0,0.2854283649302274,5.828580686973428,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2018-03-31,190876000000.0,18753000000.0,19179000000.0,,69482000000.0,,3039000000.0,6030000000.0,,22791000000.0,4645000000.0,3118000000.0,777000000.0,818000000.0,0.0,5474000000.0,1973000000.0,2599000000.0,3501000000.0,3039000000.0,,6.648,1.7742,0.0,7244000000.0,0.044874931636970726,0.01633521238919508,0.1368083892764688,0.20380852090737572,0.024335170477168423,0.06405041298382537,0.15361326839541925,0.3178447632837524,0.04373794651852278,0.9777882058501486,86854000000.0,23266000000.0,18102000000.0,4232000000.0,20701000000.0,3108000000.0,4.0,4.0,0.14680450219796146,5.824324324324325,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2018-06-30,191248000000.0,18215000000.0,19007000000.0,,70694000000.0,,2634000000.0,5726000000.0,,44526000000.0,9659000000.0,6334000000.0,1583000000.0,1895000000.0,1.0,12537000000.0,4223000000.0,5202000000.0,8314000000.0,2634000000.0,,6.3392,1.7333,1.0,14861000000.0,0.08959741986590093,0.03311930059399314,0.14225396397610385,0.21692943448771504,0.05050510332134192,0.13172321623390792,0.18672236446121368,0.3337600503076854,0.03725917333861431,0.9583311411585206,89752000000.0,24521000000.0,18673000000.0,6137000000.0,26474000000.0,3178000000.0,4.0,4.0,0.09949384301578908,5.87570799244808,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2018-09-30,200635000000.0,23206000000.0,19627000000.0,200635000000.0,71523000000.0,69711000000.0,3173000000.0,10616000000.0,,66661000000.0,14495000000.0,9220000000.0,2413000000.0,2894000000.0,1.98,18507000000.0,6607000000.0,,11900000000.0,72884000000.0,,6.6724,1.8211,1.98,14495000000.0,0.12890958153321308,0.04595409574600643,0.13831175649930244,0.21744348269602917,0.07224562015600469,0.10037602055302028,0.17851517378977214,0.21744348269602917,1.0190288438684059,1.182350843226168,93802000000.0,26012000000.0,19288000000.0,8915000000.0,27089000000.0,3312000000.0,4.98,4.98,2.6905385950016614,5.823671497584541,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2018-12-31,251684000000.0,21848000000.0,27603000000.0,251684000000.0,71613000000.0,107345000000.0,4398000000.0,3814000000.0,,-39471000000.0,-9790000000.0,-6941000000.0,-1231000000.0,-2227000000.0,-0.4500000000000002,-12221000000.0,-3029000000.0,,-15250000000.0,111743000000.0,0.7915,13.1369,1.6307,-0.4500000000000002,-9790000000.0,-0.09692374289584293,-0.027578233022361374,0.17585062450913327,0.24803019938689164,-0.03889798318526406,-0.053393398634350664,0.38635960578652684,0.24803019938689164,1.5603731166129056,0.7915081694018766,94507000000.0,11731000000.0,19009000000.0,8465000000.0,26810000000.0,3542000000.0,2.53,2.53,4.1679597165236855,5.366741953698475,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2019-03-31,256189000000.0,20273000000.0,27917000000.0,256189000000.0,74959000000.0,104464000000.0,4629000000.0,3498000000.0,,26859000000.0,5182000000.0,3553000000.0,1150000000.0,1076000000.0,0.77,7231000000.0,2092000000.0,3320000000.0,5139000000.0,109093000000.0,,15.0376,1.8559,0.77,8502000000.0,0.04739924492055657,0.013868667272989863,0.132283405934696,0.19293346736661826,0.020227254097560786,0.028155086605959185,0.19133251424103653,0.31654194124874346,1.4553689350178098,0.726188344019773,98575000000.0,12166000000.0,19546000000.0,10103000000.0,28068000000.0,3915000000.0,3.3,3.3,3.886739347299416,4.992592592592593,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2019-06-30,256555000000.0,21361000000.0,31008000000.0,,76850000000.0,,6365000000.0,3919000000.0,,53717000000.0,10538000000.0,6678000000.0,2287000000.0,2037000000.0,1.45,14271000000.0,4355000000.0,1042000000.0,9916000000.0,6365000000.0,,16.0759,1.8719,1.45,11580000000.0,0.08689655172413793,0.026029506343669,0.12431818604910921,0.19617625705084052,0.04107501315507396,0.12663582286847322,0.18459705493605377,0.2155742130051939,0.08282368249837345,0.6888867389060888,107766000000.0,12510000000.0,20425000000.0,11705000000.0,24787000000.0,4619000000.0,3.75,3.75,0.25678783233146407,4.421952803637151,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
2019-09-30,256374000000.0,22323000000.0,25989000000.0,,78144000000.0,,1039000000.0,3507000000.0,,80544000000.0,15878000000.0,9895000000.0,3454000000.0,2812000000.0,2.15,19462000000.0,6866000000.0,1579000000.0,12596000000.0,1039000000.0,,16.5307,1.8921,2.15,17457000000.0,0.12662520475020475,0.03859595746838603,0.1228521056813667,0.19713448549860946,0.06193295732016507,0.20052283949837718,0.15638657131505762,0.21673867699642432,0.01329596642096642,0.8589403209049983,121649000000.0,13185000000.0,21808000000.0,12401000000.0,27749000000.0,5660000000.0,3.9199999999999995,3.9199999999999995,0.03744279073119752,3.853003533568905,0.8064849,35.3373,24.1234,26.2572,102790.46,5.14,1.124,0.8309
