report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,2445739000.0,1557676000.0,465776000.0,1017836000.0,1384484000.0,,356035000.0,1351832000.0,764370000.0,261068000.0,168832000.0,14072000.0,78228000.0,3.31,51032000.0,292016000.0,10233000.0,,281783000.0,0.0,,14.791,3.1916,3.31,261068000.0,0.1219457935230743,0.0690310781322128,0.12489125867711372,0.5654326869019227,0.19312163049846431,0.10674401479471031,0.1885670040246041,0.2084452801827446,0.19312163049846431,0.0,3.34425990175535,,,,,,,,,,,,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2010-09-30,2746545000.0,1840058000.0,506329000.0,1065283000.0,1636999000.0,,533121000.0,2353591000.0,1430559000.0,597837000.0,391812000.0,22366000.0,172347000.0,7.7,50917000.0,597380000.0,14471000.0,,582909000.0,0.0,,35.8418,5.8215,7.7,597837000.0,0.23934773326068007,0.14265631912093193,0.16647412400880188,0.6078197103914826,0.25401057362982776,0.21766874382178336,0.3652030331111992,0.24766792531072732,0.25401057362982776,0.0,3.6341153676759577,,,,,,,,,,,,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2010-12-31,2905953000.0,1957464000.0,471168000.0,1046828000.0,1813336000.0,,358967000.0,3084905000.0,1908971000.0,786797000.0,527541000.0,29944000.0,218141000.0,10.35,50988000.0,777297000.0,22593000.0,,754704000.0,0.0,4.1545,37.1844,6.3588,10.35,786797000.0,0.29092291776041507,0.18153803588702225,0.1710072109189748,0.6188103037208601,0.255047400163052,0.2707535187251824,0.433894766331226,0.24464416246205312,0.255047400163052,0.0,4.154492665036675,,,,,,,,,,,,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2011-03-31,3065351000.0,2105670000.0,1086696000.0,1189843000.0,1724401000.0,,551074000.0,809320000.0,505808000.0,154059000.0,104790000.0,7715000.0,36679000.0,2.05,51159000.0,276219000.0,8279000.0,,267940000.0,0.0,,43.0323,7.5207,2.05,154059000.0,0.06076892787698453,0.03418531841867375,0.1294790688479217,0.6249789947116098,0.19035610141847478,0.05025819229184521,0.08934058841301994,0.3310680571343844,0.19035610141847478,0.0,1.937680823339738,7599648000.0,1192975000.0,1799761000.0,4609708000.0,1887336000.0,1799761000.0,74097000.0,23.41,23.41,0.0,24.28925597527565,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2011-06-30,3360075000.0,2376435000.0,1126193000.0,1214730000.0,1989627000.0,,611249000.0,1912035000.0,1255034000.0,478767000.0,361158000.0,15510000.0,96993000.0,7.06,51134000.0,499502000.0,18077000.0,,481425000.0,0.0,,35.3061,6.9725,7.06,478767000.0,0.18152045584423612,0.10748510077900048,0.1888867097098118,0.6563865201212321,0.2503965670084491,0.14248699805807907,0.24063153545865631,0.25178670892530736,0.2503965670084491,0.0,2.110148970913511,8159851000.0,1385301000.0,2017460000.0,5100372000.0,2086978000.0,2017460000.0,75535000.0,27.160000000000004,27.160000000000004,0.0,26.708942874164293,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2011-09-30,3815573000.0,2881977000.0,1181261000.0,1265828000.0,2390299000.0,,421166000.0,3364839000.0,2355182000.0,1095144000.0,830655000.0,23389000.0,235959000.0,16.23,51193000.0,1059971000.0,29770000.0,,1030201000.0,0.0,,23.1477,5.4611,16.23,1095144000.0,0.3475109180901636,0.21770124696867285,0.2468632228763397,0.6999389866796004,0.32546698371006755,0.2870195380877263,0.45816192869594974,0.30616650603490986,0.32546698371006755,0.0,2.4397461695594793,9171099000.0,1824144000.0,2514767000.0,6024995000.0,2534270000.0,2514767000.0,76558000.0,35.69,35.69,0.0,32.847866976671284,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2011-12-31,3970671000.0,3066844000.0,1105798000.0,1191971000.0,2574295000.0,,632836000.0,-1730584000.0,-1036144000.0,-329048000.0,-240232000.0,-14893000.0,-60968000.0,-4.710000000000001,-102275000.0,-493880000.0,-9293000.0,,-503173000.0,0.0,2.7734,22.8636,5.5451,-4.710000000000001,-329048000.0,-0.09331953020147264,-0.06050161295156411,0.13881556746161988,0.598725054663628,0.1901369711033963,-0.08286962077694172,-0.1278206266181615,0.29075329484151013,0.1901369711033963,0.0,2.773421547154182,4355610000.0,1056371000.0,1398922000.0,3079880000.0,1276393000.0,1398922000.0,31721000.0,20.63,20.63,0.0,44.10081649380537,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2012-03-31,5092827000.0,4203062000.0,1290229000.0,2246044000.0,2591659000.0,,1192075000.0,1037247000.0,743288000.0,241531000.0,181970000.0,11258000.0,47179000.0,3.54,51347000.0,182380000.0,13697000.0,,168683000.0,0.0,,31.6295,7.8223,3.54,241531000.0,0.07021371252931037,0.03573064625992597,0.1754355519948479,0.7165969147175166,0.23285774747962637,0.04742572249165346,0.09319551684847428,0.16262568125046398,0.23285774747962637,0.0,3.257609308115071,4583537000.0,1133551000.0,1486394000.0,3317360000.0,1177136000.0,1486394000.0,35264000.0,22.119999999999997,22.119999999999997,0.0,42.15046506352087,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2012-06-30,5428806000.0,4578299000.0,1366635000.0,2324661000.0,2927787000.0,,812786000.0,2364006000.0,1747430000.0,699887000.0,534317000.0,28141000.0,140204000.0,10.41,51306000.0,613986000.0,28423000.0,,585563000.0,0.0,,27.5732,7.0518,10.41,699887000.0,0.18249859023214463,0.09842256289872948,0.22602184596824204,0.7391817110447266,0.2960597392730814,0.12892098188809842,0.23904983525099333,0.24769945592354672,0.2960597392730814,0.0,3.3500525012164917,5035508000.0,1306710000.0,1707514000.0,3809756000.0,1281274000.0,1707514000.0,47895000.0,25.47,25.47,0.0,35.65119532310262,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2012-09-30,6217809000.0,5365729000.0,1475340000.0,2446267000.0,3577864000.0,,898470000.0,4070316000.0,3143931000.0,1455478000.0,1130903000.0,45208000.0,271405000.0,22.05,51295000.0,1288931000.0,38950000.0,,1249981000.0,0.0,,22.9496,6.1516,22.05,1455478000.0,0.31608328321031764,0.1818812703960511,0.27784157298843626,0.7724046486808395,0.3575835389684732,0.234082134076489,0.4068008174709827,0.3070967954330819,0.3575835389684732,0.0,3.636944026461697,5740985000.0,1606958000.0,2067848000.0,4598505000.0,1501054000.0,2067848000.0,69714000.0,31.29,31.29,0.0,29.66187566342485,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2012-12-31,6569742000.0,5682375000.0,1461726000.0,2457825000.0,3896975000.0,,1536349000.0,-2210613000.0,-1550968000.0,-567103000.0,-427624000.0,-22543000.0,-120956000.0,-8.34,-102622000.0,-299547000.0,-25912000.0,,-325459000.0,0.0,3.8874,21.7926,5.8803,-8.34,-567103000.0,-0.10973229235496763,-0.06508992286150658,0.19344136671592901,0.701600868175479,0.2565365353411022,-0.08632043693648853,-0.1455238999480366,0.14722567903111036,0.2565365353411022,0.0,3.887441969288362,5260956000.0,1419566000.0,1829793000.0,4083681000.0,1678768000.0,1829793000.0,62064000.0,27.66,27.66,0.0,29.482356921887085,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2013-03-31,6855127000.0,6030452000.0,1605339000.0,2624631000.0,3990835000.0,,1611210000.0,1302012000.0,1009665000.0,309839000.0,244271000.0,17329000.0,46150000.0,4.0,51353000.0,,15051000.0,,,0.0,,23.4152,6.2794,4.0,309839000.0,0.06120799281353401,0.03563332962321486,0.18761040604848497,0.7754652030856859,0.23796938891500233,0.045198141478633436,0.07763763723631771,,0.23796938891500233,0.0,3.756497537280288,5525721000.0,1481867000.0,1898101000.0,4350058000.0,,1898101000.0,68135000.0,28.12,28.12,0.0,27.857943788067807,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2013-06-30,9867371000.0,6926150000.0,1771437000.0,3966918000.0,5857660000.0,,1762214000.0,2982250000.0,2393520000.0,864670000.0,681597000.0,36962000.0,144267000.0,13.0,51732000.0,,36481000.0,,,0.0,,26.8612,7.1587,13.0,864670000.0,0.11635994578039695,0.069075846038423,0.22855126163131864,0.8025886495095984,0.2899388045938469,0.08762921754943642,0.14761355216929628,,0.2899388045938469,0.0,3.9099047835175624,6143965000.0,1629147000.0,2062884000.0,4996148000.0,,2062884000.0,76956000.0,30.71,30.71,0.0,26.80601902385779,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2013-09-30,10445655000.0,7489047000.0,1825844000.0,4012303000.0,6396622000.0,,1096094000.0,5252153000.0,4382585000.0,1911567000.0,1514586000.0,61097000.0,331629000.0,29.0,52226000.0,,56958000.0,,,0.0,,28.8726,8.081,29.0,1911567000.0,0.23677903743569653,0.1449967474514523,0.2883743104970476,0.8344358970502193,0.36395874225293895,0.18300116172705302,0.2988400752772323,,0.36395874225293895,0.0,4.101690505870162,7325802000.0,2012830000.0,2518973000.0,6234802000.0,,2518973000.0,92845000.0,37.66,37.66,0.0,27.13094943184878,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2013-12-31,10444460000.0,7480941000.0,1381745000.0,3526198000.0,6909729000.0,,1289994000.0,-2743109000.0,-2069884000.0,-673662000.0,-547791000.0,-32099000.0,-118307000.0,-10.0,-102898000.0,,-24045000.0,,,0.0,5.4141,31.5848,8.7998,-10.0,-673662000.0,-0.07927821771302464,-0.05244799635404798,0.1996971319768919,0.7545759209714233,0.24558338731709167,-0.06449945712846811,-0.09749470637705183,,0.24558338731709167,0.0,5.414125616521138,6793306000.0,1892663000.0,2412414000.0,5715886000.0,,2412414000.0,83289000.0,36.0,36.0,0.0,28.96437704858985,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2014-03-31,10813684000.0,7855940000.0,1430989000.0,3599957000.0,7209409000.0,,1288150000.0,1641802000.0,1406471000.0,438726000.0,331218000.0,17745000.0,84835000.0,6.0,53018000.0,,29731000.0,,,0.0,,31.394,8.7126,6.0,438726000.0,0.04594246213524576,0.030629524591249385,0.2017405265677591,0.856662983721545,0.2672222350807223,0.0405713723463715,0.06085464148309522,,0.2672222350807223,0.0,5.48986749723443,7133096000.0,1979610000.0,2541301000.0,6112692000.0,,2541301000.0,83705000.0,38.0,38.0,0.0,30.360205483543396,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
2014-06-30,11600323000.0,8508759000.0,1507245000.0,3774956000.0,7824032000.0,,3503899000.0,3765377000.0,3289467000.0,1171740000.0,907669000.0,34851000.0,224149000.0,17.0,53004000.0,,61986000.0,,,0.0,,29.7707,8.3253,17.0,1171740000.0,0.11601038952805919,0.07824514886352733,0.24105660601846773,0.8736089374317632,0.311187963383215,0.10100925638018872,0.14976165741653408,,0.311187963383215,0.0,5.645239493247614,7916223000.0,2205682000.0,2848371000.0,7008639000.0,,2848371000.0,81594000.0,42.0,42.0,0.0,34.909074196632105,1.2059747,5839.4136,3765.45,0.34626,132847.64,24.5832,28.099,4.9355
