report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-03-31,11247000000.0,1400000000.0,1101000000.0,9423000000.0,1813000000.0,6774000000.0,265000000.0,227000000.0,1178000000.0,448000000.0,218000000.0,60000000.0,34000000.0,0.56,508000000.0,18000000.0,277000000.0,490000000.0,7039000000.0,,21.5406,1.8232,0.56,495000000.0,0.03309431880860452,0.005334755934915978,0.050933786078098474,0.38030560271646857,0.18505942275042445,0.019382946563528052,0.024627202892001807,0.4159592529711375,0.4202037351443124,3.882515168229454,1.2715712988192551,5033000000.0,426000000.0,1147000000.0,2050000000.0,1498000000.0,2256000000.0,4.010000000000001,4.010000000000001,3.1201241134751774,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2014-06-30,12467000000.0,1396000000.0,1746000000.0,10660000000.0,1797000000.0,7394000000.0,621000000.0,170000000.0,2577000000.0,1037000000.0,543000000.0,154000000.0,82000000.0,1.46,1054000000.0,52000000.0,576000000.0,1002000000.0,8015000000.0,,23.3117,1.9493,1.46,1119000000.0,0.08569838619922092,0.012352610892756879,0.05975941016686069,0.4024058983313931,0.21071012805587894,0.04355498516082458,0.0553403995108031,0.38882421420256114,0.4342258440046566,4.460211463550362,0.7995418098510882,5304000000.0,476000000.0,1291000000.0,2231000000.0,1663000000.0,2440000000.0,4.49,4.49,3.2848360655737703,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2014-09-30,12483000000.0,1378000000.0,1695000000.0,10667000000.0,1813000000.0,7477000000.0,618000000.0,168000000.0,4121000000.0,1725000000.0,965000000.0,346000000.0,193000000.0,3.29,1466000000.0,84000000.0,,1382000000.0,8095000000.0,,21.9249,1.9519,3.29,965000000.0,0.1908439051296194,0.027717696066650643,0.08396020383402086,0.41858772142683814,0.23416646445037612,0.07730513498357766,0.0973960436011304,0.335355496238777,0.23416646445037612,4.464975179260893,0.8129793510324483,5808000000.0,575000000.0,1520000000.0,2536000000.0,2001000000.0,1855000000.0,5.45,5.45,4.363881401617251,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2014-12-31,12467000000.0,1546000000.0,1478000000.0,10669000000.0,1796000000.0,7434000000.0,618000000.0,158000000.0,-2191000000.0,-778000000.0,-335000000.0,-20000000.0,1000000.0,-0.16000000000000014,-1227000000.0,-34000000.0,,-1261000000.0,8052000000.0,0.8782,18.8544,1.7909,-0.16000000000000014,-335000000.0,-0.011135857461024499,-0.0016042351808775166,0.009128251939753538,0.3550890004564126,0.15289821999087175,-0.026870939279698403,-0.03401705930138099,0.5755362848014606,0.15289821999087175,4.4832962138084635,1.0460081190798376,5685000000.0,540000000.0,1391000000.0,2432000000.0,1613000000.0,2244000000.0,5.15,5.15,3.588235294117647,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2015-03-31,12282000000.0,1452000000.0,1555000000.0,10787000000.0,1494000000.0,7482000000.0,593000000.0,257000000.0,1315000000.0,524000000.0,300000000.0,115000000.0,67000000.0,1.16,675000000.0,22000000.0,,653000000.0,8075000000.0,,14.8396,1.5166,1.16,300000000.0,0.07697456492637215,0.009363295880149813,0.08745247148288973,0.39847908745247146,0.22813688212927757,0.024425989252564728,0.03135123837391577,0.49657794676806083,0.22813688212927757,5.404953145917001,0.9337620578778135,5822000000.0,595000000.0,1473000000.0,2508000000.0,1776000000.0,2049000000.0,5.75,5.75,3.940946803318692,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2015-06-30,12605000000.0,1436000000.0,1582000000.0,11153000000.0,1451000000.0,7820000000.0,590000000.0,200000000.0,2744000000.0,1142000000.0,675000000.0,201000000.0,130000000.0,2.04,1250000000.0,50000000.0,,1200000000.0,8410000000.0,,14.4745,1.4519,2.04,675000000.0,0.13852515506547208,0.01594605315351051,0.07325072886297376,0.4161807580174927,0.24599125364431487,0.053550178500595,0.0684514755095832,0.43731778425655976,0.24599125364431487,5.796002756719504,0.9077117572692794,5989000000.0,642000000.0,1605000000.0,2613000000.0,1974000000.0,1605000000.0,6.33,6.33,5.2398753894081,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2015-09-30,12598000000.0,1426000000.0,1517000000.0,11101000000.0,1497000000.0,7876000000.0,639000000.0,171000000.0,4294000000.0,1832000000.0,1121000000.0,416000000.0,255000000.0,4.27,1557000000.0,76000000.0,,1481000000.0,8515000000.0,,9.3885,0.9776,4.27,1121000000.0,0.27788911155644624,0.03302111446261311,0.09687936655798789,0.4266418258034467,0.2610619469026549,0.08898237815526273,0.11196564123052337,0.3448998602701444,0.2610619469026549,5.688042752171008,0.9400131839156229,6162000000.0,712000000.0,1761000000.0,2720000000.0,2073000000.0,1761000000.0,7.31,7.31,4.835320840431573,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2015-12-31,12083000000.0,1294000000.0,1233000000.0,10607000000.0,1476000000.0,7555000000.0,607000000.0,179000000.0,-2536000000.0,-1018000000.0,-578000000.0,-147000000.0,-74000000.0,-1.3999999999999995,-1487000000.0,-46000000.0,,-1533000000.0,8162000000.0,1.0495,11.5107,1.1576,-1.3999999999999995,-578000000.0,-0.09959349593495935,-0.012165852851113134,0.05796529968454259,0.40141955835962145,0.2279179810725552,-0.047835802366961847,-0.05997094832952895,0.6044952681388013,0.2279179810725552,5.529810298102981,1.0494728304947283,5817000000.0,585000000.0,1518000000.0,2480000000.0,1801000000.0,1518000000.0,6.07,6.07,5.3768115942028984,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2016-03-31,11784000000.0,1182000000.0,1229000000.0,10283000000.0,1501000000.0,7203000000.0,550000000.0,219000000.0,1310000000.0,500000000.0,254000000.0,92000000.0,55000000.0,1.01,604000000.0,23000000.0,,581000000.0,7753000000.0,,9.9619,0.9633,1.01,254000000.0,0.06129247168554297,0.007807196198234894,0.07022900763358779,0.3816793893129771,0.19389312977099238,0.021554650373387645,0.027447590231251352,0.4435114503816794,0.19389312977099238,5.165223184543637,0.9617575264442636,5812000000.0,562000000.0,1472000000.0,2456000000.0,1729000000.0,1472000000.0,5.92,5.92,5.266983695652174,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2016-06-30,12120000000.0,1264000000.0,1508000000.0,10618000000.0,1502000000.0,7265000000.0,576000000.0,265000000.0,2731000000.0,1090000000.0,601000000.0,226000000.0,138000000.0,2.52,1247000000.0,,,,7841000000.0,,9.7353,1.0232,2.52,601000000.0,0.15046604527296936,0.01864686468646865,0.08275357012083485,0.3991212010252655,0.2200659099231051,0.049587458745874585,0.0643262335438296,,0.2200659099231051,5.220372836218376,0.8381962864721485,5799000000.0,587000000.0,1398000000.0,2404000000.0,,1398000000.0,6.4,6.4,5.608726752503577,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2016-09-30,12275000000.0,1354000000.0,1420000000.0,10736000000.0,1539000000.0,7393000000.0,609000000.0,297000000.0,4239000000.0,1746000000.0,1013000000.0,413000000.0,254000000.0,4.66,1630000000.0,,,,8002000000.0,,11.6199,1.1737,4.66,1013000000.0,0.2683560753736192,0.03364562118126273,0.09742863882991272,0.4118895966029724,0.23897145553196508,0.0825254582484725,0.10617335709045174,,0.23897145553196508,5.199480181936322,0.9535211267605633,5744000000.0,584000000.0,1290000000.0,2318000000.0,,1290000000.0,6.790000000000001,6.790000000000001,6.203100775193798,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2016-12-31,11988000000.0,1361000000.0,1184000000.0,10340000000.0,1648000000.0,7193000000.0,597000000.0,312000000.0,-2518000000.0,-933000000.0,-453000000.0,-165000000.0,-104000000.0,-1.740000000000001,-1528000000.0,70000000.0,,-1598000000.0,7790000000.0,1.1495,16.266,1.5978,-1.740000000000001,-453000000.0,-0.10012135922330097,-0.013763763763763764,0.06552819698173153,0.3705321683876092,0.17990468625893566,-0.03778778778778779,-0.04799745708836618,0.6346306592533757,0.17990468625893566,4.726941747572815,1.1494932432432432,5762000000.0,566000000.0,1415000000.0,2403000000.0,,1415000000.0,6.45,6.45,5.5053003533568905,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2017-03-31,11822000000.0,1320000000.0,1317000000.0,10069000000.0,1753000000.0,6772000000.0,577000000.0,337000000.0,1356000000.0,514000000.0,257000000.0,109000000.0,52000000.0,1.27,623000000.0,,,,7349000000.0,,18.1151,1.8184,1.27,257000000.0,0.06217912150598973,0.009220098122145153,0.0803834808259587,0.37905604719764013,0.18952802359882007,0.021739130434782608,0.02823555262579653,,0.18952802359882007,4.192241871078152,1.0022779043280183,5808000000.0,583000000.0,1418000000.0,2417000000.0,,1418000000.0,6.709999999999999,6.709999999999999,5.182651622002821,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2017-06-30,13284000000.0,1483000000.0,1744000000.0,11336000000.0,1948000000.0,7571000000.0,644000000.0,338000000.0,2953000000.0,1169000000.0,597000000.0,250000000.0,140000000.0,2.92,1337000000.0,,,,8215000000.0,,16.1449,1.5918,2.92,597000000.0,0.12833675564681724,0.018819632640770852,0.08465966813410092,0.39586860819505587,0.202167287504233,0.04494128274616079,0.05874249729410607,,0.202167287504233,4.217145790554415,0.8503440366972477,6030000000.0,607000000.0,1414000000.0,2496000000.0,,1414000000.0,7.109999999999999,7.109999999999999,5.80975954738331,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2017-09-30,13744000000.0,1639000000.0,1773000000.0,11533000000.0,2211000000.0,7677000000.0,694000000.0,324000000.0,4719000000.0,1942000000.0,1045000000.0,449000000.0,263000000.0,5.26,1766000000.0,87000000.0,,1679000000.0,8371000000.0,,19.5482,1.8853,5.26,1045000000.0,0.20307553143374038,0.03266880093131548,0.09514727696545879,0.4115278660733206,0.22144522144522144,0.07603317811408615,0.09875259875259876,0.35579571943208305,0.22144522144522144,3.7860696517412937,0.9244218838127467,6510000000.0,643000000.0,1446000000.0,2692000000.0,,1446000000.0,7.709999999999999,7.709999999999999,5.789073305670816,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2017-12-31,15030000000.0,1772000000.0,1668000000.0,11924000000.0,3106000000.0,8717000000.0,723000000.0,352000000.0,-2387000000.0,-856000000.0,-392000000.0,538000000.0,-753000000.0,6.280000000000001,-1496000000.0,33000000.0,,-1529000000.0,9440000000.0,1.0624,10.9068,2.2106,6.280000000000001,-392000000.0,0.17321313586606568,0.03579507651363939,-0.22538751571009635,0.3586091328026812,0.16422287390029325,-0.02608117099135063,-0.031245018332536265,0.6405529953917051,0.16422287390029325,3.039278815196394,1.0623501199040768,6641000000.0,1346000000.0,1507000000.0,2769000000.0,,1507000000.0,15.73,15.73,6.264100862641008,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2018-03-31,14688000000.0,1590000000.0,1641000000.0,11630000000.0,3058000000.0,8412000000.0,726000000.0,278000000.0,1734000000.0,646000000.0,340000000.0,183000000.0,49000000.0,2.15,642000000.0,33000000.0,,609000000.0,9138000000.0,,9.9054,2.0039,2.15,340000000.0,0.05984303466317855,0.012459150326797386,0.10553633217993079,0.37254901960784315,0.19607843137254902,0.023148148148148147,0.027877992784519516,0.35121107266435986,0.19607843137254902,2.988227599738391,0.9689213893967094,7019000000.0,1420000000.0,1590000000.0,2901000000.0,,1590000000.0,16.61,16.61,5.747169811320755,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2018-06-30,15108000000.0,1506000000.0,2229000000.0,11944000000.0,3164000000.0,8086000000.0,900000000.0,117000000.0,3625000000.0,1428000000.0,810000000.0,453000000.0,138000000.0,5.34,1649000000.0,80000000.0,,1569000000.0,8986000000.0,,7.8119,1.6547,5.34,810000000.0,0.143173198482933,0.029984114376489276,0.1249655172413793,0.3939310344827586,0.22344827586206897,0.05361397934868944,0.06666666666666667,0.43282758620689654,0.22344827586206897,2.8400758533501897,0.6756393001345895,7691000000.0,1623000000.0,1803000000.0,3160000000.0,2328000000.0,1803000000.0,19.03,19.03,4.983915696062119,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2018-09-30,16354000000.0,1692000000.0,2087000000.0,13020000000.0,3334000000.0,9182000000.0,896000000.0,65000000.0,5741000000.0,2366000000.0,1388000000.0,786000000.0,265000000.0,9.34,2123000000.0,134000000.0,,1989000000.0,10078000000.0,,7.998,1.7566,9.34,1388000000.0,0.235752849430114,0.048061636296930416,0.1369099460024386,0.41212332346281133,0.24176972652847936,0.08487220251926134,0.10348941246644795,0.34645532137258317,0.24176972652847936,3.0227954409118176,0.8107331097268807,8713000000.0,1960000000.0,2146000000.0,3584000000.0,2638000000.0,2146000000.0,23.11,23.11,4.696178937558248,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2018-12-31,18133000000.0,1761000000.0,2116000000.0,14730000000.0,3403000000.0,10844000000.0,903000000.0,43000000.0,-3053000000.0,-1076000000.0,-587000000.0,-326000000.0,-72000000.0,-3.709999999999999,-1561000000.0,-62000000.0,,-1623000000.0,11747000000.0,0.8322,7.5871,1.0334,-3.709999999999999,-587000000.0,-0.095797825448134,-0.017978271659405503,0.10678021618080577,0.35244022273173925,0.19226989846053064,-0.03237191860144488,-0.03874587458745875,0.5316082541762202,0.19226989846053064,3.451954158095798,0.8322306238185255,8047000000.0,1096000000.0,1951000000.0,3364000000.0,2544000000.0,1951000000.0,13.120000000000001,13.120000000000001,6.021014864172219,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2019-03-31,18586000000.0,1720000000.0,2238000000.0,15211000000.0,3375000000.0,10676000000.0,930000000.0,52000000.0,2117000000.0,761000000.0,368000000.0,175000000.0,45000000.0,2.19,667000000.0,42000000.0,,625000000.0,11606000000.0,,8.5536,1.104,2.19,368000000.0,0.05185185185185185,0.009415689228451523,0.08266414737836561,0.35947094945677843,0.17383089277279168,0.019799849348972345,0.024564448301181496,0.29522909777987716,0.17383089277279168,3.438814814814815,0.7685433422698839,8430000000.0,1088000000.0,1979000000.0,3479000000.0,2560000000.0,1979000000.0,13.16,13.16,5.864578069732188,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2019-06-30,19047000000.0,1840000000.0,2535000000.0,15569000000.0,3478000000.0,10700000000.0,995000000.0,75000000.0,4407000000.0,1672000000.0,897000000.0,445000000.0,126000000.0,5.62,1590000000.0,97000000.0,,1493000000.0,11695000000.0,,9.7051,1.196,5.62,897000000.0,0.12794709603220242,0.023363259305927444,0.100975720444747,0.37939641479464487,0.20353982300884957,0.04709403055599307,0.05911817043432413,0.3387792148854096,0.20353982300884957,3.3625646923519263,0.7258382642998028,9212000000.0,1080000000.0,2066000000.0,3723000000.0,2484000000.0,2066000000.0,13.440000000000001,13.440000000000001,5.660696999031946,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2019-09-30,19405000000.0,1881000000.0,2643000000.0,15755000000.0,3650000000.0,10691000000.0,973000000.0,60000000.0,6895000000.0,2705000000.0,1553000000.0,836000000.0,245000000.0,10.66,2582000000.0,157000000.0,,2425000000.0,11664000000.0,,8.3923,1.0453,10.66,1553000000.0,0.22904109589041097,0.04308167997938676,0.12124728063814358,0.39231327048585934,0.2252356780275562,0.08003091986601392,0.10141047407600888,0.35170413343002177,0.2252356780275562,3.1956164383561645,0.7116912599318955,10366000000.0,1130000000.0,2231000000.0,4062000000.0,2920000000.0,2231000000.0,14.760000000000002,14.760000000000002,5.228148812191842,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2019-12-31,18970000000.0,1842000000.0,2198000000.0,15140000000.0,3830000000.0,10431000000.0,997000000.0,52000000.0,-4068000000.0,-1468000000.0,-666000000.0,-282000000.0,-76000000.0,-3.3599999999999994,-1815000000.0,-78000000.0,,-1893000000.0,11428000000.0,0.838,10.6761,1.3404,-3.3599999999999994,-666000000.0,-0.07362924281984334,-0.014865577227200843,0.06932153392330384,0.3608652900688299,0.16371681415929204,-0.03510806536636795,-0.04364923318914668,0.46533923303834807,0.16371681415929204,2.9838120104438643,0.83803457688808,9351000000.0,1174000000.0,2152000000.0,3670000000.0,2650000000.0,2152000000.0,15.11,15.11,5.310408921933085,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2020-03-31,18868000000.0,2214000000.0,1996000000.0,15233000000.0,3635000000.0,10743000000.0,854000000.0,513000000.0,2125000000.0,727000000.0,358000000.0,173000000.0,53000000.0,2.33,644000000.0,53000000.0,,591000000.0,11597000000.0,,6.5039,0.8145,2.33,358000000.0,0.04759284731774415,0.009168963324146703,0.08141176470588235,0.3421176470588235,0.16847058823529412,0.018973924104303583,0.0235031512605042,0.2781176470588235,0.16847058823529412,3.1903713892709766,1.1092184368737474,9359000000.0,1172000000.0,2142000000.0,3636000000.0,2616000000.0,2142000000.0,15.250000000000002,15.250000000000002,5.414098972922503,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2020-06-30,17900000000.0,1622000000.0,1921000000.0,13993000000.0,3907000000.0,9599000000.0,806000000.0,127000000.0,4064000000.0,1428000000.0,739000000.0,385000000.0,92000000.0,5.25,1461000000.0,102000000.0,,1359000000.0,10405000000.0,,9.6394,1.1921,5.25,739000000.0,0.09854108011261838,0.021508379888268158,0.09473425196850394,0.3513779527559055,0.18184055118110237,0.041284916201117315,0.05163499161542761,0.3343996062992126,0.18184055118110237,2.66316867161505,0.8443519000520562,9016000000.0,1112000000.0,1984000000.0,3392000000.0,2482000000.0,1984000000.0,14.88,14.88,5.24445564516129,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2020-09-30,17908000000.0,1728000000.0,1916000000.0,13747000000.0,4161000000.0,9351000000.0,700000000.0,174000000.0,6251000000.0,2314000000.0,1290000000.0,593000000.0,159000000.0,8.12,2288000000.0,145000000.0,,2143000000.0,10051000000.0,,13.5102,1.4446,8.12,1290000000.0,0.14251381879355923,0.033113692204601294,0.09486482162853943,0.3701807710766277,0.20636698128299472,0.0720348447621175,0.09076836476217282,0.3428251479763238,0.20636698128299472,2.415525114155251,0.9018789144050104,8372000000.0,869000000.0,1721000000.0,3001000000.0,2200000000.0,1721000000.0,12.34,12.34,5.84020918070889,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
2020-12-31,17868000000.0,2017000000.0,1890000000.0,13323000000.0,4545000000.0,8978000000.0,704000000.0,202000000.0,-3910000000.0,-1286000000.0,-587000000.0,-261000000.0,-55000000.0,-3.5,-1735000000.0,-103000000.0,,-1838000000.0,9682000000.0,1.0672,18.7969,1.9612,-3.5,-587000000.0,-0.05742574257425743,-0.01460711887172599,0.06675191815856778,0.3289002557544757,0.15012787723785168,-0.03285202596821133,-0.04125957686089829,0.47007672634271097,0.15012787723785168,2.1302530253025305,1.0671957671957673,8530000000.0,890000000.0,1800000000.0,3183000000.0,2255000000.0,1800000000.0,12.2,12.2,5.378888888888889,1.7388101,1021.47,525.9136,0.67971,46441.605,18.6213,5.7423,2.8848
