report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-01-30,23093000000.0,7450000000.0,7714000000.0,18187000000.0,4832000000.0,7420000000.0,424000000.0,,1091000000.0,70000000.0,502000000.0,532000000.0,0.11,650000000.0,2922000000.0,1525000000.0,7420000000.0,0.9684,198.3835,0.182,0.11,2616000000.0,0.014486754966887417,0.003031221582297666,,,0.04724375351838219,0.08904668625530526,,1.5355960264900663,0.96577651024112,,,,,,,,,,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2010-05-22,22881000000.0,7182000000.0,7801000000.0,17775000000.0,5108000000.0,,602000000.0,,723000000.0,374000000.0,132000000.0,216000000.0,0.58,645000000.0,1553000000.0,478000000.0,0.0,,1417.9787,0.1694,0.58,1201000000.0,0.07321848081440877,0.016345439447576594,,,0.031598269306411436,0.14154267815191857,,0.0,0.9206511985642867,,,,,,,,,,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2010-08-14,23276000000.0,7546000000.0,7925000000.0,18109000000.0,5163000000.0,,1037000000.0,,1217000000.0,636000000.0,234000000.0,340000000.0,0.98,643000000.0,2319000000.0,846000000.0,0.0,,858.1829,0.1766,0.98,2063000000.0,0.1231841952353283,0.027324282522770235,,,0.05228561608523801,0.23571566918458262,,0.0,0.9521766561514196,,,,,,,,,,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2010-11-06,23755000000.0,7907000000.0,8340000000.0,18494000000.0,5264000000.0,,758000000.0,,1623000000.0,838000000.0,337000000.0,436000000.0,1.3,641000000.0,2534000000.0,1214000000.0,0.0,,13.2457,0.1794,1.3,2837000000.0,0.15919452887537994,0.03527678383498211,,,0.06832245842980425,0.3083206686930091,,0.0,0.9480815347721823,,1918000000.0,4654000000.0,8717000000.0,1205000000.0,2.9699999999999998,2.9699999999999998,0.0,3.862240663900415,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2011-01-29,23505000000.0,7621000000.0,8070000000.0,18207000000.0,5296000000.0,,825000000.0,,-1381000000.0,-732000000.0,-255000000.0,-391000000.0,-1.1200000000000003,-1291000000.0,-3040000000.0,-938000000.0,0.0,0.9444,12.1947,0.1659,-1.1200000000000003,-2319000000.0,-0.13821752265861026,-0.03114231014677728,,,-0.05875345671133801,-0.26076283987915405,,0.0,0.9443618339529121,,1116000000.0,2182000000.0,3782000000.0,448000000.0,1.7399999999999998,1.7399999999999998,0.0,4.870535714285714,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2011-05-21,23111000000.0,7203000000.0,8320000000.0,17907000000.0,5213000000.0,,431000000.0,,811000000.0,432000000.0,138000000.0,252000000.0,0.7,612000000.0,1235000000.0,499000000.0,0.0,,12.6977,0.1758,0.7,1310000000.0,0.08286974870516017,0.01869239755960365,,,0.035091514863052224,0.15557260694417802,,0.0,0.8657451923076923,,1174000000.0,2270000000.0,3891000000.0,454000000.0,1.8599999999999997,1.8599999999999997,0.0,5.0,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2011-08-13,23398000000.0,7429000000.0,9016000000.0,18188000000.0,5219000000.0,,643000000.0,,1299000000.0,713000000.0,235000000.0,360000000.0,1.17,607000000.0,2193000000.0,873000000.0,0.0,,11.6001,0.1592,1.17,2172000000.0,0.13661621000191607,0.03047268997350201,,,0.05551756560389777,0.24889825637095228,,0.0,0.8239795918367347,,1251000000.0,2352000000.0,4000000000.0,455000000.0,2.05,2.05,0.0,5.1692307692307695,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2011-11-05,23960000000.0,7823000000.0,9488000000.0,19061000000.0,4907000000.0,6396000000.0,216000000.0,,1703000000.0,909000000.0,334000000.0,468000000.0,1.5,601000000.0,2410000000.0,1246000000.0,6396000000.0,,11.6109,0.1551,1.5,2949000000.0,0.18524556755655186,0.03793823038397329,,,0.07107679465776294,0.15066796425727683,,1.303444059506827,0.8245151770657673,,1322000000.0,2432000000.0,4112000000.0,452000000.0,2.2499999999999996,2.2499999999999996,1.5554474708171206,5.380530973451328,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2012-01-28,23476000000.0,7325000000.0,9105000000.0,19510000000.0,3981000000.0,6826000000.0,188000000.0,,-2535000000.0,-1452000000.0,-272000000.0,-833000000.0,-2.3600000000000003,-1227000000.0,-3180000000.0,-980000000.0,6826000000.0,0.8045,23.0003,0.1532,-2.3600000000000003,-3515000000.0,-0.36473247927656366,-0.061850400408928266,,,-0.10798262054864542,-0.23457018599056167,,1.7146445616679227,0.8045030203185063,,602000000.0,1278000000.0,2916000000.0,435000000.0,1.0099999999999998,1.0099999999999998,2.340877914951989,2.9379310344827587,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
2012-05-19,23791000000.0,7596000000.0,9354000000.0,19724000000.0,4080000000.0,6757000000.0,511000000.0,,814000000.0,439000000.0,141000000.0,232000000.0,0.78,559000000.0,1304000000.0,501000000.0,6757000000.0,,20.3479,0.1348,0.78,1315000000.0,0.10759803921568628,0.018452355932915807,,,0.03421461897356143,0.07511303866383685,,1.656127450980392,0.8120590121872996,,609000000.0,1281000000.0,2921000000.0,438000000.0,1.0899999999999996,1.0899999999999996,2.31324888736734,2.9246575342465753,0.55347973,76.58,58.6,7.0964,45786.625,45.0656,6.7332,0.3101
