report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2016-03-31,6829000000.0,1923000000.0,2069000000.0,,2455000000.0,531000000.0,116000000.0,78000000.0,,1347000000.0,290000000.0,184000000.0,13000000.0,108000000.0,1.0,125328000.0,525000000.0,119000000.0,88000000.0,406000000.0,647000000.0,,11.5388,1.7951,1.0,378000000.0,0.07494908350305499,0.026943915653829257,0.13659985152190052,0.21529324424647364,0.0424659540196222,0.09348807221147647,0.3014105419450631,0.2806236080178174,0.26354378818737273,0.929434509424843,5676000000.0,883000000.0,1350000000.0,-426000000.0,1682000000.0,44000000.0,6.0,6.0,0.38466111771700356,30.681818181818183,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2016-06-30,7035000000.0,2003000000.0,2061000000.0,,2627000000.0,509000000.0,117000000.0,81000000.0,,2841000000.0,708000000.0,444000000.0,22000000.0,268000000.0,3.0,124715000.0,899000000.0,340000000.0,180000000.0,559000000.0,626000000.0,,7.9036,1.2532,3.0,888000000.0,0.16901408450704225,0.06311300639658848,0.1562829989440338,0.249208025343189,0.10063965884861407,0.21764525053796496,0.19676170362548398,0.3125659978880676,0.23829463266082984,0.9718583212032994,5811000000.0,944000000.0,1448000000.0,-197000000.0,1805000000.0,44000000.0,7.0,7.0,0.34681440443213296,32.90909090909091,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2016-09-30,8699000000.0,3600000000.0,2123000000.0,,2864000000.0,1861000000.0,275000000.0,1818000000.0,,4407000000.0,1108000000.0,700000000.0,33000000.0,414000000.0,5.0,124393000.0,1206000000.0,509000000.0,281000000.0,697000000.0,2136000000.0,,9.0984,1.4016,5.0,1389000000.0,0.24441340782122906,0.08046901942752041,0.15883821193555706,0.2514181983208532,0.12737096217956087,0.2216,0.15815747674154754,0.3151803948264125,0.7458100558659218,1.6957136128120585,5997000000.0,987000000.0,1513000000.0,-61000000.0,1915000000.0,45000000.0,7.0,7.0,1.1154046997389033,33.62222222222222,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2016-12-31,9962000000.0,2050000000.0,2535000000.0,,2931000000.0,2645000000.0,319000000.0,328000000.0,,-2664000000.0,-757000000.0,-514000000.0,-13000000.0,-259000000.0,-3.0,-250047000.0,-1244000000.0,-290000000.0,-186000000.0,-1534000000.0,2964000000.0,0.8087,13.6109,1.8309,-3.0,-943000000.0,-0.175366769020812,-0.05159606504717928,0.19294294294294295,0.2841591591591592,-0.07598875727765508,-0.12841391009329942,0.5758258258258259,0.35397897897897895,1.0112589559877174,0.8086785009861933,5931000000.0,814000000.0,1349000000.0,128000000.0,1712000000.0,55000000.0,6.0,6.0,1.7313084112149533,24.527272727272727,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2017-03-31,10302000000.0,2213000000.0,2835000000.0,,3014000000.0,2531000000.0,332000000.0,183000000.0,,1749000000.0,166000000.0,99000000.0,25000000.0,53000000.0,0.0,124299000.0,470000000.0,216000000.0,90000000.0,254000000.0,2863000000.0,,16.1576,1.8055,0.0,256000000.0,0.032846715328467155,0.00960978450786255,0.05660377358490566,0.09491137793024586,0.016113376043486703,0.028245703590267145,0.1452258433390509,0.14636935391652373,0.9499004644990047,0.7805996472663139,6333000000.0,729000000.0,1225000000.0,-24000000.0,1590000000.0,67000000.0,5.0,5.0,1.80062893081761,18.28358208955224,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2017-06-30,10720000000.0,2425000000.0,2974000000.0,,3264000000.0,2469000000.0,337000000.0,198000000.0,,3851000000.0,659000000.0,395000000.0,51000000.0,236000000.0,3.0,124374000.0,1084000000.0,512000000.0,180000000.0,572000000.0,2806000000.0,,15.0131,1.6019,3.0,839000000.0,0.1210171568627451,0.03684701492537314,0.10257076084133991,0.17112438327707089,0.061473880597014925,0.1085667215815486,0.14853284861075045,0.2178654894832511,0.8596813725490197,0.8154001344989913,7343000000.0,680000000.0,1176000000.0,-11000000.0,1541000000.0,96000000.0,5.0,5.0,1.8208955223880596,12.25,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2017-09-30,10739000000.0,2214000000.0,2765000000.0,,3491000000.0,2367000000.0,334000000.0,144000000.0,,5971000000.0,1098000000.0,661000000.0,77000000.0,397000000.0,5.0,124341000.0,1357000000.0,841000000.0,275000000.0,516000000.0,2701000000.0,,12.8237,1.2738,5.0,1373000000.0,0.18934402749928386,0.06155135487475556,0.1107017250041869,0.18388879584659187,0.10224415681162119,0.17732558139534885,0.08641768547981912,0.22994473287556524,0.7737038097966199,0.8007233273056058,8907000000.0,641000000.0,1166000000.0,-192000000.0,1525000000.0,140000000.0,5.0,5.0,1.7711475409836066,8.32857142857143,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2017-12-31,10740000000.0,2146000000.0,2700000000.0,,3721000000.0,2262000000.0,307000000.0,194000000.0,,-3638000000.0,-663000000.0,-121000000.0,-50000000.0,-513000000.0,0.0,-249160000.0,-1321000000.0,-543000000.0,-173000000.0,-1864000000.0,2569000000.0,0.8012,9.6142,1.1692,0.0,-836000000.0,-0.03251814028486966,-0.011266294227188082,0.03326003298515668,0.1822429906542056,-0.06173184357541899,-0.10540540540540541,0.5123694337548104,0.2297965915338098,0.6904058048911583,0.7948148148148149,7933000000.0,1034000000.0,1260000000.0,-522000000.0,1632000000.0,103000000.0,8.0,8.0,1.5741421568627452,12.233009708737864,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2018-03-31,10848000000.0,2114000000.0,2992000000.0,,3439000000.0,2062000000.0,387000000.0,177000000.0,,1832000000.0,29000000.0,4000000.0,24000000.0,2000000.0,0.0,123630000.0,306000000.0,235000000.0,94000000.0,71000000.0,2449000000.0,,8.1814,0.8923,0.0,123000000.0,0.0011631288165164292,0.0003687315634218289,0.002183406113537118,0.015829694323144104,0.0026733038348082595,0.004925271739130435,0.03875545851528384,0.06713973799126638,0.7121256179121838,0.7065508021390374,8016000000.0,939000000.0,1123000000.0,-705000000.0,1499000000.0,102000000.0,8.0,8.0,1.6337558372248167,11.009803921568627,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2018-06-30,11055000000.0,2216000000.0,3036000000.0,,3593000000.0,1998000000.0,314000000.0,102000000.0,,3988000000.0,300000000.0,197000000.0,49000000.0,68000000.0,1.0,123953000.0,726000000.0,423000000.0,191000000.0,303000000.0,2312000000.0,,9.7808,0.9379,1.0,491000000.0,0.05482883384358475,0.017819990954319312,0.049398194583751255,0.07522567703109329,0.027137042062415198,0.05080440304826418,0.07597793380140422,0.12311935807422267,0.6434734205399387,0.7299077733860343,8153000000.0,741000000.0,764000000.0,-974000000.0,1151000000.0,100000000.0,6.0,6.0,2.0086880973066896,7.64,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2018-09-30,10893000000.0,2056000000.0,2888000000.0,,3791000000.0,1684000000.0,345000000.0,174000000.0,,6200000000.0,597000000.0,414000000.0,71000000.0,135000000.0,3.0,123804000.0,986000000.0,554000000.0,290000000.0,432000000.0,2029000000.0,,11.4462,1.0248,3.0,887000000.0,0.10920601424426273,0.03800605893693197,0.0667741935483871,0.09629032258064515,0.05480583861195263,0.10257731958762886,0.0696774193548387,0.14306451612903226,0.5352149828541282,0.7119113573407202,8382000000.0,494000000.0,263000000.0,-1058000000.0,665000000.0,94000000.0,4.0,4.0,3.051127819548872,2.797872340425532,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2018-12-31,10912000000.0,1787000000.0,2942000000.0,,3751000000.0,1617000000.0,486000000.0,105000000.0,,-3756000000.0,-283000000.0,-178000000.0,-53000000.0,-57000000.0,-1.0,-247412000.0,-823000000.0,-252000000.0,-177000000.0,-1075000000.0,2103000000.0,0.6074,17.1689,0.9079,-1.0,-460000000.0,-0.047454012263396426,-0.01631231671554252,0.04739084132055378,0.07534611288604899,-0.02593475073313783,-0.04834301332422276,0.2862087326943557,0.12247071352502663,0.5606504932018128,0.6074099252209382,8264000000.0,437000000.0,643000000.0,-269000000.0,1041000000.0,91000000.0,3.0,3.0,2.0201729106628243,7.065934065934066,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2019-03-31,12640000000.0,2001000000.0,3386000000.0,12640000000.0,3746000000.0,1664000000.0,300000000.0,215000000.0,,1876000000.0,25000000.0,4000000.0,22000000.0,2000000.0,0.03,123915000.0,468000000.0,115000000.0,106000000.0,353000000.0,1964000000.0,,16.2139,0.8529,0.03,131000000.0,0.0010678056593699946,0.00031645569620253165,0.0021321961620469083,0.013326226012793176,0.001977848101265823,0.0043782837127845885,0.18816631130063965,0.06982942430703624,0.5242925787506674,0.5909627879503839,8308000000.0,437000000.0,639000000.0,13000000.0,1049000000.0,89000000.0,3.03,3.03,1.8722592945662535,7.179775280898877,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
2019-06-30,12951000000.0,2218000000.0,3534000000.0,,3973000000.0,1538000000.0,288000000.0,244000000.0,,4164000000.0,389000000.0,266000000.0,42000000.0,91000000.0,2.0,124179000.0,1033000000.0,333000000.0,211000000.0,700000000.0,1826000000.0,,15.5407,0.9317,2.0,600000000.0,0.06695192549710546,0.02053895452088642,0.06388088376560999,0.09341978866474544,0.030036290633927883,0.06708053112605622,0.16810758885686838,0.1440922190201729,0.4596023156305059,0.6276174306734579,8484000000.0,506000000.0,728000000.0,410000000.0,1158000000.0,82000000.0,4.029999999999999,4.029999999999999,1.5768566493955094,8.878048780487806,1.3051703,65.88,33.03,4.8736,4279.5483,42.7955,1.4168,0.3006
