report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-08-31,3890904000.0,1372153000.0,359479000.0,,2469978000.0,785682000.0,,290646000.0,923904000.0,100246000.0,,12274000.0,27273000.0,0.4,35298000.0,48200000.0,-12902000.0,785682000.0,,17.1429,1.0675,0.4,100246000.0,,,,0.10850261499030202,0.0257641925886632,0.03079129884570256,-0.013964654336381268,0.10850261499030202,0.3180927117569468,3.8170602455219917,,,,,,,,,,,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2010-11-30,3928295000.0,1354846000.0,468795000.0,,2395113000.0,785222000.0,,260953000.0,1860470000.0,202590000.0,,24435000.0,61984000.0,0.78,109229000.0,88134000.0,21095000.0,785222000.0,,17.5359,1.07,0.78,202590000.0,,,,0.10889183915892221,0.05157199242928548,0.06370083654709331,0.011338532736351567,0.10889183915892221,0.32784340446567656,2.8900606875073325,,,,,,,,,,,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2011-02-28,3972070000.0,1322938000.0,391636000.0,,2472942000.0,806447000.0,,184731000.0,2798297000.0,311466000.0,,36955000.0,99550000.0,1.19,207955000.0,142298000.0,65657000.0,806447000.0,,17.635,1.102,1.19,311466000.0,,,,0.11130555477134843,0.07841402593609881,0.09497683867330164,0.023463199224385403,0.11130555477134843,0.3261083357393744,3.3779785310849872,,,,,,,,,,,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2011-05-31,4351940000.0,1700777000.0,434139000.0,,2302649000.0,1284790000.0,,438106000.0,-1772287000.0,-173959000.0,,-23960000.0,-43127000.0,-0.6900000000000002,-11596000.0,-96040000.0,-107636000.0,1284790000.0,3.9176,19.3256,1.2527,-0.6900000000000002,-173959000.0,,,,0.0981550956476011,-0.03997274778604484,-0.04849113810715667,0.060732827132400115,0.0981550956476011,0.5579617214781758,3.917586303004337,3810384000.0,,440343000.0,-33786000.0,440343000.0,49704000.0,1.68,1.68,2.9177027907790065,8.85930709802028,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2011-08-31,4127892000.0,1482615000.0,618646000.0,4127892000.0,2114485000.0,1059648000.0,,150312000.0,1017180000.0,128574000.0,68638000.0,17334000.0,42967000.0,0.52,56562000.0,44421000.0,12141000.0,1059648000.0,,16.5102,1.0758,0.52,128574000.0,0.032460859263603196,0.016627857511775986,0.06747871566487741,0.12640240665368963,0.031147617234171823,0.0405068092609856,0.01193594054149708,0.12640240665368963,0.5011376292572423,2.3965482683149975,3903660000.0,,468671000.0,-8743000.0,468671000.0,54764000.0,1.7999999999999998,1.7999999999999998,2.260963447706387,8.55801256299759,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2011-11-30,4215312000.0,1591868000.0,720201000.0,4215312000.0,2102619000.0,1059490000.0,,207772000.0,2036306000.0,261259000.0,142988000.0,35062000.0,83977000.0,1.09,-1679000.0,50166000.0,-51845000.0,1059490000.0,,14.4542,0.9893,1.09,261259000.0,0.06800471221842853,0.03392109528310123,0.07021930888579614,0.12830046171842543,0.061978567659997645,0.08262175655551406,-0.025460318832238378,0.12830046171842543,0.5038906240265117,2.210310732698233,4079496000.0,,527340000.0,-81683000.0,527340000.0,65391000.0,2.1100000000000003,2.1100000000000003,2.0091212500474076,8.06441253383493,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2012-02-29,3231823000.0,931484000.0,-69542000.0,3231823000.0,2232441000.0,1068930000.0,,50717000.0,3048418000.0,398795000.0,219023000.0,52281000.0,128632000.0,1.67,44783000.0,80939000.0,-36156000.0,1068930000.0,,17.2632,1.2321,1.67,398795000.0,0.09810919975040774,0.06777072878062938,0.07184808645008657,0.13082031401205477,0.12339629985924352,0.12079678412392912,-0.01186057817530273,0.13082031401205477,0.47881668541296274,-13.39455293204107,4329617000.0,,614669000.0,-183496000.0,614669000.0,80717000.0,2.59,2.59,1.7390335286145877,7.615112058178575,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2012-05-31,4160906000.0,1541568000.0,670891000.0,4160906000.0,2139135000.0,1059166000.0,,339825000.0,-1999904000.0,-249001000.0,-133012000.0,-34052000.0,-82269000.0,-1.0100000000000002,370196000.0,-14724000.0,355472000.0,1059166000.0,2.2763,16.0916,1.1676,-1.0100000000000002,-249001000.0,-0.062180273802261196,-0.03196707640114917,0.06650919244123718,0.12450647631086292,-0.05984297650559758,-0.07785414818680293,-0.17774453173752341,0.12450647631086292,0.4951375205398444,2.29779204073389,4102000000.0,297637000.0,539627000.0,279612000.0,539627000.0,70625000.0,2.2700000000000005,2.2700000000000005,1.962774286683209,7.6407362831858405,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2012-08-31,4152235000.0,1523877000.0,384111000.0,4152235000.0,2154415000.0,1309012000.0,,319217000.0,1051325000.0,139294000.0,76733000.0,16598000.0,46040000.0,0.6,94865000.0,47438000.0,47427000.0,1309012000.0,,16.7481,1.238,0.6,139294000.0,0.03561662910813376,0.018479927075418418,0.07298694504553778,0.1324937578769648,0.033546752532070075,0.040218546543640155,0.045111644829144176,0.1324937578769648,0.6075951012223736,3.9672828947882253,4136145000.0,305732000.0,550347000.0,314898000.0,550347000.0,69889000.0,2.35,2.35,2.3785211875416783,7.874586844853983,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
2012-11-30,4217882000.0,1519662000.0,555179000.0,4217882000.0,2080644000.0,1308829000.0,,242487000.0,2111711000.0,278317000.0,154760000.0,32892000.0,90891000.0,1.23,227263000.0,99062000.0,128201000.0,1308829000.0,,16.7286,1.239,1.23,278317000.0,0.07438081670867289,0.036691401039668725,0.07328654347114733,0.1317969172865037,0.0659850133313355,0.08211217496053222,0.06070953837906797,0.1317969172865037,0.6290499479968702,2.737246905952855,4211550000.0,317504000.0,567405000.0,494944000.0,567405000.0,67719000.0,2.49,2.49,2.306692750328249,8.378815398927923,0.98676753,229.24,180.39,2.76592,74155.53,39.0655,19.4993,6.8695
