report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-09-30,13330744000.0,6555291000.0,5558104000.0,,-404844000.0,,4628880000.0,,3565277000.0,-293312000.0,-455980000.0,210146000.0,15095000.0,-2.13,215716239.0,1024697000.0,103914000.0,920783000.0,0.0,,,5.3064,-2.13,-293312000.0,1.126310381282667,-0.034205142638700434,-0.12789469093144795,-0.08226906352577934,-0.022002672919080885,0.7245062295600281,0.25826408438951587,-0.08226906352577934,-0.0,1.179411360420748,,-772278000.0,-481548000.0,1515355000.0,-481548000.0,344079000.0,,,-0.0,-1.3995274341067023,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2021-12-31,14402318000.0,6684093000.0,6855722000.0,,-582651000.0,,4884729000.0,,,609083000.0,615127000.0,-138275000.0,-32639000.0,,,-488692000.0,-33009000.0,-521701000.0,0.0,0.9749,,4.2899,,609083000.0,-1.0557383407906276,0.04271027760947925,,,0.04229062294000174,-1.0453650641636245,,,-0.0,0.9749655834936131,,-650904000.0,-417858000.0,1561816000.0,-417858000.0,282440000.0,,,-0.0,-1.4794575839116273,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2022-03-31,16006602000.0,8110435000.0,8278487000.0,,-517817000.0,,5871905000.0,,1802808000.0,27060000.0,-50182000.0,66773000.0,11696000.0,-0.39,221890625.0,1198300000.0,62525000.0,1135775000.0,0.0,,,3.3962,-0.39,27060000.0,0.09691068466272834,-0.0031350813870426714,-0.027835465562611215,0.01500991786146944,0.0016905524358011776,-0.052257843987354606,0.6300033059538231,0.01500991786146944,-0.0,0.9797001553544747,,-393893000.0,-87626000.0,2646780000.0,-87626000.0,278383000.0,,,-0.0,-0.3147677839523247,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2022-06-30,16421028000.0,8550782000.0,8632043000.0,,-410164000.0,,5860435000.0,,6236982000.0,345759000.0,137618000.0,135208000.0,43691000.0,0.3,231367674.0,1547438000.0,130278000.0,1417160000.0,0.0,,,1.6182,0.3,345759000.0,-0.33551945075628287,0.008380595904227189,0.02206483841062873,0.05543690842782615,0.021055868122263722,-0.8429774431690739,0.22721886963919408,0.05543690842782615,-0.0,0.9905861219644063,,246583000.0,688590000.0,2952017000.0,688590000.0,273852000.0,,,0.0,2.5144603654528725,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2022-09-30,15787014000.0,7927389000.0,7634487000.0,,-74560000.0,,4951161000.0,,12390517000.0,852008000.0,499020000.0,205722000.0,85589000.0,1.0,239617920.0,928357000.0,205987000.0,722370000.0,0.0,,57.5051,1.1586,1.0,852008000.0,-6.692864806866953,0.03160952413166923,0.04027434851992052,0.06876290957027863,0.053968913944080876,-11.427145922746782,0.058300230732906466,0.06876290957027863,-0.0,1.0383656426423937,,1201583000.0,1833910000.0,2753604000.0,1833910000.0,269428000.0,,,0.0,6.8066793354810935,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2022-12-31,16460841000.0,8159522000.0,8303315000.0,,-367569000.0,,5606457000.0,,,-492709000.0,-290470000.0,-129220000.0,-44722000.0,-0.9099999999999999,-461319353.0,-1842032000.0,-51584000.0,-1893616000.0,0.0,0.9828,54.3999,0.9653,-0.9099999999999999,-492709000.0,0.7902461850700141,-0.017646121483100408,,,-0.02993218876240892,1.340453084999007,,,-0.0,0.9826824587529198,,295986000.0,732118000.0,1381689000.0,732118000.0,278483000.0,0.0,0.0,0.0,2.628950420671998,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2023-06-30,19925090000.0,10776948000.0,10023531000.0,,-187377000.0,,7128873000.0,,8758113000.0,529147000.0,290513000.0,171210000.0,65488000.0,0.0,230490937.0,1646849000.0,202531000.0,1444318000.0,0.0,,46.6613,1.0908,0.0,529147000.0,-1.5504197420174302,0.014580260365197849,0.03317072981360254,0.060417923358604755,0.026556818563931203,-2.823969857559893,0.16491200787201535,0.060417923358604755,-0.0,1.0751648296393757,,636681000.0,1234205000.0,1690232000.0,1234205000.0,382920000.0,0.39,0.39,0.0,3.2231406037814687,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2023-09-30,19140573000.0,10006678000.0,8751521000.0,,221751000.0,,5948511000.0,,16910132000.0,1147679000.0,774008000.0,257425000.0,121362000.0,2.0,235146395.0,762441000.0,304882000.0,457559000.0,0.0,,31.6977,0.9104,2.0,1147679000.0,3.490437472660777,0.04043807883912357,0.0457718484988763,0.06786931054115958,0.05996053514176404,5.175530211814152,0.027058274885139868,0.06786931054115958,0.0,1.1434215835167396,,1273071000.0,2036125000.0,730631000.0,2036125000.0,505137000.0,2.09,2.09,0.0,4.030837178824754,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2023-12-31,19074045000.0,9577754000.0,9959903000.0,,-17148000.0,,6231866000.0,,,1066203000.0,563280000.0,350244000.0,160227000.0,1.0,230977326.0,1370794000.0,438604000.0,932190000.0,0.0,0.9548,35.8552,0.9476,1.0,1066203000.0,-32.8481455563331,0.02953122947964105,,,0.05589810656313331,-62.17652204338698,,,-0.0,0.9616312528344905,,1337331000.0,2250320000.0,940451000.0,2250320000.0,649659000.0,2.09,2.09,0.0,3.4638479571590635,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2024-03-31,20030189000.0,10427780000.0,11328410000.0,,-114832000.0,,6501709000.0,,3799529000.0,-36507000.0,-46733000.0,80691000.0,35414000.0,0.0,229471184.0,988870000.0,134053000.0,854817000.0,0.0,,43.1302,1.0269,0.0,-36507000.0,0.406968440852724,-0.002333128259548624,-0.012299682408003729,-0.009608296186185182,-0.0018225988781234166,0.3179166086108402,0.2249797277504659,-0.009608296186185182,-0.0,0.9204981105027096,,1581068000.0,2706522000.0,3688884000.0,2706522000.0,859570000.0,3.0,3.0,0.0,3.1486929511267263,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2024-06-30,20453984000.0,10684133000.0,11627149000.0,,-43267000.0,,6398722000.0,,9822945000.0,429312000.0,251237000.0,160661000.0,115578000.0,0.0,232024314.0,1400954000.0,333689000.0,1067265000.0,0.0,,39.0289,0.921,0.0,429312000.0,-5.8066655880925415,0.012283034933438883,0.025576545526825204,0.04370501921776005,0.02098916279586412,-9.922388887604873,0.10865020622634047,0.04370501921776005,-0.0,0.918895337111445,,1541792000.0,2606687000.0,3311831000.0,2606687000.0,849021000.0,3.0,3.0,0.0,3.0702267670646544,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2024-09-30,19747070000.0,9775154000.0,9680578000.0,,287966000.0,,5489919000.0,,17474032000.0,1063954000.0,695300000.0,248622000.0,191412000.0,2.0,235928752.0,680052000.0,491750000.0,188302000.0,0.0,,51.2226,1.0817,2.0,1063954000.0,2.414521158747908,0.03521028689319479,0.039790473086005564,0.060887721849198856,0.05387908180808596,3.694720904551232,0.010776104793673262,0.060887721849198856,0.0,1.0097696645799454,,1463084000.0,2522962000.0,3042574000.0,2522962000.0,840218000.0,3.0,3.0,0.0,3.002746906160068,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2024-12-31,19638771000.0,9290137000.0,9358279000.0,,173263000.0,,6095424000.0,,,-632249000.0,-3517000.0,-164000000.0,-734102000.0,0.0,-461071801.0,-1344701000.0,-312858000.0,-1657559000.0,0.0,0.9927,33.2841,1.2995,0.0,-632249000.0,-0.020298621171282963,-0.0001790845262160244,,,-0.03219391885571658,-3.649071065374604,,,0.0,0.992718532969577,,896287000.0,824510000.0,452825000.0,824510000.0,325974000.0,2.0,2.0,0.0,2.5293735083166142,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2025-03-31,21827118000.0,11069190000.0,11517592000.0,,105995000.0,,7158680000.0,,3382117000.0,114769000.0,23203000.0,80343000.0,19711000.0,0.0,231220841.0,1321251000.0,170791000.0,1150460000.0,0.0,,31.2922,1.3404,0.0,114769000.0,0.2189065521958583,0.0010630354405927525,0.006860495955639619,0.033934071470620324,0.005258092250199958,1.082777489504222,0.3401597283594861,0.033934071470620324,0.0,0.9610680774245172,,966223000.0,975786000.0,748468000.0,975786000.0,325626000.0,2.0,2.0,0.0,2.9966464594350573,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2025-06-30,23150333000.0,11823151000.0,13458572000.0,,360070000.0,,7056975000.0,,10388758000.0,601422000.0,266614000.0,152391000.0,137356000.0,0.0,234658608.0,1544722000.0,434207000.0,1110515000.0,0.0,,38.0688,1.4755,0.0,601422000.0,0.7404504679645625,0.011516637795231714,0.025663703014354555,0.05789161707299371,0.025978978358540242,1.6702918876885051,0.1068958387518508,0.05789161707299371,0.0,0.8784848050744165,,981600000.0,1147896000.0,791718000.0,1147896000.0,317356000.0,2.0,2.0,0.0,3.6170609662335043,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2025-09-30,22887819000.0,11307821000.0,12275573000.0,,521340000.0,,6750548000.0,,18887901000.0,1393873000.0,698072000.0,232682000.0,389196000.0,0.0,234725805.0,1449046000.0,709797000.0,739249000.0,0.0,,42.6144,1.5594,0.0,1393873000.0,1.3389956650170713,0.030499716901815764,0.03695868588044802,0.07379713606080422,0.06090021071907288,2.6736352476311045,0.03913875872178703,0.07379713606080422,0.0,0.9211644132620123,,984372000.0,1477815000.0,1342665000.0,1477815000.0,301416000.0,0.0,0.0,0.0,4.902908272951668,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
2025-12-31,22912533000.0,10974392000.0,11028850000.0,,271007000.0,,7094200000.0,,,-858847000.0,-491917000.0,-149383000.0,-206476000.0,0.0,-468760954.0,-2919703000.0,-253090000.0,-3172793000.0,0.0,0.9951,66.7171,1.313,0.0,-858847000.0,-1.8151449962547093,-0.021469341691728278,,,-0.03748372124548604,-3.1690952632219833,,,0.0,0.9950622231692334,,495972000.0,1251217000.0,-172569000.0,1251217000.0,316033000.0,0.0,0.0,0.0,3.959134014485829,1.1886828,175.25,113.2,3.07067,36191.316,72.9705,122.0995,1.4361
