report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-10-28,42043000000.0,28256000000.0,20219000000.0,33380000000.0,8663000000.0,6430000000.0,,13293000000.0,46040000000.0,10426000000.0,3500000000.0,2728000000.0,605000000.0,1.46,1874000000.0,3690000000.0,510000000.0,,3180000000.0,6430000000.0,,,,1.46,3500000000.0,0.3149024587325407,0.06488595009870847,0.05925282363162467,0.22645525629887056,0.07602085143353605,0.08324810313250719,0.23189558073279004,0.06907037358818419,0.07602085143353605,0.7422371003116703,1.397497403432415,,,,,,,,,,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2012-02-03,44533000000.0,29448000000.0,22001000000.0,35616000000.0,8917000000.0,6387000000.0,,13852000000.0,62071000000.0,13811000000.0,4431000000.0,3492000000.0,748000000.0,1.88,1853000000.0,5527000000.0,675000000.0,,4852000000.0,6387000000.0,,,,1.88,4431000000.0,0.39161152854098913,0.07841376058204029,0.056258155982665016,0.222503262393066,0.07138599345910329,0.09949924774886039,0.2895321484579195,0.0781685489197854,0.07138599345910329,0.7162722888863968,1.338484614335712,,,,,,,,,,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2012-05-04,43289000000.0,28045000000.0,20814000000.0,33932000000.0,9357000000.0,5813000000.0,3186000000.0,12814000000.0,14422000000.0,3067000000.0,824000000.0,635000000.0,157000000.0,0.36,1774000000.0,-138000000.0,142000000.0,,-280000000.0,8999000000.0,,,,0.36,824000000.0,0.06786363150582451,0.014668853519369817,0.044029954236583,0.21266121203716545,0.05713493274164471,0.019034858740095636,0.04488995423839617,-0.019414782970461796,0.05713493274164471,0.9617398738912044,1.3474103968482751,,,,,,,,,,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2012-08-03,44097000000.0,27250000000.0,20712000000.0,34351000000.0,9746000000.0,5832000000.0,2609000000.0,11519000000.0,28905000000.0,6205000000.0,1725000000.0,1367000000.0,263000000.0,0.77,1764000000.0,499000000.0,262000000.0,,237000000.0,8441000000.0,,,,0.77,1725000000.0,0.14026267186538066,0.030999841259042565,0.04729285590728248,0.21466874243210518,0.05967825635703165,0.03911830736784815,0.09484796832902623,0.008199273482096522,0.05967825635703165,0.8660989123743074,1.3156624179219776,151438000000.0,8222000000.0,10480000000.0,33509000000.0,7989000000.0,10480000000.0,4.47,4.47,0.8054389312977099,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2012-11-02,45446000000.0,25662000000.0,21811000000.0,35248000000.0,10177000000.0,5310000000.0,3724000000.0,10991000000.0,42626000000.0,9077000000.0,2314000000.0,1842000000.0,339000000.0,1.05,1757000000.0,1842000000.0,383000000.0,,1459000000.0,9034000000.0,,,,1.05,2314000000.0,0.1809963643509875,0.040531619944549575,0.0432130624501478,0.21294515084690097,0.05428611645474593,0.05091757250363068,0.12045182447556088,0.03422793600150143,0.05428611645474593,0.8876879237496316,1.1765622850855073,148024000000.0,7336000000.0,9294000000.0,32160000000.0,6268000000.0,9294000000.0,4.0600000000000005,4.0600000000000005,0.9720249623412954,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2013-02-01,47540000000.0,27968000000.0,23439000000.0,36839000000.0,10680000000.0,5242000000.0,3843000000.0,12569000000.0,-29013000000.0,-6163000000.0,-1851000000.0,-1472000000.0,-290000000.0,-0.8299999999999996,-3540000000.0,1080000000.0,-274000000.0,,806000000.0,9085000000.0,,,,-0.8299999999999996,-1851000000.0,-0.13782771535580524,-0.030963399242742953,0.050735877020645914,0.21242201771619618,0.0637989866611519,-0.03893563315103071,-0.09365039210726031,-0.027780650053424328,0.0637989866611519,0.8506554307116105,1.1932249669354495,56940000000.0,2372000000.0,3012000000.0,12186000000.0,2222000000.0,3012000000.0,1.3500000000000005,1.3500000000000005,3.016268260292165,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2013-05-03,44791000000.0,25659000000.0,21790000000.0,34031000000.0,10739000000.0,4115000000.0,3133000000.0,10419000000.0,14074000000.0,2747000000.0,226000000.0,130000000.0,28000000.0,0.07,1761000000.0,-39000000.0,158000000.0,,-197000000.0,7248000000.0,,,,0.07,226000000.0,0.012105410187168266,0.0029023687794422987,0.009236890720477476,0.1951826062242433,0.01605797925252238,0.005045656493491996,0.012564630010563184,-0.013997442091800483,0.01605797925252238,0.6749231772045814,1.1775585130793942,56592000000.0,1867000000.0,2414000000.0,11866000000.0,2305000000.0,2414000000.0,1.0600000000000005,1.0600000000000005,3.0024855012427505,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2016-04-29,43879000000.0,20764000000.0,23948000000.0,42147000000.0,1442000000.0,10679000000.0,2465000000.0,6139000000.0,12534000000.0,2418000000.0,-161000000.0,55000000.0,60000000.0,0.0,405000000.0,-63000000.0,92000000.0,692000000.0,-155000000.0,13144000000.0,0.9314,,,0.0,531000000.0,0.03814147018030513,0.00125344697919278,0.004388064464656135,0.192915270464337,-0.012845061432902505,-0.003669181157273411,-0.01103798162621692,-0.012366363491303654,0.042364767831498326,9.11511789181692,0.8670452647402705,40221000000.0,555000000.0,528000000.0,8079000000.0,1913000000.0,1220000000.0,0.29000000000000054,0.29000000000000054,10.773770491803278,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2016-07-29,68916000000.0,24247000000.0,25823000000.0,66546000000.0,2065000000.0,33836000000.0,2500000000.0,7226000000.0,25263000000.0,4516000000.0,-80000000.0,628000000.0,42000000.0,1.0,405000000.0,1815000000.0,235000000.0,1321000000.0,1580000000.0,36336000000.0,,,,1.0,1241000000.0,0.30411622276029054,0.009112542805734517,0.024858488698887703,0.17875945057989945,-0.003166686458457032,-0.0011608334784375181,-0.002083279081273925,0.06254205755452638,0.04912322368681471,17.596125907990317,0.9389691360415133,22858000000.0,-659000000.0,-1866000000.0,3518000000.0,2034000000.0,147000000.0,0.24000000000000044,0.24000000000000044,247.18367346938774,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2016-10-28,125632000000.0,36407000000.0,41369000000.0,105626000000.0,13880000000.0,47284000000.0,8388000000.0,8822000000.0,41568000000.0,8428000000.0,-1584000000.0,-1436000000.0,-623000000.0,,,1546000000.0,417000000.0,2897000000.0,1129000000.0,55672000000.0,,,,,1313000000.0,-0.10345821325648415,-0.011430208863983698,-0.03454580446497306,0.20275211701308699,-0.03810623556581986,-0.01260825267447784,-0.022774327122153208,0.027160315627405698,0.03158679753656659,4.0109510086455336,0.880055113732505,93439000000.0,-623000000.0,-1599000000.0,18109000000.0,2357000000.0,3311000000.0,,,16.81425551192993,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2017-02-03,118206000000.0,30773000000.0,38135000000.0,98966000000.0,13243000000.0,43061000000.0,6329000000.0,9474000000.0,-17723000000.0,-2403000000.0,-1427000000.0,-919000000.0,-1098000000.0,,,-1076000000.0,-45000000.0,28000000.0,-1121000000.0,49390000000.0,0.8069,,,,-1399000000.0,-0.06939515215585593,-0.007774563050944961,0.0518535236698076,0.13558652598318569,0.08051684252101789,-0.012072145237974384,-0.02278351667651238,0.06325114258308413,0.07893697455284095,3.7295174809333234,0.8069489969843975,61642000000.0,-1672000000.0,-3252000000.0,12959000000.0,1433000000.0,1686000000.0,,,29.294187425860024,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2017-05-05,116040000000.0,30384000000.0,36636000000.0,98349000000.0,11532000000.0,44948000000.0,4842000000.0,9554000000.0,17816000000.0,4302000000.0,-1500000000.0,-1334000000.0,-690000000.0,,,240000000.0,245000000.0,2212000000.0,-5000000.0,49790000000.0,0.8069,,,,712000000.0,-0.11567811307665626,-0.011496035849706997,-0.07487651549169286,0.2414683430624158,-0.08419398293668612,-0.012926577042399173,-0.024461041714229803,-0.00028064660978895377,0.039964077233947015,4.317551161984045,0.8293481821159515,66924000000.0,-3061000000.0,-4591000000.0,14843000000.0,1583000000.0,1867000000.0,,,26.668452062131763,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2017-08-04,117494000000.0,32205000000.0,42126000000.0,100225000000.0,10947000000.0,41374000000.0,7686000000.0,9213000000.0,37115000000.0,9111000000.0,-2479000000.0,-2280000000.0,-1236000000.0,,,2056000000.0,561000000.0,4354000000.0,1495000000.0,49060000000.0,,,0.1759,,1875000000.0,-0.20827624006577145,-0.019405246225339165,-0.06143068840091607,0.245480264044187,-0.06679240199380304,-0.021098949733603416,-0.04131184695118903,0.040280210157618214,0.05051865822443756,4.481593130538047,0.7644922375729953,78776000000.0,-5969000000.0,-6990000000.0,19438000000.0,1498000000.0,2501000000.0,,,19.616153538584566,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2017-11-03,118394000000.0,34525000000.0,40742000000.0,102806000000.0,9519000000.0,45416000000.0,6235000000.0,11706000000.0,56725000000.0,14274000000.0,-3012000000.0,-3217000000.0,-1510000000.0,,,3679000000.0,902000000.0,6491000000.0,2777000000.0,51651000000.0,,,0.2115,,3479000000.0,-0.33795566761214413,-0.027171985066810816,-0.056712208021154696,0.2516350815337153,-0.05309828118113707,-0.025440478402621754,-0.04923982344286415,0.048955486998677834,0.06133098281181137,5.426095178064923,0.8474056256442982,93933000000.0,-7750000000.0,-8418000000.0,25284000000.0,3146000000.0,4667000000.0,,,11.067280908506536,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2018-02-02,122281000000.0,38957000000.0,45892000000.0,106910000000.0,9326000000.0,43998000000.0,7873000000.0,13942000000.0,-32996000000.0,-7633000000.0,3658000000.0,3103000000.0,1603000000.0,,,835000000.0,-496000000.0,-4423000000.0,339000000.0,51871000000.0,0.8798,,0.1788,,-765000000.0,0.3327257130602616,0.025375978279536478,-0.09404170202448782,0.23133107043277973,-0.11086192265729179,0.029914704655670137,0.05977417193653284,-0.010273972602739725,0.023184628439810888,5.5619772678533135,0.8488843371393707,78660000000.0,-3728000000.0,-3333000000.0,20054000000.0,4606000000.0,5301000000.0,,,9.785134880211281,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2018-05-04,123217000000.0,41231000000.0,44114000000.0,105393000000.0,10485000000.0,44770000000.0,7133000000.0,15324000000.0,21356000000.0,5878000000.0,-153000000.0,-636000000.0,-85000000.0,,,1159000000.0,273000000.0,1914000000.0,886000000.0,51903000000.0,,,0.1765,,1761000000.0,-0.06065808297567954,-0.0051616254250631,-0.029780857838546546,0.27523880876568646,-0.0071642629705937445,-0.0012417117767840476,-0.0024523946912867857,0.04148716988200037,0.08245926203408878,4.950214592274678,0.934646597452056,82200000000.0,-3030000000.0,-1986000000.0,21630000000.0,5497000000.0,6350000000.0,,,8.173700787401575,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2018-08-03,123381000000.0,43125000000.0,49178000000.0,106114000000.0,8563000000.0,40414000000.0,9144000000.0,15312000000.0,44298000000.0,12001000000.0,-166000000.0,-1135000000.0,-92000000.0,,,3792000000.0,561000000.0,3845000000.0,3231000000.0,49558000000.0,,,0.2163,,3679000000.0,-0.13254700455447857,-0.009199147356562194,-0.025621924240372025,0.2709151654702244,-0.0037473475100456,-0.0013454259569949992,-0.002856110528036338,0.07293783015034538,0.08305115355095039,5.787457666705594,0.8769165073813494,89383000000.0,-1885000000.0,327000000.0,24520000000.0,7233000000.0,8154000000.0,,,6.077753249938681,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2018-11-02,121241000000.0,42959000000.0,47583000000.0,104721000000.0,7592000000.0,40507000000.0,8150000000.0,15152000000.0,66780000000.0,17944000000.0,-522000000.0,-2011000000.0,-192000000.0,,,4625000000.0,861000000.0,5806000000.0,3764000000.0,48657000000.0,,,0.2048,,5284000000.0,-0.2648840885142255,-0.016586798195329964,-0.030113806528900867,0.26870320455226115,-0.007816711590296496,-0.004305474220766902,-0.009280164980710768,0.05636418089248278,0.07912548667265648,6.408983140147524,0.9028224365844945,99438000000.0,-679000000.0,2817000000.0,28190000000.0,8220000000.0,9959000000.0,,,4.885731499146501,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2019-02-01,111820000000.0,36138000000.0,44972000000.0,111566000000.0,-5765000000.0,49201000000.0,4320000000.0,9676000000.0,-41813000000.0,-10770000000.0,650000000.0,1472000000.0,189000000.0,,,-2585000000.0,-537000000.0,-3819000000.0,-3122000000.0,53521000000.0,0.8036,,0.3936,,-3169000000.0,-0.25533391153512575,0.013164013593274905,-0.03520436227967379,0.2575753952120154,-0.015545404539258125,0.005812913611160794,0.01361085518050088,0.07466577380240595,0.07578982613062923,-9.283781439722462,0.8035666637018589,90621000000.0,-2310000000.0,-191000000.0,25053000000.0,4759000000.0,7555000000.0,,,7.084182660489742,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2019-05-03,109892000000.0,33655000000.0,43479000000.0,109779000000.0,-6464000000.0,48640000000.0,4884000000.0,9040000000.0,21908000000.0,6797000000.0,550000000.0,293000000.0,-472000000.0,0.38,,682000000.0,610000000.0,1616000000.0,72000000.0,53524000000.0,,,0.5414,0.38,2166000000.0,-0.0453279702970297,0.0026662541404287848,0.013374109914186598,0.3102519627533321,0.025104984480555047,0.005004913915480654,0.011687207819804505,0.0032864706956362974,0.09886799342705861,-8.280321782178218,0.774051841118701,91173000000.0,-1381000000.0,512000000.0,25972000000.0,3945000000.0,7960000000.0,,,6.724120603015075,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2019-08-02,115520000000.0,35316000000.0,47020000000.0,111401000000.0,-2449000000.0,45973000000.0,5949000000.0,9193000000.0,45278000000.0,14123000000.0,1069000000.0,3709000000.0,-4815000000.0,4.84,,3962000000.0,1083000000.0,3114000000.0,2879000000.0,51922000000.0,,14.8616,0.4111,4.84,4183000000.0,-1.5144957125357288,0.032106994459833796,0.08191616237466319,0.31191748752153364,0.023609700075091656,0.009253808864265928,0.021607745639035433,0.06358496400017669,0.09238482265117717,-21.20130665577787,0.7510846448319863,92153000000.0,3463000000.0,1747000000.0,28094000000.0,3593000000.0,8464000000.0,,,6.13445179584121,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2019-11-01,116814000000.0,34772000000.0,49055000000.0,112003000000.0,-1804000000.0,44727000000.0,7664000000.0,8555000000.0,68122000000.0,21249000000.0,1905000000.0,4208000000.0,-5208000000.0,5.5,,5783000000.0,1612000000.0,4608000000.0,4171000000.0,52391000000.0,,9.2653,0.3938,5.5,6513000000.0,-2.3325942350332594,0.03602307942541134,0.06177152755350694,0.31192566278148026,0.02796453421802061,0.016307976783604704,0.03765789629746773,0.06122838436921993,0.09560787998003582,-29.04157427937916,0.7088370196717969,93495000000.0,9682000000.0,4174000000.0,31399000000.0,4000000000.0,9693000000.0,,,5.405034561023419,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2020-01-31,118861000000.0,36868000000.0,52456000000.0,115077000000.0,-1574000000.0,44319000000.0,7737000000.0,9302000000.0,-43154000000.0,-13236000000.0,-902000000.0,-3594000000.0,4995000000.0,-4.689999999999999,,-1136000000.0,-1064000000.0,-3195000000.0,-2200000000.0,52056000000.0,0.7028,7.71,0.4196,-4.689999999999999,-4097000000.0,2.283354510800508,-0.030236999520448254,0.08328312555035454,0.30671548408027066,0.020901886267785143,-0.007588696039912166,-0.017867754843310487,0.050980210409232056,0.09493905547573805,-33.07242693773825,0.7028366631081288,92154000000.0,4616000000.0,2622000000.0,28933000000.0,4922000000.0,8765000000.0,6.030000000000001,6.030000000000001,5.93907586993725,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2020-05-01,120236000000.0,40931000000.0,50011000000.0,116555000000.0,-1614000000.0,48353000000.0,8375000000.0,12229000000.0,21897000000.0,6853000000.0,702000000.0,143000000.0,-46000000.0,0.19,,-796000000.0,559000000.0,1316000000.0,-1355000000.0,56728000000.0,,6.6231,0.3488,0.19,2018000000.0,-0.0885997521685254,0.0011893276556106324,0.0065305749646070235,0.31296524638078277,0.032059186189889025,0.005838517582088559,0.01273723554813659,-0.06188062291638124,0.09215874320683198,-35.147459727385375,0.8184399432124932,92143000000.0,4466000000.0,2774000000.0,28989000000.0,3495000000.0,8617000000.0,5.840000000000002,5.840000000000002,6.583265637692932,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2020-07-31,121276000000.0,41090000000.0,54288000000.0,116108000000.0,-419000000.0,43608000000.0,10345000000.0,11221000000.0,44630000000.0,14009000000.0,1838000000.0,1191000000.0,-645000000.0,1.56,,2536000000.0,1104000000.0,2656000000.0,1432000000.0,53953000000.0,,21.1264,0.5266,1.56,4494000000.0,-2.8424821002386635,0.009820574557208351,0.026686085592650684,0.3138920008962581,0.04118306072148779,0.015155513044625483,0.03433332088018829,0.032086040779744564,0.10069460004481291,-128.76610978520287,0.7568891836133216,91495000000.0,1948000000.0,3543000000.0,28875000000.0,2048000000.0,8928000000.0,2.5600000000000014,2.5600000000000014,6.04312275985663,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2020-10-30,118948000000.0,38614000000.0,50302000000.0,112482000000.0,883000000.0,43325000000.0,6536000000.0,11304000000.0,68112000000.0,21270000000.0,2967000000.0,2023000000.0,-124000000.0,2.64,,5530000000.0,1584000000.0,4017000000.0,3946000000.0,49861000000.0,,18.5097,0.5306,2.64,6984000000.0,2.291053227633069,0.017007431818946095,0.029701080573173597,0.3122797744890768,0.043560606060606064,0.024943672865453813,0.05846996689263755,0.05793399107352596,0.10253699788583509,56.46772366930917,0.7676434336606894,91485000000.0,-237000000.0,4605000000.0,28896000000.0,1823000000.0,9399000000.0,-0.2999999999999985,-0.2999999999999985,5.3049260559634,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2021-01-29,123415000000.0,43567000000.0,54132000000.0,115390000000.0,2479000000.0,41622000000.0,6362000000.0,14201000000.0,-40415000000.0,-12715000000.0,-363000000.0,-107000000.0,980000000.0,-0.17000000000000082,,4137000000.0,-1165000000.0,-2599000000.0,2972000000.0,47984000000.0,0.8048,16.8164,0.6306,-0.17000000000000082,-2962000000.0,-0.043162565550625254,-0.0008669934772920633,0.0026475318569837932,0.3146109117901769,0.008981813683038476,-0.002941295628570271,-0.007193389215861126,-0.07353705307435358,0.07328962019052332,19.35619201290843,0.8048289366733171,94224000000.0,3250000000.0,5144000000.0,29417000000.0,6995000000.0,10534000000.0,4.22,4.22,4.555154737041959,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2021-04-30,121752000000.0,42339000000.0,54856000000.0,112608000000.0,3487000000.0,37935000000.0,8748000000.0,14244000000.0,24487000000.0,7658000000.0,1375000000.0,887000000.0,49000000.0,1.13,,2238000000.0,625000000.0,1239000000.0,1613000000.0,46683000000.0,,18.8014,0.8595,1.13,2614000000.0,0.25437338686550043,0.007285301268151653,0.03622330216032997,0.3127373708498387,0.05615224404786213,0.01129344897825087,0.027406816822802472,0.06587168701760118,0.10675052068444481,13.38772583882994,0.7718207670993146,96814000000.0,3994000000.0,5817000000.0,30222000000.0,9963000000.0,11130000000.0,5.159999999999998,5.159999999999998,4.194339622641509,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2021-07-30,122678000000.0,43555000000.0,55483000000.0,112735000000.0,4825000000.0,37167000000.0,6427000000.0,11719000000.0,50609000000.0,15643000000.0,2747000000.0,1718000000.0,182000000.0,2.18,,3963000000.0,1257000000.0,2479000000.0,2706000000.0,43594000000.0,,19.5361,0.8307,2.18,5226000000.0,0.3560621761658031,0.014004140921762663,0.033946531249382524,0.3090952202177478,0.05427888320259242,0.0223919529173935,0.05673392676428675,0.053468750617479105,0.10326226560493193,9.03502590673575,0.7850152298902366,102793000000.0,4521000000.0,6726000000.0,31856000000.0,11237000000.0,11862000000.0,5.779999999999999,5.779999999999999,3.675096948238071,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2021-10-29,135677000000.0,57179000000.0,69702000000.0,121483000000.0,8954000000.0,31699000000.0,16280000000.0,22406000000.0,79003000000.0,23702000000.0,4096000000.0,5561000000.0,1079000000.0,7.08,,7214000000.0,2056000000.0,3721000000.0,5158000000.0,47979000000.0,,12.3976,0.9171,7.08,7817000000.0,0.6210632119723029,0.04098705012640315,0.07038973203549233,0.3000139235218916,0.05184613242535094,0.03018934675737229,0.07194421513006516,0.06528865992430667,0.09894560966039265,5.358387312932767,0.8203351410289518,113684000000.0,8059000000.0,7855000000.0,34288000000.0,12449000000.0,12695000000.0,10.219999999999999,10.219999999999999,3.77936195352501,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2022-01-28,92735000000.0,45033000000.0,56219000000.0,94315000000.0,-1685000000.0,21131000000.0,5823000000.0,9477000000.0,-52902000000.0,-25112000000.0,-3559000000.0,-2603000000.0,-329000000.0,,,-3108000000.0,-1142000000.0,-2888000000.0,-4250000000.0,26954000000.0,0.801,7.7226,0.4503,,-6447000000.0,1.544807121661721,-0.028069229524990566,0.04920418887754716,0.47468904767305586,0.06727533930664246,-0.03837817436782229,-0.1408445130396929,0.08033722732599902,0.12186684813428604,-15.996439169139466,0.8010281221651043,101197000000.0,5563000000.0,4659000000.0,21891000000.0,5227000000.0,9210000000.0,,,2.9266015200868623,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2022-04-29,88406000000.0,41376000000.0,53059000000.0,90761000000.0,-2462000000.0,21197000000.0,5925000000.0,6654000000.0,26116000000.0,5784000000.0,1550000000.0,1072000000.0,144000000.0,,,-269000000.0,690000000.0,726000000.0,-959000000.0,27122000000.0,,6.1187,0.3555,,2276000000.0,-0.4354183590576767,0.012125873809469945,0.04104763363455353,0.22147342625210598,0.059350589676826465,0.01753274664615524,0.06285482562854826,-0.0367207841935978,0.08714964006739163,-11.016246953696182,0.7798111536214403,102826000000.0,5748000000.0,4834000000.0,20017000000.0,2655000000.0,8872000000.0,,,3.057033363390442,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
2022-07-29,88775000000.0,42262000000.0,54789000000.0,91530000000.0,-2860000000.0,20287000000.0,6647000000.0,5507000000.0,52541000000.0,11223000000.0,2820000000.0,1583000000.0,273000000.0,,,455000000.0,1497000000.0,1470000000.0,-1042000000.0,26934000000.0,,6.139,0.3294,,4290000000.0,-0.5534965034965035,0.01783159673331456,0.030128851753868407,0.21360461353990218,0.053672370149026476,0.03176569980287243,0.11713882196560604,-0.019832131097619003,0.08165052054585942,-9.417482517482517,0.7713592144408549,104758000000.0,5613000000.0,4907000000.0,15597000000.0,-1093000000.0,7936000000.0,,,3.3939012096774195,0.85654014,186.39,66.245,11.65245,112599.15,18.9689,18.5202,0.9917
