report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-09-30,7940401000.0,683266000.0,978486000.0,,2580409000.0,2455671000.0,367984000.0,66199000.0,,-857035000.0,-469639000.0,-269819000.0,-62584000.0,-152803000.0,-3.0299999999999994,-182449000.0,-302647000.0,,2823655000.0,0.6922,15.8732,0.9961,-3.0299999999999994,-469639000.0,-0.1045644314525333,-0.03398052566866585,,,-0.05914550159368526,-0.08690478129052506,,1.0942664515586482,0.6982889893161476,,243194000.0,501879000.0,1412050000.0,501879000.0,128385000.0,2.0,2.0,5.6261668649216245,3.909171632200023,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2013-12-31,8616091000.0,1299570000.0,2013501000.0,8616091000.0,2661314000.0,1955750000.0,689795000.0,194563000.0,,388957000.0,170720000.0,87016000.0,32115000.0,49457000.0,0.95,91746000.0,34300000.0,,2645545000.0,,16.5449,1.0113,0.95,170720000.0,0.03269663031119214,0.01009924338078602,,,0.019814089707269805,0.03216968832222601,,0.9940747315048131,0.6454280380292833,,249745000.0,517677000.0,1438645000.0,517677000.0,129978000.0,2.0700000000000003,2.0700000000000003,5.110416340691203,3.982804782347782,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2014-03-31,8487616000.0,1059161000.0,1363392000.0,,3124761000.0,1955829000.0,0.0,136740000.0,,885234000.0,420800000.0,220383000.0,63716000.0,133053000.0,2.0,93976000.0,490981000.0,,1955829000.0,,17.6996,0.9957,2.0,420800000.0,0.07052795397792024,0.025965241594341687,,,0.049578114749771904,0.08282502622726888,,0.6259131498376996,0.7768572794911515,,273238000.0,573377000.0,1528766000.0,573377000.0,129841000.0,1.9200000000000004,1.9200000000000004,3.4110698545634026,4.415993407321262,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2014-06-30,8357189000.0,774643000.0,1155697000.0,,3116685000.0,1955907000.0,0.0,51421000.0,,1244767000.0,527405000.0,266104000.0,95556000.0,161723000.0,2.0,96339000.0,630210000.0,,1955907000.0,,19.5539,1.1085,2.0,527405000.0,0.08538046032884299,0.03184132846582745,,,0.06310794215614844,0.10397150017190422,,0.6275600517857917,0.6702820895096206,,303684000.0,649286000.0,1661923000.0,649286000.0,128803000.0,1.9200000000000004,1.9200000000000004,3.012396694214876,5.040922959868947,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2014-09-30,8594704000.0,775840000.0,910650000.0,,3086232000.0,2455986000.0,196695000.0,42258000.0,,-936532000.0,-507576000.0,-283686000.0,-62092000.0,-157231000.0,-2.95,-184453000.0,-415505000.0,,2652681000.0,0.8518,16.5175,0.9708,-2.95,-507576000.0,-0.09191985566866004,-0.03300707040056295,,,-0.05905683313817439,-0.08844462357244308,,0.8595209303772368,0.8519628836545324,,289817000.0,611349000.0,1582426000.0,611349000.0,129295000.0,1.9999999999999991,1.9999999999999991,4.339061648910851,4.728326694767779,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2014-12-31,9115093000.0,1118764000.0,1420611000.0,,3063925000.0,2455131000.0,550903000.0,123832000.0,,423285000.0,187725000.0,97595000.0,29764000.0,58659000.0,0.0,101581000.0,27415000.0,67593000.0,3006034000.0,,18.7043,1.1361,0.0,255318000.0,0.03185293373695505,0.010706967005163853,,,0.0205949626624764,0.030926897529291383,,0.9811056080028069,0.7875231150540155,,300396000.0,628354000.0,1616754000.0,695947000.0,126944000.0,1.0499999999999996,1.0499999999999996,4.319343283324736,4.949851903201411,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2015-03-31,8926644000.0,817637000.0,1018502000.0,,3139694000.0,2455217000.0,224986000.0,95525000.0,,944023000.0,437935000.0,235279000.0,57211000.0,142177000.0,2.0,101667000.0,540848000.0,135615000.0,2680203000.0,,18.3054,1.2338,2.0,573550000.0,0.07493692060436463,0.02635693772486054,,,0.049059310531483054,0.07524789528062095,,0.8536510245902945,0.8027838924224008,,315292000.0,645489000.0,1675543000.0,848697000.0,120439000.0,1.0499999999999996,1.0499999999999996,3.158021060519832,5.359468278547647,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2015-06-30,8884489000.0,616649000.0,916577000.0,,3238255000.0,2455303000.0,251977000.0,43153000.0,,1325696000.0,555542000.0,291560000.0,85166000.0,176182000.0,2.0,101776000.0,717582000.0,204059000.0,2707280000.0,,16.4296,1.2149,2.0,759601000.0,0.09003614601073727,0.03281674387801032,,,0.06252942628439295,0.0934385215123618,,0.8360305164355494,0.6727738095108212,,340748000.0,673626000.0,1756472000.0,1080893000.0,110049000.0,1.0499999999999996,1.0499999999999996,2.504669749919742,6.121146034948069,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2015-09-30,9092945000.0,630985000.0,1154823000.0,,3194797000.0,2455388000.0,457927000.0,28653000.0,,-1012987000.0,-549807000.0,-309359000.0,-55900000.0,-181328000.0,-1.0,-203132000.0,-449326000.0,,2913315000.0,0.542,18.7169,1.4238,-1.0,-549807000.0,-0.09683213049217211,-0.034021870802033886,,,-0.060465228812007554,-0.09001259308932122,,0.9118936195320079,0.5463910919682063,,315075000.0,631395000.0,1680017000.0,1038662000.0,116241000.0,3.0,3.0,2.8048730000712454,5.431775363253929,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2015-12-31,9554653000.0,863270000.0,1515056000.0,,3272109000.0,2455474000.0,763236000.0,78903000.0,,443763000.0,196205000.0,102861000.0,30483000.0,61652000.0,,,70493000.0,71239000.0,3218710000.0,,20.079,1.808,,267444000.0,0.0314356887255284,0.01076554009863048,,,0.020535020999716054,0.03022808061663713,,0.9836805558739027,0.5697941198213136,,320341000.0,639875000.0,1700495000.0,1050788000.0,116960000.0,,,3.0631392821387378,5.470887482900137,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2016-03-31,9543926000.0,652912000.0,1227353000.0,,3344565000.0,2455559000.0,626929000.0,47918000.0,,961574000.0,446221000.0,244671000.0,58043000.0,141613000.0,,,455776000.0,143211000.0,3082488000.0,,23.3898,2.6099,,589432000.0,0.0731548048849402,0.025636305227010353,,,0.0467544488505045,0.06942855458014739,,0.9216409308833884,0.5319675757504158,,329733000.0,648161000.0,1718046000.0,1066670000.0,117792000.0,,,2.8898234693016582,5.502589309970117,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2016-06-30,9727368000.0,648913000.0,1529800000.0,,3466724000.0,2205645000.0,670466000.0,66206000.0,,1368885000.0,583385000.0,315864000.0,85741000.0,180719000.0,,,624598000.0,216670000.0,2876111000.0,,24.495,3.1045,,800055000.0,0.09111310851397458,0.03247168195960099,,,0.05997357147380463,0.09197543369802305,,0.8296336829813968,0.424181592365015,,354037000.0,676004000.0,1761235000.0,1107124000.0,118367000.0,,,2.597821924192773,5.711085015249183,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2016-09-30,10010889000.0,681686000.0,1788281000.0,,3463059000.0,2188779000.0,829811000.0,47534000.0,,-1029326000.0,-557793000.0,-313292000.0,-58319000.0,-183611000.0,3.0,103524000.0,-355877000.0,-138024000.0,3018590000.0,0.3814,22.0895,3.1506,3.0,-695817000.0,-0.09046683871109329,-0.03129512274084749,,,-0.055718627985986056,-0.08605726721703073,,0.8716542224663224,0.38119624376705896,,350104000.0,668018000.0,1744896000.0,961114000.0,115948000.0,,,3.1407200394542167,5.7613585400351885,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2016-12-31,10579155000.0,979432000.0,1949815000.0,,3698975000.0,2314199000.0,940747000.0,44624000.0,,468863000.0,209918000.0,125032000.0,31030000.0,63856000.0,,,116963000.0,77143000.0,3254946000.0,,21.05,3.0605,,287061000.0,0.03380179644360938,0.011818713309333307,,,0.019842605576721392,0.03018699809790764,,0.8799589075351956,0.5023204765580325,,372275000.0,681731000.0,1769996000.0,980731000.0,116495000.0,,,3.3188978425276656,5.852019399974248,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2017-03-31,10361466000.0,563084000.0,1496072000.0,,3834864000.0,2314620000.0,670607000.0,45403000.0,,,495090000.0,289760000.0,57974000.0,160905000.0,,,552003000.0,154810000.0,2985227000.0,,21.0469,3.1283,,649900000.0,0.07555939402283889,0.02796515473775622,,,0.0477818486303,0.07259287302764729,,0.7784440334781103,0.3763749338267142,,417364000.0,730600000.0,,1041199000.0,116426000.0,,,2.8671051355216437,6.275230618590349,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2017-06-30,10498775000.0,534382000.0,745659000.0,,3901710000.0,3066734000.0,258573000.0,69777000.0,,,635754000.0,360568000.0,86472000.0,201974000.0,,,745561000.0,234833000.0,3325307000.0,,22.1274,3.2009,,870587000.0,0.09241281386879087,0.034343816302378136,,,0.060555064757555045,0.08796907493091548,,0.8522691332774603,0.7166573460522839,,462068000.0,782969000.0,,1111731000.0,117157000.0,,,2.991107561091667,6.683074848280513,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2017-09-30,10749596000.0,539646000.0,1013443000.0,,3898666000.0,3067045000.0,447745000.0,26409000.0,,,-613216000.0,-378939000.0,-55294000.0,-205352000.0,,,-547437000.0,-147153000.0,3514790000.0,0.5331,22.6553,3.2541,,-760369000.0,-0.09719709254396247,-0.035251464334101486,,,-0.05704549268642282,-0.08271661691928839,,0.9015365768701397,0.5324877669489059,,396421000.0,727546000.0,,1047179000.0,120182000.0,,,3.3564366741502645,6.053701885473698,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2017-12-31,11264720000.0,778910000.0,959410000.0,,4563620000.0,3067469000.0,336816000.0,54750000.0,,,241561000.0,314132000.0,31509000.0,-106115000.0,,,173238000.0,88374000.0,3404285000.0,,16.1159,3.2891,,329935000.0,0.06883395199425017,0.027886356695949834,,,0.021444030566228012,0.030316752019508265,,0.7459615393043242,0.8118635411346556,,585521000.0,759189000.0,,1090053000.0,120661000.0,,,3.1230453932056514,6.291917023727634,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2018-03-31,11356322000.0,622736000.0,1349127000.0,,4721346000.0,2617892000.0,129602000.0,71074000.0,,,510549000.0,493124000.0,58813000.0,-43676000.0,,,751367000.0,177755000.0,2747494000.0,,15.3266,2.9654,,688304000.0,0.10444563901904245,0.04342286173287443,,,0.044957249362953956,0.06835720138602513,,0.5819302376906924,0.46158441718237053,,788885000.0,774648000.0,,1128457000.0,121500000.0,,,2.434735218089834,6.375703703703704,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2018-06-30,11507624000.0,452855000.0,1465961000.0,,4759552000.0,2618315000.0,244777000.0,20930000.0,2670846000.0,,633542000.0,564317000.0,82162000.0,-17228000.0,,,1035296000.0,268426000.0,2863092000.0,,16.7171,3.1998,,901968000.0,0.11856515066964286,0.049038533062950265,0.2112877342984208,0.23720648813147593,0.055054110214237104,0.08311315601253319,0.3377087259991778,0.6015465321105852,0.30891340219828495,,992634000.0,772436000.0,,1159838000.0,117190000.0,,,2.4685275012544854,6.591313251983958,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2018-09-30,11874437000.0,478853000.0,1915131000.0,,4769951000.0,2493665000.0,575780000.0,13771000.0,444700000.0,,-662518000.0,-768509000.0,-65838000.0,175099000.0,,,-835239000.0,-173472000.0,3069445000.0,0.2501,17.1043,3.3105,,-835990000.0,-0.1611146529597474,-0.06471961575946716,-1.7281515628513604,-1.4898088599055543,-0.05579363467926943,-0.08451135776276641,-1.8798965594783,0.6434961281572913,0.2500366815638199,,603064000.0,723134000.0,,1084217000.0,106646000.0,,,2.831024601163789,6.780695009658121,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2018-12-31,12615789000.0,912738000.0,1455498000.0,,5348195000.0,3084779000.0,0.0,218197000.0,877782000.0,,236464000.0,157646000.0,27849000.0,43246000.0,1.0,113832000.0,164684000.0,96065000.0,3084779000.0,,24.273,3.4915,1.0,332529000.0,0.029476486926897767,0.012495928712821687,0.17959584498201148,0.2693880712978849,0.018743496740473386,0.028040404251216712,0.37882868411519033,0.5767888044471079,0.6270967050452835,,446578000.0,718037000.0,,1086811000.0,102986000.0,,,2.8383766818701686,6.972180684753267,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2019-03-31,12674950000.0,671181000.0,864139000.0,12674950000.0,5508101000.0,3528713000.0,0.0,108353000.0,1972427000.0,,534141000.0,372534000.0,54798000.0,103318000.0,3.21,115794000.0,560829000.0,192837000.0,3528713000.0,,24.734,4.0049,3.21,726978000.0,0.06763383605347832,0.02939135854579308,0.18887086822478094,0.27080393849810414,0.04214146801368053,0.05910722517913946,0.3685702943632388,0.6406405764890658,0.7767049051136449,5965755000.0,325988000.0,741629000.0,,1125485000.0,98971000.0,,,3.135282122818163,7.493397055703186,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2019-06-30,12881098000.0,503534000.0,901374000.0,,5641996000.0,3529135000.0,74942000.0,46163000.0,2458165000.0,,656343000.0,453000000.0,74390000.0,127107000.0,3.88,116673000.0,808928000.0,290537000.0,3604077000.0,,25.0464,4.2426,3.88,946880000.0,0.08029073398846791,0.035167809452268745,0.18428380519615242,0.26700526612330744,0.05095396370713118,0.07098613649275752,0.3851979016868274,0.6387946747923962,0.5586293813666691,5753074000.0,214671000.0,764430000.0,,1170397000.0,91199000.0,,,3.0793628144979865,8.381999802629414,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2019-09-30,13367619000.0,458031000.0,1209440000.0,,5750223000.0,3529452000.0,464915000.0,24550000.0,-2406526000.0,,-680890000.0,-471774000.0,-53884000.0,-134768000.0,-3.74,-228838000.0,-565672000.0,-187983000.0,3994367000.0,0.3788,26.3236,4.6392,-3.74,-868873000.0,-0.08204447027532671,-0.03529229850132623,0.19603943610000474,0.2829348197360012,-0.05093577248124741,-0.06987364270841565,0.3610486651712884,0.6946455815713581,0.37871328879481414,2901848000.0,511406000.0,746058000.0,,1137514000.0,103153000.0,4.35,4.35,3.5114882102549947,7.232538074510678,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2019-12-31,14388125000.0,812129000.0,845172000.0,,6127775000.0,,0.0,189272000.0,875563000.0,,252781000.0,178673000.0,27229000.0,51766000.0,1.47,121359000.0,172445000.0,105062000.0,0.0,,25.6824,4.7165,1.47,357843000.0,0.02915789173068528,0.012418087832848269,0.20406641212568372,0.2887068092187541,0.017568724208331523,0.04125167781127734,0.4087004590189398,0.0,0.9609038160279801,2899629000.0,532433000.0,762375000.0,,1162828000.0,102533000.0,4.819999999999999,4.819999999999999,0.0,7.435411038397394,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2020-03-31,14716398000.0,829561000.0,933390000.0,,6304415000.0,,199923000.0,320099000.0,1853228000.0,,584219000.0,418319000.0,49400000.0,118398000.0,3.42,122179000.0,633775000.0,210978000.0,199923000.0,,21.7812,4.3614,3.42,795197000.0,0.06635334126957061,0.028425366044055073,0.22572451959499856,0.3152439958817803,0.03969850502820051,0.089819901733274,0.42908751648474985,0.031711586245512076,0.8887613966294904,2780430000.0,578218000.0,812453000.0,,1231047000.0,97135000.0,5.029999999999999,5.029999999999999,0.16240078567268348,8.364163277912184,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2020-06-30,14870982000.0,602159000.0,702686000.0,,6461471000.0,,0.0,208064000.0,2346223000.0,,723254000.0,536110000.0,68980000.0,127297000.0,4.37,122463000.0,895486000.0,318082000.0,0.0,,20.4875,4.3655,4.37,1041336000.0,0.08297027101104378,0.03605074634613908,0.2284991665327635,0.308263110539791,0.04863525488767319,0.11193333530398883,0.44383504892757425,0.0,0.8569389457026325,2668488000.0,661328000.0,879364000.0,,1325503000.0,91725000.0,5.52,5.52,0.0,9.586961024802399,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2020-09-30,15359032000.0,471258000.0,782401000.0,,6791203000.0,,0.0,20808000.0,-2253877000.0,,-736155000.0,,-61135000.0,-152108000.0,-4.37,-243129000.0,-663707000.0,-204294000.0,0.0,0.6023,19.6068,4.1796,-4.37,-940449000.0,,,,0.3266172022696891,-0.047929778387075433,-0.10839832059209539,0.41725835083280943,0.0,0.6023228497918587,2821137000.0,,824099000.0,,1253927000.0,84474000.0,4.89,4.89,0.0,9.755652626843762,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2020-12-31,16475879000.0,1192288000.0,797839000.0,16475879000.0,7213156000.0,5124862000.0,,457599000.0,914480000.0,,298840000.0,217678000.0,22010000.0,65224000.0,1.71,127034000.0,157069000.0,115285000.0,5124862000.0,,18.7815,4.2053,1.71,414125000.0,0.030177913800838358,0.013211920286620216,0.23803473011984952,0.3267868078033418,0.01813803075392821,0.024221070191338675,0.45285298749015834,0.7104881691176511,1.4943967391917417,2860054000.0,,870158000.0,,1310209000.0,79255000.0,5.13,5.13,3.91148435096996,10.979218976720711,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2021-03-31,19408810000.0,1620434000.0,871299000.0,19408810000.0,7820925000.0,7316404000.0,,865311000.0,2233553000.0,,680644000.0,514432000.0,,127012000.0,4.01,128100000.0,-1402246000.0,233921000.0,7316404000.0,,17.3253,3.7751,4.01,914565000.0,0.06577636277038841,0.026505076818207813,0.23032003270126117,0.30473599686239816,0.035068816686855096,0.04496460372896698,0.4094664420320449,0.9354908786364784,1.8597909558027725,3240379000.0,,966583000.0,,1429577000.0,,5.72,5.72,5.117880324039908,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2021-06-30,19315435000.0,1115366000.0,1062516000.0,,7773758000.0,,,524621000.0,2839106000.0,,814034000.0,616843000.0,,142916000.0,4.77,129229000.0,-1158467000.0,353269000.0,0.0,,18.4094,3.7895,4.77,1167303000.0,0.07934939574913447,0.03193523728562157,0.21726663252446368,0.28672194697908426,0.04214422300093164,0.10471563431740478,0.41115160899240816,0.0,1.0497404274382691,3733262000.0,,1057363000.0,,1555544000.0,,6.119999999999999,6.119999999999999,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2021-09-30,19608662000.0,2838715000.0,3510355000.0,,7906889000.0,,,116723000.0,-2579649000.0,,-888520000.0,,61544000.0,-181416000.0,-5.369999999999998,-254529000.0,1319393000.0,-224498000.0,0.0,0.8088,17.3314,3.3853,-5.369999999999998,-1113018000.0,,,,0.3444344560054488,-0.04531262765404391,-0.11237289406743917,0.4314610243486614,0.0,0.8086689237983054,3407490000.0,,904998000.0,,1382975000.0,,5.12,5.12,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2021-12-31,20545784000.0,3274205000.0,3426492000.0,,8289545000.0,,,264005000.0,1012786000.0,,275861000.0,249209000.0,19851000.0,15503000.0,1.86,133689000.0,61824000.0,127856000.0,0.0,,19.9448,3.9657,1.86,403717000.0,0.030063049298845713,0.012129447092405916,0.24606284052109725,0.2723783701591452,0.013426647530218366,0.03327818354324634,0.3986202415910173,0.0,0.9555560030491826,3505796000.0,,882019000.0,,1372567000.0,,5.270000000000001,5.270000000000001,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
2022-03-31,21271143000.0,3528996000.0,3208416000.0,,8983231000.0,,,582495000.0,2662605000.0,,660993000.0,574208000.0,48779000.0,51921000.0,4.24,135470000.0,640484000.0,261230000.0,0.0,,22.3119,4.218,4.24,922223000.0,0.06391998602729909,0.026994694173228022,0.21565647176355487,0.2482504915299115,0.03107463477632584,0.0735807639812446,0.3463611763667536,0.0,1.0999184644385267,3934848000.0,,862368000.0,,1380225000.0,,5.500000000000002,5.500000000000002,0.0,,0.70382535,190.13,141.59,1.14081,30647.564,24.5208,2.0215,6.294
