report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,28022000000.0,12106000000.0,5148000000.0,14171000000.0,13566000000.0,5080000000.0,698000000.0,2848000000.0,6348000000.0,1445000000.0,930000000.0,48000000.0,448000000.0,1.29,723500000.0,1082000000.0,157000000.0,287000000.0,925000000.0,5778000000.0,,16.5301,2.4441,1.29,1732000000.0,0.06855373728438743,0.033188209264149594,0.14650283553875237,0.22763074984247006,0.05156662622225394,0.07470016542597188,0.1457151858853182,0.27284183994959044,0.42591773551525874,2.3515928515928515,,,,,,,,,,,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2010-06-30,28496000000.0,12891000000.0,5437000000.0,14233000000.0,13971000000.0,4949000000.0,728000000.0,3022000000.0,13079000000.0,3041000000.0,2051000000.0,100000000.0,862000000.0,2.83,724600000.0,2220000000.0,337000000.0,559000000.0,1883000000.0,5677000000.0,,14.2862,2.2183,2.83,3600000000.0,0.14680409419511847,0.07197501403705783,0.15681627035706094,0.23251013074394067,0.10671673217293655,0.15477402280130292,0.14397125162474195,0.2752504014068354,0.4063417078233484,2.370976641530256,,,,,,,,,,,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2010-09-30,30065000000.0,14048000000.0,5395000000.0,14232000000.0,15504000000.0,5105000000.0,653000000.0,4466000000.0,19953000000.0,4617000000.0,3157000000.0,151000000.0,1273000000.0,4.36,724800000.0,3543000000.0,565000000.0,837000000.0,2978000000.0,5758000000.0,,15.1479,2.3772,4.36,5454000000.0,0.203624871001032,0.1050058207217695,0.15822182128000803,0.2313937753721245,0.15356727091302178,0.21714796350296303,0.14925073923720744,0.2733423545331529,0.37138802889576883,2.6038924930491194,,,,,,,,,,,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2010-12-31,30156000000.0,12215000000.0,6089000000.0,14139000000.0,15663000000.0,4183000000.0,1269000000.0,3377000000.0,-12718000000.0,-3185000000.0,-2053000000.0,-98000000.0,-991000000.0,-2.8500000000000005,-1447400000.0,-1671000000.0,32000000.0,-563000000.0,-1703000000.0,5452000000.0,2.0061,15.1022,2.3139,-2.8500000000000005,-3748000000.0,-0.13107322990487136,-0.06807932086483619,0.1614247523195471,0.2504324579336374,-0.10561745589600743,-0.15084063461993844,0.13390470199716936,0.2947004245950621,0.348081465874992,2.006076531450156,26662000000.0,4085000000.0,5918000000.0,4083000000.0,7038000000.0,201000000.0,5.63,5.63,0.7746518897414038,29.442786069651742,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2011-03-31,31129000000.0,12645000000.0,5900000000.0,14242000000.0,16494000000.0,4486000000.0,1133000000.0,2747000000.0,7311000000.0,1578000000.0,1081000000.0,43000000.0,442000000.0,1.49,726400000.0,733000000.0,231000000.0,289000000.0,502000000.0,5619000000.0,,15.6844,2.405,1.49,1867000000.0,0.06553898387292349,0.034726460856436124,0.14785938996033374,0.21583914649158803,0.050692280510135246,0.0713607380274047,0.06866365750239366,0.2553686226234441,0.34066933430338303,2.143220338983051,27625000000.0,4236000000.0,6051000000.0,3660000000.0,7173000000.0,196000000.0,5.83,5.83,0.7833542450857381,30.872448979591837,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2011-06-30,32282000000.0,13537000000.0,6203000000.0,14540000000.0,17330000000.0,4484000000.0,1116000000.0,3376000000.0,14991000000.0,3233000000.0,2241000000.0,93000000.0,879000000.0,3.09,726400000.0,2184000000.0,526000000.0,608000000.0,1658000000.0,5600000000.0,,15.7426,2.3553,3.09,3841000000.0,0.1293133294864397,0.0694194907378725,0.14948969381628976,0.2156627309719165,0.10014868967226317,0.14099433057130398,0.11059969314922287,0.2562203989060103,0.3231390652048471,2.1823311300983397,29537000000.0,4426000000.0,6243000000.0,3435000000.0,7414000000.0,189000000.0,6.09,6.09,0.7553277582951173,33.03174603174603,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2011-09-30,32115000000.0,13669000000.0,6165000000.0,14703000000.0,16968000000.0,4955000000.0,1204000000.0,3376000000.0,22522000000.0,4814000000.0,3329000000.0,141000000.0,1319000000.0,4.61,722800000.0,3546000000.0,862000000.0,919000000.0,2684000000.0,6159000000.0,,11.819,1.7212,4.61,5733000000.0,0.1961928335690712,0.10365872645181379,0.1478110292158778,0.21374655892016695,0.1498988011832477,0.20815497038094002,0.11917236479886334,0.2545511055856496,0.36297736916548795,2.2171938361719383,32106000000.0,4598000000.0,6440000000.0,3141000000.0,7693000000.0,179000000.0,6.34,6.34,0.8005979461848434,35.977653631284916,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2011-12-31,31616000000.0,12240000000.0,5441000000.0,15754000000.0,15420000000.0,4484000000.0,682000000.0,2219000000.0,-15213000000.0,-3447000000.0,-2368000000.0,-91000000.0,-966000000.0,-3.2300000000000013,-1456600000.0,-1179000000.0,-240000000.0,-580000000.0,-1419000000.0,5166000000.0,2.2496,13.6618,1.9761,-3.2300000000000013,-4027000000.0,-0.1535667963683528,-0.07489878542510121,0.15565634654571747,0.22658252810096627,-0.10902707489878542,-0.1674438939084815,0.09327548806941431,0.2647078156839545,0.33501945525291826,2.2495864730748023,29611000000.0,4283000000.0,6178000000.0,3425000000.0,7414000000.0,186000000.0,5.96,5.96,0.6967898570272457,33.215053763440864,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2012-03-31,32015000000.0,12853000000.0,5408000000.0,15396000000.0,16182000000.0,4510000000.0,664000000.0,2332000000.0,7486000000.0,1634000000.0,1125000000.0,40000000.0,462000000.0,1.59,706100000.0,828000000.0,261000000.0,313000000.0,567000000.0,5174000000.0,,14.3088,2.0786,1.59,1947000000.0,0.06952169076751946,0.03513977822895518,0.15028052364413572,0.2182741116751269,0.05103857566765579,0.07651245551601424,0.07574138391664441,0.26008549292011757,0.31973798047212953,2.376664201183432,29786000000.0,4327000000.0,6234000000.0,3490000000.0,7494000000.0,183000000.0,6.059999999999999,6.059999999999999,0.6904190018681612,34.0655737704918,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
2012-06-30,33339000000.0,14088000000.0,5707000000.0,16466000000.0,16406000000.0,5657000000.0,650000000.0,3308000000.0,15020000000.0,3362000000.0,2292000000.0,83000000.0,971000000.0,3.25,704400000.0,2217000000.0,619000000.0,634000000.0,1598000000.0,6307000000.0,,14.2411,2.0824,3.25,3996000000.0,0.13970498598073874,0.06874831278682624,0.1525965379494008,0.22383488681757657,0.10084285671435855,0.14802095716109717,0.10639147802929427,0.2660452729693742,0.38443252468609046,2.4685473979323636,29815000000.0,4378000000.0,6363000000.0,3430000000.0,7649000000.0,173000000.0,6.219999999999999,6.219999999999999,0.824552229049549,36.78034682080925,1.0969259,177.41,121.9771,4.86076,76413.63,23.5119,17.9164,3.0629
