report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-04-30,174371000000.0,51674000000.0,64512000000.0,,66329000000.0,32668000000.0,4812000000.0,8516000000.0,99848000000.0,5772000000.0,3324000000.0,1834000000.0,0.88,3781000000.0,973000000.0,2563000000.0,1864000000.0,-1590000000.0,37480000000.0,,13.7112,0.4864,0.88,7636000000.0,0.050113826531381446,0.019062802874331167,0.033290601714606204,0.05780786795929813,0.033101834594055204,0.05560211542351819,-0.01592420479128275,0.07647624389071389,0.5650620392286934,0.8009982638888888,,,,,,,,,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2010-07-31,176944000000.0,53045000000.0,65655000000.0,,64646000000.0,35629000000.0,4639000000.0,10195000000.0,203537000000.0,11927000000.0,6897000000.0,3780000000.0,1.84,3744000000.0,10019000000.0,5554000000.0,3748000000.0,4465000000.0,40268000000.0,,12.8869,0.4579,1.84,15675000000.0,0.10668873557528695,0.038978433854778914,0.03388573084991918,0.058598682303463254,0.06740550682701872,0.11368358846293154,0.021937043387688725,0.07701302465890722,0.6229001020944838,0.8079354199984768,,,,,,,,,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2010-10-31,186890000000.0,59568000000.0,68407000000.0,,65525000000.0,40803000000.0,7352000000.0,10616000000.0,305489000000.0,17538000000.0,10333000000.0,5285000000.0,2.79,3706000000.0,12265000000.0,9319000000.0,5635000000.0,2946000000.0,48155000000.0,,13.0873,0.4712,2.79,23173000000.0,0.15769553605494085,0.055289207555246404,0.033824458491140436,0.057409595762858895,0.09384129701963723,0.15427515833919775,0.009643555087089879,0.07585543178314112,0.7349103395650515,0.8707880772435569,,,,,,,,,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2011-01-31,180663000000.0,51893000000.0,58484000000.0,,68542000000.0,40692000000.0,1031000000.0,7395000000.0,-187025000000.0,-9695000000.0,-4165000000.0,-18478000000.0,-1.04,-7561000000.0,386000000.0,-4737000000.0,-3606000000.0,-4351000000.0,41723000000.0,0.8875,12.1863,0.4734,-1.04,-13301000000.0,-0.060765661929911584,-0.023053973420124763,0.022269750033417992,0.051837989573586415,-0.05366345073424,-0.08792454541332245,0.02326426948268948,0.07111883438043043,0.6087216597122932,0.8873025100882292,421849000000.0,16389000000.0,25542000000.0,1470000000.0,33183000000.0,4.470000000000001,4.470000000000001,1.2573606967423079,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2011-04-30,186065000000.0,55958000000.0,62051000000.0,,65006000000.0,45486000000.0,3451000000.0,9400000000.0,104189000000.0,5896000000.0,3399000000.0,1800000000.0,0.97,3513000000.0,1974000000.0,2389000000.0,1985000000.0,-415000000.0,48937000000.0,,11.6384,0.4502,0.97,7881000000.0,0.05228748115558564,0.01826780963641738,0.03262340554185183,0.05658946721822841,0.031687851019804904,0.05174517083102955,-0.003983146013494707,0.07564138248759467,0.752807433160016,0.9018065784596542,426190000000.0,16464000000.0,25666000000.0,2645000000.0,33428000000.0,4.5600000000000005,4.5600000000000005,1.4639523752542778,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2011-07-31,193656000000.0,55414000000.0,64624000000.0,193656000000.0,67941000000.0,45238000000.0,6435000000.0,8102000000.0,213555000000.0,12279000000.0,7200000000.0,3668000000.0,2.06,3501000000.0,9708000000.0,5671000000.0,4027000000.0,4037000000.0,51673000000.0,,10.9469,0.4231,2.06,16306000000.0,0.10597430123195126,0.03717932829346883,0.03371496804101988,0.05749806841328932,0.0634062461271533,0.10265520758439647,0.01890379527522184,0.07635503734400974,0.7605569538275857,0.85748328794256,436208000000.0,16767000000.0,26018000000.0,2217000000.0,34059000000.0,4.779999999999999,4.779999999999999,1.517161396400364,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2011-10-31,195039000000.0,59271000000.0,67339000000.0,195039000000.0,67163000000.0,44872000000.0,9594000000.0,7063000000.0,323781000000.0,18157000000.0,10536000000.0,5510000000.0,3.02,3487000000.0,12914000000.0,9543000000.0,6067000000.0,3371000000.0,54466000000.0,,11.7824,0.4442,3.02,24224000000.0,0.15687208730997723,0.054019965237721686,0.03254051349523289,0.0560780280498238,0.09309420167248601,0.14928183245771978,0.01041135829464978,0.07481600217430918,0.8109524589431681,0.8801883009845706,454500000000.0,16970000000.0,26637000000.0,2642000000.0,35110000000.0,5.01,5.01,1.5512959270863003,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2012-01-31,193406000000.0,54975000000.0,62300000000.0,193406000000.0,71315000000.0,44070000000.0,4047000000.0,6550000000.0,-194575000000.0,-9774000000.0,-5436000000.0,-3034000000.0,-1.5300000000000011,-7027000000.0,-341000000.0,-4093000000.0,-3949000000.0,-4434000000.0,48117000000.0,0.8824,13.3855,0.4702,-1.5300000000000011,-13723000000.0,-0.07622519806492323,-0.028106677145486696,0.027937813182577414,0.05023255813953489,-0.050536177781454555,-0.08183736352066448,0.022788127971219325,0.07052807400745215,0.6747107901563486,0.8824237560192616,446950000000.0,15699000000.0,26558000000.0,2559000000.0,34688000000.0,4.519999999999999,4.519999999999999,1.3871367619926198,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2012-04-30,197100000000.0,57276000000.0,68978000000.0,197100000000.0,68964000000.0,42956000000.0,5799000000.0,8117000000.0,113018000000.0,6387000000.0,3742000000.0,1958000000.0,1.09,3425000000.0,5434000000.0,2375000000.0,2106000000.0,3059000000.0,48755000000.0,,12.4881,0.4395,1.09,8493000000.0,0.05426019372426193,0.018985286656519534,0.03310977012511281,0.05651312180360651,0.032404870624048704,0.05425632225893866,0.027066484984692704,0.07514732166557539,0.7069630531871701,0.8303517063411523,455779000000.0,16042000000.0,27049000000.0,6033000000.0,35300000000.0,4.639999999999999,4.639999999999999,1.3811614730878188,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
2012-07-31,195661000000.0,56259000000.0,68315000000.0,195661000000.0,70278000000.0,41202000000.0,6091000000.0,7935000000.0,227314000000.0,13085000000.0,7758000000.0,3990000000.0,2.27,3411000000.0,11595000000.0,5522000000.0,4233000000.0,6073000000.0,47293000000.0,,15.491,0.5469,2.27,17318000000.0,0.11039016477418254,0.03965021133491089,0.034129002173205344,0.057563546459962874,0.06687587204399446,0.11129445186312951,0.026716348311146696,0.07618536473776362,0.672941745638749,0.8235233843226232,469538000000.0,16600000000.0,27855000000.0,8069000000.0,36312000000.0,4.849999999999999,4.849999999999999,1.302406917823309,0.6819454,134.69,79.81,20.35427,974510.6,44.5124,9.9258,1.3665
