report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-03-31,11155977000.0,4929145000.0,5997419000.0,34508000.0,418098000.0,,36648000.0,43482000.0,667000.0,0.31,,160602000.0,126657000.0,0.0,,37.3199,7.3541,0.31,,0.006110628588731253,0.0032850551771485366,0.08765409066773819,,,,,0.0,4091883000.0,720258000.0,,,451114000.0,6.239999999999999,6.239999999999999,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2020-06-30,11131313000.0,4946403000.0,5954834000.0,19667000.0,831124000.0,,111710000.0,85600000.0,1867000.0,0.96,,389615000.0,254105000.0,0.0,,39.952,8.1633,0.96,,0.018759548964757036,0.010035653475919688,0.13440834340002214,,,,,0.0,4114439000.0,706391000.0,,,445078000.0,6.109999999999999,6.109999999999999,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2020-09-30,11128704000.0,4995608000.0,5904072000.0,18407000.0,1254323000.0,,171620000.0,126610000.0,2532000.0,1.47,,643885000.0,381938000.0,0.0,,42.7512,8.2172,1.47,,0.029068073695578237,0.015421382399963194,0.13682281198702406,,,,,0.0,4144562000.0,673789000.0,,,435539000.0,5.81,5.81,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2020-12-31,11194791000.0,5090986000.0,5871633000.0,25198000.0,-825561000.0,,-65016000.0,-88130000.0,-1739000.0,-0.5500000000000003,,-370153000.0,-251022000.0,0.0,0.1629,56.8439,8.635,-0.5500000000000003,,-0.011072899140664956,-0.005807701099556035,0.0787537201975384,,,,,0.0,1677984000.0,254962000.0,,,167562000.0,2.1899999999999995,2.1899999999999995,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2021-03-31,11192378000.0,5155017000.0,5804716000.0,32620000.0,425005000.0,,47193000.0,39672000.0,999000.0,0.4,,148111000.0,131820000.0,0.0,,62.2068,9.8023,0.4,,0.00813011351459744,0.0042165302136864926,0.11104104657592263,,,,,0.0,1684891000.0,265507000.0,,,163752000.0,2.28,2.28,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2021-06-30,11242120000.0,5099761000.0,5918715000.0,31881000.0,861932000.0,,263671000.0,78539000.0,3044000.0,2.28,,397318000.0,263912000.0,0.0,,47.3873,11.2839,2.28,,0.044548690045052006,0.023453850341394685,0.3059069624982017,,,,,0.0,1715699000.0,417468000.0,,,156691000.0,3.5999999999999996,3.5999999999999996,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2021-12-31,11285182000.0,5101090000.0,5965177000.0,54302000.0,1778082000.0,,533791000.0,156881000.0,13637000.0,4.61,,894967000.0,534415000.0,0.0,0.1336,50.9526,15.2964,4.61,,0.08948451990611511,0.047300167600309855,0.3002060647371719,,,,,0.0,2239458000.0,779639000.0,,,186962000.0,6.74,6.74,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2022-03-31,11199075000.0,5068856000.0,5919947000.0,60371000.0,476078000.0,,110802000.0,39121000.0,-1442000.0,,,179623000.0,133986000.0,0.0,,40.4692,13.2169,,,0.01871672161929828,0.009893852840524775,0.23273917299266086,,,,,0.0,3541097000.0,955457000.0,,,314213000.0,,,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2022-06-30,11280401000.0,5089882000.0,5983274000.0,60568000.0,971118000.0,,321504000.0,78026000.0,-4494000.0,,,463907000.0,268389000.0,0.0,,35.0288,10.9803,,,0.05373379190055478,0.028501114455062367,0.3310658436976763,,,,,0.0,4087210000.0,1229768000.0,,,352567000.0,,,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2022-09-30,11338227000.0,5166327000.0,5967745000.0,38996000.0,1491901000.0,,443815000.0,116663000.0,-5750000.0,3.82,,807315000.0,405412000.0,0.0,,29.2311,9.4084,3.82,,0.07436896181053312,0.0391432452357851,0.2974828758744716,,,,,0.0,4717179000.0,1409912000.0,,,390691000.0,,,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2023-09-30,11382322000.0,5060700000.0,6116614000.0,161897000.0,1606221000.0,,392330000.0,110655000.0,3596000.0,3.34,,872256000.0,424797000.0,0.0,,26.0368,7.1482,3.34,,0.064141696696898,0.034468362430794,0.24425655000152532,,,,,0.0,4545318000.0,1268451000.0,,,344465000.0,,,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
2025-09-30,11926585000.0,5912283000.0,5818270000.0,32249000.0,1653570000.0,,389338000.0,136549000.0,3404000.0,3.3,,816503000.0,463027000.0,0.0,,29.4223,7.4241,3.3,,0.06691645454748577,0.032644549969668604,0.23545298959221564,,,,,0.0,5722810000.0,1546987000.0,,,441893000.0,,,,,0.7733261,169.0,120.3,1.10718,14598.6,32.6657,2.8823,6.6083
