report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,28931552000.0,17716605000.0,,709502000.0,-1314162000.0,-404832000.0,-294580000.0,-17304000.0,-53147000.0,0.12,-1029305613.0,-253755000.0,-23987000.0,-277742000.0,0.0,0.8475,81.2876,4.4208,0.12,-404832000.0,,-0.010181963276633068,0.22415805661706853,0.30805334502139003,-0.013992750890100884,,0.21134532881029888,0.30805334502139003,,4019441000.0,218598000.0,498161000.0,72870000.0,0.41,0.41,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2013-03-31,27977999000.0,16611765000.0,,815266000.0,1246473000.0,,167635000.0,27062000.0,50993000.0,0.0,585699899.0,1104302000.0,7344000.0,1096958000.0,0.0,,67.6324,5.1409,0.0,,,0.0059916722421785775,0.13448746984491441,,,,0.880049547804084,,,4313878000.0,-31399000.0,1473977000.0,85414000.0,0.3,0.3,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2013-06-30,27742878000.0,15742167000.0,,660977000.0,2686943000.0,,378783000.0,54018000.0,107075000.0,,586235677.0,1340556000.0,14645000.0,1325911000.0,0.0,,39.194,4.6938,,,,0.013653341949598741,0.1409717288383118,,,,0.4934645059459765,,,5421582000.0,364023000.0,2474504000.0,111141000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2013-09-30,28034882000.0,15530358000.0,,888938000.0,3903788000.0,,549947000.0,80286000.0,164552000.0,0.0,588488068.0,2732705000.0,18574000.0,2714131000.0,0.0,,43.4007,5.5628,0.0,,,0.019616526297488963,0.14087522170773617,,,,0.695255736223381,,,6523042000.0,801785000.0,4859258000.0,144062000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2013-12-31,29678606000.0,15300935000.0,,831998000.0,-1224036000.0,3148561000.0,74837000.0,-53393000.0,-66978000.0,1.98,-1169877004.0,-1629622000.0,-14926000.0,-1644548000.0,0.0,0.8314,30.927,5.4772,1.98,3148561000.0,,0.0025215806968831352,-0.061139541647467884,-2.5722781029316133,0.10608857437576415,,1.3435454512775769,-2.5722781029316133,,6613168000.0,1171202000.0,3492452000.0,107973000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2014-03-31,30028545000.0,15256784000.0,,787521000.0,1526668000.0,,265617000.0,24667000.0,54097000.0,,605669164.0,980258000.0,6123000.0,974135000.0,0.0,,30.2283,5.5655,,,,0.008845483522428409,0.17398478254604144,,,,0.6380791370487886,,,6893363000.0,1269184000.0,3369629000.0,105578000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2014-06-30,30059309000.0,14248604000.0,,1223073000.0,3784528000.0,,782633000.0,54514000.0,137379000.0,1.0,607797760.0,,13618000.0,,0.0,,24.5031,5.0052,1.0,,,0.026036293781736632,0.20679804720694364,,,,,,,7990948000.0,1673034000.0,,106074000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2014-09-30,30513856000.0,14122669000.0,,943519000.0,5463954000.0,,1033138000.0,86129000.0,216487000.0,1.0,610221301.0,,21386000.0,,0.0,,21.9456,4.4421,1.0,,,0.033857995528326544,0.1890824849550344,,,,,,,9551114000.0,2156225000.0,,111917000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2014-12-31,31510894000.0,14177347000.0,,1412472000.0,-3290422000.0,,-496799000.0,-43786000.0,-116790000.0,0.0,-1210511820.0,,-10856000.0,,0.0,0.9563,24.7054,5.2304,0.0,,,-0.015765944311195993,0.1509833693064294,,,,,,,7484728000.0,1584589000.0,,121524000.0,,,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2015-03-31,32406601000.0,14452617000.0,,1135472000.0,2493580000.0,,629448000.0,31370000.0,99344000.0,1.0,631232041.0,,3275000.0,,0.0,,23.1282,5.3201,1.0,,,0.019423450179178,0.25242743364961223,,,,,,,8451640000.0,1948420000.0,,128227000.0,3.0,3.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2015-06-30,24683501000.0,10771733000.0,,2164640000.0,3737560000.0,,763616000.0,68784000.0,142595000.0,1.0,632730589.0,,16539000.0,,0.0,,30.8783,6.4996,1.0,,,0.03093629222207984,0.20430869337214652,,,,,,,8404672000.0,1929403000.0,,142497000.0,3.0,3.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2015-09-30,23618703000.0,10948432000.0,,1380404000.0,3749133000.0,,508919000.0,105644000.0,144168000.0,0.0,635439828.0,,58879000.0,,0.0,,35.3851,6.5029,0.0,,,0.0215472881808963,0.13574311714201656,,,,,,,6689851000.0,1405184000.0,,162012000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2015-12-31,22526080000.0,10295623000.0,,1837324000.0,-5333721000.0,,-1192194000.0,-61276000.0,-195709000.0,-1.0,-711317047.0,,-19446000.0,,0.0,1.0693,49.1116,7.5021,-1.0,,,-0.05292505398187346,0.22352012788070466,,,,,,,4646552000.0,709789000.0,,144522000.0,1.0,1.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2016-03-31,22050904000.0,10139824000.0,,1372552000.0,932354000.0,,150033000.0,37356000.0,18866000.0,0.0,1194570331.0,,9934000.0,,0.0,,139.1584,10.8953,0.0,,,0.006803938741014881,0.16091849233231154,,,,,,,3085326000.0,230374000.0,,150508000.0,0.0,0.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2016-06-30,23041658000.0,10926238000.0,,1495466000.0,2124780000.0,,358379000.0,74234000.0,56561000.0,0.0,1194375807.0,,16165000.0,,0.0,,96.0805,9.6453,0.0,,,0.015553524837492163,0.16866640310996903,,,,,,,1472546000.0,-174863000.0,,155958000.0,-1.0,-1.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2016-09-30,24413520000.0,12059485000.0,,1781882000.0,3556465000.0,,671284000.0,111512000.0,84275000.0,1.0,1194862252.0,,18458000.0,,0.0,,34.9112,6.8363,1.0,,,0.027496403632085827,0.1887503462005109,,,,,,,1279878000.0,-12498000.0,,161826000.0,0.0,0.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2016-12-31,26403337000.0,13888404000.0,,1837253000.0,-1487765000.0,,-140461000.0,-70448000.0,-27340000.0,0.0,-2388693800.0,,-22731000.0,,0.0,1.0264,32.371,6.563,0.0,,,-0.005319819990935237,0.09441074363222686,,,,,,,5125834000.0,1039235000.0,,152654000.0,1.0,1.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2017-03-31,28337164000.0,15234305000.0,,2303680000.0,1940723000.0,,461825000.0,40246000.0,57437000.0,0.0,1199506983.0,,10007000.0,,0.0,,26.692,5.818,0.0,,,0.016297502460020347,0.23796543865353273,,,,,,,6134203000.0,1351027000.0,,155544000.0,1.0,1.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2017-06-30,30127931000.0,16870932000.0,,1745547000.0,3490078000.0,,804600000.0,81335000.0,87045000.0,1.0,1199756390.0,,13663000.0,,0.0,,27.1801,6.1938,1.0,,,0.02670611533198214,0.23053926015407106,,,,,,,7499501000.0,1797248000.0,,162645000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2017-09-30,31761987000.0,18300365000.0,,1315687000.0,5236855000.0,,1189242000.0,122880000.0,146557000.0,1.0,1200092676.0,,20405000.0,,0.0,,25.7791,5.8586,1.0,,,0.037442304853282635,0.22709087801743605,,,,,,,9179891000.0,2315206000.0,,174013000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2017-12-31,34428910000.0,20699355000.0,,1992497000.0,-3548603000.0,,-984837000.0,-46975000.0,452108000.0,0.0,-2933109203.0,,-19728000.0,,0.0,1.1747,26.5396,5.4653,0.0,,,-0.028604942764670738,0.2775280864047063,,,,,,,7119053000.0,1470830000.0,,197486000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2018-03-31,27933375000.0,14408566000.0,,1746948000.0,1769131000.0,,367872000.0,38671000.0,54495000.0,0.0,1210573854.0,,4686000.0,,0.0,,27.2377,5.3987,0.0,,,0.013169622360348509,0.20793937814667202,,,,,,,6947461000.0,1376877000.0,,195911000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2018-06-30,30075297000.0,15439701000.0,,1710251000.0,4401701000.0,,1109914000.0,77991000.0,193226000.0,1.0,1210727948.0,-2660677000.0,8898000.0,-2669575000.0,0.0,,22.0385,4.8778,1.0,,,0.03690450671193704,0.2521557007166093,,,,-0.6064871284987327,,,7859084000.0,1682191000.0,,192567000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2018-09-30,30460357000.0,15753374000.0,,1937963000.0,6328281000.0,,1552656000.0,119346000.0,220024000.0,2.0,1209113244.0,-1339810000.0,8760000.0,-1348570000.0,0.0,,25.0373,5.6095,2.0,,,0.05097300730913955,0.24535193680558748,,,,-0.2131021046631779,,,8950510000.0,2045605000.0,,189033000.0,3.0,3.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2018-12-31,28924650000.0,15170564000.0,,2207841000.0,-5665854000.0,,-1488654000.0,-72018000.0,-218355000.0,-1.0,-2423452200.0,4046229000.0,-3967000.0,4042262000.0,0.0,1.0129,23.1669,5.2271,-1.0,,,-0.05146662103085085,0.2627413272562265,,,,-0.7134426690133562,,,6833259000.0,1541788000.0,,163990000.0,2.0,2.0,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2019-03-31,29874951000.0,15728250000.0,,1570741000.0,2024871000.0,1114032000.0,481304000.0,42002000.0,41155000.0,0.71,1200480240.0,130531000.0,18858000.0,111673000.0,0.0,,25.4979,5.9535,0.71,1114032000.0,,0.016110620566373482,0.2376961297781439,0.5501743074003232,0.03728983522014814,,0.05515067379600972,0.5501743074003232,,7088999000.0,1655220000.0,135790000.0,167321000.0,2.71,2.71,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2019-06-30,30972213000.0,16907127000.0,,1484444000.0,3511677000.0,,787096000.0,85598000.0,79891000.0,1.16,1200592276.0,294865000.0,33524000.0,261341000.0,0.0,,45.9965,9.434,1.16,,,0.025412972589333543,0.22413678706783113,,,,0.07442056886211346,,,6198975000.0,1332402000.0,3066706000.0,174928000.0,2.87,2.87,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2019-09-30,32385771000.0,17756310000.0,6714413000.0,2468563000.0,5246790000.0,,1566533000.0,138960000.0,-76895000.0,2.32,674979047.0,1373229000.0,49141000.0,1324088000.0,0.0,,37.4897,10.1397,2.32,,0.23330900258890835,0.04837102689326124,0.29856979219675267,,,,0.25236153915060444,,0.0,5117484000.0,1346279000.0,5739364000.0,194542000.0,3.1899999999999995,3.1899999999999995,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2019-12-31,32585506000.0,17482454000.0,7009784000.0,2172441000.0,-3445068000.0,,-785251000.0,-66912000.0,-92103000.0,-1.1599999999999997,-2399883712.0,164482000.0,-41243000.0,123239000.0,0.0,0.9768,32.3308,9.0304,-1.1599999999999997,,-0.11202213934124075,-0.024098168062819097,0.2279348332166448,,,,-0.03577258852365178,,0.0,7338270000.0,2049682000.0,1820341000.0,199648000.0,3.03,3.03,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2020-03-31,26946494000.0,15368386000.0,5384619000.0,2068326000.0,-3075964000.0,,-1066492000.0,41644000.0,-158700000.0,-1.58,676305359.0,999467000.0,12428000.0,987039000.0,0.0,,108.5003,24.338,-1.58,,-0.19806266701506645,-0.03957813584208766,0.3467179719918699,,,,-0.32088769569474807,,0.0,2237435000.0,501886000.0,2695707000.0,199290000.0,0.7399999999999998,0.7399999999999998,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2020-06-30,28844381000.0,16348351000.0,5660994000.0,1976512000.0,-559895000.0,,-498226000.0,80920000.0,-11300000.0,-0.74,677041769.0,1490782000.0,25453000.0,1465329000.0,0.0,,89.1389,20.8572,-0.74,,-0.08801033882035558,-0.017272896235838792,0.8898561337393619,,,,-2.617149644129703,,0.0,-1834137000.0,-783436000.0,3899695000.0,194612000.0,-1.1600000000000001,-1.1600000000000001,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2020-09-30,25041565000.0,11541887000.0,6179890000.0,2628895000.0,2473003000.0,,296493000.0,120460000.0,89700000.0,0.43,695337575.0,1625918000.0,70896000.0,1555022000.0,0.0,,80.3918,13.7314,0.43,,0.04797706755298233,0.011840034758210998,0.11989188852581255,,,,0.6287990754560346,,0.0,-4607924000.0,-2053476000.0,4130629000.0,176112000.0,-3.05,-3.05,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2020-12-31,26269252000.0,11678743000.0,6652043000.0,1999484000.0,7264783000.0,2617520000.0,2313588000.0,-76862000.0,436314000.0,3.3900000000000006,-1351426407.0,-2180222000.0,2873000.0,-2183095000.0,0.0,1.037,74.3984,12.7457,3.3900000000000006,2617520000.0,0.3478011191449003,0.08807209280264242,0.3184662225974265,0.3603025720107538,0.09964196924982865,0.3934911424956213,-0.3005038140850181,0.3603025720107538,0.0,6101927000.0,1045363000.0,1824295000.0,166162000.0,1.5000000000000004,1.5000000000000004,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2021-03-31,29709986000.0,12884798000.0,7844150000.0,2862422000.0,5298872000.0,,1747872000.0,44983000.0,-400000.0,2.46,709912344.0,2296684000.0,20741000.0,2275943000.0,0.0,,23.1713,6.1778,2.46,,0.22282490773378888,0.058831128362026155,0.32985737341834265,,,,0.42951462122504563,,0.0,14476763000.0,3859727000.0,3113199000.0,169501000.0,5.540000000000001,5.540000000000001,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2021-06-30,33297192000.0,14750178000.0,8406156000.0,2467444000.0,10590226000.0,,3057024000.0,89305000.0,287800000.0,4.27,715622208.0,3196268000.0,34811000.0,3161457000.0,0.0,,25.5012,6.8004,4.27,,0.36366491414149343,0.0918102643610308,0.28866466116964834,,,,0.29852592380936915,,0.0,25626884000.0,7414977000.0,4809327000.0,177886000.0,10.55,10.55,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2021-09-30,39038092000.0,18160227000.0,9054043000.0,5011433000.0,16814491000.0,,4458919000.0,141718000.0,746700000.0,6.21,717918415.0,4799935000.0,44456000.0,4755479000.0,0.0,,26.9176,6.857,6.21,,0.4924782221599787,0.11421969598309262,0.265183109021855,,,,0.282820276867138,,0.0,39968372000.0,11577403000.0,8009784000.0,199144000.0,16.330000000000002,16.330000000000002,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2021-12-31,41196408000.0,19490362000.0,9422893000.0,2119738000.0,-10126441000.0,,-3406418000.0,-77738000.0,150301000.0,-4.809999999999999,-1423327924.0,-6306899000.0,-35692000.0,-6342591000.0,0.0,0.646,26.4679,6.8668,-4.809999999999999,,-0.3615044763853309,-0.08268725758808874,0.3363884705396496,,,,0.6263395994703371,,0.0,22577148000.0,5857397000.0,3850288000.0,198268000.0,8.130000000000003,8.130000000000003,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2022-03-31,43344078000.0,21103051000.0,9659967000.0,3868567000.0,5126280000.0,,1216874000.0,66747000.0,483281000.0,1.66,734966915.0,2748501000.0,56152000.0,2692349000.0,0.0,,28.8775,6.8653,1.66,,0.12597082370985324,0.028074746450945386,0.23737954228017197,,,,0.5252052170384762,,0.0,22404556000.0,5326399000.0,4266694000.0,220032000.0,7.330000000000001,7.330000000000001,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2022-06-30,41631308000.0,20297210000.0,8631167000.0,4183380000.0,5755500000.0,,1187481000.0,136389000.0,519795000.0,1.61,739140862.0,4638192000.0,101396000.0,4536796000.0,0.0,,27.8593,6.2618,1.61,,0.13758058440996448,0.02852374948200042,0.20632108418034922,,,,0.7882540178959256,,0.0,17569830000.0,3456856000.0,5642033000.0,267116000.0,4.670000000000002,4.670000000000002,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2022-09-30,40259321000.0,20523936000.0,7585676000.0,3480003000.0,6813614000.0,,1189777000.0,216896000.0,614026000.0,1.61,740272247.0,5621118000.0,186783000.0,5434335000.0,0.0,,39.4642,8.1219,1.61,,0.15684521722256525,0.029552833243263094,0.17461761115320004,,,,0.7975701294496577,,0.0,7568953000.0,187714000.0,6320889000.0,342294000.0,0.0700000000000014,0.0700000000000014,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2022-12-31,42524227000.0,22843160000.0,7655911000.0,4252003000.0,-9177721000.0,,-1846501000.0,-102807000.0,-1144222000.0,-2.52,-1473437625.0,-6671558000.0,-108834000.0,-6780392000.0,0.0,0.8832,50.9119,10.446,-2.52,,-0.2411863199559138,-0.04342232958167588,0.20119384757937184,,,,0.738788202430647,,0.0,8517673000.0,1747631000.0,5883088000.0,317225000.0,2.36,2.36,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2023-03-31,41086439000.0,22372614000.0,7090837000.0,2830971000.0,1381845000.0,,85812000.0,104441000.0,47675000.0,0.11,746643929.0,352728000.0,69557000.0,283171000.0,0.0,,174.3932,22.5267,0.11,,0.012101815342814959,0.0020885723389169842,0.062099584251489856,,,,0.20492240446649226,,0.0,4773238000.0,616569000.0,3473910000.0,354919000.0,0.8099999999999999,0.8099999999999999,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2023-06-30,41582784000.0,22492305000.0,7219447000.0,3280204000.0,4196536000.0,,687086000.0,212537000.0,270944000.0,0.91,752630385.0,2078304000.0,130236000.0,1948068000.0,0.0,,91.3023,16.3645,0.91,,0.09517155538367413,0.01652332850056408,0.1637269405052167,,,,0.4642085758349267,,0.0,3214274000.0,116174000.0,885182000.0,431067000.0,0.10999999999999988,0.10999999999999988,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2023-09-30,41663823000.0,22853102000.0,7132823000.0,2971614000.0,6737821000.0,,1239080000.0,323136000.0,467504000.0,1.64,754456326.0,3161218000.0,192904000.0,2968314000.0,0.0,,73.3362,15.6103,1.64,,0.17371523168316388,0.029739949692086584,0.18389921608187573,,,,0.44054509610748044,,0.0,3138481000.0,165477000.0,-1580839000.0,537307000.0,0.13999999999999968,0.13999999999999968,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2023-12-31,40287530000.0,22212316000.0,6816798000.0,2955866000.0,-4293361000.0,,-621098000.0,-208246000.0,-272662000.0,-0.8200000000000001,-1498310704.0,-1535344000.0,-168466000.0,-1703810000.0,0.0,0.7462,113.8504,19.7377,-0.8200000000000001,,-0.09111286560053562,-0.015416631399343668,0.14466475099578163,,,,0.3968475979541436,,0.0,8022841000.0,1390880000.0,3495743000.0,431868000.0,1.8399999999999996,1.8399999999999996,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2024-03-31,39706302000.0,21228868000.0,6955068000.0,2504471000.0,3687828000.0,,847386000.0,108203000.0,283671000.0,1.11,760257644.0,939846000.0,17756000.0,922090000.0,0.0,,75.0935,15.6489,1.11,,0.1218371984285416,0.021341347778999917,0.22977915455926903,,,,0.2500360645886956,,0.0,10328824000.0,2152454000.0,4134662000.0,435630000.0,2.84,2.84,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2024-06-30,40585029000.0,21910734000.0,6833573000.0,2381436000.0,6484209000.0,,1291800000.0,216819000.0,543917000.0,1.69,764746162.0,2098407000.0,30136000.0,2068271000.0,0.0,,74.9618,14.5088,1.69,,0.18903727230249825,0.03182947091155214,0.19922244949229737,,,,0.31897044034206795,,0.0,12616497000.0,2757168000.0,4254865000.0,439912000.0,3.6199999999999997,3.6199999999999997,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2024-09-30,42575442000.0,23110501000.0,7007657000.0,2353332000.0,10147403000.0,,2072635000.0,328156000.0,789220000.0,2.71,765933326.0,3320257000.0,49523000.0,3270734000.0,0.0,,84.0936,16.3623,2.71,,0.29576718723533413,0.04868146759345446,0.20425275314284846,,,,0.3223222729993083,,0.0,16026079000.0,3590723000.0,4557285000.0,444932000.0,4.6899999999999995,4.6899999999999995,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2024-12-31,43469875000.0,23974860000.0,8212321000.0,1972140000.0,-7089472000.0,,-1435313000.0,-209490000.0,-595137000.0,-1.8899999999999997,-1524290624.0,-2876848000.0,-36006000.0,-2912854000.0,0.0,0.6335,75.3196,15.8069,-1.8899999999999997,,-0.1747755597960674,-0.03301856745619811,0.20245696717611691,,,,0.41087037229288725,,0.0,13229968000.0,2776508000.0,3348241000.0,443688000.0,3.62,3.62,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2025-03-31,45255629000.0,25390726000.0,7978120000.0,2386979000.0,3289458000.0,,614852000.0,118115000.0,243827000.0,0.8,772434602.0,1109218000.0,29278000.0,1079940000.0,0.0,,67.1164,13.3064,0.8,,0.07706727900808712,0.01358619940958063,0.18691589921500745,,,,0.32830332535025525,,0.0,12831598000.0,2543974000.0,3506091000.0,453600000.0,3.3099999999999996,3.3099999999999996,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2025-06-30,45373094000.0,24294214000.0,8352339000.0,2235499000.0,7001358000.0,,1379096000.0,253937000.0,533321000.0,1.77,777447168.0,1997721000.0,69424000.0,1928297000.0,0.0,,63.8597,13.3033,1.77,,0.16511494564576462,0.030394577015179964,0.1969755010385128,,,,0.2754175689916156,,0.0,13348747000.0,2631270000.0,3366117000.0,490718000.0,3.3899999999999997,3.3899999999999997,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
2025-09-30,46554290000.0,25192849000.0,8392523000.0,2430690000.0,10089993000.0,,2004013000.0,380225000.0,742978000.0,2.57,779212020.0,3595366000.0,93353000.0,3502013000.0,0.0,,75.4212,15.5044,2.57,,0.23878552373344702,0.04304679547255473,0.19861391380549026,,,,0.3470778423731315,,0.0,13291337000.0,2562648000.0,3597396000.0,542787000.0,3.25,3.25,1.7490809,190.085,101.73,9.84787,138763.4,45.9601,21.6979,9.6028
