report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-10-31,3898284000.0,2744507000.0,521908000.0,3898284000.0,2312723000.0,539703000.0,107830000.0,279111000.0,2455497000.0,1434239000.0,422683000.0,260795000.0,,131729000.0,2.02,129329000.0,-57154000.0,103439000.0,647533000.0,,2.02,526122000.0,0.112765341979995,0.06689994879798393,0.10620864126488447,0.5840931591445642,0.17213745323248206,0.10842796471473089,0.14278596175465905,0.21426293740126745,0.2799872704167339,5.2586030488132005,,,,,,,,
2012-01-31,4158992000.0,2889675000.0,626677000.0,4158992000.0,2348905000.0,538352000.0,112973000.0,433954000.0,3642937000.0,2151154000.0,708426000.0,439190000.0,,225761000.0,3.4,129083000.0,210606000.0,145934000.0,651325000.0,4.611,3.4,854360000.0,0.18697648478759252,0.10560010694899148,0.12055931793495193,0.5904999180606197,0.19446561936152065,0.17033598525796637,0.2361238971678838,0.23452505492134507,0.27728877923968825,4.611107476419272,,,,,,,,
2012-04-30,4206669000.0,2933114000.0,682363000.0,4206669000.0,2378890000.0,531244000.0,242768000.0,321582000.0,819170000.0,469018000.0,134985000.0,81534000.0,,42897000.0,0.64,128178000.0,-120589000.0,39194000.0,774012000.0,4.611,0.64,174179000.0,0.0342739681111779,0.01938208116683295,0.09953245358106376,0.5725527057875655,0.164782645848847,0.03208833402390347,0.04281293868315603,0.21262863630259898,0.32536687278520654,4.298465772616628,,,,,,,,
2012-07-31,4324746000.0,3004714000.0,504758000.0,4324746000.0,2396490000.0,784409000.0,155137000.0,366080000.0,1705739000.0,968180000.0,289565000.0,173335000.0,,91426000.0,1.36,127920000.0,-58085000.0,79167000.0,939546000.0,,1.36,368732000.0,0.07232869738659456,0.04007981046748179,0.10161871188968535,0.5676014912011744,0.16975926563208088,0.06695537726377457,0.086799123270852,0.21617140723170428,0.3920508744038156,5.952781332836726,8623343000.0,954854000.0,1555659000.0,5022591000.0,1923393000.0,7.42,7.42,0.48848363283010804
2012-10-31,4449995000.0,3082806000.0,564422000.0,4449995000.0,2454723000.0,781637000.0,196279000.0,344512000.0,2558480000.0,1432469000.0,406860000.0,236514000.0,,130759000.0,1.85,127914000.0,21135000.0,120158000.0,977916000.0,,1.85,527018000.0,0.09635058619648734,0.053149273201430564,0.09244316938182046,0.5598906381914261,0.1590241080641631,0.09142931621271484,0.11852688266957288,0.20598871204777836,0.39838140596719057,5.461881358274483,8726326000.0,930573000.0,1539836000.0,5020821000.0,1924289000.0,7.25,7.25,0.5081960142161598
2013-01-31,4630850000.0,3151589000.0,586592000.0,4630850000.0,2598732000.0,765238000.0,194034000.0,504838000.0,-1289140000.0,-706383000.0,-134193000.0,-75226000.0,,-37663000.0,-0.6000000000000001,-256078000.0,485829000.0,-74870000.0,959272000.0,5.3727,-0.6000000000000001,-209063000.0,-0.02894719424704048,-0.016244533940853192,0.05835363110290581,0.5479490202770839,0.10409497804738042,-0.028978049386181804,-0.03771580920088904,0.1621724560559753,0.3691307914783056,5.372710504064154,3794249000.0,416157000.0,697217000.0,2163284000.0,860866000.0,3.25,3.25,1.114310473407011
2013-04-30,4665756000.0,3184483000.0,597884000.0,4665756000.0,2651681000.0,757191000.0,216898000.0,464916000.0,895484000.0,503224000.0,141158000.0,83577000.0,,44869000.0,0.65,128441000.0,2283000.0,43510000.0,974089000.0,5.3727,0.65,184668000.0,0.031518497134459235,0.017912852708114182,0.09333165081676502,0.5619575559138968,0.15763319054276792,0.03025404671825959,0.038931868265223664,0.2062214400257291,0.367347731495606,5.326255594730751,3870563000.0,418200000.0,703390000.0,2197490000.0,871355000.0,3.26,3.26,1.1179014293829725
2019-04-30,6275700000.0,3642800000.0,873700000.0,6275700000.0,3158600000.0,881200000.0,142100000.0,709500000.0,1003100000.0,619200000.0,160900000.0,125200000.0,,26300000.0,1.03,121900000.0,31100000.0,60900000.0,1023300000.0,5.2353,1.03,221800000.0,0.039637814221490535,0.01994996574087353,0.12481307945369355,0.6172864121224205,0.16040275147044164,0.02563857418295967,0.038475334178244336,0.2211145449107766,0.32397264610903564,4.169394529014536,3167924000.0,370065000.0,574725000.0,1848510000.0,724423000.0,2.93,2.93,1.4125724887255098
2020-04-30,6743800000.0,4031600000.0,1256400000.0,6743800000.0,3168900000.0,886100000.0,651900000.0,1046200000.0,555500000.0,309000000.0,-105400000.0,-64599999.99999999,9800000.0,-25200000.0,-0.53,121200000.0,-217600000.0,64700000.0,1538000000.0,3.9937,-0.53,-40700000.0,-0.020385622771308655,-0.009579169014502209,-0.11629162916291627,0.5562556255625563,-0.18973897389738975,-0.01562917049734571,-0.022392657587796638,-0.07326732673267326,0.48534191675344757,3.2088506844953835,1164944000.0,68951000.0,62465000.0,725041000.0,156705000.0,0.55,0.55,9.814619827063591
