report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,57633000000.0,5491000000.0,3854000000.0,57633000000.0,21914000000.0,15900000000.0,,1080000000.0,3594000000.0,761000000.0,445000000.0,210000000.0,226000000.0,0.34,1311000000.0,1121000000.0,1179000000.0,506000000.0,-58000000.0,15900000000.0,,18.187,1.6436,0.34,1267000000.0,0.020306653281007576,0.007721270799715441,0.1238174735670562,0.2117417918753478,0.013204240626030225,0.02012482149468451,-0.016138007790762382,0.3525319977740679,0.7255635666697089,1.4247535028541776,,,,,,,,,,,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2010-06-30,56400000000.0,5443000000.0,3837000000.0,56400000000.0,21127000000.0,16414000000.0,,1010000000.0,6881000000.0,747000000.0,223000000.0,422000000.0,342000000.0,0.17,1313000000.0,2124000000.0,2325000000.0,,-201000000.0,16414000000.0,,30.927,1.5663,0.17,747000000.0,0.010555213707577981,0.003953900709219858,0.032408080220898125,0.10855980235430897,0.01324468085106383,0.019898244585919395,-0.02921087051300683,0.10855980235430897,0.7769205282340134,1.4185561636695334,,,,,,,,,,,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2010-09-30,57857000000.0,6037000000.0,3665000000.0,57857000000.0,22015000000.0,16961000000.0,,1808000000.0,10827000000.0,1780000000.0,893000000.0,624000000.0,643000000.0,0.68,1316000000.0,3661000000.0,3481000000.0,,180000000.0,16961000000.0,,18.7324,1.6653,0.68,1780000000.0,0.04056325232795821,0.015434606011372868,0.08247898771589544,0.1644038053015609,0.030765508062982873,0.04566912972085386,0.01662510390689942,0.1644038053015609,0.770429252782194,1.6472032742155525,,,,,,,,,,,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2010-12-31,59090000000.0,6223000000.0,3897000000.0,59090000000.0,22522000000.0,16959000000.0,,1670000000.0,-7030000000.0,-827000000.0,-241000000.0,-416000000.0,-321000000.0,-0.18999999999999995,-2621000000.0,-2395000000.0,-2182000000.0,,-4577000000.0,16959000000.0,1.5969,17.8714,1.6529,-0.18999999999999995,-827000000.0,-0.010700648255039517,-0.0040785242849889995,0.034281650071123757,0.11763869132290185,-0.013995599932306651,-0.020946784529267244,0.6510668563300143,0.11763869132290185,0.7529970695320132,1.596869386707724,14272000000.0,1320000000.0,2461000000.0,-4656000000.0,2967000000.0,840000000.0,1.0,1.0,5.71587462082912,2.9297619047619046,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2011-03-31,58986000000.0,5545000000.0,4197000000.0,58986000000.0,22734000000.0,16254000000.0,,1419000000.0,3663000000.0,814000000.0,511000000.0,219000000.0,233000000.0,0.38,1331000000.0,961000000.0,1006000000.0,,-45000000.0,16254000000.0,,17.4309,1.6846,0.38,814000000.0,0.02247734670537521,0.008663072593496761,0.1395031395031395,0.2222222222222222,0.013799884718407757,0.020878218939160767,-0.012285012285012284,0.2222222222222222,0.7149643705463183,1.3211817965213248,14341000000.0,1386000000.0,2514000000.0,-4643000000.0,2514000000.0,849000000.0,1.04,1.04,6.465393794749403,2.96113074204947,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2011-06-30,59792000000.0,5634000000.0,4386000000.0,59792000000.0,22583000000.0,16765000000.0,,1362000000.0,7197000000.0,1493000000.0,946000000.0,422000000.0,425000000.0,0.71,1332000000.0,1717000000.0,1938000000.0,991000000.0,-221000000.0,16765000000.0,,12.2684,1.7182,0.71,2484000000.0,0.04188991719434973,0.015821514583890823,0.1314436570793386,0.2074475475892733,0.02496989563821247,0.03794347870285656,-0.0307072391274142,0.34514380992080035,0.7423725811451092,1.2845417236662107,14657000000.0,2109000000.0,3260000000.0,-4663000000.0,4251000000.0,849000000.0,1.58,1.58,3.943777934603623,3.839811542991755,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2011-09-30,60776000000.0,6273000000.0,5115000000.0,60776000000.0,22794000000.0,16625000000.0,,2032000000.0,11161000000.0,2260000000.0,1418000000.0,635000000.0,633000000.0,1.06,1332000000.0,3027000000.0,2990000000.0,1508000000.0,37000000.0,16625000000.0,,14.4219,1.8217,1.06,3768000000.0,0.062209353338597874,0.023331578254574173,0.12704954753158318,0.20249081623510437,0.03718573120968804,0.05733275831451838,0.0033151151330525937,0.33760415733357224,0.7293586031411775,1.2263929618768328,14991000000.0,2634000000.0,3740000000.0,-4806000000.0,6239000000.0,860000000.0,1.96,1.96,2.664689854143292,4.348837209302325,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2011-12-31,62526000000.0,6880000000.0,5528000000.0,62526000000.0,22772000000.0,17730000000.0,,2110000000.0,-7492000000.0,-1790000000.0,-1169000000.0,-417000000.0,-539000000.0,-0.8699999999999999,-2662000000.0,-2033000000.0,-1571000000.0,-473000000.0,-3604000000.0,17730000000.0,1.2446,16.931,1.988,-0.8699999999999999,-2263000000.0,-0.051334972773581594,-0.01869622237149346,0.15603310197544046,0.2389215162840363,-0.028628090714262866,-0.044195348377857886,0.4810464495461826,0.30205552589428725,0.7785877393290005,1.244573082489146,14529000000.0,1706000000.0,2777000000.0,-3833000000.0,4803000000.0,859000000.0,1.28,1.28,3.6914428482198627,3.2328288707799766,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2012-03-31,61799000000.0,5924000000.0,4283000000.0,61799000000.0,22781000000.0,18081000000.0,,1071000000.0,3630000000.0,495000000.0,295000000.0,224000000.0,103000000.0,0.22,1337000000.0,872000000.0,988000000.0,544000000.0,-116000000.0,18081000000.0,,18.9475,1.9476,0.22,1039000000.0,0.012949387647601071,0.004773540024919497,0.081267217630854,0.13636363636363635,0.008009838346898817,0.012113944496108853,-0.031955922865013774,0.2862258953168044,0.7936877222246609,1.3831426570161103,14496000000.0,1490000000.0,2458000000.0,-3904000000.0,5028000000.0,864000000.0,1.12,1.12,3.5960620525059666,2.8449074074074074,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
2012-06-30,63031000000.0,6487000000.0,6139000000.0,63031000000.0,22419000000.0,17539000000.0,,1526000000.0,7207000000.0,1281000000.0,739000000.0,456000000.0,317000000.0,1.65,446000000.0,2002000000.0,2252000000.0,1077000000.0,-250000000.0,17539000000.0,,20.7813,2.1426,1.65,2358000000.0,0.03296311164637138,0.011724389586076692,0.10253919800194256,0.1777438601359789,0.02032333296314512,0.03205866159467441,-0.03468849729429721,0.32718190647981127,0.7823274900753825,1.0566867568007818,14506000000.0,1283000000.0,2246000000.0,-3933000000.0,4902000000.0,898000000.0,2.06,2.06,3.577927376580987,2.5011135857461024,0.45275244,134.49,111.22,4.51193,102823.66,20.6972,1.7582,3.1896
