report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,eps,ebitda,roe,roa,roi,roic,debt_equity,current_ratio,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,7296900000.0,719500000.0,589100000.0,7296900000.0,3275700000.0,1582700000.0,0.0,489400000.0,267500000.0,67000000.0,156000000.0,1.5,178500000.0,955700000.0,566400000.0,1582700000.0,,1.5,1055800000.0,0.08166193485361907,0.03665940330825419,0.0670695774918116,0.10073275152313518,0.4831639038984034,1.221354608725174,,,,,,,,
2011-12-31,7442700000.0,818600000.0,637800000.0,7442700000.0,3301500000.0,1679400000.0,0.0,505900000.0,267200000.0,90000000.0,154400000.0,1.5,178400000.0,1292600000.0,765400000.0,1679400000.0,1.1461,1.5,1271300000.0,0.08093290928365894,0.03590094992408669,0.06797264433606084,0.1015679897207332,0.5086778736937756,1.2834744433991847,,,,,,,,
2012-03-31,7533100000.0,775400000.0,549300000.0,7533100000.0,3408000000.0,1673500000.0,0.0,49500000.0,155200000.0,24700000.0,88700000.0,0.87,178500000.0,328500000.0,199200000.0,1673500000.0,1.1461,0.87,248700000.0,0.045539906103286384,0.020602408039187056,0.006570999986725253,0.009741218144248746,0.49105046948356806,1.4116147824503915,,,,,,,,
2012-06-30,7637600000.0,795600000.0,487300000.0,7637600000.0,3367000000.0,1866600000.0,146400000.0,-6000000.0,154500000.0,52900000.0,88800000.0,0.87,178500000.0,694300000.0,413300000.0,1866600000.0,,0.87,407300000.0,0.045886545886545886,0.02022886770713313,-0.0007855870954226458,-0.0011464383980434119,0.5543807543807544,1.6326698132567208,844400000.0,1038800000.0,2983100000.0,234600000.0,4.74,4.74,0.6257249170326171,4.427962489343564
2012-09-30,8996100000.0,619800000.0,616700000.0,8996100000.0,3329000000.0,3180700000.0,0.0,-18600000.0,151400000.0,82900000.0,86500000.0,0.85,178600000.0,972000000.0,647400000.0,3180700000.0,,0.85,628800000.0,0.045479122859717634,0.016829515012060783,-0.0020675626104645346,-0.002857274528780128,0.9554520877140282,1.0050267553105237,728300000.0,530800000.0,2556100000.0,250500000.0,4.09,4.09,1.2443566370642776,2.1189620758483034
2012-12-31,9108500000.0,649700000.0,761900000.0,9108500000.0,3266000000.0,3206900000.0,0.0,-158200000.0,-332800000.0,-37600000.0,-197500000.0,-1.8699999999999999,-356900000.0,-698800000.0,-355000000.0,3206900000.0,0.8543,-1.8699999999999999,-513200000.0,-0.10189834660134721,-0.036537300323873305,-0.01736839216116814,-0.024440359035362822,0.9819044703000612,0.8527365796036225,128300000.0,-133300000.0,771600000.0,122900000.0,0.7200000000000002,0.7200000000000002,4.156168999481597,-1.0846216436126932
2019-03-31,5470200000.0,246400000.0,419300000.0,5470200000.0,2636100000.0,2026700000.0,89900000.0,-15800000.0,-116700000.0,34000000.0,-112000000.0,-0.49,237100000.0,78300000.0,123300000.0,2026700000.0,0.8394,-0.49,107500000.0,-0.04426994423580289,-0.021333772074147196,-0.0028883770246060474,-0.0033885219181607616,0.7688251583779068,0.5876460767946577,-143600000.0,-198600000.0,630400000.0,132200000.0,-0.6399999999999998,-0.6399999999999998,3.214942893401015,-1.502269288956127
