report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,29762000000.0,8369000000.0,7488000000.0,17122000000.0,12640000000.0,,1961000000.0,8610000000.0,765000000.0,469000000.0,80000000.0,230000000.0,1.53,306100000.0,-531000000.0,135000000.0,,-666000000.0,0.0,,11.1701,0.7408,1.53,765000000.0,0.03710443037974684,0.015758349573281365,0.05447154471544716,0.08885017421602788,0.02570391774746321,0.06052215189873418,-0.07735191637630662,0.08885017421602788,0.0,1.1176549145299146,,,,,,,,,,,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2010-06-30,29694000000.0,8384000000.0,7666000000.0,16791000000.0,12903000000.0,,2044000000.0,17436000000.0,1481000000.0,1180000000.0,148000000.0,157000000.0,3.87,305000000.0,88000000.0,238000000.0,,-150000000.0,0.0,,7.8719,0.6471,3.87,1481000000.0,0.09145160040300705,0.039738667744325454,0.06767607249369122,0.08493920623996329,0.04987539570283559,0.11477950864140123,-0.008602890571231933,0.08493920623996329,0.0,1.093660318288547,,,,,,,,,,,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2010-09-30,30176000000.0,9003000000.0,7763000000.0,16982000000.0,13194000000.0,,2528000000.0,26150000000.0,2282000000.0,1677000000.0,216000000.0,414000000.0,5.54,302500000.0,1066000000.0,398000000.0,,668000000.0,0.0,,8.5352,0.7414,5.54,2282000000.0,0.12710322874033653,0.05557396606574761,0.06413001912045889,0.08726577437858508,0.07562301166489926,0.17295740488100653,0.02554493307839388,0.08726577437858508,0.0,1.1597320623470309,,,,,,,,,,,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2010-12-31,31421000000.0,9904000000.0,8386000000.0,17864000000.0,13557000000.0,,3701000000.0,-17439000000.0,-1458000000.0,-1273000000.0,-163000000.0,-244000000.0,-4.120000000000001,-612500000.0,1830000000.0,-1000000.0,,1829000000.0,0.0,1.3737,9.2133,0.6721,-4.120000000000001,-1458000000.0,-0.09389983034594675,-0.040514305719105054,0.07299730489133552,0.08360571133665921,-0.046402087775691415,-0.10754591723832706,-0.1048798669648489,0.08360571133665921,0.0,1.1810159790126402,34757000000.0,2053000000.0,3070000000.0,1681000000.0,3070000000.0,281000000.0,6.819999999999999,6.819999999999999,0.0,10.92526690391459,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2011-03-31,26790000000.0,9071000000.0,6161000000.0,14113000000.0,12677000000.0,,4019000000.0,6734000000.0,811000000.0,530000000.0,58000000.0,262000000.0,1.79,296900000.0,-120000000.0,122000000.0,,-242000000.0,0.0,,8.6781,0.6561,1.79,811000000.0,0.041807998737871735,0.019783501306457632,0.0787050787050787,0.12043362043362044,0.030272489734975736,0.06397412637059241,-0.035937035937035934,0.12043362043362044,0.0,1.472325921116702,32881000000.0,2114000000.0,3116000000.0,2105000000.0,3116000000.0,259000000.0,7.079999999999999,7.079999999999999,0.0,12.03088803088803,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2011-06-30,25377000000.0,7814000000.0,5795000000.0,13228000000.0,12149000000.0,,2810000000.0,13294000000.0,1652000000.0,1050000000.0,111000000.0,530000000.0,3.59,292200000.0,-154000000.0,216000000.0,,-370000000.0,0.0,,9.9945,0.7048,3.59,1652000000.0,0.08642686640875792,0.04137604917838988,0.07898299984955619,0.1242665864299684,0.06509831737400008,0.13597826981644578,-0.02783210470889123,0.1242665864299684,0.0,1.3484037963761863,28739000000.0,1984000000.0,3287000000.0,1885000000.0,3287000000.0,222000000.0,6.799999999999999,6.799999999999999,0.0,14.806306306306306,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2011-09-30,25100000000.0,7686000000.0,5721000000.0,13149000000.0,11951000000.0,3936000000.0,2946000000.0,19906000000.0,2477000000.0,1570000000.0,168000000.0,765000000.0,5.45,287900000.0,794000000.0,324000000.0,,470000000.0,3936000000.0,,7.4544,0.5411,5.45,2477000000.0,0.131369759852732,0.06254980079681274,0.07887069225359188,0.12443484376569879,0.09868525896414343,0.1559136400830868,0.0236109715663619,0.12443484376569879,0.32934482470086185,1.3434714210802308,22495000000.0,1877000000.0,3482000000.0,1687000000.0,3482000000.0,174000000.0,6.709999999999999,6.709999999999999,1.1303848363009765,20.011494252873565,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2011-12-31,25411000000.0,7746000000.0,6135000000.0,15075000000.0,10336000000.0,3935000000.0,3002000000.0,-13522000000.0,-1664000000.0,-1032000000.0,-116000000.0,-560000000.0,-3.3100000000000005,-595400000.0,1595000000.0,-174000000.0,,1421000000.0,3935000000.0,1.2626,7.2296,0.5803,-3.3100000000000005,-1664000000.0,-0.0998452012383901,-0.040612333241509584,0.07632007099541488,0.12305871912438988,-0.06548345204832552,-0.11660009810104408,-0.10508800473302767,0.12305871912438988,0.3807082043343653,1.2625916870415648,26412000000.0,2118000000.0,3276000000.0,1279000000.0,3276000000.0,221000000.0,7.52,7.52,1.2011599511599511,14.823529411764707,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2012-03-31,25053000000.0,7360000000.0,5594000000.0,14512000000.0,10541000000.0,3933000000.0,2682000000.0,,796000000.0,506000000.0,53000000.0,250000000.0,1.96,258000000.0,-105000000.0,81000000.0,,-186000000.0,3933000000.0,,7.4388,0.6026,1.96,796000000.0,0.04800303576510768,0.020197181974214665,,,0.0317726419989622,0.05499516374188199,,,0.3731145052651551,1.315695387915624,,2094000000.0,3261000000.0,1335000000.0,3261000000.0,216000000.0,7.6899999999999995,7.6899999999999995,1.2060717571297148,15.097222222222221,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2012-06-30,25226000000.0,7700000000.0,5608000000.0,14511000000.0,10715000000.0,3932000000.0,3148000000.0,12472000000.0,1570000000.0,986000000.0,105000000.0,497000000.0,3.84,256500000.0,771000000.0,132000000.0,,639000000.0,3932000000.0,,7.7726,0.6245,3.84,1570000000.0,0.0920205319645357,0.03908665662411798,0.07905708787684414,0.1258819756254009,0.062237374137794337,0.10718918549873695,0.05123476587556126,0.1258819756254009,0.366962202519832,1.3730385164051355,,2030000000.0,3179000000.0,2344000000.0,3179000000.0,210000000.0,7.9399999999999995,7.9399999999999995,1.2368669392890845,15.138095238095238,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2012-09-30,25262000000.0,7902000000.0,5690000000.0,14315000000.0,10947000000.0,3931000000.0,3525000000.0,18742000000.0,2306000000.0,1445000000.0,158000000.0,733000000.0,5.67,255000000.0,1583000000.0,196000000.0,,1387000000.0,3931000000.0,,8.3228,0.6576,5.67,2306000000.0,0.1319996346030876,0.05720053835800808,0.07709956247999146,0.12303916337637393,0.09128335048689731,0.1549939507998387,0.0740049087610714,0.12303916337637393,0.3590938156572577,1.3887521968365553,,1905000000.0,3008000000.0,3261000000.0,3008000000.0,200000000.0,8.16,8.16,1.3068484042553192,15.04,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
2012-12-31,26543000000.0,8392000000.0,6056000000.0,17029000000.0,9514000000.0,3930000000.0,3862000000.0,-5996000000.0,-1542000000.0,-959000000.0,-104000000.0,-493000000.0,-3.6599999999999993,-516100000.0,391000000.0,-78000000.0,,313000000.0,3930000000.0,1.3857,8.1728,0.641,-3.6599999999999993,-1542000000.0,-0.1007988227874711,-0.03613005312135026,0.15993995997331553,0.2571714476317545,-0.058094412839543384,-0.11469800654567093,-0.052201467645096734,0.2571714476317545,0.41307546773176373,1.3857331571994715,,1978000000.0,3130000000.0,2153000000.0,3130000000.0,212000000.0,7.8100000000000005,7.8100000000000005,1.255591054313099,14.764150943396226,-0.015817476,774.0,450.13,0.70185,102949.95,24.6174,4.8807,2.4539
