report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-30,66890000000.0,12082000000.0,8243000000.0,66890000000.0,31166000000.0,18511000000.0,3245000000.0,20781000000.0,4132000000.0,2113000000.0,1.95,1082400000.0,2146000000.0,689000000.0,18511000000.0,1.95,4821000000.0,0.06779824167361868,0.031589176259530574,0.10167941869977383,0.19883547471247776,0.061773060248168636,0.08317732552287779,0.23199076079110725,0.593948533658474,1.4657284969064661,,,,,,,
2011-12-31,67801000000.0,13432000000.0,8922000000.0,67801000000.0,29957000000.0,19501000000.0,3476000000.0,28974000000.0,5805000000.0,2886000000.0,2.71,1064500000.0,3448000000.0,922000000.0,19501000000.0,2.71,6727000000.0,0.09633808458790934,0.042565743868084545,0.09960654379788776,0.20035203975978463,0.08561820622114719,0.11737231590440374,0.2321736729481604,0.6509663851520513,1.5054920421430174,,,,,,,
2012-03-31,66744000000.0,12291000000.0,9149000000.0,66744000000.0,29780000000.0,18425000000.0,2877000000.0,6979000000.0,1247000000.0,583000000.0,0.59,990100000.0,416000000.0,215000000.0,18425000000.0,0.59,1462000000.0,0.019576897246474143,0.00873486755363778,0.08353632325548073,0.17867889382433014,0.01868332734028527,0.025868685820972927,0.2094855996561112,0.6187038280725319,1.343425510984807,,,,,,,
2012-06-30,65955000000.0,12090000000.0,7972000000.0,65955000000.0,29442000000.0,19421000000.0,2470000000.0,13723000000.0,2310000000.0,1013000000.0,1.03,982100000.0,751000000.0,436000000.0,19421000000.0,1.03,2746000000.0,0.03440662998437606,0.015358956864528846,0.07381767835021497,0.16833053996939445,0.03502387991812599,0.047275034279516195,0.20010201850907236,0.6596358943006589,1.5165579528349222,70457000000.0,6595000000.0,13494000000.0,15756000000.0,6.28,6.28,1.2326097994414826
2012-09-30,67485000000.0,12694000000.0,8879000000.0,67485000000.0,30019000000.0,19122000000.0,3188000000.0,20565000000.0,3891000000.0,1851000000.0,1.89,979400000.0,2289000000.0,658000000.0,19122000000.0,1.89,4549000000.0,0.06166094806622473,0.027428317403867527,0.0900072939460248,0.18920495988329686,0.05765725716825961,0.07918031786084939,0.22120106977875031,0.6369965688397349,1.429665502871945,70241000000.0,6333000000.0,13253000000.0,15484000000.0,6.22,6.22,1.2349522087315938
2012-12-31,68304000000.0,13288000000.0,9829000000.0,68304000000.0,29877000000.0,19122000000.0,2841000000.0,-12538000000.0,-1530000000.0,-428000000.0,-0.41999999999999993,-1975300000.0,-14000000.0,-417000000.0,19122000000.0,-0.41999999999999993,-1947000000.0,-0.014325400809987615,-0.006266104474115718,0.034136225873345034,0.12202903174349976,-0.022399859451862264,-0.03122512704340905,0.155287924708885,0.6400240988051009,1.351917794282226,28729000000.0,3019000000.0,5918000000.0,6810000000.0,3.09,3.09,2.807929515418502
