report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-07-25,3845026000.0,1710582000.0,1016111000.0,,2303258000.0,0.0,,376917000.0,5157680000.0,883769000.0,,274439000.0,19628000.0,159307000.0,2.03,135368000.0,271622000.0,63754000.0,,207868000.0,0.0,,15.5228,0.8597,2.03,,0.11915252220984363,0.07137507002553428,0.05320977648865381,0.17135010314715143,,,,0.040302616680367914,,0.0,1.6834597794925947,,,,,,,,,,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2010-10-31,4053918000.0,1858166000.0,1101213000.0,,2400657000.0,0.0,,467845000.0,7220719000.0,1238742000.0,,395587000.0,26589000.0,224775000.0,2.92,135349000.0,485532000.0,89823000.0,,395709000.0,0.0,1.6876,15.3788,0.8426,2.92,,0.16478280737314827,0.09758140149850096,0.05478498747839377,0.17155383002717597,,,,0.05480188330275697,,0.0,1.6873810970266425,,,,,,,,,,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2011-01-30,4122948000.0,1949230000.0,1020203000.0,,2547713000.0,,,598813000.0,1921558000.0,374005000.0,,148826000.0,6579000.0,79576000.0,0.55,271740000.0,165332000.0,16737000.0,,148595000.0,0.0,,15.1809,0.8869,0.55,,0.0584155279656696,0.03609698691324751,0.07745069365587716,0.19463633156011945,,,,0.07733047870530059,,0.0,1.9106295511775597,,,,,,,,,,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2011-05-01,4451417000.0,2287204000.0,1005936000.0,,2637815000.0,250000000.0,,913704000.0,3880599000.0,700232000.0,,258405000.0,13766000.0,136422000.0,0.95,272293000.0,275919000.0,35892000.0,,240027000.0,250000000.0,,16.8816,1.0227,0.95,,0.09796176001728704,0.058050054623055986,0.06658894670642342,0.18044430769579645,,,,0.06185307989823221,,0.09477541070924231,2.2737072736237693,18180556000.0,1077257000.0,,3196748000.0,992199000.0,,66562000.0,6.449999999999999,6.449999999999999,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2011-07-31,4149529000.0,1977121000.0,700963000.0,,2659640000.0,250000000.0,,497364000.0,5791191000.0,998087000.0,,356886000.0,19389000.0,177796000.0,1.31,272449000.0,319425000.0,56253000.0,,263172000.0,250000000.0,,16.0213,0.975,1.31,,0.13418582966115714,0.08600638771291874,0.0616256656014281,0.17234572301276196,,,,0.04544350203610967,,0.09399768389706878,2.8205782616200854,18814067000.0,1159704000.0,,3311066000.0,1047503000.0,,66323000.0,5.73,5.73,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2011-10-30,4244391000.0,1998231000.0,778186000.0,4244391000.0,2656582000.0,250000000.0,,463130000.0,-3698259000.0,-738211000.0,718836000.0,-289922000.0,-17072000.0,-154154000.0,-1.07,-544567000.0,-270197000.0,-11971000.0,,-282168000.0,250000000.0,2.5681,16.4829,0.99,-1.07,718836000.0,-0.10913346548309068,-0.068307090463626,0.07839418493945394,0.19961041127730644,-0.19437145965169017,0.16936139955060692,0.2473131671495936,0.0762975226991944,-0.19437145965169017,0.0941058849303353,2.567806411320687,7895089000.0,474195000.0,,1334113000.0,369626000.0,,22662000.0,1.74,1.74,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2012-01-29,4270294000.0,2021731000.0,724586000.0,4270294000.0,2734898000.0,250000000.0,,548618000.0,2039439000.0,337409000.0,194309000.0,128395000.0,3214000.0,64976000.0,0.48,269608000.0,152160000.0,30458000.0,,121702000.0,250000000.0,,16.7045,0.946,0.48,194309000.0,0.046946906246594935,0.0300670164630351,0.06295603840075628,0.1654420651953797,0.09527571062434326,0.045502487650733184,0.06509736681119421,0.059674253556983074,0.09527571062434326,0.09141108736047926,2.790187776192198,8012970000.0,453764000.0,,1297517000.0,342733000.0,,19297000.0,1.67,1.67,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2012-04-29,4314663000.0,2060075000.0,699968000.0,4314663000.0,2800537000.0,250000000.0,,524779000.0,4052298000.0,673016000.0,388103000.0,256282000.0,6497000.0,129835000.0,0.95,269334000.0,213031000.0,58217000.0,,154814000.0,250000000.0,,16.2528,0.9512,0.95,388103000.0,0.09151173507080963,0.05939791821516536,0.06324362127365757,0.16608255365227334,0.09577355860797997,0.08994978286832599,0.12722448539388312,0.038204001778743814,0.09577355860797997,0.0892685938446805,2.943098827374966,8184669000.0,451641000.0,,1270301000.0,257520000.0,,12028000.0,1.67,1.67,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2012-07-29,4382619000.0,2117258000.0,676710000.0,4382619000.0,2888887000.0,250000000.0,,533217000.0,6060486000.0,980072000.0,557597000.0,367449000.0,9704000.0,186922000.0,1.37,269138000.0,284053000.0,93915000.0,,190138000.0,250000000.0,,15.33,0.9103,1.37,557597000.0,0.12719396778067124,0.08384233263261077,0.060630286085967364,0.16171508357580563,0.09200532762554026,0.1272291750663245,0.17764162902328118,0.03137339150688575,0.09200532762554026,0.08653851812133877,3.128752345908883,8453964000.0,462204000.0,1858845000.0,1252286000.0,184486000.0,1858845000.0,2343000.0,1.73,1.73,0.13449211741699818,793.3610755441741,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2012-10-28,4563966000.0,2320684000.0,786300000.0,4563966000.0,2819455000.0,250000000.0,,682388000.0,-3921553000.0,-658646000.0,-381674000.0,-252076000.0,-6556000.0,-128359000.0,-0.9399999999999997,-539189000.0,-131463000.0,-50287000.0,,-181750000.0,250000000.0,2.9529,15.5226,0.9432,-0.9399999999999997,-381674000.0,-0.08940593128813902,-0.05523178744101073,0.06427963615435008,0.16795539930226622,0.09732725784912252,-0.08362770450086614,-0.12434585292828858,0.04634643469054224,0.09732725784912252,0.08866961877384104,2.951397685361821,8230670000.0,500050000.0,758335000.0,1331851000.0,284904000.0,758335000.0,12859000.0,1.86,1.86,0.329669605121747,58.973092775487984,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2013-01-27,4622830000.0,2399845000.0,737386000.0,4622830000.0,2927138000.0,250000000.0,,887677000.0,2116241000.0,344193000.0,196921000.0,129716000.0,3094000.0,65876000.0,0.48,269140000.0,141813000.0,22053000.0,,119760000.0,250000000.0,,18.4802,1.1154,0.48,196921000.0,0.04431495884375796,0.02805986808946035,0.06129547627136985,0.16264357414869102,0.09305225633564419,0.04259749979990612,0.06198062533009268,0.056590908124358234,0.09305225633564419,0.0854076575822527,3.2545301917855776,8307472000.0,501371000.0,760947000.0,1338635000.0,282962000.0,760947000.0,12739000.0,1.8600000000000003,1.8600000000000003,0.3285379927905623,59.73365256299552,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2013-04-28,4667641000.0,1832340000.0,707894000.0,4667641000.0,3009859000.0,250000000.0,,262748000.0,4268927000.0,696994000.0,381824000.0,255236000.0,6236000.0,124138000.0,0.95,269960000.0,257558000.0,45494000.0,,212064000.0,250000000.0,,21.8904,1.2931,0.95,381824000.0,0.08479998564716819,0.054682011748547074,0.05978926320361065,0.16327147313598944,0.0894426163764337,0.08180234940947687,0.11712899238893461,0.04967618326572462,0.0894426163764337,0.08306036927311213,2.588438382017647,8524101000.0,500325000.0,754668000.0,1362613000.0,340212000.0,754668000.0,12478000.0,1.8600000000000003,1.8600000000000003,0.33127149952031887,60.47988459689053,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2013-07-28,4761249000.0,1951590000.0,789484000.0,,3045535000.0,250000000.0,,329496000.0,6428452000.0,1027300000.0,,368871000.0,9358000.0,187309000.0,1.0,270230000.0,,68731000.0,,,250000000.0,,22.3113,1.301,1.0,,0.12111862119463411,0.07747357888654846,0.057380999344787825,0.15980519104754923,,,,,,0.08208738366165551,2.4719816994391275,8892067000.0,501747000.0,,1409841000.0,,,12132000.0,1.4900000000000002,1.4900000000000002,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
2013-10-27,4915880000.0,2047413000.0,784009000.0,,3311040000.0,250000000.0,,434014000.0,-4061966000.0,-655671000.0,,-227612000.0,-6235000.0,-108892000.0,-1.4299999999999997,-539106000.0,,-29516000.0,,,250000000.0,2.611,21.8479,1.3134,-1.4299999999999997,,-0.06874335556199865,-0.04630137432158637,0.056034934807430686,0.16141715612587598,,,,,,0.07550497728810283,2.611466194903375,8751654000.0,526211000.0,,1412816000.0,,,12453000.0,1.0,1.0,,,0.36715147,32.07,21.03,3.99513,12309.856,25.1517,1.6525,1.0136
