report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio
2011-09-30,10245700000.0,5011700000.0,1966000000.0,10245700000.0,3796000000.0,2391700000.0,13300000.0,571800000.0,5929900000.0,954700000.0,572500000.0,104100000.0,246500000.0,4.48,585400000.0,228700000.0,2405000000.0,4.48,1183400000.0,0.15081664910432033,0.05587709966132134,0.09654462975766877,0.16099765594698057,0.09318055379329865,0.15395903886469925,0.19956491677768595,0.6335616438356164,2.5491861648016276
2011-12-31,10713700000.0,5464600000.0,2075600000.0,10713700000.0,3700100000.0,2374400000.0,25000000.0,987000000.0,8074900000.0,1335800000.0,810400000.0,138700000.0,346000000.0,6.33,1180000000.0,310100000.0,2399400000.0,6.33,1645900000.0,0.21902110753763412,0.07564146840027255,0.1003603759798883,0.16542619722844865,0.12468148258771479,0.2190015575047135,0.20382914958699178,0.6484689602983703,2.632780882636346
2012-03-31,10923900000.0,5585800000.0,2108000000.0,10923900000.0,3992300000.0,2362300000.0,6900000.0,704100000.0,2152600000.0,323700000.0,188200000.0,34800000.0,89600000.0,1.46,-177400000.0,79900000.0,2369200000.0,1.46,403600000.0,0.04714074593592666,0.017228279277547397,0.0874291554399331,0.15037628913871598,0.029632274187790075,0.050884225418533366,0.187494193068847,0.5934423765749067,2.649810246679317
