report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,3254900000.0,1339100000.0,731000000.0,3254900000.0,1434500000.0,853900000.0,,359100000.0,-1979400000.0,-366800000.0,-79400000.0,-15600000.0,-69600000.0,-0.55,,-2700000.0,-37400000.0,-40100000.0,853900000.0,1.8319,15.584,1.1328,-0.55,-0.055350296270477516,-0.02439399059878952,0.04011316560573911,0.1853086793977973,0.0202586642416894,0.5952596723597072,1.8318741450068399,3720800000.0,248200000.0,748000000.0,303900000.0,43400000.0,1.7,1.7,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2013-03-31,3427900000.0,1524700000.0,792600000.0,3427900000.0,1431800000.0,953800000.0,,449400000.0,936000000.0,189400000.0,49100000.0,12800000.0,20000000.0,0.33,148000000.0,24000000.0,19800000.0,4200000.0,953800000.0,,18.8906,1.4057,0.33,0.03429249895236765,0.01432363837918259,0.05245726495726496,0.20235042735042735,0.004487179487179487,0.6661544908506775,1.9236689376734797,3710000000.0,253300000.0,759100000.0,260600000.0,46700000.0,1.73,1.73,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2013-06-30,3278700000.0,1387200000.0,630700000.0,,1424900000.0,,,280300000.0,1891500000.0,388000000.0,120400000.0,23700000.0,44200000.0,0.0,148000000.0,123200000.0,41900000.0,81300000.0,0.0,,17.2002,1.3631,0.0,0.08449715769527687,0.036721871473449845,0.06365318530266983,0.20512820512820512,0.0429817605075337,0.0,2.1994609164420487,3715900000.0,264800000.0,781600000.0,232900000.0,51300000.0,0.98,0.98,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2013-09-30,3305100000.0,1407900000.0,638800000.0,,1455500000.0,,,298900000.0,2849200000.0,581000000.0,191700000.0,34300000.0,69900000.0,1.0,147700000.0,238800000.0,60000000.0,178800000.0,0.0,,16.1449,1.3479,1.0,0.13170731707317074,0.058001270763365705,0.0672820440825495,0.20391688895128457,0.0627544573915485,0.0,2.203976205385097,3697300000.0,281800000.0,791600000.0,224200000.0,55200000.0,0.78,0.78,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2013-12-31,3108100000.0,1281700000.0,829500000.0,3108100000.0,1391300000.0,688400000.0,,272700000.0,-1930700000.0,-411200000.0,-163900000.0,-26100000.0,-79100000.0,0.010000000000000009,,30900000.0,-41100000.0,-10200000.0,688400000.0,1.5451,21.8603,1.2404,0.010000000000000009,-0.11780349313591605,-0.05273318104308098,0.08489149013311234,0.2129797482778267,0.005283057958253483,0.4947890462157694,1.5451476793248946,3746000000.0,197300000.0,747200000.0,254100000.0,44700000.0,1.34,1.34,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2014-03-31,3221500000.0,1409800000.0,834000000.0,,1362600000.0,,,268600000.0,919100000.0,180000000.0,53100000.0,10400000.0,19800000.0,0.0,144000000.0,-19700000.0,15100000.0,-34800000.0,0.0,,22.5221,1.3256,0.0,0.03896961690885073,0.01648300481142325,0.057773909259057774,0.19584376020019584,-0.037863126972037864,0.0,1.6904076738609113,3729100000.0,201300000.0,737800000.0,215100000.0,42300000.0,1.01,1.01,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2014-06-30,3243400000.0,1489500000.0,864800000.0,,1253300000.0,,,304200000.0,1920700000.0,385200000.0,29200000.0,20800000.0,27000000.0,0.0,143600000.0,83400000.0,38400000.0,45000000.0,0.0,,44.3282,1.318,0.0,0.023298491981169712,0.009002898193253993,0.015202790649242464,0.20055188212630812,0.023428958192325714,0.0,1.72236355226642,3758300000.0,110100000.0,735000000.0,178800000.0,39400000.0,1.01,1.01,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2014-09-30,3184700000.0,1435000000.0,1144400000.0,,1218500000.0,,,242900000.0,2829000000.0,586600000.0,77400000.0,31200000.0,57500000.0,0.0,143200000.0,215700000.0,63000000.0,152700000.0,0.0,,57.7486,1.2996,0.0,0.06352072219942552,0.024303702075548717,0.02735949098621421,0.20735242135030046,0.053976670201484625,0.0,1.253932191541419,3738100000.0,-4200000.0,740600000.0,152700000.0,36300000.0,0.010000000000000009,0.010000000000000009,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2014-12-31,3140600000.0,1429600000.0,992200000.0,,1146500000.0,,,332800000.0,-1886500000.0,-361400000.0,-61700000.0,-20600000.0,-34000000.0,0.0,,102500000.0,-22400000.0,80100000.0,0.0,1.4408,59.9149,1.5524,0.0,-0.05381596162232883,-0.01964592752977138,0.03270606944076332,0.19157169361250995,-0.04245958123509144,0.0,1.4408385406168112,3782300000.0,98000000.0,790400000.0,243000000.0,41800000.0,0.0,0.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2015-03-31,3103200000.0,1409300000.0,953100000.0,,1106900000.0,,,262200000.0,966200000.0,217800000.0,71700000.0,11000000.0,28700000.0,0.0,143800000.0,32100000.0,21700000.0,10400000.0,0.0,,54.5552,1.6424,0.0,0.06477549914174723,0.02310518174787316,0.07420823845994617,0.22541916787414615,0.010763817015110743,0.0,1.4786486202916798,3829400000.0,116600000.0,828200000.0,288200000.0,42400000.0,0.0,0.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2015-06-30,3143700000.0,1436200000.0,964000000.0,,1099600000.0,,,275100000.0,1963500000.0,448500000.0,149400000.0,22200000.0,61000000.0,1.0,143600000.0,126900000.0,51300000.0,75600000.0,0.0,,30.7384,1.7135,1.0,0.13586758821389597,0.04752361866590323,0.07608861726508785,0.22841864018334607,0.038502673796791446,0.0,1.4898340248962656,3872200000.0,236800000.0,891500000.0,318800000.0,43800000.0,1.0,1.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2015-09-30,3066200000.0,1379700000.0,751000000.0,,1089400000.0,,,251200000.0,2972600000.0,689600000.0,244600000.0,32500000.0,97100000.0,1.0,143200000.0,256800000.0,78500000.0,178300000.0,0.0,,21.2828,1.4377,1.0,0.22452726271342024,0.07977300893614246,0.08228486846531656,0.23198546726771177,0.0599811612729597,0.0,1.8371504660452729,4015800000.0,404000000.0,994500000.0,344400000.0,45100000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2015-12-31,2967600000.0,1311200000.0,701200000.0,,1085600000.0,,,253200000.0,-1985100000.0,-432700000.0,-140600000.0,-24600000.0,-65000000.0,0.0,,-56700000.0,-48300000.0,-105000000.0,0.0,1.8699,17.5907,1.4599,0.0,-0.12951363301400148,-0.047378352877746326,0.0708276661125384,0.21797390559669538,0.05289406075260692,0.0,1.869937250427838,3917200000.0,325100000.0,923200000.0,159300000.0,41100000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2016-03-31,3024400000.0,1341900000.0,680000000.0,,1079100000.0,,,250200000.0,938400000.0,233600000.0,89500000.0,9200000.0,27700000.0,0.0,141200000.0,111300000.0,27700000.0,83600000.0,0.0,,19.0374,1.6784,0.0,0.08293948660921138,0.02959264647533395,0.09537510656436488,0.24893435635123615,0.08908780903665814,0.0,1.9733823529411765,3889400000.0,342900000.0,939000000.0,232500000.0,39300000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2016-06-30,3031800000.0,1380100000.0,699000000.0,,1063300000.0,,,284800000.0,1897300000.0,467600000.0,210700000.0,19500000.0,65400000.0,1.0,140600000.0,262100000.0,57900000.0,204200000.0,0.0,,17.7676,1.7828,1.0,0.19815668202764977,0.06949666864568903,0.11105254835819323,0.24645548937964476,0.10762662731249671,0.0,1.9743919885550787,3823200000.0,404200000.0,958100000.0,361100000.0,36600000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2016-09-30,3070300000.0,1413300000.0,686900000.0,,1101200000.0,,,317300000.0,2846200000.0,695000000.0,304200000.0,29400000.0,93000000.0,2.0,140200000.0,385700000.0,83100000.0,302600000.0,0.0,,15.8377,1.6072,2.0,0.27624409734834726,0.09907826596749503,0.10687934790246645,0.24418522942871196,0.10631719485629963,0.0,2.057504731401951,3696800000.0,463800000.0,963500000.0,485400000.0,33500000.0,3.0,3.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2016-12-31,2984100000.0,1324900000.0,706600000.0,,1091600000.0,,,281900000.0,-1932000000.0,-497000000.0,-218600000.0,-19300000.0,-66100000.0,-1.0,,-206500000.0,-44700000.0,-251200000.0,0.0,1.875,17.0998,1.7593,-1.0,-0.2002565042139978,-0.07325491773063905,0.11314699792960663,0.2572463768115942,0.1300207039337474,0.0,1.875035380696292,3749900000.0,385800000.0,899200000.0,339200000.0,38800000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2017-03-31,3119500000.0,1413100000.0,716600000.0,,1064000000.0,,,268600000.0,960300000.0,226000000.0,86100000.0,10600000.0,21200000.0,0.0,138100000.0,57700000.0,34300000.0,23400000.0,0.0,,17.4988,1.7741,0.0,0.08092105263157895,0.027600577015547363,0.08965948141205873,0.23534312194106008,0.02436738519212746,0.0,1.971950879151549,3771800000.0,382400000.0,891600000.0,279000000.0,40200000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2017-06-30,3281500000.0,1540200000.0,741700000.0,,1133100000.0,,,335100000.0,1949600000.0,456100000.0,173700000.0,21000000.0,47000000.0,1.0,137800000.0,156100000.0,79100000.0,77000000.0,0.0,,19.9257,1.8279,1.0,0.15329626687847497,0.05293310985829651,0.0890951990151826,0.23394542470250307,0.03949528108329914,0.0,2.076580827827963,3824100000.0,345400000.0,880100000.0,151800000.0,41700000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2017-09-30,3323700000.0,1549700000.0,891500000.0,,1172200000.0,,,342900000.0,2959300000.0,671900000.0,256300000.0,31200000.0,64200000.0,1.0,137500000.0,261500000.0,119000000.0,142500000.0,0.0,,18.8661,1.6502,1.0,0.218648694761986,0.07711285615428588,0.08660831953502518,0.22704693677558882,0.0481532794917717,0.0,1.7383062254627033,3937200000.0,297500000.0,857000000.0,-8300000.0,43500000.0,1.0,1.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2017-12-31,3550800000.0,1766500000.0,976200000.0,,1190200000.0,,,526100000.0,-1925400000.0,-486100000.0,-223500000.0,-19300000.0,6000000.0,0.0,,-31600000.0,-73000000.0,-104600000.0,0.0,1.8096,21.5611,1.5997,0.0,-0.18778356578726266,-0.06294356201419399,0.1160797756310377,0.2524670198400332,0.05432637374052145,0.0,1.8095677115345217,3943800000.0,292600000.0,867900000.0,138300000.0,43500000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2018-03-31,3692400000.0,1814100000.0,978100000.0,,1195900000.0,,,494600000.0,1028800000.0,217400000.0,77900000.0,14400000.0,17500000.0,0.0,136300000.0,44100000.0,40300000.0,3800000.0,0.0,,20.0508,1.4212,0.0,0.06513922568776653,0.021097389231935867,0.07571928460342146,0.21131415241057544,0.0036936236391912907,0.0,1.854718331458951,4012300000.0,284400000.0,859300000.0,118700000.0,47300000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2018-06-30,3644000000.0,1782800000.0,936900000.0,,1128200000.0,,,446400000.0,,448400000.0,162900000.0,30400000.0,39900000.0,1.0,135700000.0,124600000.0,81200000.0,43400000.0,0.0,,20.5802,1.4058,1.0,0.1443892926786031,0.044703622392974755,,,,0.0,1.9028711708826982,,273600000.0,851600000.0,85100000.0,56700000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2018-09-30,3549100000.0,1667000000.0,784900000.0,,1165500000.0,,,363500000.0,,675500000.0,252900000.0,43500000.0,63200000.0,1.0,135400000.0,251100000.0,122600000.0,128500000.0,0.0,,19.6366,1.3498,1.0,0.21698841698841698,0.07125750190189062,,,,0.0,2.123837431519939,,270200000.0,855200000.0,71100000.0,69000000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2018-12-31,3382000000.0,1524600000.0,815700000.0,,1157000000.0,,,268100000.0,,-452600000.0,,-27400000.0,-42300000.0,0.0,,20500000.0,-84500000.0,-64000000.0,0.0,1.8691,15.2801,1.0948,0.0,,,,,,0.0,1.869069510849577,,,888700000.0,111700000.0,60900000.0,2.0,2.0,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2019-03-31,4953800000.0,1659000000.0,867000000.0,4953800000.0,1194700000.0,2409600000.0,,263300000.0,1155100000.0,233000000.0,61200000.0,21400000.0,17100000.0,0.45,135000000.0,31400000.0,31800000.0,-400000.0,2409600000.0,,19.3384,1.2723,0.45,0.05122624926759856,0.012354152367879203,0.05298242576400312,0.20171413730412951,-0.0003462903644706086,2.0169080103791748,1.9134948096885813,,,904300000.0,107500000.0,67900000.0,2.45,2.45,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2019-06-30,5002000000.0,1703000000.0,900300000.0,,1238200000.0,,,289700000.0,,502700000.0,147400000.0,45900000.0,44900000.0,1.09,135100000.0,203700000.0,70500000.0,133200000.0,0.0,,17.5025,1.1279,1.09,0.11904377321918914,0.029468212714914035,,,,0.0,1.8915916916583362,,,958600000.0,197300000.0,83400000.0,2.54,2.54,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2019-09-30,4857800000.0,1604600000.0,920800000.0,,1255200000.0,,,242000000.0,,778200000.0,247000000.0,68500000.0,68300000.0,1.83,135200000.0,416600000.0,103000000.0,313600000.0,0.0,,17.9413,1.1564,1.83,0.19678138942001275,0.05084606200337601,,,,0.0,1.7426151172893136,,,1061300000.0,382400000.0,108400000.0,3.37,3.37,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2019-12-31,4816400000.0,1538100000.0,928100000.0,,1312000000.0,,,247600000.0,3597400000.0,-463300000.0,-121800000.0,-45100000.0,-34100000.0,-0.8999999999999999,,16300000.0,-62200000.0,-45900000.0,0.0,1.6573,21.3037,1.4075,-0.8999999999999999,-0.09283536585365854,-0.025288597292583672,-0.03385778617890699,-0.12878745760827265,-0.01275921498860288,0.0,1.6572567611248787,,333800000.0,1050600000.0,400500000.0,90700000.0,2.47,2.47,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2020-03-31,4982000000.0,1782000000.0,854700000.0,,1238200000.0,,,505800000.0,1045500000.0,222800000.0,45700000.0,20900000.0,15000000.0,0.34,135600000.0,10400000.0,24200000.0,-13800000.0,0.0,,11.8205,0.76,0.34,0.036908415441770315,0.009173022882376555,0.04371114299378288,0.2131037780966045,-0.013199426111908177,0.0,2.0849420849420848,,318300000.0,1040400000.0,387100000.0,90200000.0,2.36,2.36,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2020-06-30,4582100000.0,1410300000.0,775500000.0,,1214200000.0,,,208800000.0,1890600000.0,369100000.0,39600000.0,42300000.0,23500000.0,0.29,135700000.0,122500000.0,43000000.0,79500000.0,0.0,,22.5486,1.0877,0.29,0.03261406687530884,0.008642325571244626,0.020945731513805143,0.1952290278218555,0.042050142811805774,0.0,1.818568665377176,,210500000.0,906800000.0,333400000.0,86600000.0,1.56,1.56,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2020-09-30,4663800000.0,1518300000.0,947400000.0,,1299500000.0,,,245000000.0,3098200000.0,635900000.0,144400000.0,63200000.0,45500000.0,1.06,135800000.0,383800000.0,52300000.0,331500000.0,0.0,,25.7834,1.2846,1.06,0.11111966140823394,0.03096187658132853,0.046607707701245886,0.20524820863727325,0.10699761151636435,0.0,1.6025965801139963,9631700000.0,107900000.0,764500000.0,351300000.0,81300000.0,0.79,0.79,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2020-12-31,4754000000.0,1612100000.0,1006000000.0,,1389800000.0,,,348900000.0,-1754100000.0,-333300000.0,17900000.0,-43700000.0,-10800000.0,0.13000000000000012,,85900000.0,-53300000.0,32600000.0,0.0,1.6482,23.2039,1.3716,0.13000000000000012,0.012879551014534465,0.0037652503155237694,-0.010204663360127701,0.19001197195142808,-0.018585029359785645,0.0,1.6024850894632208,4280200000.0,247600000.0,894500000.0,429800000.0,82700000.0,1.82,1.82,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2021-03-31,4911600000.0,1789000000.0,995600000.0,4911600000.0,1455700000.0,1952900000.0,,333800000.0,1150900000.0,247500000.0,87500000.0,19300000.0,21800000.0,0.64,136300000.0,-10600000.0,24000000.0,-34600000.0,1952900000.0,,20.6192,1.386,0.64,0.06010853884728996,0.017814968645655183,0.07602745677296029,0.21504909201494482,-0.030063428621079157,1.3415538915985437,1.7969063881076737,4385600000.0,289400000.0,919200000.0,409000000.0,81100000.0,2.12,2.12,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2021-06-30,5150100000.0,1894800000.0,1107100000.0,,1534200000.0,,,231600000.0,2420500000.0,516800000.0,199700000.0,38800000.0,62700000.0,1.46,136600000.0,30300000.0,49000000.0,-18700000.0,0.0,,16.7097,1.4351,1.46,0.13016555859731457,0.03877594609813401,0.0825036149555877,0.2135096054534187,-0.007725676513117124,0.0,1.7114985096197273,4915500000.0,449500000.0,1066900000.0,310800000.0,77600000.0,3.29,3.29,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2021-09-30,5235100000.0,1983600000.0,1338000000.0,,1575800000.0,,,234700000.0,3739700000.0,772900000.0,296900000.0,57800000.0,91300000.0,2.17,136700000.0,80400000.0,75800000.0,4600000.0,0.0,,14.7401,1.2144,2.17,0.18841223505521004,0.0567133388091918,0.07939139503168703,0.20667433216568173,0.0012300451907907052,0.0,1.482511210762332,5557000000.0,602000000.0,1203900000.0,-16100000.0,72200000.0,4.4,4.4,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2021-12-31,5307300000.0,2065300000.0,1335700000.0,,1648000000.0,,,361700000.0,-2238500000.0,-498900000.0,-181700000.0,-39400000.0,-56300000.0,-1.3299999999999996,,171200000.0,-42200000.0,129000000.0,0.0,1.5462,13.6427,1.0822,-1.3299999999999996,-0.11025485436893204,-0.03423586381022366,0.08117042662497208,0.2228724592360956,-0.057627875809693994,0.0,1.5462304409672831,5072600000.0,402400000.0,1038300000.0,80300000.0,76500000.0,2.9400000000000004,2.9400000000000004,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2022-03-31,5341800000.0,2138000000.0,1351200000.0,,1670800000.0,,,327300000.0,1322300000.0,267300000.0,90400000.0,20700000.0,27700000.0,0.66,136900000.0,39000000.0,18700000.0,20300000.0,0.0,,11.4952,0.8884,0.66,0.054105817572420396,0.01692313452394324,0.06836572638584285,0.20214777282008622,0.015352038115404976,0.0,1.5822972172883363,5244000000.0,405300000.0,1058100000.0,135200000.0,77900000.0,2.9600000000000004,2.9600000000000004,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2022-06-30,5230600000.0,2091800000.0,1331400000.0,,1614000000.0,,,269900000.0,2656500000.0,535700000.0,185600000.0,41800000.0,55500000.0,1.36,136800000.0,128800000.0,40800000.0,88000000.0,0.0,,11.8087,0.8638,1.36,0.11499380421313507,0.03548350093679501,0.06986636551853943,0.20165631469979295,0.033126293995859216,0.0,1.5711281357969056,5480000000.0,391200000.0,1077000000.0,241900000.0,80900000.0,2.8600000000000003,2.8600000000000003,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2022-09-30,5175200000.0,2001000000.0,965000000.0,,1562200000.0,,,226200000.0,3950900000.0,766200000.0,257000000.0,62300000.0,77500000.0,1.88,136600000.0,194300000.0,65500000.0,128800000.0,0.0,,12.1534,0.8338,1.88,0.1645115862245551,0.049659916524965216,0.06504846996886786,0.19393049684881924,0.03260016705054544,0.0,2.073575129533679,5691200000.0,351300000.0,1070300000.0,366100000.0,85400000.0,2.5700000000000003,2.5700000000000003,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
2022-12-31,5186100000.0,1958000000.0,968100000.0,,1640700000.0,,,316500000.0,-2783000000.0,-592400000.0,-223200000.0,-39300000.0,-67000000.0,-1.63,,79300000.0,-24700000.0,54600000.0,0.0,2.0225,13.7927,0.8302,-1.63,-0.13603949533735601,-0.043038121131486085,0.08020122170319799,0.21286381602587137,-0.019619116061803808,0.0,2.02251833488276,5146700000.0,309800000.0,976800000.0,291700000.0,85500000.0,2.27,2.27,0.7453557,13.0,6.475,1.33252,1316.6578,5.5933,1.4576,0.3247
