report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-03-31,2155680000.0,790791000.0,227242000.0,510647000.0,1645033000.0,411592000.0,,135650000.0,83069000.0,53270000.0,2.0,31486000.0,179778000.0,47230000.0,25754000.0,132548000.0,0.0,,52.887,5.2064,2.0,161404000.0,0.050496859333520966,0.03853494025087211,,,0.06292677948489572,0.08246035185920282,,,0.0,3.4799508893602416,,333923000.0,548326000.0,265919000.0,647198000.0,10.0,10.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2014-06-30,2277582000.0,892099000.0,241536000.0,524548000.0,1753034000.0,470050000.0,,315492000.0,193339000.0,123986000.0,6.0,31480000.0,,102840000.0,52763000.0,,0.0,,51.6838,5.0801,6.0,368255000.0,0.110288220308334,0.0848878327981166,,,0.13852058894037625,0.17996912780927238,,,0.0,3.6934411433492316,,362825000.0,597356000.0,,702458000.0,11.0,11.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2014-09-30,2437053000.0,873870000.0,264986000.0,543289000.0,1893764000.0,442618000.0,,522928000.0,324140000.0,201406000.0,10.0,31502000.0,,160400000.0,80724000.0,,0.0,,51.2052,5.325,10.0,603652000.0,0.17116177094928406,0.13300490387365396,,,0.2145739136571917,0.2761315559911372,,,0.0,3.297796864740024,,439149000.0,716668000.0,,831343000.0,14.0,14.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2014-12-31,2546285000.0,878479000.0,245710000.0,533916000.0,2012369000.0,419465000.0,,-263270000.0,-155174000.0,-109733000.0,-4.0,-62956000.0,,-57880000.0,-48767000.0,,0.0,3.4981,47.6644,5.1673,-4.0,-312037000.0,-0.07711011250918694,-0.060941332176091836,,,-0.10339376778326072,-0.13082590717706344,,,0.0,3.5752675918766026,,445374000.0,710800000.0,,821274000.0,14.0,14.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2015-03-31,2703719000.0,984695000.0,277121000.0,569385000.0,2134334000.0,542957000.0,,197801000.0,122641000.0,76383000.0,3.0,31592000.0,,59363000.0,30643000.0,,0.0,,41.651,4.7048,3.0,228444000.0,0.057461015942209606,0.045360113236619634,,,0.07315886007384644,0.09267574803193877,,,0.0,3.553303430631385,,484946000.0,772951000.0,,888314000.0,15.0,15.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2015-06-30,2806224000.0,989231000.0,261016000.0,554514000.0,2251710000.0,587685000.0,,425217000.0,262845000.0,165337000.0,8.0,31525000.0,,114395000.0,63083000.0,,0.0,,36.4803,4.2296,8.0,488300000.0,0.11673128422398976,0.0936650103484255,,,0.1515263927612336,0.18884181355503152,,,0.0,3.7899247555705395,,554452000.0,882676000.0,,1008359000.0,17.0,17.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2015-09-30,2947922000.0,1073233000.0,244244000.0,546434000.0,2401488000.0,604162000.0,,659976000.0,407728000.0,256731000.0,12.0,31556000.0,,181840000.0,96228000.0,,0.0,,42.4036,4.9043,12.0,756204000.0,0.16978140219730434,0.13831030807463698,,,0.2238783794143807,0.2748196118406588,,,0.0,4.394101799839505,,638040000.0,1019724000.0,,1160911000.0,19.0,19.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2015-12-31,2725066000.0,814647000.0,279942000.0,597092000.0,2127974000.0,248005000.0,,-519405000.0,-317612000.0,-204186000.0,-8.0,-63179000.0,,-98180000.0,-59586000.0,,0.0,2.9101,31.466,3.3247,-8.0,-578991000.0,-0.1492555830099428,-0.11655203947353936,,,-0.19060272301661685,-0.2440842792252161,,,0.0,2.9100563688192556,,475602000.0,763589000.0,,893957000.0,15.0,15.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2016-03-31,2140820000.0,374740000.0,271963000.0,600566000.0,1540254000.0,250805000.0,,-46604000.0,-26432000.0,-18046000.0,0.0,29893000.0,,62921000.0,34788000.0,,0.0,,42.6403,3.2787,0.0,-11816000.0,-0.017160805944993487,-0.012346670901803981,,,-0.02176922861333508,-0.03025734716481827,,,0.0,1.377908024253299,,326529000.0,519184000.0,,653697000.0,12.0,12.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2016-06-30,2101800000.0,387707000.0,276528000.0,615757000.0,1486043000.0,189960000.0,,-5709000.0,-836000.0,-1961000.0,0.0,29550000.0,,126712000.0,70862000.0,,0.0,,55.498,2.906,0.0,65153000.0,-0.0005625678395578055,-0.00039775430583309545,,,-0.0027162432200970596,-0.003841746167506593,,,0.0,1.4020533182896489,,62848000.0,88258000.0,,230550000.0,4.0,4.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2016-09-30,2067033000.0,468897000.0,279499000.0,626013000.0,1441020000.0,154128000.0,,4017000.0,6963000.0,638000.0,0.0,29792000.0,,192252000.0,108296000.0,,0.0,,164.7648,3.1884,0.0,112313000.0,0.004831994004246992,0.0033685964375024494,,,0.0019433652002653079,0.0027876087771162095,,,0.0,1.6776339092447559,,-337917000.0,-567701000.0,,-413341000.0,-8.0,-8.0,-0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2016-12-31,2026103000.0,522374000.0,281793000.0,623610000.0,1402493000.0,87880000.0,,82863000.0,43243000.0,35170000.0,0.0,-59465000.0,,-123043000.0,-67578000.0,,0.0,1.8538,472.9837,2.7787,0.0,15285000.0,0.030832952463933867,0.02134294258485378,,,0.04089772336352101,0.0590826478278323,,,0.0,1.853750802894323,,22938000.0,34567000.0,,180935000.0,0.0,0.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2017-03-31,2062262000.0,663964000.0,306323000.0,654540000.0,1407722000.0,122413000.0,,73173000.0,46120000.0,28241000.0,1.0,28850000.0,,57088000.0,39279000.0,,0.0,,133.8245,3.0876,1.0,112452000.0,0.03276215048141608,0.022363792767359336,,,0.03548191257948796,0.05197972326922503,,,0.0,2.167529046137574,,95490000.0,154344000.0,,305203000.0,1.0,1.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2017-06-30,2068551000.0,663965000.0,267785000.0,618355000.0,1450196000.0,175137000.0,,179898000.0,112850000.0,69285000.0,3.0,28825000.0,,113715000.0,80360000.0,,0.0,,87.2958,2.7674,3.0,260258000.0,0.07781706748605016,0.0545550967803066,,,0.08696812406365616,0.1240508179584001,,,0.0,2.4794704707134456,,209176000.0,339951000.0,,500308000.0,4.0,4.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2017-09-30,2064377000.0,655936000.0,323402000.0,677251000.0,1387126000.0,113480000.0,,210765000.0,132460000.0,81817000.0,4.0,28696000.0,,165506000.0,121906000.0,,0.0,,57.9726,1.9553,4.0,332671000.0,0.0954924066018516,0.06416463659496303,,,0.10209617720019164,0.15194365904755588,,,0.0,2.028237302181186,,334673000.0,546699000.0,,720666000.0,8.0,8.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2017-12-31,2045692000.0,629535000.0,323893000.0,681247000.0,1364445000.0,184569000.0,,-193042000.0,-115177000.0,-79853000.0,-2.0,-57810000.0,,-119532000.0,-78197000.0,,0.0,1.9437,46.9259,1.8476,-2.0,-271239000.0,-0.08441307637904057,-0.056302219493452585,,,-0.09436513414531611,-0.14148023555365002,,,0.0,1.9436511440506588,,176253000.0,270794000.0,,434142000.0,6.0,6.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2018-03-31,2097444000.0,630439000.0,367320000.0,733399000.0,1364045000.0,231838000.0,,92808000.0,59446000.0,34756000.0,2.0,27950000.0,201116000.0,57524000.0,46915000.0,143592000.0,0.0,,45.6875,1.9011,2.0,139723000.0,0.043580673658127116,0.028342115450996547,,,0.044248142024292426,0.06803881103629279,,,0.0,1.716320919089622,,189579000.0,290429000.0,,461413000.0,7.0,7.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2018-06-30,2128622000.0,720674000.0,355161000.0,736615000.0,1392007000.0,225658000.0,,160765000.0,106330000.0,58152000.0,3.0,27942000.0,295418000.0,128505000.0,96108000.0,166913000.0,0.0,,72.5109,2.645,3.0,256873000.0,0.07638611012731976,0.049952504484121654,,,0.07552538684651385,0.11549151692484305,,,0.0,2.0291473444437873,,183059000.0,271296000.0,,458028000.0,7.0,7.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2018-09-30,2230872000.0,793071000.0,402786000.0,795035000.0,1435837000.0,343028000.0,3639924000.0,218756000.0,144534000.0,80432000.0,5.0,27967000.0,492497000.0,209999000.0,148762000.0,282498000.0,0.0,,65.9895,2.6163,5.0,367518000.0,0.10066184392796676,0.06478811872666831,0.039707971924688536,0.0600990570132783,0.09805851702831897,0.15235434105681914,0.07761096110797917,0.10096859165191362,0.0,1.9689636680520177,,195133000.0,279287000.0,,492875000.0,8.0,8.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2018-12-31,2265518000.0,814794000.0,449990000.0,824179000.0,1441339000.0,249953000.0,1225061000.0,-213961000.0,-133757000.0,-81457000.0,-4.0,-55897000.0,-367479000.0,-108638000.0,-89806000.0,-476117000.0,0.0,1.8107,67.9586,2.4663,-4.0,-303767000.0,-0.09280051396652696,-0.05904036074751999,-0.10918395083999899,-0.17465334379267644,-0.09444241890817023,-0.14844599362120917,-0.38864758571205843,-0.24796071379302745,0.0,1.8106935709682437,,176553000.0,258368000.0,116886000.0,460347000.0,6.0,6.0,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2019-03-31,4625482000.0,837746000.0,581667000.0,3141683000.0,1483799000.0,277661000.0,1308217000.0,110161000.0,88132000.0,25158000.0,3.13,28118000.0,182581000.0,64226000.0,53781000.0,118355000.0,0.0,,95.3376,3.8941,3.13,163942000.0,0.059396185062801636,0.019053581875359153,0.06736802839284309,0.08420697789434016,0.023816112569457627,0.07424253554558266,0.09047046476234448,0.12531713010914855,0.0,1.4402501775070615,,205239000.0,275721000.0,91649000.0,484566000.0,7.13,7.13,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2019-06-30,4659307000.0,832402000.0,548268000.0,3121258000.0,1538049000.0,299913000.0,2742448000.0,230181000.0,179160000.0,58097000.0,6.35,28209000.0,300515000.0,142002000.0,105423000.0,158513000.0,0.0,,80.6113,3.8716,6.35,335604000.0,0.11648523551590359,0.038452070232762085,0.06532849483381271,0.08393267620753429,0.04940241113109739,0.1496577807339038,0.0577998197231087,0.12237387910363295,0.0,1.5182392552547295,8915650000.0,278069000.0,345137000.0,83249000.0,563297000.0,10.48,10.48,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2019-09-30,4937937000.0,954756000.0,634019000.0,3315490000.0,1622447000.0,386565000.0,4146145000.0,345802000.0,277742000.0,79547000.0,9.83,28268000.0,535043000.0,237965000.0,157629000.0,297078000.0,0.0,,75.2199,4.338,9.83,503431000.0,0.17118710195155837,0.05624656612670433,0.06698800934361919,0.0834032577249469,0.07002965003401218,0.21313608395220307,0.07165161855169079,0.12142146499941511,0.0,1.5058791613500542,9421871000.0,411277000.0,472183000.0,97829000.0,699210000.0,15.309999999999999,15.309999999999999,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2019-12-31,5104604000.0,1072204000.0,666593000.0,3421578000.0,1683026000.0,480626000.0,-2610441000.0,-242186000.0,-194876000.0,-54675000.0,-6.9300000000000015,-56300000.0,-296507000.0,-110281000.0,-104055000.0,-406788000.0,0.0,1.6085,66.4489,4.1651,-6.9300000000000015,-346241000.0,-0.11578906089388993,-0.03817651672881971,0.07465252039789445,0.09277589495414759,-0.04744462058173367,-0.14389914356640954,0.15583114117499686,0.13263697589794216,0.0,1.6084837374529886,5586369000.0,350158000.0,443958000.0,167158000.0,656736000.0,12.379999999999997,12.379999999999997,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2020-03-31,5206488000.0,1075501000.0,665795000.0,3534468000.0,1672020000.0,500315000.0,1410772000.0,71121000.0,76388000.0,-2524000.0,2.7,28323000.0,182071000.0,77653000.0,58374000.0,104418000.0,0.0,,53.7729,3.1988,2.7,129495000.0,0.045686056386885325,0.014671694239955993,0.05414624049811025,0.05041282361714012,0.013660071818085436,0.042535974450066384,0.07401479473649888,0.09179016878701873,0.0,1.6153635878911676,5688924000.0,338414000.0,404918000.0,153221000.0,622289000.0,11.949999999999996,11.949999999999996,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2020-06-30,5370129000.0,1150343000.0,723178000.0,3665633000.0,1704496000.0,605622000.0,2775510000.0,66182000.0,84563000.0,-15015000.0,2.99,28328000.0,304933000.0,165455000.0,118398000.0,139478000.0,0.0,,114.8497,5.2231,2.99,184580000.0,0.04961173273507242,0.01574692153577689,0.030467553710849537,0.02384498704742552,0.012324098732078875,0.03882789986013461,0.050253106636257844,0.06650309312522744,0.0,1.590677537203842,5721986000.0,243817000.0,240919000.0,134186000.0,471265000.0,8.589999999999998,8.589999999999998,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2020-09-30,5631640000.0,1211280000.0,801717000.0,3826054000.0,1805586000.0,662401000.0,4376924000.0,173278000.0,164807000.0,11242000.0,5.81,28370000.0,548723000.0,246758000.0,178578000.0,301965000.0,0.0,,146.6283,5.9795,5.81,351856000.0,0.0912761840200356,0.02926447713277127,0.03765361244563534,0.0395889898933589,0.030768657087455874,0.09596773568248756,0.068990231495909,0.08038887584065887,0.0,1.5108573224716453,5952765000.0,130882000.0,68395000.0,139073000.0,319690000.0,4.569999999999998,4.569999999999998,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2020-12-31,5982896000.0,1420237000.0,822199000.0,3962761000.0,2020135000.0,607987000.0,-2578572000.0,-20417000.0,30008000.0,68282000.0,1.0199999999999996,-56605000.0,-371880000.0,-116514000.0,-116816000.0,-488394000.0,0.0,1.7274,109.0621,6.4834,1.0199999999999996,-137233000.0,0.014854452796471523,0.005015631226081817,-0.011637448944609653,0.007917948383834153,-0.0034125614083881785,-0.010106750291440918,0.1894048333728901,0.05322054222259452,0.0,1.7273640566334914,5984634000.0,355766000.0,290164000.0,57467000.0,528698000.0,12.52,12.52,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2021-03-31,6149059000.0,1456851000.0,834004000.0,4051528000.0,2097531000.0,694776000.0,1741575000.0,161442000.0,127101000.0,32173000.0,4.45,28582000.0,305973000.0,86619000.0,63122000.0,219354000.0,0.0,,98.5099,6.3404,4.45,224564000.0,0.060595528743079365,0.020669991945109,0.07298049179621895,0.09269885017871754,0.02625474889735161,0.07696763480492064,0.12595150940958616,0.12894305441913212,0.0,1.746815362995861,6315437000.0,406479000.0,380485000.0,172403000.0,623767000.0,14.27,14.27,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2021-06-30,6320454000.0,1447810000.0,835486000.0,4146296000.0,2174158000.0,668269000.0,3634113000.0,406967000.0,315075000.0,90575000.0,11.04,28542000.0,562858000.0,212123000.0,125204000.0,350735000.0,0.0,,74.4405,6.3775,11.04,532171000.0,0.14491817062053447,0.049850058239487224,0.08669928535518846,0.11198523546185823,0.06438888725398524,0.18718372813751347,0.09651185860208529,0.14643765892805205,0.0,1.732895584127083,7174040000.0,636991000.0,721270000.0,383660000.0,971358000.0,22.32,22.32,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2021-09-30,6627567000.0,1518606000.0,850964000.0,4316659000.0,2310908000.0,721109000.0,5586428000.0,646647000.0,519509000.0,125695000.0,18.22,28520000.0,843661000.0,320569000.0,188395000.0,523092000.0,0.0,,71.8723,7.0979,18.22,835042000.0,0.2248073051804745,0.0783860804424912,0.09299484393247348,0.11575321475547523,0.09756928900152952,0.27982377489714,0.09363621978122694,0.1494769108274554,0.0,1.7845713802229002,8383544000.0,991693000.0,1194639000.0,604787000.0,1454544000.0,34.730000000000004,34.730000000000004,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2021-12-31,6652958000.0,1381564000.0,873682000.0,4355584000.0,2297374000.0,815374000.0,-3415055000.0,-410113000.0,-308701000.0,-88664000.0,-10.809999999999995,-57133000.0,-430411000.0,-176836000.0,-122064000.0,-607247000.0,0.0,1.5813,75.3276,6.5175,-10.809999999999995,-532177000.0,-0.1343712429930869,-0.04640056347868121,0.09039415177793622,0.12008972037053577,-0.061643707956671304,-0.17851381620928938,0.17781470576608577,0.15583262934271921,0.0,1.5813121936814538,7547061000.0,652984000.0,804943000.0,485934000.0,1059600000.0,22.900000000000002,22.900000000000002,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2022-03-31,6467257000.0,1096493000.0,833738000.0,4333297000.0,2133960000.0,615863000.0,2020539000.0,190221000.0,158294000.0,31714000.0,5.59,28301000.0,282902000.0,96162000.0,71665000.0,186740000.0,0.0,,64.7077,5.657,5.59,261886000.0,0.07417852255899829,0.024476219206999196,0.07834246208561181,0.09414369136156243,0.02941293348942218,0.08913990890176011,0.09242088373448867,0.12961195007866713,0.0,1.3151529617217879,7826025000.0,684177000.0,833722000.0,453320000.0,1096922000.0,24.040000000000003,24.040000000000003,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2022-06-30,6545336000.0,1046299000.0,831623000.0,4391137000.0,2154199000.0,520933000.0,4233878000.0,527819000.0,418236000.0,119942000.0,14.83,28196000.0,569688000.0,196495000.0,141398000.0,373193000.0,0.0,,48.3428,4.4869,14.83,669217000.0,0.1941491942016499,0.06389832393631129,0.09878319592581553,0.12466561388873273,0.0806404743774804,0.24501868211804015,0.08814448597715853,0.1580624193706101,0.0,1.2581410086060631,8425790000.0,787338000.0,954574000.0,475778000.0,1233968000.0,27.830000000000005,27.830000000000005,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
2022-09-30,6817437000.0,1077432000.0,817857000.0,4490056000.0,2327381000.0,366623000.0,6454053000.0,864072000.0,675374000.0,202769000.0,24.02,28116000.0,921606000.0,335518000.0,212814000.0,586088000.0,0.0,,51.5586,4.956,24.02,1076886000.0,0.29018626516242935,0.09906567526769958,0.1046433922993815,0.13388052437747258,0.12674440555886324,0.37126366503808356,0.09080929456265699,0.16685422322996107,0.0,1.3173843349142944,9293415000.0,943203000.0,1171999000.0,538774000.0,1475812000.0,33.63000000000001,33.63000000000001,0.0,1.0668116,58.42,29.75,15.24403,43188.246,28.1217,17.284,3.6215
