report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_10d_avg_vol,bf_market_cap,bf_ps_ttm
2011-09-30,7360843000.0,1677104000.0,993636000.0,7360843000.0,1924488000.0,3565184000.0,419671000.0,1926715000.0,395348000.0,151019000.0,,100283000.0,1.24,121432000.0,418531000.0,39609000.0,169187000.0,378922000.0,3565184000.0,,1.3386,13.3742,1.24,564535000.0,0.0784723001650309,0.020516535945679048,0.07838159769348346,0.20519277630578472,0.05370960907602567,0.0720166887930645,0.19666738464173478,0.293003895231002,1.8525363629183451,1.687845448433833,,,,,,,,,1.16171,87.14256,72.42401,0.02603
2011-12-31,7292583000.0,1788096000.0,1121778000.0,7292583000.0,1977690000.0,3424329000.0,547620000.0,2730121000.0,508366000.0,187613000.0,,109626000.0,1.55,121178000.0,702115000.0,59383000.0,237414000.0,642732000.0,3424329000.0,1.5936,1.4936,21.7355,1.55,745780000.0,0.09486471590593065,0.025726549838376883,0.06871966480606537,0.18620639891052448,0.06971000535749816,0.09410666641490895,0.23542253255441792,0.2731673797608238,1.7314791499173279,1.593983836374042,,,,,,,,,1.16171,87.14256,72.42401,0.02603
2012-03-31,6887210000.0,1473410000.0,1080603000.0,6887210000.0,1889133000.0,3197015000.0,248303000.0,690633000.0,-61078000.0,-87345000.0,,-39326000.0,-0.75,117052000.0,-13062000.0,29112000.0,66957000.0,-42174000.0,3197015000.0,,1.5801,,-0.75,5879000.0,-0.04623549533039759,-0.01268220367899338,-0.12647093318738029,-0.08843770859486877,-0.008868322586359353,-0.012008694988820616,-0.06106571797177372,0.008512480579410482,1.692318645643266,1.3635072269834527,,,,,,,,,1.16171,87.14256,72.42401,0.02603
2012-06-30,7101875000.0,1738448000.0,1262010000.0,7101875000.0,1892908000.0,3174140000.0,391946000.0,1475821000.0,9075000.0,-77880000.0,,-37550000.0,-0.67,117022000.0,176339000.0,47321000.0,139563000.0,129018000.0,3174140000.0,,1.1726,25.2128,-0.67,148638000.0,-0.041143045515154464,-0.010966118102613746,-0.05277062733217646,0.006149119710317173,0.0012778315585672798,0.0017909836259692035,0.08742117099566953,0.10071546617103294,1.6768590972197275,1.377523157502714,6823290000.0,173407000.0,851711000.0,1108498000.0,1464832000.0,1.37,1.37,2.166896954736106,1.16171,87.14256,72.42401,0.02603
2012-09-30,7020791000.0,1712499000.0,1355632000.0,7020791000.0,1868200000.0,3069518000.0,256917000.0,2226303000.0,152591000.0,-24071000.0,,-9263000.0,-0.21,116688000.0,297132000.0,90128000.0,211780000.0,207004000.0,3069518000.0,,1.2441,26.827,-0.21,364371000.0,-0.012884594797130928,-0.003428531058679855,-0.010812095208963021,0.06854008641231674,0.02173416072348543,0.03090314189672233,0.09298105424104446,0.16366640120414877,1.6430350069585697,1.2632476955397924,7122878000.0,-1683000.0,608954000.0,936580000.0,1264668000.0,-0.07999999999999999,-0.07999999999999999,2.4271334452994777,1.16171,87.14256,72.42401,0.02603
2012-12-31,6568559000.0,1969234000.0,1728020000.0,6568559000.0,1072856000.0,3037947000.0,547916000.0,-1365394000.0,-652315000.0,-551041000.0,,32577000.0,-4.7700000000000005,-235043000.0,273470000.0,-66743000.0,-132776000.0,206727000.0,3037947000.0,1.2638,0.9885,,-4.7700000000000005,-785091000.0,-0.5136206536571544,-0.08389069809679718,0.4035765500654024,0.4777485473057594,-0.09930869160191756,-0.15868310887191628,-0.15140464950043725,0.5749922732925441,2.831644694162124,1.1395898195622736,3027363000.0,-740337000.0,-551727000.0,500575000.0,-266203000.0,-6.4,-6.4,-11.412144115580967,1.16171,87.14256,72.42401,0.02603
2019-03-31,9803324000.0,2272133000.0,1751288000.0,9803324000.0,-494450000.0,8075337000.0,981739000.0,720411000.0,-1709000.0,-18573000.0,,10903000.0,-0.08,224594000.0,-90583000.0,15386000.0,162733000.0,-105969000.0,8075337000.0,,0.6202,,-0.08,161024000.0,0.037562948730913134,-0.001894561477311165,-0.025781116612600307,-0.0023722569477700925,-0.00017432862567839236,-0.00022543536132381344,-0.14709519982343414,0.2235168535738627,-16.331958742036605,1.2974068228640863,3057141000.0,-671565000.0,-492358000.0,436780000.0,-111058000.0,-5.73,-5.73,-72.71278971348305,1.16171,87.14256,72.42401,0.02603
2020-12-31,9264637000.0,2413258000.0,1253824000.0,,-647939000.0,8280578000.0,1213437000.0,2903074000.0,,183944000.0,532939000.0,-273982000.0,0.79,233653000.0,397392000.0,69971000.0,518807000.0,327421000.0,8280578000.0,1.9242,0.5696,6.3645,0.79,,-0.28389092183060444,0.019854420631914668,0.06336180200711383,,,,0.11278424180713272,,-12.779872796667588,1.9247183017712215,4484394000.0,-409741000.0,,635183000.0,,-4.2700000000000005,-4.2700000000000005,,1.16171,87.14256,72.42401,0.02603
2022-03-31,8447211000.0,2492792000.0,1376142000.0,,-1310998000.0,8040992000.0,1413150000.0,652259000.0,,-71974000.0,134949000.0,-1815000.0,-0.31,233879000.0,201319000.0,23025000.0,106315000.0,178294000.0,8040992000.0,,0.1844,,-0.31,,0.05490016003075519,-0.00852044538724083,-0.11034573689286005,,,,0.27334847046955274,,-6.133489143385421,1.81143515712768,2910350000.0,-457644000.0,,606473000.0,,-4.37,-4.37,,1.16171,87.14256,72.42401,0.02603
