report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2013-06-30,3045235000.0,1342360000.0,1320572000.0,1922961000.0,1118207000.0,548473000.0,688712000.0,5371837000.0,107130000.0,62486000.0,13658000.0,40307000.0,1.0,55448396.0,80939000.0,30057000.0,32928000.0,50882000.0,548473000.0,,,38.2685,1.0,140058000.0,0.05588053017017422,0.020519270269782133,0.011632147438576412,0.019942898490776993,0.035179551003452936,0.06427748578011376,0.009471992541843693,0.026072645167751738,0.4904932628752995,1.0164989110779268,,56258000.0,65690000.0,375016000.0,114605000.0,21557000.0,3.42,3.42,4.7857685092273465,3.047270028297073,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2013-09-30,3139037000.0,1368435000.0,1386972000.0,1953946000.0,1179539000.0,517931000.0,741281000.0,8175489000.0,189361000.0,111859000.0,20261000.0,71967000.0,2.0,55956421.0,211670000.0,46383000.0,50220000.0,165287000.0,517931000.0,,,29.1911,2.0,239581000.0,0.09483281180189888,0.03563481411655868,0.013682239680097423,0.023162039603991883,0.06032455176539812,0.11155484338456645,0.020217383938746662,0.029304791432047672,0.439096121450838,0.9866349140429655,,155161000.0,236492000.0,525895000.0,335627000.0,35285000.0,-1.3499999999999996,-1.3499999999999996,1.5431744168377395,6.702338104010202,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2013-12-31,3529300000.0,1800173000.0,1559121000.0,2285861000.0,1234041000.0,665697000.0,974304000.0,-2683997000.0,-26405000.0,-14116000.0,-8738000.0,-7655000.0,-3.63,-55157644.0,76289000.0,-9064000.0,-15728000.0,67225000.0,665697000.0,,,19.6868,-3.63,-42133000.0,-0.011438841983370083,-0.003999659989232992,0.005259320334560732,0.009837939461184197,-0.00748165358569688,-0.013899285059308179,-0.02504660027563369,0.01569785659223911,0.539444799646041,1.1546076282725972,,165099000.0,277417000.0,296563000.0,344837000.0,26957000.0,2.0,2.0,1.930468598207269,10.2910932225396,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2014-03-31,4446447000.0,2281849000.0,2021443000.0,2903588000.0,1412666000.0,810970000.0,1218004000.0,3459888000.0,70034000.0,32983000.0,7023000.0,34555000.0,0.0,59361266.0,252445000.0,18116000.0,20318000.0,234329000.0,810970000.0,,,20.6273,0.0,90352000.0,0.02334805254745283,0.00741783271002668,0.00953296754114584,0.020241695684947027,0.01575055319449439,0.03149526271386144,0.06772733683864911,0.026114140110893764,0.5740705871026839,1.1288218366780562,14323217000.0,193212000.0,340120000.0,517723000.0,427858000.0,32204000.0,-0.6299999999999999,-0.6299999999999999,1.8954185734519398,10.56142094149795,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2014-06-30,4682567000.0,2324886000.0,2117707000.0,3076945000.0,1476165000.0,884890000.0,1199784000.0,7483588000.0,162706000.0,81846000.0,15627000.0,79429000.0,1.0,59547420.0,411889000.0,41568000.0,42101000.0,370321000.0,884890000.0,,,23.7021,1.0,204807000.0,0.055445021389885274,0.01747887430121128,0.010936732487143868,0.021741709992586445,0.03474718033933097,0.06891241415384225,0.04948441843671779,0.027367487360341055,0.5994519582837962,1.0978317585954998,16434968000.0,212572000.0,395696000.0,837162000.0,492607000.0,34173000.0,-0.6299999999999999,-0.6299999999999999,1.7963406934940023,11.57919995317941,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2014-09-30,5446345000.0,2767711000.0,2634293000.0,3664795000.0,1632903000.0,949720000.0,1523596000.0,11835449000.0,270638000.0,164466000.0,24909000.0,106125000.0,2.0,59936699.0,853734000.0,68528000.0,65008000.0,785206000.0,949720000.0,,,22.2274,2.0,335646000.0,0.10072000602607749,0.030197499423925588,0.013896050753968017,0.022866728587990198,0.04969167395748892,0.1047919111693809,0.06634357513601723,0.028359380366558124,0.5816144620960338,1.0506466061292348,20094928000.0,265179000.0,476973000.0,1457081000.0,588672000.0,38821000.0,-0.6299999999999999,-0.6299999999999999,1.6133262665796912,12.286468663867494,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2014-12-31,5838000000.0,3034000000.0,2900000000.0,3947000000.0,1744000000.0,888000000.0,1546000000.0,-6218925000.0,-39378000.0,-8295000.0,-12559000.0,-24109000.0,-1.0,-58485173.0,-295068000.0,-25212000.0,-38427000.0,-320280000.0,888000000.0,3.7842,,22.609,-1.0,-77805000.0,-0.004756307339449541,-0.001420863309352518,0.001333831811768111,0.006331962517637695,-0.006745118191161356,-0.014961246200607903,0.05150086228729242,0.012511004715445194,0.5091743119266054,1.0462068965517242,16560000000.0,271000000.0,464000000.0,1069576000.0,553000000.0,35000000.0,2.0,2.0,1.6057866184448464,13.257142857142858,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2015-03-31,6696000000.0,3590000000.0,3343000000.0,4704000000.0,1837000000.0,1123000000.0,1666000000.0,5131000000.0,129000000.0,63000000.0,10000000.0,63000000.0,0.0,122572366.0,45000000.0,27000000.0,27000000.0,18000000.0,1123000000.0,,,27.8166,0.0,156000000.0,0.03429504627109418,0.009408602150537635,0.01227830832196453,0.025141297992594035,0.019265232974910396,0.04358108108108108,0.0035080880919898657,0.030403430130578835,0.6113228089275994,1.073885731379001,18231112000.0,301017000.0,522966000.0,853247000.0,618648000.0,37977000.0,2.0,2.0,1.8152487359532399,13.770597993522395,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2015-06-30,7022000000.0,3838000000.0,3458000000.0,4927000000.0,1940000000.0,1139000000.0,1967000000.0,10637000000.0,302000000.0,151000000.0,21000000.0,147000000.0,1.0,122785459.0,395000000.0,58000000.0,53000000.0,337000000.0,1139000000.0,,,28.0374,1.0,355000000.0,0.07783505154639175,0.021503845058387924,0.014195731879289273,0.028391463758578546,0.04300769011677585,0.09808379343942839,0.03168186518755288,0.03337407163673968,0.5871134020618557,1.10989010989011,21384524000.0,370171000.0,662260000.0,819926000.0,768841000.0,43350000.0,2.0,2.0,1.4814506510448844,15.277047289504036,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2015-09-30,7322000000.0,3596000000.0,3563000000.0,5113000000.0,2051000000.0,1276000000.0,1665000000.0,16458000000.0,485000000.0,244000000.0,32000000.0,234000000.0,1.0,122904476.0,457000000.0,101000000.0,82000000.0,356000000.0,1276000000.0,,,18.4074,1.0,567000000.0,0.1189663578742077,0.03332422835290904,0.014825616721351319,0.029468951269899138,0.06623873258672494,0.14577697625488428,0.021630817839348646,0.034451330659861466,0.6221355436372501,1.0092618579848442,26007075000.0,449705000.0,876622000.0,390720000.0,1000195000.0,50441000.0,1.0,1.0,1.2757512285104404,17.37915584544319,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2015-12-31,7339000000.0,3605000000.0,3629000000.0,5015000000.0,2157000000.0,1216000000.0,1760000000.0,-9466000000.0,-211000000.0,-103000000.0,-20000000.0,-105000000.0,0.0,-245195931.0,-239000000.0,-36000000.0,-51000000.0,-275000000.0,1216000000.0,6.033,,22.0979,0.0,-262000000.0,-0.04775150672229949,-0.014034609619839215,0.010881047961124022,0.022290302133953097,-0.028750510968796838,-0.06255558849688704,0.02905134164377773,0.027678005493344603,0.5637459434399629,0.9933866078809589,22760000000.0,355000000.0,705000000.0,436000000.0,816000000.0,43000000.0,2.0,2.0,1.4901960784313726,16.3953488372093,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2016-03-31,18652000000.0,7551000000.0,7871000000.0,13199000000.0,5297000000.0,4276000000.0,3436000000.0,6953000000.0,20000000.0,-17000000.0,33000000.0,17000000.0,0.0,125543076.0,195000000.0,45000000.0,35000000.0,150000000.0,4276000000.0,,,27.2402,0.0,55000000.0,-0.003209363790824995,-0.0009114304096075488,-0.0024449877750611247,0.0028764562059542644,0.001072271070126528,0.0020892092343048154,0.02157342154465698,0.007910254566374227,0.8072493864451576,0.9593444289162749,24582000000.0,275000000.0,596000000.0,568000000.0,715000000.0,66000000.0,2.0,2.0,5.98041958041958,9.030303030303031,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2016-06-30,19496000000.0,7853000000.0,8814000000.0,13809000000.0,5529000000.0,3649000000.0,2710000000.0,17850000000.0,397000000.0,152000000.0,85000000.0,205000000.0,1.0,151147640.0,-225000000.0,94000000.0,111000000.0,-319000000.0,3649000000.0,,,34.1761,1.0,508000000.0,0.027491408934707903,0.007796471070988921,0.008515406162464986,0.022240896358543417,0.02036315141567501,0.0432556112442798,-0.017871148459383753,0.0284593837535014,0.6599746789654549,0.8909689130928069,31795000000.0,276000000.0,691000000.0,-88000000.0,868000000.0,130000000.0,2.0,2.0,4.203917050691245,5.315384615384615,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2016-09-30,19634000000.0,7755000000.0,9023000000.0,13762000000.0,5710000000.0,3744000000.0,2982000000.0,28696000000.0,739000000.0,297000000.0,142000000.0,376000000.0,1.0,158960068.0,255000000.0,211000000.0,189000000.0,44000000.0,3744000000.0,,,27.8841,1.0,928000000.0,0.05201401050788091,0.015126820821024753,0.010349874546975188,0.025752718148870923,0.03763878985433432,0.07816797122910937,0.0015333147477000278,0.032339001951491496,0.65569176882662,0.8594702427130666,44033000000.0,329000000.0,945000000.0,-400000000.0,1229000000.0,240000000.0,2.0,2.0,3.046379170056957,3.9375,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2016-12-31,20197000000.0,8365000000.0,8623000000.0,14143000000.0,5895000000.0,4651000000.0,3930000000.0,-12892000000.0,104000000.0,130000000.0,-43000000.0,1000000.0,1.0,-271675377.0,1626000000.0,-44000000.0,-57000000.0,1582000000.0,4651000000.0,5.0129,,17.7741,1.0,47000000.0,0.02205258693808312,0.006436599494974501,-0.010083772882407695,-0.008067018305926156,0.005149279595979601,0.009861558884885265,-0.12271175923053056,-0.0036456717344089356,0.7889737065309584,0.9700800185550272,40607000000.0,562000000.0,1260000000.0,1457000000.0,1538000000.0,217000000.0,3.0,3.0,3.0240572171651494,5.806451612903226,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2017-03-31,21362000000.0,9408000000.0,9202000000.0,15140000000.0,6070000000.0,4643000000.0,4839000000.0,11724000000.0,240000000.0,139000000.0,62000000.0,87000000.0,0.0,175836290.0,1248000000.0,83000000.0,86000000.0,1165000000.0,4643000000.0,,,17.0428,0.0,326000000.0,0.022899505766062603,0.0065068813781481135,0.011856021835551006,0.02047082906857728,0.011234903098960771,0.022402688322598712,0.09936881610371887,0.02780620948481747,0.7649093904448105,1.022386437730928,45378000000.0,718000000.0,1480000000.0,2472000000.0,1809000000.0,246000000.0,3.0,3.0,2.56661138750691,6.016260162601626,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2017-06-30,21840000000.0,9648000000.0,8966000000.0,15312000000.0,6378000000.0,4716000000.0,4425000000.0,23678000000.0,678000000.0,393000000.0,124000000.0,256000000.0,2.0,,942000000.0,181000000.0,173000000.0,761000000.0,4716000000.0,,,17.095,2.0,851000000.0,0.061618062088428974,0.017994505494505493,0.016597685615339135,0.02863417518371484,0.031043956043956045,0.061114115738236885,0.0321395388123997,0.03594053551820255,0.7394167450611477,1.0760651349542716,51206000000.0,959000000.0,1761000000.0,3552000000.0,2152000000.0,285000000.0,4.0,4.0,2.191449814126394,6.178947368421053,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2017-09-30,22000000000.0,9660000000.0,9709000000.0,15327000000.0,6640000000.0,4717000000.0,4281000000.0,35576000000.0,1018000000.0,598000000.0,189000000.0,381000000.0,3.0,,1039000000.0,301000000.0,264000000.0,738000000.0,4717000000.0,,,19.378,3.0,1282000000.0,0.09006024096385543,0.027181818181818182,0.016809084776253654,0.02861479649201709,0.04627272727272727,0.08963634762701418,0.020744322014841467,0.036035529570496966,0.7103915662650603,0.9949531362653208,58086000000.0,1260000000.0,2040000000.0,4246000000.0,2506000000.0,332000000.0,6.0,6.0,1.8822825219473265,6.144578313253012,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2017-12-31,21855000000.0,8703000000.0,9332000000.0,14979000000.0,6850000000.0,4695000000.0,4072000000.0,-22596000000.0,-737000000.0,-302000000.0,-120000000.0,-398000000.0,-1.0,,-1740000000.0,-143000000.0,-162000000.0,-1883000000.0,4695000000.0,6.1718,,21.489,-1.0,-899000000.0,-0.04408759124087591,-0.013818348204072295,0.013365197380067268,0.03261639228181979,-0.03372226035232212,-0.06383715894326548,0.08333333333333333,0.03978580279695521,0.6854014598540146,0.9325975139305616,48382000000.0,828000000.0,1199000000.0,781000000.0,1560000000.0,255000000.0,4.0,4.0,3.0096153846153846,4.701960784313726,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2018-03-31,25170000000.0,10976000000.0,10890000000.0,17582000000.0,7503000000.0,5172000000.0,5668000000.0,13194000000.0,540000000.0,340000000.0,68000000.0,175000000.0,1.0,,1846000000.0,218000000.0,104000000.0,1628000000.0,5172000000.0,,,18.0709,1.0,644000000.0,0.045315207250433163,0.013508144616607072,0.025769289070789753,0.040927694406548434,0.021454112038140644,0.04260355029585799,0.12338941943307564,0.04881006518114294,0.6893242702918833,1.0078971533516987,49852000000.0,1029000000.0,1499000000.0,1244000000.0,1878000000.0,261000000.0,5.0,5.0,2.753993610223642,5.743295019157088,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2018-06-30,28743000000.0,12377000000.0,9862000000.0,18035000000.0,10610000000.0,6275000000.0,6707000000.0,27375000000.0,1029000000.0,640000000.0,148000000.0,350000000.0,3.0,,1320000000.0,362000000.0,215000000.0,958000000.0,6275000000.0,,,20.8875,3.0,1244000000.0,0.060320452403393024,0.022266290923007342,0.023378995433789955,0.03758904109589041,0.03580002087464774,0.06094166419899319,0.03499543378995434,0.04544292237442922,0.5914231856738925,1.255019265868992,53549000000.0,1276000000.0,1850000000.0,1441000000.0,2271000000.0,285000000.0,6.0,6.0,2.7630999559665343,6.491228070175438,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2018-09-30,31157000000.0,13088000000.0,12741000000.0,20396000000.0,10653000000.0,6379000000.0,6847000000.0,43557000000.0,1070000000.0,659000000.0,245000000.0,358000000.0,3.0,,1868000000.0,489000000.0,354000000.0,1379000000.0,6379000000.0,,,33.5592,3.0,1424000000.0,0.06186050877687037,0.02115094521295375,0.015129600293867805,0.024565511858025118,0.03434220239432551,0.06282292155941757,0.03165966434786602,0.0326927933512409,0.5987984605275509,1.0272349109175103,61530000000.0,1337000000.0,1902000000.0,2082000000.0,2413000000.0,341000000.0,6.0,6.0,2.643597181931206,5.577712609970675,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2018-12-31,30901000000.0,11998000000.0,11971000000.0,19878000000.0,10917000000.0,6648000000.0,5342000000.0,-24010000000.0,-1181000000.0,-739000000.0,-118000000.0,-409000000.0,-5.0,,-3800000000.0,-394000000.0,-178000000.0,-4194000000.0,6648000000.0,7.3153,,26.4144,-5.0,-1359000000.0,-0.06769258953925071,-0.02391508365425067,0.03077884214910454,0.04918783840066639,-0.03821882786964823,-0.0672359806433248,0.17467721782590587,0.056601416076634735,0.6089585050838142,1.0022554506724584,60116000000.0,900000000.0,1458000000.0,-229000000.0,1953000000.0,343000000.0,2.0,2.0,3.403993855606759,4.2507288629737605,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2019-03-31,33569000000.0,13616000000.0,13143000000.0,21925000000.0,11540000000.0,6775000000.0,6345000000.0,18444000000.0,685000000.0,522000000.0,99000000.0,166000000.0,1.24,419752000.0,1316000000.0,176000000.0,155000000.0,1140000000.0,6775000000.0,,,20.6817,1.24,840000000.0,0.04523396880415945,0.01555006106824749,0.02830188679245283,0.03713944914335285,0.020405731478447375,0.0374010374010374,0.06180871828236825,0.04554326610279766,0.5870883882149047,1.0359887392528342,65366000000.0,1082000000.0,1603000000.0,-717000000.0,2149000000.0,374000000.0,2.24,2.24,3.152629129827827,4.286096256684492,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2019-06-30,34368000000.0,13596000000.0,12653000000.0,22098000000.0,12154000000.0,7047000000.0,6875000000.0,36800000000.0,1328000000.0,1017000000.0,200000000.0,336000000.0,2.42,419707000.0,2233000000.0,336000000.0,313000000.0,1897000000.0,7047000000.0,,,16.6221,2.42,1641000000.0,0.08367615599802534,0.029591480446927373,0.02763586956521739,0.03608695652173913,0.038640595903165736,0.06916306442372792,0.05154891304347826,0.04459239130434783,0.5798091163402995,1.074527779973129,74791000000.0,1459000000.0,1902000000.0,222000000.0,2546000000.0,426000000.0,1.6600000000000001,1.6600000000000001,2.767871170463472,4.464788732394366,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2019-09-30,34252000000.0,13457000000.0,13280000000.0,21816000000.0,12311000000.0,6975000000.0,6215000000.0,55776000000.0,1504000000.0,1112000000.0,299000000.0,415000000.0,2.65,419700000.0,2134000000.0,530000000.0,475000000.0,1604000000.0,6975000000.0,,,13.2304,2.65,1979000000.0,0.09032572496141662,0.03246525750321149,0.019936890418818128,0.026965002868617326,0.04390984468060259,0.0779840298662242,0.028757888697647734,0.03548121055651176,0.5665664852570872,1.013328313253012,87010000000.0,1912000000.0,2336000000.0,447000000.0,3101000000.0,480000000.0,1.31,1.31,2.2492744276039986,4.866666666666666,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2019-12-31,40994000000.0,20323000000.0,12932000000.0,28302000000.0,12551000000.0,13638000000.0,12123000000.0,-36381000000.0,-1736000000.0,-1330000000.0,-186000000.0,-444000000.0,-3.1700000000000004,-838750000.0,-4200000000.0,-312000000.0,-300000000.0,-4512000000.0,13638000000.0,3.6855,,19.7533,-3.1700000000000004,-2036000000.0,-0.10596765197992192,-0.032443772259355026,0.036557543772848464,0.04771721502982326,-0.0423476606332634,-0.0662873725609989,0.124020780077513,0.05596327753497705,1.0866066448888534,1.5715279925765542,74639000000.0,1321000000.0,1781000000.0,129000000.0,2424000000.0,412000000.0,3.14,3.14,5.626237623762377,4.322815533980583,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
2020-03-31,66431000000.0,24696000000.0,21651000000.0,42739000000.0,23549000000.0,17150000000.0,9308000000.0,26025000000.0,188000000.0,46000000.0,180000000.0,85000000.0,0.08,552062000.0,-240000000.0,177000000.0,288000000.0,-417000000.0,17150000000.0,,,40.7167,0.08,476000000.0,0.001953373816297932,0.0006924478029835468,0.0017675312199807876,0.007223823246878002,0.002830004064367539,0.004619278114941399,-0.016023054755043228,0.01829010566762728,0.7282687162936855,1.1406401551891368,82220000000.0,845000000.0,1284000000.0,-1428000000.0,2060000000.0,493000000.0,1.9800000000000002,1.9800000000000002,8.325242718446601,2.6044624746450302,0.54845357,66.03,25.075,7.82202,17492.295,1.0137,0.0898
