report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-29,14997247000.0,6622073000.0,2887027000.0,7133673000.0,7633344000.0,3380200000.0,30865000.0,1693197000.0,14977999000.0,633030000.0,367711000.0,200159000.0,1.15,318113000.0,1124684000.0,613777000.0,510907000.0,3411065000.0,,24.0824,0.6137,1.15,633030000.0,0.04817167941075366,0.02451856664093083,0.024550075080122517,0.04226399000293697,0.04220974689554689,0.05731678354179024,0.034110497670616746,0.04226399000293697,0.44686378604187105,2.2937343502502747,20281386000.0,287819000.0,1523402000.0,446839000.0,1523402000.0,0.9100000000000001,0.9100000000000001,2.2391102282916786,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2012-12-31,14152059000.0,5661364000.0,2029568000.0,6266685000.0,7641571000.0,3380200000.0,29912000.0,1052862000.0,-10798113000.0,-446407000.0,-265599000.0,-140271000.0,-0.8399999999999999,,-578436000.0,-216946000.0,-795382000.0,3410112000.0,2.7894,27.1676,0.7056,-0.8399999999999999,-446407000.0,-0.034757119969179115,-0.018767516444073616,0.02459679760713747,0.041341204708637516,-0.03154360789479467,-0.04039267141484243,0.07365935140704677,0.041341204708637516,0.44625797496352515,2.7894428765136228,19429273000.0,504619000.0,852940000.0,-181115000.0,852940000.0,1.58,1.58,3.998067859403944,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2013-03-30,14039010000.0,5546741000.0,1986987000.0,6236767000.0,7567096000.0,3380200000.0,42384000.0,902700000.0,4550772000.0,153328000.0,84789000.0,42600000.0,0.26,318842000.0,128811000.0,330585000.0,-201774000.0,3422584000.0,,32.2858,0.7587,0.26,153328000.0,0.011204958943298723,0.00603952842828661,0.018631783794046373,0.03369274487933036,0.010921567831349932,0.013951998602325091,-0.04433841115309666,0.03369274487933036,0.4522982132115147,2.791533613455951,18907451000.0,444304000.0,781206000.0,-423211000.0,781206000.0,1.3800000000000001,1.3800000000000001,4.381154266608295,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2013-06-29,13766651000.0,5183163000.0,1740576000.0,5995421000.0,7537629000.0,3380200000.0,31668000.0,630467000.0,9216360000.0,,169934000.0,88662000.0,0.0,318934000.0,484974000.0,621306000.0,-136332000.0,3411868000.0,,33.4395,0.7553,0.0,,0.02254475512127222,0.012343888139533719,0.01843829885117335,,,,-0.0147923909222296,,0.45264472422296187,2.977843541448348,17947018000.0,356835000.0,,-622581000.0,,0.5700000000000001,0.5700000000000001,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2013-09-28,15091776000.0,6468877000.0,1993489000.0,7228503000.0,7605206000.0,4380200000.0,38203000.0,1722909000.0,14157296000.0,,317531000.0,158749000.0,0.0,319132000.0,883640000.0,887929000.0,-4289000.0,4418403000.0,,34.3252,0.8383,0.0,,0.041751794757433264,0.021040002183970924,0.02242878866133759,,,,-0.0003029533323312587,,0.5809708507567053,3.24500260598378,17126315000.0,306655000.0,,-1137777000.0,,-0.5799999999999998,-0.5799999999999998,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2013-12-31,15203283000.0,6410046000.0,1960216000.0,7293005000.0,7645769000.0,4376900000.0,29202000.0,1483252000.0,-8872382000.0,637795000.0,-84229000.0,-84417000.0,1.26,,-419476000.0,-642868000.0,-1062344000.0,4406102000.0,3.2701,34.8058,0.8916,1.26,637795000.0,-0.011016419669493023,-0.005540184971890611,0.009493391966216062,-0.07188543054165161,0.04195113647493111,0.05292082864146156,0.11973605284353175,-0.07188543054165161,0.5762797698962655,3.27007125745326,19052046000.0,488025000.0,,-1404739000.0,,1.52,1.52,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2014-04-05,15118011000.0,6309873000.0,1895968000.0,7257476000.0,7602155000.0,4376900000.0,27072000.0,1152542000.0,5108444000.0,,111031000.0,77805000.0,0.0,319768000.0,,258058000.0,,4403972000.0,,31.4955,0.826,0.0,,0.01460520076215231,0.00734428622918716,0.021734798306490194,,,,,,0.5793057363339738,3.3280482581984505,19609718000.0,514267000.0,,,,1.26,1.26,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2014-07-05,15310888000.0,6494790000.0,2017226000.0,7364875000.0,7680822000.0,4368900000.0,42414000.0,1067561000.0,10399519000.0,,258072000.0,152735000.0,0.0,319872000.0,,446798000.0,,4411314000.0,,27.4924,0.7828,0.0,,0.03359952880043308,0.016855456064991135,0.024815763113659392,,,,,,0.574328372666363,3.219664033677932,20792877000.0,602405000.0,,,,1.26,1.26,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2014-10-04,15493594000.0,6796244000.0,2156496000.0,7477891000.0,7735282000.0,4360600000.0,41101000.0,1295945000.0,16101388000.0,,503519000.0,282519000.0,1.0,320025000.0,,557249000.0,,4401701000.0,,24.3504,0.7817,1.0,,0.06509381299867284,0.03249852810135596,0.03127177607296961,,,,,,0.5690420853434949,3.1515217278399774,22736969000.0,788393000.0,,,,2.26,2.26,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2014-12-31,15615927000.0,6441888000.0,2097776000.0,7540809000.0,7772470000.0,4360600000.0,207476000.0,1024144000.0,-10504210000.0,,-158676000.0,-124272000.0,1.0,,,-594123000.0,,4568076000.0,3.0708,23.0326,0.7414,1.0,,-0.020415131869277077,-0.010161164303598499,0.015105943236092958,,,,,,0.5877251375688809,3.070817856625302,21105141000.0,713946000.0,,,,2.0,2.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2015-04-04,14855438000.0,5862989000.0,1524806000.0,6949767000.0,7611512000.0,4360600000.0,26891000.0,1153937000.0,4399440000.0,,67800000.0,34753000.0,0.0,320483000.0,,77523000.0,,4387491000.0,,23.4496,0.7313,0.0,,0.008907560022239996,0.004563985255769638,0.015411052315749277,,,,,,0.5764283101701738,3.845072094417257,20396137000.0,670715000.0,,,,2.0,2.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2015-07-04,15068177000.0,6154737000.0,1690077000.0,7093092000.0,7660703000.0,4360600000.0,42664000.0,1576496000.0,8757049000.0,,192555000.0,91631000.0,0.0,320594000.0,,175253000.0,,4403264000.0,,22.7221,0.7166,0.0,,0.025135421644723727,0.012778918113319215,0.02198857172090735,,,,,,0.5747858910598674,3.641690289850699,18753667000.0,605198000.0,,,,2.0,2.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2015-10-03,15269468000.0,6465731000.0,1847411000.0,7222127000.0,7709087000.0,4360600000.0,54601000.0,1895425000.0,12982563000.0,,419681000.0,178166000.0,1.0,320695000.0,,283087000.0,,4415201000.0,,21.3722,0.7076,1.0,,0.05443977996356767,0.027484978520535226,0.03232651364757483,,,,,,0.5727268352270509,3.499887680651463,15634842000.0,521360000.0,,,,2.0,2.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2015-12-31,14250399000.0,5754380000.0,1385173000.0,6464386000.0,7416878000.0,4360600000.0,51315000.0,1939469000.0,-9699776000.0,,-322377000.0,-91396000.0,0.0,,,-161740000.0,,4411915000.0,4.2265,159.5622,0.7835,0.0,,-0.04346532328022653,-0.02262231394363063,0.033235509768473004,,,,,,0.5948479939942386,4.154268095032173,16439276000.0,357659000.0,,,,1.0,1.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2016-04-02,14395104000.0,6006149000.0,1550130000.0,6617032000.0,7426468000.0,4337875000.0,36655000.0,2278488000.0,3715576000.0,,70754000.0,37065000.0,0.0,319294000.0,,80697000.0,,4374530000.0,,147.6868,0.942,0.0,,0.009527274607525407,0.004915143370968352,0.019042538761150356,,,,,,0.5890458290535958,3.8746098714301382,15755412000.0,360613000.0,,,,1.0,1.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2016-07-02,14924583000.0,6538498000.0,1936108000.0,7003874000.0,7573763000.0,4337561000.0,19951000.0,1781150000.0,7961348000.0,,304526000.0,149613000.0,0.0,319435000.0,,227342000.0,,4357512000.0,,71.0573,0.9964,0.0,,0.040208018127844775,0.02040432218441212,0.03825055756889411,,,,,,0.5753430626228996,3.37713495321542,14959711000.0,472584000.0,,,,1.0,1.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2016-10-01,15113679000.0,6700422000.0,1898487000.0,7023163000.0,7727246000.0,4338347000.0,29795000.0,1704707000.0,12251584000.0,,574562000.0,281401000.0,1.0,319632000.0,,327436000.0,,4368142000.0,,52.2328,0.9898,1.0,,0.0743553395349391,0.03801602508561946,0.04689695634458369,,,,,,0.5652909199474172,3.529348370570881,14228732000.0,627465000.0,,,,1.0,1.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2016-12-31,15223518000.0,6506393000.0,2389966000.0,6968810000.0,7879865000.0,3739141000.0,17959000.0,2045961000.0,-7720386000.0,,-153571000.0,-69836000.0,1.0,,,-30635000.0,,3757100000.0,2.7224,22.1181,1.1713,1.0,,-0.019489039469584822,-0.01008774712914584,0.01989162199921092,,,,,,0.4767975085867588,2.722378895766718,16208122000.0,796271000.0,,,,2.0,2.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2017-04-01,15875460000.0,6878193000.0,2837796000.0,7407389000.0,8134023000.0,3739908000.0,48153000.0,1657759000.0,4815179000.0,,356899000.0,171327000.0,1.0,321146000.0,,94535000.0,,3788061000.0,,17.0351,1.1099,1.0,,0.04387730401057386,0.02248117534861982,0.07411957063278436,,,,,,0.4657057153637259,2.4237799334413044,17307725000.0,1082416000.0,,,,3.0,3.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2017-07-01,16112725000.0,7182692000.0,3325306000.0,7400812000.0,8377065000.0,3240694000.0,39197000.0,1511353000.0,9989948000.0,,679947000.0,337739000.0,2.0,321186000.0,,189235000.0,,3279891000.0,,15.5783,1.0311,2.0,,0.08116768820583342,0.042199379682828324,0.06806311704525389,,,,,,0.3915322371260101,2.160009334479293,19336325000.0,1457837000.0,,,,5.0,5.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2017-09-30,16503834000.0,7500647000.0,3555466000.0,7658020000.0,8505385000.0,3241488000.0,50370000.0,1575944000.0,15160065000.0,,934797000.0,442239000.0,2.0,321045000.0,,292312000.0,,3291858000.0,,15.4078,0.9321,2.0,,0.10990648865395276,0.0566412022806337,0.06166180685900753,,,,,,0.38703221547290334,2.1096101045545086,22244806000.0,1818072000.0,,,,6.0,6.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2017-12-31,15841258000.0,6824420000.0,2824764000.0,6756470000.0,8739036000.0,3242242000.0,52833000.0,949104000.0,-9712799000.0,,-652955000.0,-581919000.0,-1.0,,,-127527000.0,,3295075000.0,2.4159,16.037,1.0442,-1.0,,-0.07471705117131912,-0.04121863301513049,0.0672262444636196,,,,,,0.3770524575021776,2.4159257198123454,20252393000.0,1318688000.0,,,,4.0,4.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2018-03-31,16121246000.0,7079216000.0,2844581000.0,6798327000.0,8976027000.0,3242865000.0,74036000.0,760254000.0,5568419000.0,,354179000.0,135800000.0,1.0,320474000.0,,172203000.0,,3316901000.0,,14.467,0.9063,1.0,,0.03945832605004419,0.021969703830584806,0.06360494783169154,,,,,,0.3695288572549971,2.4886673995221087,21005633000.0,1315968000.0,,,,4.0,4.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2018-06-30,17451692000.0,8401235000.0,2750329000.0,7716268000.0,9373407000.0,4232244000.0,59168000.0,1486453000.0,12029193000.0,,1037332000.0,335886000.0,3.0,319930000.0,870592000.0,361486000.0,509106000.0,4291412000.0,,11.8624,0.8919,3.0,,0.11066755129698305,0.059440196400440716,0.08623454624096562,,,,0.042322539841201316,,0.4578284075363419,3.0546291007366757,23044878000.0,1673353000.0,,,,5.0,5.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2018-09-29,17962893000.0,8844251000.0,2807695000.0,7788472000.0,9792137000.0,4232760000.0,52829000.0,1932155000.0,,,1713988000.0,552101000.0,5.0,318882000.0,1901459000.0,624739000.0,1276720000.0,4285589000.0,,9.6221,0.8459,5.0,,0.17503717523559975,0.09541826029916228,,,,,,,0.4376561520738527,3.150004184927494,,2452544000.0,,,,8.0,8.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2018-12-31,17920588000.0,8636265000.0,2806300000.0,7718620000.0,9792078000.0,4233276000.0,57870000.0,1398886000.0,,,-744732000.0,-275480000.0,-2.0,,-378099000.0,-175897000.0,-553996000.0,4291146000.0,3.0775,6.7066,0.6316,-2.0,,-0.07605454123220833,-0.04155734175686646,,,,,,,0.43822628863863217,3.0774560809606957,,2360767000.0,,,,7.0,7.0,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2019-03-30,18086698000.0,8650343000.0,2568015000.0,7584032000.0,10114191000.0,4233792000.0,71438000.0,1550807000.0,6096624000.0,689616000.0,501806000.0,158823000.0,1.63,307180000.0,650708000.0,288786000.0,361922000.0,4305230000.0,,7.2552,0.711,1.63,689616000.0,0.04961405217678804,0.0277444782900671,0.08230883190434575,0.11311440561202396,0.03812835267111775,0.04782549867987071,0.059364330160429774,0.11311440561202396,0.42566231940844307,3.3684939535010505,,2508394000.0,,1593752000.0,,7.63,7.63,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2019-06-29,18126480000.0,8467199000.0,2380414000.0,7428472000.0,10300717000.0,4234308000.0,60087000.0,1431792000.0,11992610000.0,,888289000.0,281168000.0,2.88,306559000.0,1187855000.0,649947000.0,537908000.0,4294395000.0,,7.6306,0.6742,2.88,,0.08623564747968515,0.049005046760319707,0.07406969792230382,,,,0.044853288817029824,,0.4169025321247055,3.557027895147651,,2359351000.0,,1622554000.0,,7.51,7.51,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2019-09-28,18506265000.0,8684288000.0,2585993000.0,7645232000.0,10449047000.0,,47725000.0,1686365000.0,17457112000.0,,1163320000.0,367920000.0,3.78,306029000.0,2120214000.0,984646000.0,1135568000.0,47725000.0,,8.5281,0.6499,3.78,,0.11133264114899664,0.06286087441198968,0.06663874299483213,,,,0.06504901841725023,,0.004567402175528543,3.35820243906306,,1808683000.0,,1481402000.0,,6.289999999999999,6.289999999999999,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2019-12-31,18344666000.0,8226370000.0,2463774000.0,7553490000.0,10357866000.0,,62444000.0,1534605000.0,-12957488000.0,,-1282272000.0,-396014000.0,-4.1499999999999995,,-1149364000.0,-446086000.0,-1595450000.0,62444000.0,3.3389,13.4249,0.7555,-4.1499999999999995,,-0.12379692882684522,-0.06989890140272927,0.09895992186139782,,,,0.12312957573258027,,0.006028654937223555,3.33893043761319,22588858000.0,1271143000.0,,439948000.0,,4.140000000000001,4.140000000000001,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2020-04-04,17866061000.0,7847251000.0,2218572000.0,7269992000.0,10168204000.0,,53261000.0,1245157000.0,5624337000.0,,20331000.0,91918000.0,0.07,302932000.0,201206000.0,416557000.0,-215351000.0,53261000.0,,14.3042,0.5107,0.07,,0.0019994681459970707,0.0011379676807327592,0.003614826067499156,,,,-0.03828913523496191,,0.00523799483173233,3.5370729460211345,22116571000.0,789668000.0,,-137325000.0,,2.5800000000000005,2.5800000000000005,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2020-07-04,18765965000.0,8634964000.0,1965038000.0,8142480000.0,10194820000.0,,64652000.0,2789189000.0,9951643000.0,,129212000.0,139822000.0,0.42,302932000.0,1349968000.0,777317000.0,572651000.0,64652000.0,,24.5552,0.6119,0.42,,0.01267427968321167,0.006885443940665988,0.012983986664312617,,,,0.05754336243774018,,0.0063416519369640665,4.394298736207646,20075604000.0,30591000.0,,-102582000.0,,0.12000000000000077,0.12000000000000077,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2020-10-03,19519277000.0,8965847000.0,2373295000.0,8802210000.0,10302414000.0,,63778000.0,2866578000.0,14879603000.0,,322627000.0,207610000.0,1.06,303099000.0,2205591000.0,1179081000.0,1026510000.0,63778000.0,,33.1634,0.7134,1.06,,0.03131567028853626,0.016528634744002044,0.021682500534456462,,,,0.06898772769676718,,0.006190587953464111,3.7778055403984756,17498095000.0,-810102000.0,,-211640000.0,,-2.599999999999999,-2.599999999999999,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2020-12-31,20125394000.0,9488662000.0,2627860000.0,8893533000.0,10788665000.0,,57906000.0,2639671000.0,-10315925000.0,,249300000.0,-439840000.0,0.8099999999999998,,-1059888000.0,-829736000.0,-1889624000.0,57906000.0,3.6108,22.2596,0.7974,0.8099999999999998,,0.023107585600257306,0.012387335124966994,-0.024166519240882423,,,,0.18317543022075092,,0.005367299846644603,3.6107943345535913,20139658000.0,721470000.0,,-505814000.0,,2.360000000000001,2.360000000000001,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2021-04-03,21172408000.0,10409131000.0,2970446000.0,9310685000.0,11447240000.0,5273036000.0,56299000.0,2460723000.0,7017140000.0,1298246000.0,942432000.0,310732000.0,3.1,302518000.0,530411000.0,313510000.0,216901000.0,5329335000.0,,14.6583,1.1189,3.1,1298246000.0,0.08232831669467924,0.044512272765573006,0.13430428921184415,0.18501070236592115,0.061317824595105104,0.07738444825597597,0.03091017138036294,0.18501070236592115,0.46555632624108517,3.5042316877667528,21532461000.0,1643571000.0,,-73562000.0,,5.390000000000001,5.390000000000001,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2021-07-03,22995582000.0,12055939000.0,3879950000.0,10285931000.0,12253978000.0,,100686000.0,2722656000.0,15806304000.0,,2449300000.0,765021000.0,8.13,299738000.0,1883186000.0,702378000.0,1180808000.0,100686000.0,,8.9367,1.0457,8.13,,0.19987794983800364,0.10651176386838132,0.15495716139585827,,,,0.07470487724391484,,0.00821659709198107,3.107240814958956,27387122000.0,3963659000.0,,534595000.0,,13.100000000000001,13.100000000000001,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2021-10-02,24949479000.0,12123825000.0,4797599000.0,10999187000.0,13422520000.0,,102737000.0,1764293000.0,26119527000.0,,4577043000.0,1410863000.0,15.34,296928000.0,3620363000.0,1207088000.0,2413275000.0,102737000.0,,5.5587,0.8815,15.34,,0.34099729409976665,0.18345244804510746,0.175234528557887,,,,0.09239351845843151,,0.007654076879751343,2.527060931936996,38627046000.0,8218075000.0,,1921360000.0,,27.380000000000003,27.380000000000003,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2021-12-31,25823072000.0,12799557000.0,5157413000.0,11219278000.0,14016389000.0,,107723000.0,2364858000.0,-12459032000.0,,-1141314000.0,-408128000.0,-3.41,,196816000.0,-600987000.0,-404171000.0,107723000.0,2.4818,4.7783,0.8942,-3.41,,-0.08142710651081388,-0.04419745257264512,0.09160535104171817,,,,0.03244000015410507,,0.007685503020785168,2.481778558358619,36483939000.0,6827461000.0,,3406813000.0,,23.160000000000004,23.160000000000004,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2022-04-02,28632868000.0,14781351000.0,5133835000.0,12489748000.0,15204562000.0,,86521000.0,3725266000.0,10493282000.0,,2095623000.0,671000000.0,7.67,272094000.0,2472168000.0,447682000.0,2024486000.0,86521000.0,,4.9848,0.9955,7.67,,0.137828567504937,0.07318941993515983,0.19971091980564326,,,,0.19293162997048968,,0.005690463164936945,2.8792025844227562,39960081000.0,7980652000.0,,5214398000.0,,27.73,27.73,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
2022-07-02,31668457000.0,14033811000.0,5359201000.0,13815649000.0,16808644000.0,,100509000.0,2002708000.0,22287756000.0,,4656856000.0,1434165000.0,17.3,268066000.0,4733741000.0,968795000.0,3764946000.0,100509000.0,,3.1109,0.6542,17.3,,0.2770512600540531,0.14705029676690595,0.20894234484620167,,,,0.16892440854072524,,0.005979601923867268,2.618638673936656,46441533000.0,10188208000.0,,7798536000.0,,36.900000000000006,36.900000000000006,,1.8112406,196.895,97.59,1.56921,39282.08,22.5241,1.783,1.2089
