report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,15802000000.0,11595000000.0,10671000000.0,13909000000.0,1865000000.0,2387000000.0,15000000.0,531000000.0,1051000000.0,287000000.0,219000000.0,31000000.0,48000000.0,,39000000.0,23000000.0,16000000.0,2402000000.0,,,,,287000000.0,0.11742627345844504,0.013859005189216555,0.20837297811607994,0.2730732635585157,0.018162257942032654,0.0672603702835716,0.015223596574690771,0.2730732635585157,1.287935656836461,1.0865898228844533,3518000000.0,-452000000.0,-239000000.0,258000000.0,-239000000.0,127000000.0,,,-10.05020920502092,-1.8818897637795275,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2013-06-30,15938000000.0,11674000000.0,10765000000.0,13938000000.0,1977000000.0,2326000000.0,17000000.0,503000000.0,1941000000.0,458000000.0,324000000.0,63000000.0,77000000.0,,137000000.0,51000000.0,86000000.0,2343000000.0,,,,,458000000.0,0.1638846737481032,0.020328773999247082,0.16692426584234932,0.23596084492529623,0.02873635336930606,0.10601851851851851,0.0443070582174137,0.23596084492529623,1.1851289833080425,1.084440315838365,3604000000.0,-461000000.0,-277000000.0,249000000.0,-277000000.0,125000000.0,,,-8.458483754512635,-2.216,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2013-09-30,15323000000.0,11014000000.0,10135000000.0,13276000000.0,2024000000.0,2315000000.0,17000000.0,623000000.0,2736000000.0,533000000.0,297000000.0,93000000.0,88000000.0,,366000000.0,78000000.0,288000000.0,2332000000.0,,,,,533000000.0,0.14673913043478262,0.019382627422828428,0.10855263157894737,0.19480994152046785,0.034784311166220716,0.12235996326905418,0.10526315789473684,0.19480994152046785,1.1521739130434783,1.0867291563887518,3731000000.0,-523000000.0,-310000000.0,324000000.0,-310000000.0,121000000.0,,,-7.52258064516129,-2.56198347107438,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2013-12-31,14800000000.0,10461000000.0,9474000000.0,12557000000.0,2215000000.0,2311000000.0,15000000.0,796000000.0,-2073000000.0,-593000000.0,-475000000.0,-61000000.0,-91000000.0,,19000000.0,-40000000.0,-21000000.0,2326000000.0,,,,,-593000000.0,-0.2144469525959368,-0.03209459459459459,0.2291365171249397,0.28605885190545105,-0.04006756756756757,-0.13058797621669235,0.010130246020260492,0.28605885190545105,1.0501128668171558,1.104179860671311,3655000000.0,365000000.0,685000000.0,369000000.0,685000000.0,126000000.0,,,3.3956204379562043,5.436507936507937,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2014-03-31,15828000000.0,11445000000.0,10276000000.0,13356000000.0,2442000000.0,2307000000.0,15000000.0,734000000.0,1097000000.0,326000000.0,246000000.0,32000000.0,63000000.0,,5000000.0,22000000.0,-17000000.0,2322000000.0,,,,,326000000.0,0.10073710073710074,0.0155420773313116,0.22424794895168643,0.29717411121239745,0.020596411422795047,0.06842989084802686,-0.015496809480401094,0.29717411121239745,0.9508599508599509,1.1137602179836512,3701000000.0,392000000.0,724000000.0,336000000.0,724000000.0,127000000.0,,,3.207182320441989,5.700787401574803,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2014-06-30,16551000000.0,12072000000.0,10984000000.0,14089000000.0,2444000000.0,2302000000.0,15000000.0,708000000.0,2032000000.0,474000000.0,293000000.0,67000000.0,122000000.0,,152000000.0,54000000.0,98000000.0,2317000000.0,,,,,474000000.0,0.11988543371522095,0.017702857833363544,0.14419291338582677,0.23326771653543307,0.028638752945441364,0.09955891619407688,0.04822834645669291,0.23326771653543307,0.9480360065466449,1.0990531682447195,3792000000.0,361000000.0,740000000.0,348000000.0,740000000.0,131000000.0,,,3.131081081081081,5.648854961832061,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2014-09-30,15208000000.0,10824000000.0,10005000000.0,12935000000.0,2258000000.0,2148000000.0,165000000.0,656000000.0,2844000000.0,508000000.0,286000000.0,101000000.0,124000000.0,,281000000.0,81000000.0,200000000.0,2313000000.0,,,,,508000000.0,0.1266607617360496,0.01880589163598106,0.10056258790436005,0.17862165963431786,0.03340347185691741,0.11113541894552614,0.07032348804500703,0.17862165963431786,1.0243578387953942,1.0818590704647677,3900000000.0,350000000.0,715000000.0,260000000.0,715000000.0,139000000.0,,,3.234965034965035,5.143884892086331,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2014-12-31,15435000000.0,10853000000.0,10232000000.0,13369000000.0,1985000000.0,2142000000.0,167000000.0,635000000.0,-2171000000.0,-661000000.0,-463000000.0,-65000000.0,-150000000.0,,39000000.0,-44000000.0,-5000000.0,2309000000.0,,,,,-661000000.0,-0.2332493702770781,-0.029996760609005507,0.21326577614002765,0.30446798710271766,-0.04282474894719793,-0.15393572426641824,0.0023030861354214646,0.30446798710271766,1.1632241813602016,1.0606919468334637,3802000000.0,362000000.0,647000000.0,276000000.0,647000000.0,135000000.0,,,3.5687789799072642,4.792592592592593,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2015-03-31,16105000000.0,11328000000.0,10548000000.0,13733000000.0,2298000000.0,2137000000.0,168000000.0,503000000.0,1087000000.0,293000000.0,210000000.0,33000000.0,56000000.0,,-64000000.0,16000000.0,-80000000.0,2305000000.0,,,,,293000000.0,0.09138381201044386,0.013039428748835765,0.19319227230910763,0.26954921803127874,0.018193107730518472,0.06365413860525744,-0.07359705611775529,0.26954921803127874,1.0030461270670148,1.0739476678043232,3792000000.0,326000000.0,614000000.0,213000000.0,614000000.0,136000000.0,,,3.754071661237785,4.514705882352941,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2015-06-30,18319000000.0,12946000000.0,12495000000.0,15778000000.0,2393000000.0,2052000000.0,468000000.0,483000000.0,2009000000.0,398000000.0,280000000.0,68000000.0,75000000.0,,7000000.0,47000000.0,-40000000.0,2520000000.0,,,,,398000000.0,0.1170079398244881,0.015284677111196026,0.13937282229965156,0.19810851169736188,0.021726076750914352,0.08100956645634032,-0.019910403185664508,0.19810851169736188,1.0530714584203928,1.03609443777511,3769000000.0,313000000.0,538000000.0,75000000.0,538000000.0,137000000.0,,,4.684014869888476,3.927007299270073,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2015-09-30,17813000000.0,12334000000.0,11881000000.0,15275000000.0,2393000000.0,2248000000.0,323000000.0,466000000.0,2855000000.0,425000000.0,397000000.0,103000000.0,-37000000.0,,113000000.0,100000000.0,13000000.0,2571000000.0,,,,,425000000.0,0.1659005432511492,0.022287093695615563,0.13905429071803854,0.14886164623467601,0.023858979397069557,0.08561643835616438,0.004553415061295972,0.14886164623467601,1.0743836188884246,1.0381281036949752,3780000000.0,424000000.0,455000000.0,-112000000.0,455000000.0,139000000.0,,,5.650549450549451,3.273381294964029,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2015-12-31,18839000000.0,12503000000.0,12801000000.0,16426000000.0,2229000000.0,2278000000.0,988000000.0,532000000.0,-2122000000.0,-689000000.0,-514000000.0,-62000000.0,-127000000.0,,187000000.0,-17000000.0,170000000.0,3266000000.0,,,,,-689000000.0,-0.23059668012561688,-0.027283826105419608,0.24222431668237512,0.324693685202639,-0.0365730665109613,-0.12538671519563238,-0.08011310084825636,0.324693685202639,1.465231045311799,0.9767205687055699,3829000000.0,373000000.0,427000000.0,63000000.0,427000000.0,142000000.0,,,7.648711943793911,3.007042253521127,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2016-03-31,33029000000.0,15579000000.0,15256000000.0,21672000000.0,11151000000.0,2767000000.0,1144000000.0,954000000.0,2234000000.0,326000000.0,238000000.0,46000000.0,18000000.0,1.0,118000000.0,,,3911000000.0,,,,1.0,326000000.0,0.021343377275580666,0.007205788852220776,0.10653536257833482,0.1459265890778872,0.009870114142117532,0.021643871995750897,,0.1459265890778872,0.35073087615460496,1.0211719979024647,4976000000.0,401000000.0,460000000.0,,460000000.0,155000000.0,,,8.502173913043478,2.967741935483871,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2016-06-30,32409000000.0,15230000000.0,14417000000.0,21169000000.0,11050000000.0,3281000000.0,528000000.0,949000000.0,4183000000.0,462000000.0,310000000.0,93000000.0,37000000.0,2.0,427000000.0,,,3809000000.0,,,,2.0,462000000.0,0.028054298642533938,0.009565244222283933,0.07410949079607937,0.11044704757351183,0.01425529945385541,0.031092267312739754,,0.11044704757351183,0.3447058823529412,1.0563917597280987,7150000000.0,431000000.0,524000000.0,,524000000.0,180000000.0,,,7.269083969465649,2.911111111111111,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2016-09-30,31801000000.0,14733000000.0,14217000000.0,20847000000.0,10767000000.0,3267000000.0,519000000.0,767000000.0,5960000000.0,463000000.0,278000000.0,138000000.0,11000000.0,2.0,608000000.0,,,3786000000.0,,,,2.0,463000000.0,0.025819634067056747,0.0087418634634131,0.046644295302013423,0.07768456375838927,0.014559290588346279,0.03181474610046039,,0.07768456375838927,0.3516299804959599,1.036294576914961,10255000000.0,312000000.0,562000000.0,,562000000.0,215000000.0,,,6.736654804270462,2.613953488372093,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2016-12-31,30253000000.0,13792000000.0,13370000000.0,20019000000.0,10065000000.0,3357000000.0,508000000.0,870000000.0,-4490000000.0,-700000000.0,-406000000.0,-93000000.0,-162000000.0,-2.0,-233000000.0,,,3865000000.0,1.0316,,,-2.0,-700000000.0,-0.0403378042722305,-0.013420156678676494,0.09042316258351893,0.155902004454343,-0.02313820117013189,-0.05025125628140704,,0.155902004454343,0.3840039741679086,1.031563201196709,7887000000.0,420000000.0,551000000.0,,551000000.0,184000000.0,3.0,3.0,7.014519056261343,2.994565217391304,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2017-03-31,32232000000.0,15795000000.0,14585000000.0,21775000000.0,10278000000.0,3975000000.0,120000000.0,901000000.0,2319000000.0,463000000.0,344000000.0,46000000.0,46000000.0,2.0,95000000.0,,,4095000000.0,1.0316,,,2.0,463000000.0,0.03346954660439774,0.010672623479771656,0.14833980163863733,0.19965502371711943,0.014364606602134525,0.03221317748556321,,0.19965502371711943,0.39842381786339753,1.0829619472060337,7972000000.0,526000000.0,688000000.0,,688000000.0,184000000.0,4.0,4.0,5.9520348837209305,3.739130434782609,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2017-06-30,32774000000.0,16233000000.0,15029000000.0,22330000000.0,10263000000.0,4097000000.0,85000000.0,852000000.0,4272000000.0,587000000.0,377000000.0,92000000.0,54000000.0,2.0,319000000.0,,,4182000000.0,,,,2.0,587000000.0,0.036733898470232874,0.011503020687130041,0.08824906367041198,0.1374063670411985,0.017910538841764814,0.04063689858082382,,0.1374063670411985,0.40748319204910843,1.08011178388449,8061000000.0,593000000.0,813000000.0,,813000000.0,183000000.0,4.0,4.0,5.143911439114391,4.442622950819672,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2017-09-30,32272000000.0,15691000000.0,14556000000.0,22191000000.0,9915000000.0,4493000000.0,85000000.0,912000000.0,6124000000.0,628000000.0,323000000.0,139000000.0,73000000.0,2.0,515000000.0,,,4578000000.0,,,,2.0,628000000.0,0.03257690368129097,0.010008676251859196,0.052743305029392555,0.10254735467015023,0.01945959345562717,0.043331263368522735,,0.10254735467015023,0.4617246596066566,1.0779747183292112,8225000000.0,638000000.0,978000000.0,,978000000.0,184000000.0,4.0,4.0,4.680981595092025,5.315217391304348,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2017-12-31,32458000000.0,15861000000.0,14755000000.0,22181000000.0,10126000000.0,4450000000.0,85000000.0,1030000000.0,-4513000000.0,-940000000.0,-476000000.0,-89000000.0,-273000000.0,-2.0,-67000000.0,,,4535000000.0,1.075,,,-2.0,-940000000.0,-0.04700770294291922,-0.014665105675026187,0.10547307777531575,0.20828717039663194,-0.028960502803623143,-0.06411568105859082,,0.20828717039663194,0.44785700177760224,1.0749576414774653,8202000000.0,568000000.0,738000000.0,,738000000.0,188000000.0,4.0,4.0,6.144986449864499,3.925531914893617,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2018-03-31,34212000000.0,17606000000.0,15804000000.0,23382000000.0,10672000000.0,4507000000.0,85000000.0,954000000.0,2292000000.0,259000000.0,215000000.0,51000000.0,43000000.0,1.0,18000000.0,,,4592000000.0,1.075,,,1.0,259000000.0,0.020146176911544227,0.0062843446743832574,0.09380453752181502,0.11300174520069808,0.007570443119373319,0.016968029350104823,,0.11300174520069808,0.4302848575712144,1.1140217666413565,8175000000.0,439000000.0,534000000.0,,534000000.0,193000000.0,3.0,3.0,8.599250936329588,2.766839378238342,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2018-06-30,34213000000.0,17889000000.0,16382000000.0,23839000000.0,10228000000.0,4589000000.0,85000000.0,911000000.0,4282000000.0,322000000.0,273000000.0,103000000.0,52000000.0,2.0,395000000.0,,,4674000000.0,,,,2.0,322000000.0,0.026691435275713726,0.007979423026335019,0.06375525455394676,0.0751985053713218,0.009411627159266946,0.021607837874110858,,0.0751985053713218,0.4569808369182636,1.0919912098644855,8185000000.0,335000000.0,269000000.0,,269000000.0,204000000.0,3.0,3.0,17.37546468401487,1.3186274509803921,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2018-09-30,33041000000.0,16756000000.0,15555000000.0,22851000000.0,10049000000.0,4498000000.0,186000000.0,931000000.0,6141000000.0,339000000.0,317000000.0,154000000.0,42000000.0,2.0,716000000.0,,,4684000000.0,,,,2.0,339000000.0,0.031545427405712013,0.009594140613177567,0.051620257287086795,0.055202735710796286,0.010259980024817652,0.023009570352270414,,0.055202735710796286,0.466116031445915,1.077209900353584,8202000000.0,329000000.0,-20000000.0,,-20000000.0,219000000.0,3.0,3.0,-234.2,-0.091324200913242,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2018-12-31,32385000000.0,16420000000.0,15301000000.0,22388000000.0,9852000000.0,4389000000.0,186000000.0,1033000000.0,-4202000000.0,-111000000.0,-110000000.0,-100000000.0,-1000000.0,0.0,159000000.0,,,4575000000.0,1.0731,,,0.0,-111000000.0,-0.011165245635403978,-0.0033966342442488806,0.02617801047120419,0.02641599238457877,-0.003427512737378416,-0.007693907257226035,,0.02641599238457877,0.4643727161997564,1.0731324750016338,8513000000.0,695000000.0,809000000.0,,809000000.0,208000000.0,5.0,5.0,5.65512978986403,3.889423076923077,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2019-03-31,35893000000.0,19020000000.0,17654000000.0,25651000000.0,10092000000.0,4518000000.0,,992000000.0,2312000000.0,359000000.0,287000000.0,54000000.0,67000000.0,2.2,-47000000.0,,,4518000000.0,1.0731,,,2.2,359000000.0,0.02843836702338486,0.00799598807566935,0.12413494809688581,0.15527681660899653,0.010001950240994066,0.02457221081451061,,0.15527681660899653,0.44768133174791913,1.0773762320154072,8533000000.0,767000000.0,909000000.0,,909000000.0,211000000.0,6.2,6.2,4.97029702970297,4.308056872037914,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2019-06-30,35166000000.0,18333000000.0,17204000000.0,24934000000.0,10090000000.0,4284000000.0,,812000000.0,4360000000.0,535000000.0,425000000.0,110000000.0,105000000.0,3.26,303000000.0,,,4284000000.0,,,,3.26,535000000.0,0.042120911793855305,0.012085537166581357,0.09747706422018348,0.12270642201834862,0.015213558550873002,0.03721998052038403,,0.12270642201834862,0.42457879088206146,1.065624273424785,8611000000.0,919000000.0,1122000000.0,,1122000000.0,218000000.0,7.46,7.46,3.8181818181818183,5.146788990825688,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2019-09-30,35703000000.0,17400000000.0,16736000000.0,25672000000.0,9887000000.0,5381000000.0,,867000000.0,6349000000.0,642000000.0,500000000.0,172000000.0,125000000.0,3.84,620000000.0,,,5381000000.0,,,,3.84,642000000.0,0.050571457469404266,0.014004425398425903,0.0787525594581824,0.1011182863443062,0.017981682211578857,0.0420487293686141,,0.1011182863443062,0.5442500252857287,1.0396749521988529,8819000000.0,1102000000.0,1425000000.0,,1425000000.0,236000000.0,9.3,9.3,3.776140350877193,6.038135593220339,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2019-12-31,35426000000.0,17037000000.0,16070000000.0,25057000000.0,10249000000.0,5301000000.0,,887000000.0,-3982000000.0,-207000000.0,-168000000.0,-102000000.0,-48000000.0,-1.2800000000000011,205000000.0,,,5301000000.0,1.0602,,,-1.2800000000000011,-207000000.0,-0.01639184310664455,-0.004742279681589793,0.04218985434455048,0.051983927674535406,-0.005843166036244566,-0.013311897106109324,,0.051983927674535406,0.517221192311445,1.0601742377100187,9039000000.0,1044000000.0,1329000000.0,,1329000000.0,234000000.0,8.02,8.02,3.9887133182844243,5.67948717948718,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2020-03-31,37727000000.0,19550000000.0,18624000000.0,27338000000.0,10263000000.0,5177000000.0,,898000000.0,2466000000.0,360000000.0,305000000.0,61000000.0,78000000.0,2.34,23000000.0,,,5177000000.0,1.0602,,,2.34,360000000.0,0.029718405924193704,0.008084395790812946,0.12368207623682076,0.145985401459854,0.009542237654730034,0.023316062176165803,,0.145985401459854,0.5044334015395109,1.0497207903780068,9193000000.0,1062000000.0,1330000000.0,,1330000000.0,241000000.0,8.159999999999998,8.159999999999998,3.892481203007519,5.518672199170124,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2020-06-30,38110000000.0,19922000000.0,19019000000.0,27654000000.0,10335000000.0,5068000000.0,,1087000000.0,4579000000.0,523000000.0,399000000.0,123000000.0,153000000.0,3.07,685000000.0,,,5068000000.0,,,,3.07,523000000.0,0.038606676342525396,0.010469692993964838,0.08713692946058091,0.11421707796462109,0.013723432170034112,0.033954424462766995,,0.11421707796462109,0.4903725205611998,1.0474788369525212,9412000000.0,1036000000.0,1318000000.0,,1318000000.0,254000000.0,7.969999999999999,7.969999999999999,3.845220030349014,5.188976377952756,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2020-09-30,38037000000.0,19914000000.0,19220000000.0,27417000000.0,10515000000.0,4641000000.0,,1647000000.0,6588000000.0,596000000.0,520000000.0,184000000.0,199000000.0,3.99,1206000000.0,,,4641000000.0,,,,3.99,596000000.0,0.04945316214931051,0.013670899387438547,0.07893139040680024,0.0904675166970249,0.01566895391329495,0.03932435998944313,,0.0904675166970249,0.4413694721825963,1.036108220603538,9651000000.0,1056000000.0,1272000000.0,,1272000000.0,266000000.0,8.12,8.12,3.6485849056603774,4.7819548872180455,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2020-12-31,38531000000.0,20301000000.0,19332000000.0,27599000000.0,10820000000.0,4664000000.0,,2089000000.0,-4281000000.0,-296000000.0,-228000000.0,-124000000.0,-112000000.0,-1.75,-140000000.0,,,4664000000.0,1.0501,,,-1.75,-296000000.0,-0.021072088724584104,-0.005917313332122187,0.053258584442887176,0.06914272366269564,-0.00768212608029898,-0.019116507362438646,,0.06914272366269564,0.4310536044362292,1.0501241464928617,9352000000.0,996000000.0,1183000000.0,,1183000000.0,244000000.0,7.65,7.65,3.9425190194420963,4.848360655737705,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
2021-03-31,38632000000.0,20872000000.0,19020000000.0,27058000000.0,11526000000.0,4632000000.0,,1960000000.0,2590000000.0,452000000.0,733000000.0,59000000.0,96000000.0,5.63,-128000000.0,,,4632000000.0,1.0501,,,5.63,452000000.0,0.0635953496442825,0.01897390764133361,0.283011583011583,0.1745173745173745,0.011700144957548146,0.027973759128605027,,0.1745173745173745,0.4018740239458615,1.0973711882229233,9476000000.0,1424000000.0,1275000000.0,,1275000000.0,242000000.0,10.94,10.94,3.632941176470588,5.268595041322314,0.5933274,352.785,275.6,0.53858,27722.648,17.2727,3.9447,2.8556
