report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,15606000000.0,7777000000.0,4490000000.0,11474000000.0,3861000000.0,3365000000.0,636000000.0,1392000000.0,11552000000.0,,714000000.0,155000000.0,253000000.0,4.61,1039000000.0,226000000.0,348000000.0,813000000.0,4001000000.0,,19.0533,1.2853,4.61,,0.18492618492618493,0.0457516339869281,0.06180747922437673,,,,0.07037742382271468,,1.0362600362600363,1.7320712694877505,15476000000.0,522000000.0,1561000000.0,197000000.0,3.580000000000001,3.580000000000001,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2012-12-31,15878000000.0,7715000000.0,4461000000.0,11556000000.0,4063000000.0,3368000000.0,642000000.0,1306000000.0,-7811000000.0,1402000000.0,-161000000.0,-97000000.0,-46000000.0,-1.0500000000000007,316000000.0,-29000000.0,-233000000.0,287000000.0,4010000000.0,1.7294,22.0574,1.5361,-1.0500000000000007,1169000000.0,-0.03962589219788334,-0.010139816097745308,0.0206119574958392,-0.1794904621687364,0.08829827434185665,0.1736653041000867,-0.03674305466649597,-0.14966073486109333,0.9869554516367216,1.729432862586864,15200000000.0,941000000.0,1318000000.0,210000000.0,6.0600000000000005,6.0600000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2013-03-31,15376000000.0,7726000000.0,3727000000.0,10335000000.0,4787000000.0,3353000000.0,48000000.0,2021000000.0,3331000000.0,318000000.0,2410000000.0,53000000.0,64000000.0,16.31,-89000000.0,65000000.0,107000000.0,-154000000.0,3401000000.0,,5.7332,1.4403,16.31,425000000.0,0.5034468351786088,0.15673777315296566,0.7235064545181628,0.09546682677874511,0.020681581685744018,0.03883732291157792,-0.0462323626538577,0.12758931251876313,0.7104658449968665,2.072980949825597,14779000000.0,3338000000.0,1234000000.0,212000000.0,22.29,22.29,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2013-06-30,16066000000.0,7710000000.0,4106000000.0,10765000000.0,5042000000.0,3355000000.0,24000000.0,1243000000.0,7426000000.0,,2751000000.0,100000000.0,182000000.0,18.0,494000000.0,155000000.0,231000000.0,339000000.0,3379000000.0,,6.3953,1.555,18.0,,0.545616818722729,0.17123117141790115,0.3704551575545381,,,,0.04565041745219499,,0.6701705672352242,1.8777398928397466,14498000000.0,5714000000.0,1285000000.0,211000000.0,37.87,37.87,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2013-09-30,16638000000.0,8120000000.0,4362000000.0,11157000000.0,5211000000.0,3368000000.0,27000000.0,1562000000.0,11406000000.0,,2977000000.0,148000000.0,242000000.0,20.0,1282000000.0,259000000.0,350000000.0,1023000000.0,3395000000.0,,7.4052,1.6938,20.0,,0.5712914987526386,0.17892775573987257,0.2610029808872523,,,,0.08968963703314045,,0.6515064287085013,1.8615314076111875,14352000000.0,7977000000.0,1495000000.0,204000000.0,53.26,53.26,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2013-12-31,15863000000.0,7214000000.0,4135000000.0,10665000000.0,4932000000.0,3372000000.0,34000000.0,1116000000.0,-7055000000.0,1171000000.0,-4907000000.0,-105000000.0,-155000000.0,-32.040000000000006,104000000.0,36000000.0,-213000000.0,68000000.0,3406000000.0,1.7446,8.3367,1.8883,-32.040000000000006,958000000.0,-0.9949310624493106,-0.3093361911366072,0.6955350815024806,-0.16598157335223246,0.07381958015507785,0.14044135284240825,-0.00963855421686747,-0.13579021970233876,0.6905920519059205,1.7446191051995164,15108000000.0,3231000000.0,1276000000.0,196000000.0,22.269999999999996,22.269999999999996,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2014-03-31,17117000000.0,8888000000.0,4566000000.0,11028000000.0,5992000000.0,3373000000.0,19000000.0,2559000000.0,3636000000.0,,1262000000.0,47000000.0,89000000.0,8.0,163000000.0,103000000.0,119000000.0,60000000.0,3392000000.0,,12.841,1.8081,8.0,,0.21061415220293725,0.07372787287491966,0.3470847084708471,,,,0.0165016501650165,,0.5660881174899867,1.9465615418309241,15413000000.0,2083000000.0,1490000000.0,190000000.0,13.959999999999994,13.959999999999994,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2014-06-30,17300000000.0,9035000000.0,4962000000.0,10979000000.0,6232000000.0,2958000000.0,425000000.0,1986000000.0,7718000000.0,,1648000000.0,95000000.0,214000000.0,11.0,401000000.0,232000000.0,234000000.0,169000000.0,3383000000.0,,13.6118,1.9321,11.0,,0.2644415917843389,0.09526011560693641,0.21352682041979787,,,,0.02189686447266131,,0.5428433889602053,1.820838371624345,15705000000.0,980000000.0,1320000000.0,185000000.0,6.959999999999994,6.959999999999994,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2014-09-30,17087000000.0,8898000000.0,4896000000.0,10882000000.0,6121000000.0,2954000000.0,394000000.0,2468000000.0,11653000000.0,,2019000000.0,142000000.0,330000000.0,14.0,1037000000.0,358000000.0,353000000.0,679000000.0,3348000000.0,,11.8784,1.7818,14.0,,0.3298480640418232,0.11816000468192193,0.1732601046940702,,,,0.05826825710117566,,0.5469694494363666,1.8174019607843137,15952000000.0,22000000.0,976000000.0,179000000.0,0.9599999999999937,0.9599999999999937,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2014-12-31,17583000000.0,6850000000.0,4876000000.0,12318000000.0,5180000000.0,3544000000.0,481000000.0,686000000.0,-7647000000.0,,-2827000000.0,-97000000.0,-374000000.0,-18.0,-73000000.0,-106000000.0,-230000000.0,-179000000.0,4025000000.0,1.4048,15.0913,2.1447,-18.0,,-0.5457528957528958,-0.16078029915259057,0.369687459134301,,,,0.023407872368248987,,0.777027027027027,1.4048400328137818,15360000000.0,2102000000.0,729000000.0,187000000.0,15.0,15.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2015-03-31,17368000000.0,7084000000.0,4773000000.0,12210000000.0,5078000000.0,4023000000.0,621000000.0,735000000.0,3662000000.0,,322000000.0,29000000.0,104000000.0,2.0,-429000000.0,72000000.0,120000000.0,-501000000.0,4644000000.0,,26.3827,2.069,2.0,,0.06341079165025601,0.01853984339014279,0.08793009284543965,,,,-0.13681048607318405,,0.9145332808192201,1.4841818562748796,15386000000.0,1162000000.0,168000000.0,169000000.0,9.0,9.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2015-06-30,17596000000.0,7374000000.0,4825000000.0,12340000000.0,5171000000.0,4222000000.0,293000000.0,707000000.0,7762000000.0,,659000000.0,63000000.0,214000000.0,2.0,186000000.0,162000000.0,245000000.0,24000000.0,4515000000.0,,27.904,2.1328,2.0,,0.12744150067685167,0.03745169356671971,0.08490079876320536,,,,0.003091986601391394,,0.8731386578998259,1.5282901554404145,15430000000.0,173000000.0,23000000.0,137000000.0,0.0,0.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2015-09-30,17574000000.0,7292000000.0,4770000000.0,12378000000.0,5111000000.0,4250000000.0,302000000.0,1015000000.0,11634000000.0,,1092000000.0,94000000.0,356000000.0,3.0,986000000.0,266000000.0,370000000.0,720000000.0,4552000000.0,,20.0955,1.6452,3.0,,0.21365681862649188,0.062137248207579376,0.09386281588447654,,,,0.06188757091284167,,0.8906280571316768,1.5287211740041928,15411000000.0,-754000000.0,64000000.0,89000000.0,-11.0,-11.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2015-12-31,17076000000.0,6554000000.0,4656000000.0,12007000000.0,4983000000.0,4042000000.0,283000000.0,1311000000.0,-7728000000.0,,-667000000.0,-60000000.0,-218000000.0,-2.0,1094000000.0,-24000000.0,-240000000.0,1070000000.0,4325000000.0,1.4296,18.9255,1.8685,-2.0,,-0.13385510736504114,-0.039060669946123214,0.08630952380952381,,,,-0.1384575569358178,,0.8679510335139474,1.4076460481099657,15330000000.0,1406000000.0,1313000000.0,126000000.0,5.0,5.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2016-03-31,17315000000.0,6718000000.0,4556000000.0,12067000000.0,5161000000.0,4226000000.0,38000000.0,909000000.0,3672000000.0,,347000000.0,31000000.0,117000000.0,1.0,59000000.0,77000000.0,121000000.0,-18000000.0,4264000000.0,,20.7291,2.1203,1.0,,0.06723503197054834,0.020040427375108288,0.09449891067538127,,,,-0.004901960784313725,,0.8261964735516373,1.474539069359087,15340000000.0,1431000000.0,1796000000.0,128000000.0,4.0,4.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2016-06-30,17248000000.0,7107000000.0,4375000000.0,11815000000.0,5346000000.0,4426000000.0,686000000.0,1605000000.0,7736000000.0,,717000000.0,62000000.0,414000000.0,2.0,-25000000.0,168000000.0,242000000.0,-193000000.0,5112000000.0,,18.9435,1.9888,2.0,,0.13411896745230079,0.04157003710575139,0.09268355739400207,,,,-0.024948293691830402,,0.9562289562289562,1.6244571428571428,15314000000.0,1489000000.0,1579000000.0,127000000.0,4.0,4.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2016-09-30,16490000000.0,6417000000.0,4460000000.0,11369000000.0,5031000000.0,3752000000.0,652000000.0,929000000.0,11254000000.0,,533000000.0,96000000.0,182000000.0,1.0,751000000.0,258000000.0,349000000.0,493000000.0,4404000000.0,,32.2155,1.9659,1.0,,0.10594315245478036,0.03232261976955731,0.047360938333037145,,,,0.04380664652567976,,0.8753726893261777,1.4387892376681615,14934000000.0,930000000.0,1352000000.0,129000000.0,2.0,2.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2016-12-31,15769000000.0,6452000000.0,4240000000.0,10856000000.0,4826000000.0,3787000000.0,629000000.0,1820000000.0,-7911000000.0,,-720000000.0,-64000000.0,-472000000.0,-1.0,540000000.0,-101000000.0,-250000000.0,439000000.0,4416000000.0,1.5457,28.7706,1.7621,-1.0,,-0.14919187733112307,-0.04565920476885028,0.09101251422070535,,,,-0.05549235242068007,,0.9150435142975549,1.521698113207547,14751000000.0,877000000.0,721000000.0,125000000.0,3.0,3.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2017-03-31,16154000000.0,6646000000.0,4273000000.0,10868000000.0,5192000000.0,3817000000.0,604000000.0,1349000000.0,3569000000.0,,334000000.0,25000000.0,109000000.0,1.0,9000000.0,64000000.0,114000000.0,-55000000.0,4421000000.0,,31.1588,1.8767,1.0,,0.06432973805855162,0.020675993561966078,0.0935836368730737,,,,-0.015410479125805548,,0.851502311248074,1.555347531008659,14648000000.0,864000000.0,684000000.0,119000000.0,3.0,3.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2017-06-30,16977000000.0,7145000000.0,4441000000.0,11242000000.0,5630000000.0,3998000000.0,619000000.0,1569000000.0,7292000000.0,,835000000.0,51000000.0,269000000.0,3.0,446000000.0,135000000.0,223000000.0,311000000.0,4617000000.0,,28.4874,1.963,3.0,,0.1483126110124334,0.04918419037521352,0.11450905101481075,,,,0.042649478880965444,,0.8200710479573712,1.6088718757036704,14204000000.0,982000000.0,1188000000.0,108000000.0,4.0,4.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2017-09-30,17615000000.0,7638000000.0,4618000000.0,11605000000.0,5902000000.0,4089000000.0,616000000.0,2287000000.0,11068000000.0,,1444000000.0,78000000.0,392000000.0,5.0,1032000000.0,207000000.0,340000000.0,825000000.0,4705000000.0,,15.8423,1.9503,5.0,,0.24466282616062351,0.0819755889866591,0.13046620889049512,,,,0.07453921214311529,,0.7971873941036937,1.653962754439151,14018000000.0,1893000000.0,1520000000.0,90000000.0,8.0,8.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2017-12-31,16538000000.0,6477000000.0,3894000000.0,10865000000.0,5558000000.0,4134000000.0,12000000.0,1436000000.0,-7179000000.0,,-1022000000.0,-49000000.0,-154000000.0,-3.0,81000000.0,-46000000.0,-217000000.0,35000000.0,4146000000.0,1.6633,18.8383,2.0361,-3.0,,-0.18387909319899245,-0.061797073406699723,0.14235966011979384,,,,-0.004875330826020337,,0.7459517812162648,1.6633281972265024,14750000000.0,1591000000.0,1116000000.0,105000000.0,6.0,6.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2018-03-31,17544000000.0,7110000000.0,4030000000.0,12077000000.0,5346000000.0,5199000000.0,19000000.0,1346000000.0,3781000000.0,,334000000.0,26000000.0,87000000.0,1.0,-228000000.0,75000000.0,123000000.0,-303000000.0,5218000000.0,,17.0032,1.7983,1.0,,0.06247661803217359,0.019037847697218422,0.08833641893678922,,,,-0.08013752975403332,,0.9760568649457538,1.7642679900744418,14962000000.0,1591000000.0,868000000.0,106000000.0,6.0,6.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2018-06-30,16794000000.0,6879000000.0,4047000000.0,11811000000.0,4884000000.0,5048000000.0,22000000.0,1020000000.0,7912000000.0,,705000000.0,57000000.0,191000000.0,2.0,131000000.0,118000000.0,248000000.0,13000000.0,5070000000.0,,16.9512,1.6168,2.0,,0.14434889434889434,0.041979278313683456,0.0891051567239636,,,,0.0016430738119312437,,1.038083538083538,1.6997776130467013,15582000000.0,1461000000.0,570000000.0,112000000.0,5.0,5.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2018-09-30,16718000000.0,6741000000.0,3933000000.0,11640000000.0,4980000000.0,5023000000.0,15000000.0,1103000000.0,11729000000.0,,1083000000.0,88000000.0,270000000.0,4.0,667000000.0,226000000.0,370000000.0,441000000.0,5038000000.0,,21.3177,1.7084,4.0,,0.21746987951807228,0.06478047613350879,0.09233523744564755,,,,0.03759911330889249,,1.0116465863453816,1.7139588100686498,16243000000.0,1100000000.0,186000000.0,122000000.0,4.0,4.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2018-12-31,16015000000.0,5961000000.0,4373000000.0,11283000000.0,4630000000.0,4365000000.0,651000000.0,902000000.0,-8048000000.0,,-781000000.0,-53000000.0,-195000000.0,-2.0,897000000.0,-8000000.0,-244000000.0,889000000.0,5016000000.0,1.3631,18.2874,1.5951,-2.0,,-0.16868250539956803,-0.04876678114267874,0.09704274353876739,,,,-0.11046222664015905,,1.0833693304535637,1.3631374342556597,15374000000.0,1341000000.0,1040000000.0,118000000.0,5.0,5.0,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2019-03-31,17371000000.0,6409000000.0,4588000000.0,12361000000.0,4904000000.0,4626000000.0,653000000.0,784000000.0,3624000000.0,419000000.0,312000000.0,31000000.0,102000000.0,1.31,-66000000.0,47000000.0,118000000.0,-113000000.0,5279000000.0,,20.4418,1.7719,1.31,537000000.0,0.0636215334420881,0.01796096943181164,0.08609271523178808,0.11561810154525386,0.024120660871567556,0.04114700972208583,-0.03118101545253863,0.14817880794701987,1.076468189233279,1.3969049694856146,15217000000.0,1319000000.0,1230000000.0,123000000.0,5.3100000000000005,5.3100000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2019-06-30,17955000000.0,6707000000.0,4706000000.0,12768000000.0,5079000000.0,4845000000.0,654000000.0,963000000.0,7648000000.0,,584000000.0,66000000.0,188000000.0,2.0,482000000.0,133000000.0,244000000.0,349000000.0,5499000000.0,,22.9766,1.8552,2.0,,0.11498326442213035,0.03252575884154831,0.07635983263598327,,,,0.04563284518828452,,1.082693443591258,1.4252018699532512,14953000000.0,1198000000.0,1566000000.0,132000000.0,5.3100000000000005,5.3100000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2019-09-30,18064000000.0,6817000000.0,4578000000.0,12709000000.0,5247000000.0,4885000000.0,639000000.0,1432000000.0,11474000000.0,,951000000.0,99000000.0,297000000.0,3.0,1271000000.0,224000000.0,377000000.0,1047000000.0,5524000000.0,,23.1789,1.8535,3.0,,0.1812464265294454,0.052646147032772365,0.08288303991633258,,,,0.09124978211608854,,1.052792071659996,1.4890782000873743,14698000000.0,1066000000.0,2172000000.0,143000000.0,4.3100000000000005,4.3100000000000005,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2019-12-31,17708000000.0,6170000000.0,4375000000.0,12305000000.0,5284000000.0,4539000000.0,513000000.0,1216000000.0,-7600000000.0,,-604000000.0,-64000000.0,-195000000.0,-1.0900000000000007,393000000.0,9000000.0,-228000000.0,384000000.0,5052000000.0,1.4103,25.3946,2.0841,-1.0900000000000007,,-0.11430734292202877,-0.034108877343573527,0.07947368421052632,,,,-0.05052631578947368,,0.9560938682816048,1.4102857142857144,15146000000.0,1243000000.0,1667000000.0,132000000.0,5.219999999999999,5.219999999999999,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2020-03-31,18064000000.0,7066000000.0,5195000000.0,13227000000.0,4723000000.0,4751000000.0,1456000000.0,1886000000.0,3377000000.0,319000000.0,243000000.0,32000000.0,71000000.0,1.02,-159000000.0,37000000.0,129000000.0,-196000000.0,6207000000.0,,16.8,1.3238,1.02,448000000.0,0.05145034935422401,0.013452170062001771,0.07195735860230974,0.09446254071661238,0.01765943312666076,0.02918572735590119,-0.05803968018951732,0.13266212614746817,1.3142070717764134,1.3601539942252165,14899000000.0,1174000000.0,1584000000.0,133000000.0,4.93,4.93,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2020-06-30,18170000000.0,7077000000.0,5234000000.0,13232000000.0,4832000000.0,4613000000.0,1688000000.0,2252000000.0,6392000000.0,,345000000.0,73000000.0,100000000.0,1.0,322000000.0,92000000.0,252000000.0,230000000.0,6301000000.0,,24.9281,1.8019,1.0,,0.07139900662251655,0.0189873417721519,0.053973717146433044,,,,0.03598247809762203,,1.3040149006622517,1.3521207489491784,13643000000.0,935000000.0,1465000000.0,140000000.0,3.9299999999999993,3.9299999999999993,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2020-09-30,18300000000.0,7002000000.0,4613000000.0,12876000000.0,5310000000.0,4828000000.0,675000000.0,2008000000.0,10077000000.0,,787000000.0,107000000.0,224000000.0,3.0,1164000000.0,170000000.0,384000000.0,994000000.0,5503000000.0,,26.7246,2.0973,3.0,,0.14821092278719397,0.04300546448087432,0.07809864046839338,,,,0.09864046839337104,,1.036346516007533,1.5178842401907653,12246000000.0,771000000.0,1412000000.0,148000000.0,3.9299999999999993,3.9299999999999993,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2020-12-31,19556000000.0,6798000000.0,4831000000.0,13741000000.0,5689000000.0,5171000000.0,578000000.0,1826000000.0,-6012000000.0,,-316000000.0,-74000000.0,-104000000.0,-0.5699999999999994,803000000.0,5000000.0,-256000000.0,798000000.0,5749000000.0,1.4072,32.1675,2.4624,-0.5699999999999994,,-0.055545790121286694,-0.01615872366537124,0.05256154357950765,,,,-0.13273453093812376,,1.0105466690103708,1.4071620782446699,13834000000.0,1059000000.0,1826000000.0,138000000.0,4.45,4.45,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2021-03-31,20139000000.0,7339000000.0,5120000000.0,14170000000.0,5839000000.0,5336000000.0,881000000.0,1808000000.0,3881000000.0,499000000.0,378000000.0,30000000.0,114000000.0,1.58,-23000000.0,80000000.0,129000000.0,-103000000.0,6217000000.0,,29.8369,2.4847,1.58,628000000.0,0.064737112519267,0.018769551616266946,0.09739757794382892,0.1285751095078588,0.024777794329410595,0.041390179163901794,-0.026539551661942797,0.1618139654728163,1.064737112519267,1.4333984375,14338000000.0,1194000000.0,1919000000.0,136000000.0,5.010000000000001,5.010000000000001,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2021-06-30,22353000000.0,7446000000.0,5488000000.0,15942000000.0,6242000000.0,6387000000.0,770000000.0,1195000000.0,8240000000.0,,809000000.0,61000000.0,274000000.0,3.38,581000000.0,142000000.0,266000000.0,439000000.0,7157000000.0,,26.4583,2.5696,3.38,,0.12960589554629925,0.03619201002102626,0.09817961165048544,,,,0.05327669902912621,,1.1465876321691766,1.3567784256559767,16186000000.0,1658000000.0,2128000000.0,124000000.0,7.390000000000001,7.390000000000001,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
2021-09-30,21883000000.0,7300000000.0,5463000000.0,15473000000.0,6253000000.0,6092000000.0,704000000.0,1216000000.0,12612000000.0,,1153000000.0,91000000.0,370000000.0,4.81,1106000000.0,220000000.0,412000000.0,886000000.0,6796000000.0,,23.8251,2.0741,4.81,,0.18439149208379976,0.05268930219805328,0.0914208690136378,,,,0.07025055502695846,,1.0868383176075485,1.3362621270364268,18721000000.0,2024000000.0,2020000000.0,108000000.0,9.2,9.2,1.1571153,133.43,90.24,2.43315,21987.41,13.9514,2.8954,1.385
