report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,9023896000.0,3226208000.0,2494120000.0,4511301000.0,4512595000.0,1584578000.0,233903000.0,1986323000.0,9057527000.0,719187000.0,457409000.0,70844000.0,257135000.0,3.09,148048000.0,670740000.0,53895000.0,102191000.0,616845000.0,1818481000.0,3.09,821378000.0,0.10136274139380999,0.05068863825558273,0.05050042909063368,0.07940213702923546,0.07969805946345127,0.11359633022885841,0.06810302635586954,0.09068457648539165,0.4029789954560513,1.2935255721456866,,,,,,,,,,
2011-12-31,8813532000.0,2969508000.0,2352155000.0,4302541000.0,4510991000.0,1584700000.0,233903000.0,1579003000.0,12186683000.0,868130000.0,543105000.0,99062000.0,314996000.0,3.7,146741000.0,401159000.0,62085000.0,136865000.0,339074000.0,1818603000.0,3.7,1004995000.0,0.12039593960617523,0.061621719873485456,0.04456544902333145,0.07123595485334279,0.09849967073359465,0.1371541365844318,0.02782332157158761,0.08246665643145062,0.4031493301582734,1.2624627203564391,,,,,,,,,,
2012-03-31,9017819000.0,3118818000.0,2360217000.0,4315121000.0,4702698000.0,1584823000.0,0.0,1744983000.0,3691967000.0,276476000.0,170719000.0,25557000.0,,1.2,,420515000.0,23517000.0,36303000.0,396998000.0,1584823000.0,1.2,312779000.0,0.03630235239430642,0.018931295915342723,0.04624066249779589,0.07488582644427753,0.030658854430322898,0.04397217917840752,0.1075302135690812,0.08471879624059478,0.33700292895695194,1.3214115481754432,,,,,,,,,,
2012-06-30,8873443000.0,3103358000.0,2402278000.0,4367160000.0,4506283000.0,1584945000.0,0.0,1515971000.0,7209763000.0,421679000.0,262462000.0,50174000.0,163909000.0,1.85,,481539000.0,41129000.0,80023000.0,440410000.0,1584945000.0,1.85,501702000.0,0.05824356792505042,0.02957837222823204,0.03640369315884586,0.058487220731111414,0.04752146376553047,0.06922725598188083,0.06108522568633671,0.06958647600482845,0.35171892222481366,1.2918396621873072,32145940000.0,1433695000.0,2285472000.0,1793327000.0,2640854000.0,245637000.0,9.84,9.84,0.6001638106461016,9.30426605112422
2012-09-30,8706663000.0,2924610000.0,2108114000.0,4080340000.0,4626323000.0,1585067000.0,0.0,1262078000.0,10667547000.0,581158000.0,367722000.0,74845000.0,225728000.0,2.64,,221250000.0,61075000.0,116341000.0,160175000.0,1585067000.0,2.64,697499000.0,0.07948472253234372,0.04223455071133453,0.03447109255764235,0.054479066274561526,0.06674864985586326,0.09356327649688717,0.015015167029496098,0.06538513493308255,0.3426191815833006,1.3873111226432726,33755960000.0,1344008000.0,2147443000.0,1336657000.0,2516975000.0,249638000.0,9.39,9.39,0.6297507921214951,8.602228026181912
2012-12-31,8750988000.0,2882119000.0,2045070000.0,4028073000.0,4722915000.0,1585190000.0,0.0,1399162000.0,-7455914000.0,-519622000.0,-313840000.0,-51108000.0,-92165000.0,-2.1699999999999995,,-652660000.0,-36657000.0,-79808000.0,-689317000.0,1585190000.0,-2.1699999999999995,-599430000.0,-0.06645048661684574,-0.03586337908359605,0.042092760190098756,0.06969259570322298,-0.059378666728831075,-0.08237370811043887,0.09245238075439174,0.08039658182752644,0.3356380540407778,1.409300904125531,14113363000.0,487063000.0,759691000.0,308266000.0,912550000.0,99468000.0,3.520000000000001,3.520000000000001,1.7370993370226289,7.637541721960831
