report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,19716700000.0,4820000000.0,4206400000.0,12565700000.0,7017400000.0,2923700000.0,1007600000.0,599100000.0,2953400000.0,133500000.0,1400000.0,71200000.0,54000000.0,,336600000.0,,34300000.0,112100000.0,,3931300000.0,,23.3489,0.8646,,245600000.0,0.0001995040898338416,7.100579711615027e-05,0.0004740299316042527,0.04520213990654839,0.006770909939290044,0.012193228419812397,,0.08315839371571748,0.5602217345455582,1.1458729554963865,,,,,,,,,,,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2010-06-30,20357300000.0,5781700000.0,4877500000.0,13177700000.0,7051400000.0,2909900000.0,975200000.0,821600000.0,6639000000.0,521000000.0,197900000.0,142100000.0,115700000.0,0.59,337800000.0,,72300000.0,222400000.0,,3885100000.0,,20.0441,0.83,0.59,743400000.0,0.02806534872507587,0.00972132846693815,0.029808706130441332,0.07847567404729627,0.02559278489780079,0.04763864124719974,,0.11197469498418436,0.5509686019797487,1.1853818554587392,,,,,,,,,,,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2010-09-30,20235300000.0,5514900000.0,4338100000.0,12541800000.0,7573800000.0,2922800000.0,738400000.0,810700000.0,10367400000.0,933900000.0,430100000.0,212300000.0,189400000.0,1.27,338200000.0,,117300000.0,329400000.0,,3661200000.0,,20.2421,0.8483,1.27,1263300000.0,0.05678787398663815,0.021254935681704744,0.041485811293091805,0.0900804444701661,0.04615202146743562,0.0831241655540721,,0.12185311649979744,0.48340331141566983,1.2712708328530924,,,,,,,,,,,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2010-12-31,19990900000.0,5370700000.0,4224900000.0,11915100000.0,7964300000.0,2922300000.0,761600000.0,1014300000.0,-5880700000.0,-340900000.0,12800000.0,-142400000.0,-134300000.0,0.030000000000000027,,,-44400000.0,-226800000.0,,3683900000.0,1.4669,23.7585,1.0898,0.030000000000000027,-567700000.0,0.0016071720050726366,0.0006402913325563131,-0.002176611627867431,0.05796928937031306,-0.01705275900534743,-0.029266324410638554,,0.0965361266515891,0.4625516366786786,1.271201685246988,14079100000.0,642200000.0,1247500000.0,,1684600000.0,283200000.0,,,2.1868099252047966,4.4050141242937855,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2011-03-31,20124500000.0,6355900000.0,4346600000.0,11905400000.0,8108500000.0,2888300000.0,791100000.0,918100000.0,3138000000.0,231900000.0,-77600000.0,68300000.0,41500000.0,-0.22,348500000.0,,40800000.0,98300000.0,,3679400000.0,,28.2704,1.0974,-0.22,330200000.0,-0.009570204106801504,-0.0038559964222713607,-0.02472912683237731,0.07390057361376673,0.011523267658823822,0.019672715241900594,,0.10522625876354366,0.4537707344145033,1.4622693599595087,14263700000.0,563200000.0,1345900000.0,,1769200000.0,280300000.0,1.67,1.67,2.07969703820936,4.80164109882269,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2011-06-30,20540500000.0,6812200000.0,4607300000.0,12165500000.0,8278200000.0,2881300000.0,753300000.0,1259800000.0,7030200000.0,707400000.0,14700000.0,140000000.0,,0.04,349900000.0,,78800000.0,198900000.0,,3634600000.0,,32.7682,1.0211,0.04,906300000.0,0.0017757483510908167,0.0007156593072223169,0.002090978919518648,0.1006230263719382,0.03443927849857598,0.05938150560741388,,0.12891525134420073,0.43905679978739337,1.478566622533805,14654900000.0,380000000.0,1532300000.0,,1932100000.0,278200000.0,1.12,1.12,1.8811655711402102,5.5079079798705965,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2011-09-30,19502400000.0,5936100000.0,4333300000.0,11817000000.0,7589300000.0,2881000000.0,760000000.0,1403800000.0,11328200000.0,518800000.0,100900000.0,209700000.0,,0.29,347100000.0,763000000.0,129100000.0,302100000.0,633900000.0,3641000000.0,,29.7033,0.6211,0.29,820900000.0,0.01329503379758344,0.005173722208548692,0.008906975512437987,0.04579721403223813,0.02660185413077365,0.04619645067362403,0.05595769848696174,0.07246517540297664,0.479754391050558,1.36987976830591,15615700000.0,50800000.0,1117200000.0,,1489700000.0,275600000.0,0.14,0.14,2.4441162650198027,4.053701015965167,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2011-12-31,18754200000.0,5182600000.0,4124500000.0,11738500000.0,6924300000.0,2879300000.0,763300000.0,1160700000.0,-6714400000.0,-597800000.0,305200000.0,-138000000.0,,0.9,,467200000.0,-5800000.0,-196600000.0,461400000.0,3642600000.0,1.2794,29.1984,0.7853,0.9,-794400000.0,0.04407665756827405,0.01627368802721524,-0.045454545454545456,0.0890325271059216,-0.03187552654871975,-0.05657288324863489,-0.06871797926843798,0.1183128797807697,0.5260603959967073,1.2565401866892956,14782000000.0,343200000.0,860300000.0,,1263000000.0,280000000.0,1.01,1.01,2.884085510688836,3.0725,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2012-03-31,18910500000.0,5367800000.0,4100400000.0,11611400000.0,7207300000.0,2879300000.0,765600000.0,1089500000.0,3150700000.0,212000000.0,95600000.0,69400000.0,,0.31,312400000.0,82200000.0,52900000.0,98000000.0,29300000.0,3644900000.0,,23.9963,0.9805,0.31,310000000.0,0.013264329221761269,0.005055392506808387,0.03034246357952201,0.06728663471609483,0.0112107030485709,0.019535209450618308,0.009299520741422542,0.09839083378296887,0.5057233638116909,1.3090917959223491,14794700000.0,516400000.0,840400000.0,,1242800000.0,281100000.0,1.54,1.54,2.932813002896685,2.9896833866951265,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2012-06-30,18738700000.0,5371100000.0,3909200000.0,11352000000.0,7295600000.0,2871500000.0,422000000.0,903400000.0,6972000000.0,689900000.0,461400000.0,131500000.0,,1.47,313500000.0,305600000.0,113800000.0,193100000.0,191800000.0,3293500000.0,,16.0386,1.0244,1.47,883000000.0,0.06324359888151762,0.024622839364523686,0.0661790017211704,0.09895295467584624,0.03681685495792131,0.06515190148360106,0.02751004016064257,0.12664945496270796,0.451436482263282,1.3739639824004912,14736500000.0,963100000.0,822900000.0,1316400000.0,1219500000.0,272600000.0,2.9699999999999998,2.9699999999999998,2.7006970069700698,3.0187087307410123,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2012-09-30,18660300000.0,5229600000.0,4326100000.0,11130300000.0,7445800000.0,2271600000.0,1024600000.0,929600000.0,10564700000.0,1137700000.0,783000000.0,192100000.0,,2.5,312900000.0,735500000.0,,,,3296200000.0,,13.3757,1.1381,2.5,1137700000.0,0.10515995594831985,0.04196074018102603,0.0741147405984079,0.1076888127443278,0.06096900907273731,0.1059113759076522,,0.1076888127443278,0.44269252464476616,1.2088486165368346,13973000000.0,1645200000.0,1441800000.0,,1536300000.0,255000000.0,5.18,5.18,2.145544490008462,5.654117647058824,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2012-12-31,18492900000.0,4942700000.0,4161300000.0,11263600000.0,7147800000.0,2269300000.0,963700000.0,882100000.0,-6652500000.0,-534400000.0,-321400000.0,-139500000.0,,-1.0000000000000004,,57600000.0,,,,3233000000.0,1.3856,14.1724,1.2042,-1.0000000000000004,-534400000.0,-0.04496488430006436,-0.017379642998123605,0.048312664411875234,0.08033070274332958,-0.028897576907894382,-0.05147965474722565,,0.08033070274332958,0.452307003553541,1.1877778578809506,14034900000.0,1018600000.0,1505200000.0,,1796300000.0,253500000.0,3.279999999999999,3.279999999999999,1.7998107220397483,5.93767258382643,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2013-03-31,18593300000.0,5117400000.0,4170900000.0,11245800000.0,7261000000.0,2271100000.0,965100000.0,832900000.0,3112400000.0,193500000.0,88000000.0,61000000.0,,0.0,302500000.0,-8000000.0,,,,3236200000.0,,15.9443,1.4046,0.0,193500000.0,0.012119542762704862,0.004732887653079335,0.02827400077110911,0.06217067215010924,0.010406974555350583,0.01843348702511146,,0.06217067215010924,0.4456961850984713,1.2269294396892756,13996600000.0,1011000000.0,1486700000.0,,1679800000.0,245100000.0,2.9699999999999993,2.9699999999999993,1.9265388736754376,6.065687474500204,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2013-06-30,20273700000.0,6828500000.0,5146900000.0,13097500000.0,7094100000.0,3155100000.0,1626700000.0,2200500000.0,7045100000.0,676500000.0,405200000.0,123400000.0,123400000.0,1.0,301900000.0,428800000.0,,,,4781800000.0,,17.4633,1.5204,1.0,676500000.0,0.05711788669457719,0.01998648495341255,0.057515152375409856,0.09602418702360506,0.0333683540744906,0.05696410377318772,,0.09602418702360506,0.6740530863675449,1.3267209388175407,14069700000.0,954800000.0,1473300000.0,,1473300000.0,237000000.0,2.499999999999999,2.499999999999999,3.245639041607276,6.216455696202532,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2013-09-30,19002000000.0,5629700000.0,3848600000.0,11815400000.0,7094700000.0,3154100000.0,373200000.0,1083900000.0,10794500000.0,1053000000.0,571100000.0,226800000.0,219200000.0,1.0,299800000.0,951100000.0,,,,3527300000.0,,23.428,1.7704,1.0,1053000000.0,0.08049670881080243,0.030054731080938847,0.052906572791699476,0.09754967807679837,0.05541521945058415,0.09913387309357936,,0.09754967807679837,0.49717394674898163,1.4627916645013772,14299500000.0,742900000.0,1388600000.0,,1388600000.0,271700000.0,0.9999999999999993,0.9999999999999993,2.540184358346536,5.110783952889216,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2013-12-31,17658100000.0,5716700000.0,3408600000.0,10526800000.0,7068900000.0,3153500000.0,367700000.0,1937200000.0,-8601500000.0,-818000000.0,-445500000.0,-132400000.0,-153600000.0,0.06999999999999984,,-201500000.0,,,,3521200000.0,1.677,28.6782,1.4369,0.06999999999999984,-818000000.0,-0.06302253533081525,-0.02522921492119764,0.051793291867697495,0.095099691914201,-0.04632434973185111,-0.07724195238949585,,0.095099691914201,0.49812559238353915,1.6771401748518453,12350500000.0,618800000.0,1105000000.0,,1105000000.0,278800000.0,2.0699999999999994,2.0699999999999994,3.186606334841629,3.9634146341463414,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2014-03-31,16774000000.0,4886400000.0,3402600000.0,10424300000.0,6285200000.0,3152300000.0,373900000.0,897900000.0,2722900000.0,155000000.0,79000000.0,52000000.0,24500000.0,0.0,282300000.0,-126000000.0,,,,3526200000.0,,26.0984,1.2799,0.0,155000000.0,0.012569210208107936,0.004709669726958388,0.029013184472437475,0.05692460244592163,0.009240491236437344,0.015797949324255458,,0.05692460244592163,0.5610322662763317,1.4360782930700053,11961000000.0,609800000.0,1066500000.0,,1066500000.0,269800000.0,2.0699999999999994,2.0699999999999994,3.3063291139240505,3.9529280948851,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2014-06-30,17159400000.0,5326500000.0,4254100000.0,10719300000.0,6382300000.0,2646500000.0,915700000.0,929800000.0,6265900000.0,618300000.0,384900000.0,105000000.0,128300000.0,1.0,278200000.0,120100000.0,,,,3562200000.0,,28.1898,1.3413,1.0,618300000.0,0.06030741268821585,0.022430854225672228,0.061427727860323335,0.09867696579900732,0.03603272841707752,0.06217507164764443,,0.09867696579900732,0.558137348604735,1.2520862227028045,11181800000.0,589500000.0,1008300000.0,,1008300000.0,251400000.0,2.0699999999999994,2.0699999999999994,3.53287711990479,4.0107398568019095,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2014-09-30,16865600000.0,5170100000.0,4130000000.0,10531900000.0,6274100000.0,2646600000.0,881000000.0,936700000.0,9650900000.0,1058400000.0,676200000.0,157300000.0,222500000.0,2.0,275900000.0,497600000.0,,,,3527600000.0,,20.827,1.1825,2.0,1058400000.0,0.10777641414704899,0.040093444644720616,0.07006600420686154,0.10966852832378328,0.06275495683521487,0.10798126855545466,,0.10966852832378328,0.5622479718206596,1.2518401937046004,10038200000.0,694600000.0,1013700000.0,,1013700000.0,181900000.0,3.0699999999999994,3.0699999999999994,3.4799250271283415,5.57284222100055,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2014-12-31,17298500000.0,5707900000.0,3666100000.0,11253100000.0,5987400000.0,3741700000.0,482700000.0,1705200000.0,-5748300000.0,-427000000.0,-208400000.0,-89000000.0,-81600000.0,0.0,,481500000.0,,,,4224400000.0,1.557,18.0619,1.3054,0.0,-427000000.0,-0.03480642682967565,-0.012047287337052346,0.03625419689299445,0.07428283144581876,-0.02468422117524641,-0.04181437160931471,,0.07428283144581876,0.7055483181347496,1.5569406180955239,12891400000.0,931700000.0,1404700000.0,,1404700000.0,225300000.0,2.9999999999999996,2.9999999999999996,3.007332526518118,6.23479804704838,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2015-03-31,17409000000.0,5104800000.0,3977500000.0,11622500000.0,5724200000.0,3741700000.0,802300000.0,733900000.0,2887800000.0,171100000.0,51300000.0,55100000.0,26900000.0,0.0,268500000.0,-125200000.0,,,,4544000000.0,,19.8306,1.373,0.0,171100000.0,0.008961951014988994,0.002946751680165432,0.017764388115520464,0.059249255488607246,0.0098282497558734,0.016663095771410764,,0.059249255488607246,0.79382271758499,1.283419233186675,13056300000.0,904000000.0,1420800000.0,,1420800000.0,228400000.0,2.9999999999999996,2.9999999999999996,3.1981981981981984,6.220665499124343,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
2015-06-30,17886800000.0,5528600000.0,4457700000.0,11999300000.0,5827600000.0,3734600000.0,659700000.0,779600000.0,6488000000.0,623300000.0,130200000.0,110900000.0,358300000.0,0.0,269000000.0,170000000.0,,,,4394300000.0,,26.3625,1.361,0.0,623300000.0,0.022341958953943305,0.007279110852695843,0.020067817509247843,0.09606966707768187,0.03484692622492564,0.06097692209863137,,0.09606966707768187,0.7540496945569359,1.240235996141508,13278400000.0,649300000.0,1425800000.0,,1425800000.0,234300000.0,1.9999999999999996,1.9999999999999996,3.0819890587740217,6.085360648740931,1.2236377,479.37,298.15,1.32779,94442.33,32.3588,10.0593,4.4294
