report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-05-02,34229000000.0,11952000000.0,10814000000.0,22747000000.0,11482000000.0,,0.0,658000000.0,,,,,,,,,,194000000.0,398000000.0,,0.0,,20.0607,0.8848,,,,,,,,,,,,0.0,1.1052339559829851,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2014-08-01,33137000000.0,11075000000.0,10013000000.0,21897000000.0,11240000000.0,,0.0,1039000000.0,,,,,,,,,,384000000.0,798000000.0,,0.0,,19.1093,0.8635,,,,,,,,,,,,0.0,1.1060621192449815,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2014-10-31,34032000000.0,12130000000.0,10804000000.0,23302000000.0,10730000000.0,,0.0,1562000000.0,,,,2248000000.0,,,,,,587000000.0,1199000000.0,,0.0,,21.8139,1.0067,,,0.20950605778191986,0.06605547719793135,,,,,,,,0.0,1.1227323213624583,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2015-01-30,31827000000.0,10080000000.0,9348000000.0,21859000000.0,9968000000.0,,0.0,466000000.0,56223000000.0,19558000000.0,,450000000.0,,1578000000.0,2.0,,,-285000000.0,-809000000.0,,0.0,1.0538,24.1103,1.157,2.0,,0.04514446227929374,0.014138938637006316,0.00800384184408516,0.3478647528591502,,,,,,0.0,1.0783055198973042,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2015-05-01,34422000000.0,12791000000.0,12970000000.0,24945000000.0,9477000000.0,,,1434000000.0,,,,673000000.0,,,,,,232000000.0,391000000.0,,0.0,,24.3731,1.1756,,,0.07101403397699695,0.01955144965429086,,,,,,,,0.0,0.9861989205859676,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2015-07-31,32745000000.0,11366000000.0,12141000000.0,24058000000.0,8687000000.0,,,901000000.0,,,,1799000000.0,,,,,,570000000.0,791000000.0,,0.0,,22.8268,1.1212,,,0.20709105560032232,0.054939685448160025,,,,,,,,0.0,0.9361667078494358,,5170000000.0,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2015-10-30,33655000000.0,12395000000.0,12162000000.0,25277000000.0,8378000000.0,,,1227000000.0,,,,2535000000.0,,,,,,844000000.0,1192000000.0,,0.0,,22.8844,1.1701,,,0.3025781809501074,0.07532313177833903,,,,,,,,0.0,1.0191580332182206,,5457000000.0,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2016-01-29,31266000000.0,10561000000.0,10492000000.0,23612000000.0,7654000000.0,,43000000.0,405000000.0,59074000000.0,20570000000.0,,-2461000000.0,,1873000000.0,2.0,,,-449000000.0,-787000000.0,,43000000.0,1.0066,25.7566,1.1101,2.0,,-0.32153122550300495,-0.07871169960979978,-0.041659613366286354,0.3482073331753394,,,,,,0.0056179775280898875,1.006576439191765,,2546000000.0,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2016-04-29,37177000000.0,16473000000.0,14121000000.0,29965000000.0,7212000000.0,,0.0,4561000000.0,,,,884000000.0,,,,,,208000000.0,383000000.0,,0.0,,24.7455,1.1337,,,0.12257348863006101,0.02377814239987089,,,,,,,,0.0,1.16656044189505,,2757000000.0,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2016-07-29,36471000000.0,13351000000.0,13183000000.0,29449000000.0,6913000000.0,,0.0,1988000000.0,,,,2051000000.0,,,,,,490000000.0,778000000.0,,0.0,,26.0574,1.1935,,,0.296687400549689,0.05623646184639851,,,,,,,,0.0,1.0127436850489266,,3009000000.0,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2016-10-28,35370000000.0,12728000000.0,12633000000.0,28662000000.0,6599000000.0,,0.0,960000000.0,,,,,,,,,,820000000.0,1190000000.0,,0.0,,24.0182,0.9385,,,,,,,,,,,,0.0,1.0075199873347582,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2017-02-03,34408000000.0,12000000000.0,11974000000.0,27974000000.0,6434000000.0,,510000000.0,558000000.0,65017000000.0,22464000000.0,5846000000.0,,,2108000000.0,3.0,,,-351000000.0,-761000000.0,,510000000.0,1.0022,20.6114,0.9805,3.0,5085000000.0,,,,0.3455096359413692,0.0899149453219927,0.1699023482910951,0.8418778801843319,,0.07821031422551025,0.07926639726453218,1.002171371304493,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2017-05-05,37613000000.0,15276000000.0,14686000000.0,32082000000.0,5531000000.0,,0.0,1963000000.0,,,,602000000.0,,,,,,202000000.0,389000000.0,,0.0,,26.2293,1.1064,,,0.1088410775628277,0.016005104618084173,,,,,,,,0.0,1.0401743156747922,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2017-08-04,36668000000.0,14033000000.0,13625000000.0,31132000000.0,5536000000.0,,0.0,1696000000.0,,,,2021000000.0,,,,,5074000000.0,476000000.0,768000000.0,4598000000.0,0.0,,21.6004,0.9747,,,0.3650650289017341,0.05511617759354205,,,,,,,,0.0,1.0299449541284404,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2017-11-03,36783000000.0,14009000000.0,13738000000.0,31041000000.0,5742000000.0,,171000000.0,743000000.0,,,,,,,,,5372000000.0,787000000.0,1148000000.0,4585000000.0,171000000.0,,18.2488,0.9417,,,,,,,,,,,,0.029780564263322883,1.0197263065948463,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2018-02-02,35291000000.0,12772000000.0,12096000000.0,29418000000.0,5873000000.0,,1137000000.0,588000000.0,68619000000.0,23409000000.0,6586000000.0,,,2042000000.0,4.0,,-5381000000.0,-342000000.0,-765000000.0,-5723000000.0,1137000000.0,1.0559,24.433,1.2274,4.0,5821000000.0,,,,0.34114458094696803,0.0959792477302205,0.18661981808393074,0.9395149786019972,-0.08340255614334223,0.08483073201299932,0.1935978205346501,1.0558862433862435,,,,,,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2018-05-04,38237000000.0,16033000000.0,15774000000.0,32492000000.0,5745000000.0,,0.0,1565000000.0,,,,988000000.0,,,,,3429000000.0,224000000.0,387000000.0,3205000000.0,0.0,,18.1462,1.0063,,,0.17197563098346388,0.025838847189894605,,,,,,,,0.0,1.016419424369215,,,,,6665000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2018-08-03,37105000000.0,15483000000.0,14581000000.0,31324000000.0,5781000000.0,,0.0,2251000000.0,,,,2509000000.0,,,,,5787000000.0,543000000.0,751000000.0,5244000000.0,0.0,,20.2545,1.13,,,0.4340079571008476,0.06761891928311549,,,,,,,,0.0,1.06186132638365,,,,,7311000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2018-11-02,36713000000.0,15138000000.0,15069000000.0,31319000000.0,5394000000.0,,0.0,1668000000.0,,,,3138000000.0,,,,,6798000000.0,846000000.0,1206000000.0,5952000000.0,0.0,,21.2022,1.0998,,,0.5817575083426029,0.08547381036690001,,,,,,,,0.0,1.0045789368903046,,,,,8678000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2019-02-01,34508000000.0,14228000000.0,14497000000.0,30864000000.0,3644000000.0,14391000000.0,722000000.0,511000000.0,71309000000.0,22908000000.0,4018000000.0,,,1080000000.0,2.84,,-9821000000.0,-439000000.0,-737000000.0,-10260000000.0,15113000000.0,0.9814,33.7117,1.0935,2.84,3281000000.0,,,,0.3212497721185264,0.05634632374595072,0.11643676828561493,0.21421336034547103,-0.14388085655387117,0.04601102245158395,4.147365532381998,0.9814444367800235,,,,,4141000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2019-05-03,43219000000.0,19335000000.0,17781000000.0,39983000000.0,3236000000.0,16542000000.0,0.0,2973000000.0,,,,1046000000.0,,,,,2137000000.0,205000000.0,337000000.0,1932000000.0,16542000000.0,,37.7182,1.2474,,,0.323238566131026,0.024202318424766885,,,,,,,,5.1118665018541405,1.0873966593554918,,,,,2868000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2019-08-02,40695000000.0,16796000000.0,15835000000.0,38055000000.0,2640000000.0,,0.0,1796000000.0,,,,2722000000.0,,,,,3583000000.0,526000000.0,684000000.0,3057000000.0,0.0,,30.7435,1.0821,,,1.031060606060606,0.06688782405700947,,,,,,,,0.0,1.0606883485948848,,,,,681000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2019-11-01,39764000000.0,15662000000.0,15063000000.0,37306000000.0,2458000000.0,,637000000.0,794000000.0,,,,3771000000.0,,,,,4111000000.0,927000000.0,1029000000.0,3184000000.0,637000000.0,,29.5808,1.2147,,,1.5341741253051262,0.09483452368976963,,,,,,,,0.2591537835638731,1.0397663148111267,,,,,-2087000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2020-01-31,39471000000.0,15318000000.0,15182000000.0,37499000000.0,1972000000.0,,1941000000.0,716000000.0,72148000000.0,22943000000.0,6314000000.0,,,1342000000.0,5.49,,-5535000000.0,-174000000.0,-640000000.0,-5709000000.0,1941000000.0,1.009,20.8117,1.2349,5.49,5674000000.0,,,,0.3179991129345235,0.08751455341797416,0.15996554432368068,1.6135957066189623,-0.07912901258524145,0.0786438986527693,0.9842799188640974,1.0089579765511791,,,,,2464000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2020-05-01,45832000000.0,21926000000.0,18325000000.0,44116000000.0,1716000000.0,,1000000000.0,5955000000.0,19675000000.0,6513000000.0,1991000000.0,1337000000.0,,449000000.0,1.76,756000000.0,4450000000.0,328000000.0,373000000.0,4122000000.0,1000000000.0,,17.2489,1.0645,1.76,2364000000.0,0.7791375291375291,0.029171757723861057,0.06795425667090216,0.3310292249047014,0.10119440914866581,0.04344126374585443,0.7330633284241531,0.20950444726810674,0.12015247776365946,0.5827505827505828,1.1965075034106412,,,,,4654000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2020-07-31,51763000000.0,27717000000.0,21370000000.0,47407000000.0,4356000000.0,,1000000000.0,11641000000.0,46977000000.0,15816000000.0,5948000000.0,4165000000.0,,1360000000.0,5.5,755000000.0,11752000000.0,710000000.0,747000000.0,11042000000.0,1000000000.0,,19.6413,1.3985,5.5,6695000000.0,0.9561524334251607,0.08046287889032706,0.08866040828490537,0.336675394341912,0.1266151520957064,0.11490833220640226,1.1105302464525766,0.23505119526576834,0.14251655065244695,0.2295684113865932,1.2970051474029012,,,,,12639000000.0,,,,,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2020-10-30,50880000000.0,26916000000.0,19564000000.0,46807000000.0,4073000000.0,,0.0,8249000000.0,69286000000.0,23116000000.0,8123000000.0,4857000000.0,,1562000000.0,6.41,754000000.0,11485000000.0,1172000000.0,1152000000.0,10313000000.0,0.0,,22.2623,1.4005,6.41,9275000000.0,1.1924871102381538,0.09545990566037736,0.07010074185261092,0.333631613890252,0.11723869179920908,0.1596501572327044,1.994353056714952,0.14884680887913865,0.13386542735906243,0.0,1.3757922715191166,208086000000.0,,22376000000.0,68388000000.0,19768000000.0,24008000000.0,19.16,19.16,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2021-01-29,46735000000.0,22326000000.0,18730000000.0,45298000000.0,1437000000.0,,0.0,4690000000.0,-46341000000.0,-15873000000.0,-6415000000.0,,,-1467000000.0,-5.92,,-16638000000.0,-419000000.0,-678000000.0,-17057000000.0,0.0,1.192,20.952,1.3645,-5.92,-7093000000.0,,,,0.34252605683951576,0.13843033167173777,-0.13726329303519846,-4.464161447459986,0.3680757860210181,0.15306100429425346,0.0,1.191991457554725,89597000000.0,,9647000000.0,29572000000.0,8420000000.0,11241000000.0,7.75,7.75,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2021-04-30,51200000000.0,26816000000.0,22892000000.0,50755000000.0,445000000.0,21906000000.0,,6692000000.0,24422000000.0,8130000000.0,3245000000.0,2321000000.0,,713000000.0,3.21,720000000.0,4492000000.0,461000000.0,443000000.0,4031000000.0,21906000000.0,,20.6403,1.4918,3.21,3688000000.0,5.215730337078652,0.04533203125,0.09503726148554582,0.3328965686675948,0.132872000655147,0.06337890625,0.14518366068632277,0.1650560969617558,0.15101138317910082,49.22696629213483,1.1714135942687403,94344000000.0,,10901000000.0,31189000000.0,8329000000.0,12565000000.0,9.2,9.2,1.7434142459212096,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2021-07-30,49404000000.0,25083000000.0,21664000000.0,49579000000.0,-175000000.0,,1000000000.0,4835000000.0,51993000000.0,17442000000.0,7455000000.0,5340000000.0,,1688000000.0,7.46,713000000.0,6913000000.0,846000000.0,907000000.0,6067000000.0,1000000000.0,,19.4337,1.4397,7.46,8362000000.0,-30.514285714285716,0.10808841389361186,0.10270613351797357,0.33546823610870696,0.14338468640009233,0.15089871265484575,9.036363636363637,0.11668878502875388,0.16082934241147848,-5.714285714285714,1.1578194239290989,99360000000.0,,12408000000.0,32815000000.0,3354000000.0,14232000000.0,11.16,11.16,0.07026419336706015,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2021-10-29,49400000000.0,24849000000.0,20834000000.0,50976000000.0,-1576000000.0,,1000000000.0,6121000000.0,74911000000.0,25029000000.0,10244000000.0,7235000000.0,,2359000000.0,10.21,706000000.0,9179000000.0,1256000000.0,1388000000.0,7923000000.0,1000000000.0,,20.0419,1.7287,10.21,11632000000.0,-4.590736040609137,0.1464574898785425,0.09658127644805169,0.33411648489540924,0.13674894207793248,0.2073684210526316,-17.78472222222222,0.10576550840330526,0.15527759608068242,-0.6345177664974619,1.192713833157339,104985000000.0,,14529000000.0,34728000000.0,964000000.0,16589000000.0,14.96,14.96,0.06028090903610826,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2022-01-28,44640000000.0,20060000000.0,19668000000.0,49456000000.0,-4816000000.0,,,1133000000.0,-55076000000.0,-18545000000.0,-8851000000.0,,,-1994000000.0,-8.840000000000003,,-10471000000.0,-710000000.0,-856000000.0,-11181000000.0,0.0,1.0199,18.65,1.6358,-8.840000000000003,-9707000000.0,,,,0.3367165371486673,0.16070520734984386,-0.19827508960573476,1.8378322259136213,0.2030103856489215,0.17624736727431187,-0.0,1.0199308521456172,96250000000.0,,12093000000.0,32056000000.0,6840000000.0,13975000000.0,12.04,12.04,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2022-04-29,49725000000.0,25611000000.0,21831000000.0,56602000000.0,-6877000000.0,,,3414000000.0,23659000000.0,8050000000.0,3302000000.0,2333000000.0,,726000000.0,3.51,662000000.0,2977000000.0,343000000.0,503000000.0,2634000000.0,0.0,,15.2496,1.3501,3.51,3805000000.0,-0.3392467645775774,0.04691804927099045,0.09860940868168562,0.3402510672471364,0.13956633839130986,0.06640522875816994,-0.48015122873345933,0.11133183989179593,0.16082674669259056,-0.0,1.1731482753882094,95487000000.0,,12150000000.0,31976000000.0,5443000000.0,14092000000.0,12.339999999999998,12.339999999999998,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2022-07-29,46725000000.0,22667000000.0,20366000000.0,55167000000.0,-8442000000.0,,0.0,1482000000.0,51135000000.0,17183000000.0,7531000000.0,5325000000.0,,1699000000.0,8.16,651000000.0,6012000000.0,687000000.0,1007000000.0,5325000000.0,0.0,,14.3398,1.2669,8.16,8538000000.0,-0.6307746979388771,0.11396468699839486,0.10413611029627456,0.33603207196636353,0.1472768162706561,0.16117710005350455,-0.8920871831319592,0.10413611029627456,0.1669697858609563,-0.0,1.1129824216831974,94629000000.0,,12226000000.0,31717000000.0,4701000000.0,14268000000.0,13.039999999999997,13.039999999999997,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2022-10-28,46973000000.0,24991000000.0,20876000000.0,59841000000.0,-12868000000.0,,0.0,3192000000.0,74614000000.0,25000000000.0,8455000000.0,5479000000.0,,2174000000.0,8.53,640000000.0,8138000000.0,1090000000.0,1509000000.0,7048000000.0,0.0,,18.1609,1.2655,8.53,9964000000.0,-0.42578489275722725,0.11664147488983033,0.07343125954914627,0.33505776395850645,0.11331653577076688,0.17999701956443062,-0.657056263599627,0.09445948481518214,0.13354062240330233,-0.0,1.19711630580571,94332000000.0,,10437000000.0,31688000000.0,3826000000.0,12600000000.0,11.359999999999996,11.359999999999996,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2023-02-03,43708000000.0,21442000000.0,19511000000.0,57962000000.0,-14254000000.0,,499000000.0,1348000000.0,-52349000000.0,-17976000000.0,-9129000000.0,,,-2000000000.0,-10.03,,-8538000000.0,-291000000.0,-1038000000.0,-8829000000.0,499000000.0,1.099,20.1644,1.3373,-10.03,-10167000000.0,,,,0.3433876482836348,0.17438728533496342,-0.20886336597419236,0.6636859323882225,0.1686565168389081,0.19421574433131483,-0.035007717132033114,1.098969811900979,97059000000.0,,10159000000.0,32257000000.0,6178000000.0,12140000000.0,10.17,10.17,0.04110378912685338,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2023-08-04,44521000000.0,22236000000.0,17612000000.0,59253000000.0,-14732000000.0,,0.0,3494000000.0,47304000000.0,15926000000.0,7173000000.0,4933000000.0,,1551000000.0,8.32,591000000.0,5968000000.0,765000000.0,941000000.0,5203000000.0,0.0,,21.4815,1.3929,8.32,8114000000.0,-0.33484930762964976,0.11080164416792075,0.10428293590394047,0.3366734314222899,0.15163622526636225,0.16111497944790099,-0.4868992669019821,0.1099906984610181,0.1715288347708439,-0.0,1.2625482625482625,120704000000.0,,14030000000.0,40133000000.0,8747000000.0,16449000000.0,14.98,14.98,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2023-11-03,42519000000.0,19968000000.0,16496000000.0,57666000000.0,-15147000000.0,,0.0,1210000000.0,67775000000.0,22817000000.0,9869000000.0,6706000000.0,,2130000000.0,11.4,587000000.0,7032000000.0,1344000000.0,1427000000.0,5688000000.0,0.0,,14.6794,1.247,11.4,11296000000.0,-0.44272793292401136,0.15771772619299607,0.09894503873109553,0.3366580597565474,0.14561416451493914,0.23210799877701732,-0.6515481613520829,0.08392475101438583,0.1666691257838436,-0.0,1.2104752667313288,137344000000.0,,16368000000.0,45767000000.0,9110000000.0,19207000000.0,18.22,18.22,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
2024-02-02,41795000000.0,19071000000.0,15568000000.0,56845000000.0,-15050000000.0,,0.0,921000000.0,86377000000.0,28844000000.0,11557000000.0,7726000000.0,,2449000000.0,13.2,,8140000000.0,1964000000.0,1923000000.0,6176000000.0,0.0,1.225,16.3069,1.4586,13.2,13480000000.0,-0.5133554817275747,0.1848546476851298,0.08944510691503525,0.3339314863910532,0.1337971913819651,0.2765163297045101,-0.7679069767441861,0.07150051518344004,0.15606006228509905,-0.0,1.225012846865365,149107000000.0,,19470000000.0,49611000000.0,8238000000.0,22723000000.0,22.89,22.89,0.0,0.9847905,293.06,206.385,2.50775,129630.266,19.4816,85.0765,1.5023
