report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,48738000000.0,3709000000.0,5920000000.0,48738000000.0,13433000000.0,15627000000.0,1604000000.0,150000000.0,12258000000.0,2210000000.0,918000000.0,750000000.0,658000000.0,2.19,419000000.0,1276000000.0,,17231000000.0,,18.1364,1.8482,2.19,2210000000.0,0.06833916474354203,0.01883540563831097,0.07488986784140969,0.18029042258117148,0.04534449505519307,0.07207148447691103,0.18029042258117148,1.282736544331125,0.6265202702702702,,1579000000.0,3018000000.0,3018000000.0,1034000000.0,3.67,3.67,5.709410205434062,2.918762088974855,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2012-12-31,50406000000.0,3768000000.0,7605000000.0,50406000000.0,13084000000.0,15179000000.0,1969000000.0,172000000.0,-4902000000.0,-2083000000.0,-947000000.0,-515000000.0,-676000000.0,-2.26,-839000000.0,1395000000.0,,17148000000.0,0.4955,22.6814,1.7821,-2.26,-2083000000.0,-0.0723784775298074,-0.01878744593897552,0.19318645450836394,0.4249286005711954,-0.04132444550251954,-0.06890050277851284,0.4249286005711954,1.3106083766432284,0.49546351084812623,,770000000.0,2176000000.0,2176000000.0,1001000000.0,1.8400000000000003,1.8400000000000003,7.880514705882353,2.173826173826174,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2013-03-31,50424000000.0,3499000000.0,7132000000.0,,12996000000.0,,2150000000.0,67000000.0,3729000000.0,654000000.0,,256000000.0,116000000.0,0.0,419000000.0,,,2150000000.0,,26.6391,1.8223,0.0,654000000.0,,,,0.1753821399839099,0.012970014278914803,0.043179717417139836,0.1753821399839099,0.1654355186211142,0.4906057206954571,19032000000.0,,2084000000.0,2084000000.0,1011000000.0,1.1100000000000003,1.1100000000000003,1.0316698656429943,2.0613254203758653,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2013-06-30,50157000000.0,3560000000.0,7533000000.0,50157000000.0,12799000000.0,15449000000.0,3254000000.0,71000000.0,7248000000.0,708000000.0,32000000.0,514000000.0,58000000.0,0.08,419000000.0,493000000.0,,18703000000.0,,49.1437,1.5914,0.08,708000000.0,0.0025001953277599812,0.0006379966903921686,0.004415011037527594,0.09768211920529801,0.01411567677492673,0.022474763507078915,0.09768211920529801,1.4612860379717165,0.47258728262312494,18333000000.0,,1489000000.0,1489000000.0,1005000000.0,0.010000000000000384,0.010000000000000384,12.560779046339825,1.481592039800995,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2013-09-30,50383000000.0,3559000000.0,7955000000.0,50383000000.0,12544000000.0,15291000000.0,3404000000.0,222000000.0,11270000000.0,1206000000.0,250000000.0,771000000.0,129000000.0,0.6,419000000.0,1671000000.0,,18695000000.0,,149.451,1.622,0.6,1206000000.0,0.01992984693877551,0.004961991147807793,0.022182786157941437,0.1070097604259095,0.02393664529702479,0.03860558916738692,0.1070097604259095,1.4903539540816326,0.4473915776241358,17345000000.0,,485000000.0,485000000.0,1026000000.0,-1.5799999999999996,-1.5799999999999996,38.54639175257732,0.4727095516569201,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2013-12-31,50424000000.0,3887000000.0,7637000000.0,,12692000000.0,,3404000000.0,218000000.0,-7330000000.0,-961000000.0,110000000.0,-525000000.0,-108000000.0,-0.6799999999999999,-838000000.0,,,3404000000.0,0.5255,35.1867,1.459,-0.6799999999999999,-961000000.0,0.00866687677277025,0.002181500872600349,-0.015006821282401092,0.1311050477489768,-0.01905838489608123,-0.05970427435387674,0.1311050477489768,0.2682004412228175,0.5089694906376849,14917000000.0,,1607000000.0,1607000000.0,1016000000.0,1.1102230246251565e-16,1.1102230246251565e-16,2.1182327317983822,1.5816929133858268,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2014-03-31,51228000000.0,4577000000.0,7737000000.0,,12602000000.0,,3085000000.0,109000000.0,4189000000.0,398000000.0,,265000000.0,48000000.0,0.0,420000000.0,,,3085000000.0,,35.3619,1.4581,0.0,398000000.0,,,,0.09501074242062545,0.007769188724916062,0.025371326576145853,0.09501074242062545,0.24480241231550548,0.5915729610960321,15377000000.0,,1351000000.0,1351000000.0,1025000000.0,1.1102230246251565e-16,1.1102230246251565e-16,2.283493708364175,1.318048780487805,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2014-06-30,51388000000.0,4183000000.0,6173000000.0,,12683000000.0,,2323000000.0,76000000.0,7678000000.0,683000000.0,,527000000.0,74000000.0,0.0,420000000.0,,,2323000000.0,,23.0684,1.4821,0.0,683000000.0,,,,0.08895545715029955,0.01329104070989336,0.04551512728242037,0.08895545715029955,0.1831585587006229,0.6776283816620768,15807000000.0,,1326000000.0,1326000000.0,1038000000.0,-0.07999999999999989,-0.07999999999999989,1.7518853695324283,1.277456647398844,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2014-09-30,51224000000.0,3785000000.0,5979000000.0,,12702000000.0,,1621000000.0,109000000.0,11566000000.0,1399000000.0,,802000000.0,226000000.0,1.0,420000000.0,,,1621000000.0,,18.8902,1.4304,1.0,1399000000.0,,,,0.12095798028704824,0.027311416523504606,0.09767506807233121,0.12095798028704824,0.12761769800031492,0.6330490048503095,16103000000.0,,1519000000.0,1519000000.0,1069000000.0,0.3200000000000002,0.3200000000000002,1.0671494404213298,1.420954162768943,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2014-12-31,52166000000.0,3876000000.0,5561000000.0,52166000000.0,12420000000.0,19176000000.0,1799000000.0,85000000.0,-8384000000.0,-1418000000.0,299000000.0,-521000000.0,-390000000.0,-0.29000000000000004,-839000000.0,2713000000.0,,20975000000.0,0.6038,54.8719,1.6621,-0.29000000000000004,-1418000000.0,0.024074074074074074,0.0057317026415673045,-0.035663167938931296,0.16913167938931298,-0.02718245600582755,-0.042461446324300045,0.16913167938931298,1.6888083735909822,0.696996942995864,15049000000.0,,1062000000.0,1062000000.0,1073000000.0,0.71,0.71,19.750470809792844,0.9897483690587139,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2015-03-31,52521000000.0,4011000000.0,6262000000.0,52521000000.0,12348000000.0,19130000000.0,2559000000.0,90000000.0,3897000000.0,594000000.0,222000000.0,279000000.0,144000000.0,0.53,423000000.0,193000000.0,,21689000000.0,,47.2722,1.4887,0.53,594000000.0,0.017978620019436346,0.004226880676300908,0.05696689761354888,0.15242494226327943,0.01130976180956189,0.01745159679172665,0.15242494226327943,1.756478781988986,0.6405301820504631,14757000000.0,,1258000000.0,1258000000.0,1087000000.0,1.2400000000000002,1.2400000000000002,17.240858505564386,1.157313707451702,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2015-06-30,53005000000.0,4113000000.0,6789000000.0,,12530000000.0,,2908000000.0,94000000.0,7362000000.0,1148000000.0,409000000.0,561000000.0,259000000.0,0.0,423000000.0,,,2908000000.0,,31.5388,1.3493,0.0,1148000000.0,0.03264166001596169,0.007716253183661918,0.05555555555555555,0.15593588698723174,0.021658334119422695,0.07436196398497215,0.15593588698723174,0.2320830007980846,0.6058329650905877,14441000000.0,,1723000000.0,1723000000.0,1121000000.0,1.2400000000000002,1.2400000000000002,1.6877539175856064,1.537020517395183,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2015-09-30,52663000000.0,3833000000.0,5876000000.0,52663000000.0,12627000000.0,19093000000.0,1933000000.0,86000000.0,11485000000.0,2056000000.0,804000000.0,846000000.0,485000000.0,1.9,423000000.0,2317000000.0,,21026000000.0,,26.5972,1.2604,1.9,2056000000.0,0.06367308149204086,0.015266885669255454,0.07000435350457118,0.17901610796691336,0.039040692706454244,0.0610941075089888,0.17901610796691336,1.6651619545418548,0.6523144996596324,14360000000.0,1734000000.0,2380000000.0,2380000000.0,1165000000.0,2.14,2.14,8.834453781512606,2.0429184549356223,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2015-12-31,52187000000.0,3040000000.0,5602000000.0,52187000000.0,12421000000.0,19192000000.0,1708000000.0,131000000.0,-7718000000.0,-1506000000.0,-857000000.0,-554000000.0,-573000000.0,-1.0599999999999996,-845000000.0,937000000.0,1836000000.0,20900000000.0,0.5427,23.2234,1.262,-1.0599999999999996,330000000.0,-0.06899605506802994,-0.016421714220016478,0.11103912930811091,0.19512827157294635,-0.028857761511487535,-0.04519672278743135,-0.04275719098211972,1.6826342484502053,0.5426633345233846,15026000000.0,578000000.0,2292000000.0,4128000000.0,1132000000.0,1.3700000000000006,1.3700000000000006,5.062984496124031,2.0247349823321557,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2016-03-31,52695000000.0,3230000000.0,6389000000.0,52695000000.0,12463000000.0,18878000000.0,2125000000.0,146000000.0,3869000000.0,776000000.0,328000000.0,288000000.0,213000000.0,0.77,426000000.0,638000000.0,455000000.0,21003000000.0,,22.3346,1.4369,0.77,1231000000.0,0.026317900986921286,0.006224499478128855,0.0847764280175756,0.2005686223830447,0.014726254862890217,0.023187712902647463,0.3181700697854743,1.6852282756960604,0.5055564251056504,14998000000.0,684000000.0,2474000000.0,4765000000.0,1141000000.0,1.6100000000000005,1.6100000000000005,4.407764952780693,2.168273444347064,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2016-06-30,51401000000.0,3076000000.0,6759000000.0,51401000000.0,11407000000.0,18348000000.0,2925000000.0,199000000.0,7270000000.0,-199000000.0,-761000000.0,577000000.0,83000000.0,-1.79,424000000.0,1460000000.0,922000000.0,21273000000.0,,,1.4019,-1.79,723000000.0,-0.06671342158323837,-0.014805159432695862,-0.1046767537826685,-0.027372764786795047,-0.00387152000933834,-0.006089351285189719,0.09944979367262724,1.8649075129306567,0.45509690782660156,14906000000.0,-486000000.0,1127000000.0,4340000000.0,1157000000.0,-0.1799999999999995,-0.1799999999999995,4.901612903225806,0.9740708729472775,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2016-09-30,51961000000.0,3480000000.0,7043000000.0,51961000000.0,11503000000.0,18532000000.0,2975000000.0,551000000.0,11187000000.0,662000000.0,-381000000.0,863000000.0,334000000.0,-0.9,425000000.0,2580000000.0,1440000000.0,21507000000.0,,,1.3159,-0.9,2102000000.0,-0.033121794314526644,-0.007332422393718366,-0.03405738803968893,0.059175829087333515,0.012740324474124824,0.020054528930627084,0.18789666577277198,1.8696861688255237,0.49410762459179325,14608000000.0,-1671000000.0,-267000000.0,4386000000.0,1174000000.0,-2.979999999999999,-2.979999999999999,4.903556771545827,-0.227427597955707,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2016-12-31,43148000000.0,2950000000.0,7126000000.0,43148000000.0,6241000000.0,18192000000.0,2675000000.0,199000000.0,-7764000000.0,-9501000000.0,,-571000000.0,-3685000000.0,-12.57,-849000000.0,-1307000000.0,-820000000.0,20867000000.0,0.414,,1.3449,-12.57,-10321000000.0,,,,1.223724884080371,-0.22019560582182257,-0.3504869411243913,1.3293405461102525,3.343534689953533,0.4139769856862195,14562000000.0,,-8262000000.0,-6265000000.0,1157000000.0,-14.49,-14.49,-3.3307262569832403,-7.140881590319792,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2017-03-31,43212000000.0,2760000000.0,7657000000.0,43212000000.0,6139000000.0,17762000000.0,2750000000.0,164000000.0,3552000000.0,574000000.0,205000000.0,287000000.0,126000000.0,0.46,444000000.0,785000000.0,392000000.0,20512000000.0,,,1.4371,0.46,966000000.0,0.033393060759081286,0.004744052577987596,0.057713963963963964,0.16159909909909909,0.01328334721836527,0.021537653371355672,0.2719594594594595,3.3412607916598795,0.36045448609115843,14245000000.0,,-8464000000.0,-6530000000.0,1156000000.0,-14.799999999999999,-14.799999999999999,-3.1411944869831547,-7.321799307958478,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2017-06-30,43327000000.0,2755000000.0,4647000000.0,,6320000000.0,,225000000.0,114000000.0,6861000000.0,1118000000.0,379000000.0,577000000.0,243000000.0,0.0,444000000.0,1482000000.0,792000000.0,225000000.0,,,1.3778,0.0,1910000000.0,0.05996835443037975,0.008747432317030951,0.05523976096778895,0.16295000728756742,0.025803771320423753,0.1708174178762414,0.2783850750619443,0.03560126582278481,0.5928556057671616,13836000000.0,,-7147000000.0,-5343000000.0,1156000000.0,-13.01,-13.01,-0.04211117349803481,-6.182525951557094,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2017-09-30,43649000000.0,2931000000.0,4255000000.0,,6406000000.0,,500000000.0,399000000.0,10575000000.0,2002000000.0,775000000.0,882000000.0,482000000.0,1.0,445000000.0,2762000000.0,1248000000.0,500000000.0,,,1.5103,1.0,3250000000.0,0.12098033093974399,0.0177552750349378,0.07328605200945626,0.1893144208037825,0.04586588467089739,0.28989284679988414,0.3073286052009456,0.07805182641273806,0.6888366627497062,13224000000.0,,-5807000000.0,-4195000000.0,1175000000.0,-11.11,-11.11,-0.11918951132300358,-4.942127659574468,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2017-12-31,42257000000.0,3108000000.0,4077000000.0,42257000000.0,3925000000.0,21115000000.0,300000000.0,589000000.0,-6971000000.0,-3522000000.0,-3083000000.0,-568000000.0,44000000.0,-5.34,-889000000.0,-1221000000.0,-732000000.0,21415000000.0,0.7561,,1.3721,-5.34,-4254000000.0,-0.7854777070063694,-0.07295832643112383,0.44226079472098695,0.5052359776215751,-0.08334713775232507,-0.13898973954222574,0.610242432936451,5.456050955414013,0.7623252391464312,14017000000.0,-1724000000.0,172000000.0,1872000000.0,1178000000.0,-3.88,-3.88,11.439636752136753,0.1460101867572156,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2018-03-31,38795000000.0,2310000000.0,5065000000.0,,7375000000.0,,1200000000.0,248000000.0,2976000000.0,597000000.0,1369000000.0,250000000.0,252000000.0,2.0,478000000.0,-880000000.0,280000000.0,1200000000.0,,,1.6489,2.0,877000000.0,0.1856271186440678,0.03528805258409589,0.46001344086021506,0.2006048387096774,0.015388581002706535,0.06962099125364432,0.29469086021505375,0.16271186440677965,0.456071076011846,13441000000.0,-560000000.0,195000000.0,1783000000.0,1141000000.0,-2.34,-2.34,0.6730229949523275,0.17090271691498685,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2018-06-30,38971000000.0,2363000000.0,5068000000.0,,7699000000.0,,1664000000.0,256000000.0,5680000000.0,1284000000.0,1668000000.0,619000000.0,367000000.0,2.0,478000000.0,-288000000.0,604000000.0,1664000000.0,,,1.8944,2.0,1888000000.0,0.21665151318353032,0.04280105719637679,0.2936619718309859,0.22605633802816902,0.032947576402966305,0.13713553348285806,0.3323943661971831,0.21613196519028446,0.46625887924230464,12260000000.0,729000000.0,361000000.0,1761000000.0,1183000000.0,-0.33999999999999986,-0.33999999999999986,0.9449176604202157,0.305156382079459,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2018-09-30,39443000000.0,2596000000.0,5800000000.0,,6873000000.0,,1700000000.0,436000000.0,8551000000.0,1990000000.0,1210000000.0,858000000.0,503000000.0,1.0,487000000.0,558000000.0,1003000000.0,1700000000.0,,,1.8433,1.0,2993000000.0,0.17605121489887968,0.030677179727708337,0.1415039176704479,0.23272131914395977,0.050452551783586444,0.23212411057972704,0.3500175418079757,0.24734468208933508,0.4475862068965517,10236000000.0,1164000000.0,349000000.0,1504000000.0,1159000000.0,-0.33999999999999986,-0.33999999999999986,1.1303191489361701,0.3011216566005177,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2018-12-31,40063000000.0,2392000000.0,4634000000.0,,6814000000.0,,1250000000.0,367000000.0,-5946000000.0,-1369000000.0,-2899000000.0,-611000000.0,-632000000.0,-4.0,-949000000.0,2020000000.0,-503000000.0,1250000000.0,0.5162,14.2469,1.8696,-4.0,-1872000000.0,-0.42544760786615793,-0.07236103137558346,0.48755465859401276,0.23023881601076354,-0.034171180390884355,-0.1697668650793651,0.3148335015136226,0.18344584678602877,0.5161847216227881,11261000000.0,1348000000.0,2502000000.0,3886000000.0,1116000000.0,1.0,1.0,0.32166752444673186,2.2419354838709675,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2019-03-31,40490000000.0,2314000000.0,4324000000.0,,6932000000.0,,1300000000.0,174000000.0,2883000000.0,629000000.0,320000000.0,253000000.0,93000000.0,0.0,533000000.0,-182000000.0,345000000.0,1300000000.0,,73.6732,2.1347,0.0,974000000.0,0.04616272360069244,0.0079031859718449,0.11099549080818592,0.21817551161984045,0.01553469992590763,0.07640913508260447,0.33784252514741586,0.18753606462781305,0.5351526364477336,11168000000.0,299000000.0,2534000000.0,3983000000.0,1119000000.0,-1.0,-1.0,0.3263871453678132,2.2645218945487042,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2019-06-30,40884000000.0,2386000000.0,3983000000.0,,7269000000.0,,1250000000.0,422000000.0,5399000000.0,1214000000.0,632000000.0,512000000.0,174000000.0,1.17,533000000.0,625000000.0,702000000.0,1250000000.0,,72.8897,2.2226,1.17,1916000000.0,0.08694455908653184,0.01545837002250269,0.11705871457677347,0.22485645489905537,0.029693767733098522,0.1425049888484564,0.35488053343211706,0.17196313110469116,0.5990459452673864,10887000000.0,-737000000.0,2464000000.0,4011000000.0,1012000000.0,-1.83,-1.83,0.31164298180004985,2.4347826086956523,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2019-09-30,41506000000.0,2616000000.0,4239000000.0,,7272000000.0,,1000000000.0,716000000.0,8362000000.0,1895000000.0,1023000000.0,773000000.0,281000000.0,1.89,541000000.0,1737000000.0,1069000000.0,1000000000.0,,22.4455,2.5523,1.89,2964000000.0,0.14067656765676567,0.024647038982315808,0.12233915331260464,0.22662042573546998,0.045656049727750204,0.22908607350096713,0.3544606553456111,0.13751375137513752,0.6171266808209483,10698000000.0,-924000000.0,2369000000.0,3982000000.0,927000000.0,-0.9400000000000002,-0.9400000000000002,0.25113008538422904,2.5555555555555554,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2019-12-31,42301000000.0,2444000000.0,4862000000.0,,6975000000.0,,1000000000.0,627000000.0,-5609000000.0,-1228000000.0,-1063000000.0,-505000000.0,-335000000.0,-1.3799999999999997,-1065000000.0,287000000.0,-899000000.0,1000000000.0,0.5027,28.7929,2.5669,-1.3799999999999997,-2127000000.0,-0.15240143369175627,-0.0251294295643129,0.18951684792298093,0.2189338563023712,-0.02903004657100305,-0.15398119122257053,0.3792119807452309,0.14336917562724014,0.5026737967914439,11035000000.0,912000000.0,2510000000.0,3727000000.0,1033000000.0,1.68,1.68,0.26831231553528306,2.4298160696999034,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2020-03-31,42090000000.0,2003000000.0,3697000000.0,,6814000000.0,,750000000.0,152000000.0,2709000000.0,532000000.0,74000000.0,263000000.0,-60000000.0,0.14,543000000.0,-560000000.0,295000000.0,750000000.0,,32.5947,2.1514,0.14,827000000.0,0.010859994129732903,0.0017581373247802328,0.027316352897748246,0.19638242894056848,0.012639581848420052,0.07033315705975675,0.3052787006275378,0.11006750807161726,0.5417906410603192,10861000000.0,666000000.0,2413000000.0,3580000000.0,1043000000.0,1.8199999999999998,1.8199999999999998,0.20949720670391062,2.3135186960690315,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2020-06-30,42403000000.0,1986000000.0,2544000000.0,,7143000000.0,,115000000.0,116000000.0,5231000000.0,1047000000.0,383000000.0,526000000.0,6000000.0,0.71,543000000.0,150000000.0,602000000.0,115000000.0,,31.7089,2.0607,0.71,1649000000.0,0.05361892762144757,0.009032379784449214,0.07321735805773275,0.2001529344293634,0.024691649175765867,0.1442546155965831,0.31523609252532975,0.016099678006439872,0.7806603773584906,10693000000.0,417000000.0,2246000000.0,3313000000.0,1057000000.0,1.3599999999999999,1.3599999999999999,0.03471174162390583,2.1248817407757805,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
2020-09-30,42938000000.0,2162000000.0,3077000000.0,,7188000000.0,,300000000.0,260000000.0,8253000000.0,1768000000.0,837000000.0,792000000.0,122000000.0,1.54,543000000.0,851000000.0,804000000.0,300000000.0,,21.457,1.5127,1.54,2572000000.0,0.1164440734557596,0.0194932227863431,0.10141766630316248,0.21422513025566461,0.04117564860962318,0.2361111111111111,0.3116442505755483,0.041736227045075125,0.7026324341891452,10584000000.0,231000000.0,2119000000.0,2921000000.0,1076000000.0,1.01,1.01,0.10270455323519342,1.9693308550185873,0.57298785,52.29,37.58,4.34777,29653.742,29.0723,2.0673,2.02
