report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,2351542000.0,1092938000.0,553059000.0,1069525000.0,1276830000.0,317853000.0,215766000.0,,-1166038000.0,-331709000.0,-188623000.0,-118469000.0,-62526000.0,-2.4400000000000004,-96663000.0,92396000.0,-15345000.0,-17745000.0,77051000.0,317853000.0,1.9765,16.6484,1.7532,-2.4400000000000004,-206368000.0,-0.09278369085939397,-0.05037928304066013,0.10159960481562351,0.2844752915428142,0.16176402484310118,-0.08021247334727596,-0.11828244234120512,-0.06607932160015369,0.17698222527910754,0.24893916966236695,1.9761689078380427,2391122000.0,251732000.0,392279000.0,694567000.0,170747000.0,436415000.0,5.1899999999999995,5.1899999999999995,0.7283273947962375,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2013-03-31,2506175000.0,1168986000.0,560981000.0,1174907000.0,1326381000.0,417527000.0,225338000.0,,615510000.0,182888000.0,103667000.0,69613000.0,29859000.0,1.44,48286000.0,32040000.0,6448000.0,11170000.0,25592000.0,417527000.0,,18.4394,1.9944,1.44,114837000.0,0.052483411629086964,0.027776591818209025,0.11309808126594206,0.2971324592614255,0.1684245584962064,0.041364629365467295,0.05944522302782027,0.041578528374843625,0.18657211093239753,0.31478662616548336,2.083824585859414,2423323000.0,262084000.0,401836000.0,708074000.0,205549000.0,446943000.0,5.41,5.41,0.9341840010918618,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2013-06-30,2516390000.0,1189985000.0,524272000.0,1110684000.0,1401260000.0,396915000.0,214505000.0,,1253512000.0,375769000.0,216221000.0,144251000.0,64910000.0,1.0,96606000.0,45096000.0,14608000.0,25019000.0,30488000.0,396915000.0,,18.9886,2.1068,1.0,241240000.0,0.10294377917017541,0.05732458005317141,0.11507747831692078,0.2997729578974912,0.17249216601037726,0.08592507520694329,0.12024469253548736,0.02432206472694318,0.19245128885882226,0.28325578408004226,2.2697855311746573,2483706000.0,282362000.0,423082000.0,741035000.0,221962000.0,473014000.0,3.8499999999999996,3.8499999999999996,0.8391189267125286,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2013-09-30,-4103384000.0,598217000.0,177692000.0,369217000.0,1512673000.0,368000.0,229212000.0,,-144418000.0,-77046000.0,-77046000.0,-469872000.0,19916000.0,2.0,96754000.0,-469872000.0,23595000.0,37135000.0,-493467000.0,368000.0,,21.3947,2.4256,2.0,-39911000.0,-0.3106236443699332,0.11450841549316369,3.2535556509576367,0.5334930548823554,0.5334930548823554,0.018776210074416627,-0.050921290302113426,3.4169355620490522,0.2763575177609439,0.00024327795895081093,3.3665950070909214,558566000.0,-374477000.0,54219000.0,149902000.0,-360336000.0,109798000.0,1.9999999999999996,1.9999999999999996,0.0033516093189311282,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2013-12-31,2821997000.0,1333047000.0,579400000.0,1234830000.0,1585259000.0,450288000.0,285760000.0,,,282416000.0,194468000.0,548243000.0,14167000.0,-1.4299999999999997,-144814000.0,628389000.0,-3413000.0,-22131000.0,624976000.0,450288000.0,2.3022,24.4867,2.787,-1.4299999999999997,172337000.0,0.34583812487423193,0.19427483445233995,,,,0.06891148360540426,0.09553599106284454,,,0.28404696014972947,2.300736969278564,,292235000.0,437310000.0,764027000.0,187589000.0,488503000.0,3.01,3.01,0.921771207136906,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2014-03-31,2916519000.0,1434178000.0,580905000.0,1236131000.0,1679027000.0,,295103000.0,,38129000.0,209569000.0,-4603000.0,80134000.0,37245000.0,0.0,96805000.0,26215000.0,6333000.0,13578000.0,19882000.0,0.0,,24.7017,2.8248,0.0,8975000.0,0.047726451093401116,0.027475905351550943,2.101654908337486,5.496315140706549,-0.12072176033989876,-0.0015782513331817829,-0.002741468719681101,0.5214403734690131,0.23538513991974613,0.0,2.468868403611606,,302756000.0,329040000.0,790708000.0,181879000.0,382641000.0,1.5700000000000003,1.5700000000000003,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2014-06-30,3163868000.0,1526851000.0,668416000.0,1398176000.0,1764316000.0,,225907000.0,,83828000.0,434227000.0,-9320000.0,168839000.0,76581000.0,1.0,96827000.0,,18357000.0,27862000.0,,0.0,,25.1522,2.908,1.0,18542000.0,0.0956965758968348,0.053364742144741815,2.0141122298038843,5.179975664455791,-0.11118003531039748,-0.0029457613275901524,-0.00528250041375808,,0.22119101016366846,0.0,2.2842825426081963,,327344000.0,103499000.0,849166000.0,,159943000.0,1.5700000000000003,1.5700000000000003,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2014-09-30,3228387000.0,1533808000.0,674748000.0,1438778000.0,1788657000.0,,212541000.0,,126008000.0,681685000.0,-16259000.0,1167000.0,530000.0,2.0,96834000.0,,30977000.0,44977000.0,,0.0,,23.4386,2.6867,2.0,28718000.0,0.0006524448231270724,0.000361480826183478,0.009261316741794172,5.409854929845724,-0.1290314900641229,-0.005036261142174095,-0.009090060307817541,,0.22790616468795633,0.0,2.2731567933509993,,798383000.0,164286000.0,1607897000.0,,228572000.0,1.5700000000000003,1.5700000000000003,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2014-12-31,-1237116000.0,1637864000.0,738802000.0,1495543000.0,-159486000.0,,425849000.0,,-80600000.0,-389499000.0,7014000.0,-248639000.0,-113689000.0,0.0,-193581000.0,,-53777000.0,-84691000.0,,0.0,2.2165,23.7804,2.7471,0.0,-77677000.0,1.5590020440665637,0.2009827696028505,3.0848511166253103,4.832493796526054,-0.08702233250620348,-0.0056696380937600035,-0.04397878183665024,,0.9637344913151364,-0.0,2.2169187414219236,167365000.0,1501000.0,-23168000.0,935982000.0,,-21442000.0,3.0,3.0,-0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2015-03-31,3167507000.0,1503933000.0,695769000.0,1350153000.0,1816247000.0,,249135000.0,,42167000.0,255355000.0,-4572000.0,315000.0,148000.0,0.0,97385000.0,,8458000.0,15569000.0,,0.0,,24.9567,2.8975,0.0,10997000.0,0.00017343456038743628,9.94472940391292e-05,0.007470296677496621,6.0558019304195225,-0.10842602034766524,-0.0014434064391965038,-0.0025172787621947895,,0.26079635734104867,0.0,2.161540683761421,171403000.0,-78318000.0,-23137000.0,981768000.0,,-19420000.0,3.0,3.0,-0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2015-06-30,3298123000.0,1579966000.0,699527000.0,1341791000.0,1955348000.0,,264844000.0,,79146000.0,523119000.0,-11458000.0,627000.0,296000.0,2.0,97112000.0,,20860000.0,31612000.0,,0.0,,23.9227,2.7727,2.0,20154000.0,0.0003206590335837917,0.00019010813120068595,0.007922068076718976,6.609544386324009,-0.14477042427918024,-0.0034740972365190745,-0.005859826486129324,,0.2546433174133879,0.0,2.2586204678304056,166721000.0,-246530000.0,-25275000.0,1070660000.0,,-17808000.0,4.0,4.0,-0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2015-09-30,3326082000.0,1650091000.0,654649000.0,1340641000.0,1984147000.0,,208241000.0,,2475149000.0,780188000.0,456358000.0,296849000.0,139121000.0,3.0,97162000.0,,33079000.0,48167000.0,,0.0,,21.8484,2.5826,3.0,504525000.0,0.14961038673041865,0.08924885195253755,0.1199317697641637,0.3152084985590766,0.18437597090114574,0.1372058776662752,0.23000211173869678,,0.20383621349664202,0.0,2.5205736203675557,2515862000.0,49152000.0,447342000.0,1169163000.0,,457999000.0,5.0,5.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2015-12-31,3300335000.0,1612448000.0,664776000.0,1598996000.0,1699607000.0,,226191000.0,,711536000.0,-510846000.0,167239000.0,100837000.0,47175000.0,-1.0,-194653000.0,,-12969000.0,-30614000.0,,0.0,2.3158,17.2097,2.0743,-1.0,136625000.0,0.05932959795999899,0.03055356501688465,0.14171735513030964,-0.7179482134424682,0.23503940770389692,0.05067334073662219,0.09839862980088926,,0.1920141777787772,0.0,2.425550862245328,3307998000.0,398628000.0,607567000.0,1047816000.0,,672301000.0,4.0,4.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2016-03-31,3380785000.0,1686565000.0,657668000.0,1702399000.0,1676561000.0,,262774000.0,,772031000.0,255180000.0,142181000.0,94163000.0,43301000.0,1.0,92149000.0,,8504000.0,16232000.0,,0.0,,17.9822,2.1873,1.0,158413000.0,0.05616437457390456,0.027852407059307232,0.12196790025271007,0.3305307688421838,0.1841648845706973,0.04205561726048832,0.08480514577161224,,0.20518994703580556,0.0,2.564462616396115,4037862000.0,492476000.0,754320000.0,1047641000.0,,819717000.0,5.0,5.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2016-06-30,3379196000.0,1700358000.0,664552000.0,1653357000.0,1722537000.0,,302935000.0,,1495632000.0,492569000.0,275465000.0,184648000.0,79902000.0,2.0,91628000.0,,19104000.0,33093000.0,,0.0,,16.4068,2.0167,2.0,308558000.0,0.10719537519368234,0.05464258362048251,0.12345817687773462,0.32933836665703864,0.1841796645164051,0.08151791136116401,0.15991819043654795,,0.20630609668688554,0.0,2.558653047466564,5454348000.0,676497000.0,1041243000.0,1017091000.0,,1108121000.0,5.0,5.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2016-09-30,3428157000.0,1695132000.0,624935000.0,1697666000.0,1727074000.0,,250382000.0,,2171206000.0,705050000.0,395561000.0,267076000.0,112701000.0,2.0,91316000.0,,31676000.0,49375000.0,,0.0,,19.9467,2.4495,2.0,444936000.0,0.15464073919241444,0.07790658362496233,0.12300813464959105,0.3247273635021274,0.18218492395470537,0.1153859056046733,0.22903535111987094,,0.20492574173063266,0.0,2.7124932993031274,5150405000.0,646724000.0,980446000.0,941953000.0,,1048532000.0,4.0,4.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2016-12-31,6581018000.0,2867631000.0,1446639000.0,3604193000.0,2205977000.0,,398484000.0,,-1507681000.0,-528560000.0,-354846000.0,-241000000.0,-136471000.0,-2.0,-183952000.0,449307000.0,-9068000.0,-28905000.0,440239000.0,0.0,1.982,24.5456,2.5532,-2.0,-383751000.0,-0.10924864583810258,-0.03662047421842639,0.1598481376365425,0.3505781395401282,0.23535880600737158,-0.053919621553990583,-0.16085661817870267,-0.29199744508287895,0.25453063346954696,0.0,1.9822713199353812,2931188000.0,304887000.0,458361000.0,924239000.0,,528156000.0,3.0,3.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2017-03-31,6030899000.0,2166233000.0,1471407000.0,3662131000.0,2351591000.0,,280179000.0,,916034000.0,269707000.0,114858000.0,73889000.0,27461000.0,0.0,95991000.0,,19327000.0,25229000.0,,0.0,,26.2822,2.4323,0.0,140087000.0,0.03142085507216178,0.01225173891985258,0.08066185316265553,0.2944290277435117,0.12538617562230223,0.019044921826745897,0.04884267714921515,,0.15292772975675575,0.0,1.4722187674790184,3075191000.0,284613000.0,431038000.0,938766000.0,,509830000.0,2.0,2.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2017-06-30,6438740000.0,2344809000.0,1482099000.0,3854369000.0,2566857000.0,,328522000.0,,1848287000.0,543670000.0,228559000.0,145914000.0,52030000.0,1.0,96071000.0,,38425000.0,51051000.0,,0.0,,32.9966,2.6738,1.0,279610000.0,0.05684539497135992,0.022661887263657175,0.07894553172748604,0.29414804086161944,0.12365990779570489,0.03549747310809258,0.08904235802773587,,0.15128061821567754,0.0,1.5820866217438916,3427846000.0,245879000.0,384132000.0,989867000.0,,480882000.0,1.0,1.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2017-09-30,6449650000.0,2277125000.0,1465440000.0,3713281000.0,2717702000.0,,228080000.0,,2806218000.0,796873000.0,330570000.0,213313000.0,64776000.0,2.0,95808000.0,26511000.0,60263000.0,76970000.0,-33752000.0,0.0,,29.2082,2.0566,2.0,407540000.0,0.07849020974337878,0.03307357763599575,0.07601440800393983,0.283966890669221,0.11779911610573376,0.051253944012465795,0.12163585264315219,-0.012027575904651741,0.1452274912355348,0.0,1.5538848400480403,4062858000.0,192116000.0,319141000.0,1081690000.0,,443486000.0,1.0,1.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2017-12-31,6579980000.0,2265113000.0,1573330000.0,3751448000.0,2808868000.0,,233401000.0,,-1688783000.0,-544937000.0,-252254000.0,-170855000.0,-54494000.0,-1.0,-191745000.0,162300000.0,-28549000.0,-50002000.0,133751000.0,0.0,1.4399,30.3632,2.051,-1.0,-302256000.0,-0.060826995074172226,-0.025965884394785393,0.10117048786019281,0.3226802969949366,0.14937028617649514,-0.0383365906887255,-0.08980628495180265,-0.07919963666143015,0.17897858990764356,0.0,1.4396935162998226,3881756000.0,262261000.0,421733000.0,1065313000.0,,524981000.0,2.0,2.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2018-03-31,6875781000.0,2465814000.0,1648048000.0,3887552000.0,2969118000.0,,249886000.0,,1056177000.0,310881000.0,131279000.0,88366000.0,26124000.0,0.0,96371000.0,24200000.0,17466000.0,27854000.0,6734000.0,0.0,,27.7148,1.9067,0.0,159133000.0,0.02976170027597421,0.012851776401837114,0.08366590069656885,0.29434555003564744,0.12429640107671347,0.019092958312662955,0.044214813961587246,0.006375825264136598,0.15066887462991524,0.0,1.4962027805015388,4021899000.0,276738000.0,438154000.0,1106487000.0,,544027000.0,2.0,2.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2018-06-30,6677606000.0,2446887000.0,1606468000.0,3802978000.0,2857280000.0,,245574000.0,,2167857000.0,634848000.0,254802000.0,172782000.0,36627000.0,1.0,96471000.0,67904000.0,39723000.0,53227000.0,28181000.0,0.0,,33.0177,2.272,1.0,308029000.0,0.060470797401724716,0.02587484197180846,0.0797017515454202,0.292845884207307,0.11753635041425703,0.038157687051317495,0.08917641953186248,0.012999473673770917,0.14208916916567838,0.0,1.5231470530380935,4341469000.0,303606000.0,464397000.0,1197665000.0,134914000.0,572446000.0,2.0,2.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2018-09-30,8553226000.0,4353548000.0,1530293000.0,5642874000.0,2895170000.0,,411381000.0,,3245671000.0,936860000.0,379981000.0,260521000.0,53225000.0,2.0,96436000.0,38038000.0,64232000.0,82974000.0,-26194000.0,0.0,,32.3927,2.3193,2.0,462955000.0,0.08998469865327424,0.030458799989617952,0.08026722363418844,0.28864909598046135,0.11707317223464732,0.04442546005448705,0.13124652438371495,-0.008070442136618283,0.14263768570505145,0.0,2.844911399320261,4780922000.0,350814000.0,513808000.0,1337652000.0,142472000.0,627861000.0,2.0,2.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2018-12-31,8649234000.0,4449667000.0,1646690000.0,5780159000.0,2865131000.0,,580908000.0,,-2106158000.0,-648704000.0,-292625000.0,-226725000.0,-40097000.0,0.0,-192814000.0,184529000.0,-28116000.0,-54758000.0,156413000.0,0.0,2.7019,23.0153,1.5554,0.0,-347383000.0,-0.07913250737924374,-0.026213303975820286,0.10764861895451339,0.30800348311950004,0.1389378194798301,-0.03383247580074721,-0.10213320089029088,-0.07426460882801765,0.16493681860525183,0.0,2.7021886329545937,4363547000.0,294944000.0,473437000.0,1233885000.0,165134000.0,582734000.0,3.0,3.0,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2019-03-31,19077905000.0,4381137000.0,3254435000.0,9297459000.0,9687846000.0,4641286000.0,512870000.0,,1593617000.0,389017000.0,67307000.0,-4472000.0,18523000.0,-0.04,121226000.0,31338000.0,29720000.0,55962000.0,1618000.0,4641286000.0,,60.1861,2.4806,-0.04,123269000.0,-0.00046160931955359325,-0.00023440728947963626,-0.0028061949640346457,0.24410946921374457,0.042235367720098366,0.003528007923301851,0.004697214039203491,0.001015300414089458,0.07735170997799345,0.4790833793187877,1.3462051016535896,4900987000.0,202106000.0,409465000.0,1312021000.0,160018000.0,546870000.0,2.96,2.96,8.487000566862326,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2019-06-30,18942593000.0,4229140000.0,3211315000.0,9107436000.0,9801760000.0,,461371000.0,,3829901000.0,1003693000.0,267944000.0,99763000.0,59923000.0,0.61,162155000.0,443924000.0,61867000.0,165064000.0,382057000.0,0.0,,62.4337,2.2982,0.61,433008000.0,0.010178070060887024,0.005266596817024997,0.026048453993980522,0.26206760958050873,0.06996107732288641,0.01414505395327873,0.02733631511075562,0.0997563644595513,0.11305984149459739,0.0,1.3169495985289514,6563031000.0,129087000.0,422607000.0,1680866000.0,513894000.0,671849000.0,2.57,2.57,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2019-09-30,18900900000.0,4410400000.0,3198900000.0,9171500000.0,9696400000.0,,587400000.0,,5831600000.0,1603100000.0,437000000.0,191000000.0,82600000.0,1.11,172200000.0,567700000.0,112600000.0,289300000.0,455100000.0,0.0,,61.1701,1.9822,1.11,726300000.0,0.01969803225939524,0.010105338899205858,0.03275258934083271,0.27489882708004665,0.07493655257562247,0.023120592141114973,0.04506827276102471,0.07804033198436107,0.12454557925783662,0.0,1.3787239363531214,9148960000.0,59566000.0,479626000.0,2347106000.0,995188000.0,935194000.0,1.6800000000000002,1.6800000000000002,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2019-12-31,18944200000.0,4192100000.0,3258000000.0,8950600000.0,9956500000.0,4333600000.0,604200000.0,,-3055118000.0,-717810000.0,-109151000.0,40409000.0,-40746000.0,0.15999999999999992,-278281000.0,-27462000.0,-18887000.0,-108926000.0,-46349000.0,4333600000.0,1.2867,45.675,1.8186,0.15999999999999992,-218077000.0,0.004058554713001557,0.0021330539162382153,-0.01322665769374538,0.23495328167357202,0.03572726159840635,-0.005761710708290665,-0.007638225064905074,0.01517093611441522,0.07138087628693883,0.43525335208155475,1.2867096378146101,8200000000.0,326700000.0,663100000.0,2278000000.0,792426000.0,1064500000.0,1.84,1.84,4.071019257867543,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2020-03-31,18773100000.0,4241100000.000001,2981600000.0,8975400000.0,9761800000.0,4655100000.0,615900000.0,,1929900000.0,578700000.0,217300000.0,111600000.0,38000000.0,0.58,191400000.0,-81900000.0,33299999.999999996,115800000.0,-115200000.0,4655100000.0,,20.6637,1.0714,0.58,333100000.0,0.011432317810239914,0.0059446761589721465,0.0578268304057205,0.29986009637805067,0.11259650759106689,0.01157507284359003,0.015072588420534234,-0.05969221203171149,0.17259961656044354,0.4768690200577762,1.4224242017708617,8536283000.0,442772000.0,813093000.0,2467683000.0,675608000.0,1274331000.0,2.46,2.46,3.6529755612945145,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
2020-06-30,18465400000.0,3969700000.0,3483200000.0,8584800000.0,9845600000.0,,587900000.0,,3667300000.0,1065400000.0,376700000.0,198400000.0,66500000.0,1.04,190800000.0,228600000.0,67600000.0,233700000.0,161000000.0,0.0,,25.7641,1.363,1.04,610400000.0,0.020151133501259445,0.010744419292298028,0.05409974640743871,0.2905134567665585,0.10271862132904316,0.020400316267180783,0.03826074591695783,0.04390150792135904,0.16644397785836992,0.0,1.1396704180064308,8373682000.0,541409000.0,921849000.0,2529390000.0,454551000.0,1451723000.0,2.89,2.89,0.0,1.0057665,266.27,151.81,0.98465,43295.973,37.0051,3.2751,3.8771
