report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,roi,roic,debt_equity,current_ratio,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-30,2580000000.0,1715900000.0,1037600000.0,2724800000.0,-144800000.0,1534100000.0,,761300000.0,1758300000.0,589600000.0,422900000.0,159900000.0,2.06,,459900000.0,57100000.0,1534100000.0,2.06,646700000.0,-2.9205801104972378,0.16391472868217055,0.22852713178294573,0.4243863816310372,-10.594613259668508,1.6537201233616037,,,,,,,
2011-12-31,2766800000.0,1889700000.0,1200100000.0,2934800000.0,-179100000.0,1531900000.0,,840300000.0,2314700000.0,721900000.0,508500000.0,202900000.0,2.47,,632800000.0,75300000.0,1531900000.0,2.47,797200000.0,-2.8391959798994977,0.18378632355067226,0.26091513661992194,0.5336339444115907,-8.553322166387494,1.574618781768186,,,,,,,
2012-03-31,2866700000.0,1761300000.0,1126100000.0,2895200000.0,-58800000.0,1529700000.0,,660700000.0,613100000.0,234300000.0,164200000.0,64500000.0,0.8,,19400000.0,18500000.0,1529700000.0,0.8,252800000.0,-2.792517006802721,0.057278403739491404,0.08173160777200265,0.15929023047114013,-26.01530612244898,1.5640706864399254,,,,,,,
2012-06-30,2959800000.0,1827700000.0,1142600000.0,2925700000.0,-17400000.0,1527500000.0,,787300000.0,1253100000.0,465000000.0,330000000.0,124100000.0,1.61,,267200000.0,37600000.0,1527500000.0,1.61,502600000.0,-18.96551724137931,0.11149401986620718,0.15710520981147374,0.3079266273756705,-87.78735632183908,1.5995974094171188,1425600000.0,2010800000.0,5939200000.0,2199300000.0,6.94,6.94,0.6945391715545856
2012-09-30,3145400000.0,1986300000.0,1293900000.0,3068700000.0,26500000.0,1525400000.0,155200000.0,958400000.0,1816900000.0,631300000.0,470300000.0,151200000.0,2.29,,440100000.0,56700000.0,1680600000.0,2.29,688000000.0,17.747169811320756,0.14951993387168563,0.2007057925859986,0.36980844707398514,63.4188679245283,1.5351263621609088,1473000000.0,2052500000.0,5997800000.0,2240600000.0,7.170000000000001,7.170000000000001,0.7500669463536552
2012-12-31,3258200000.0,2015000000.0,1369900000.0,3192900000.0,18700000.0,1523200000.0,161000000.0,1042100000.0,-1267100000.0,-525600000.0,-360000000.0,-147200000.0,-1.75,,-34000000.0,-35900000.0,1684200000.0,-1.75,-561500000.0,-19.25133689839572,-0.11049045485237248,-0.1613160640844638,-0.30864995008514884,90.06417112299465,1.4709102854222935,604500000.0,805000000.0,2416000000.0,881900000.0,2.95,2.95,1.9097403333711305
2013-12-31,3474100000.0,2118100000.0,1781300000.0,3123900000.0,291800000.0,1009100000.0,2000000.0,1050800000.0,2667900000.0,874000000.0,649500000.0,219100000.0,3.19,203100000.0,806600000.0,83100000.0,1011100000.0,3.19,957100000.0,2.2258396161754628,0.186954894792896,0.251575947727469,0.6708112671732289,3.4650445510623715,1.1890753943748948,1089800000.0,1444700000.0,4470800000.0,1586200000.0,5.34,5.34,0.6374353801538267
