report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2022-06-30,51125100000.0,11176500000.0,7681200000.0,31319700000.0,19805400000.0,19206400000.0,1019700000.0,664700000.0,8308500000.0,3474500000.0,1256100000.0,713100000.0,292100000.0,203700000.0,0.59,1215100000.0,1941000000.0,148400000.0,1458300000.0,1792600000.0,20226100000.0,,0.7385,16.6838,0.59,2714400000.0,0.03600533187918446,0.013948138976745277,0.08582776674489981,0.41818619486068487,0.15118252392128542,0.024569145097026707,0.03137778999038257,0.21575494975025578,0.3267015706806283,1.0212416815615943,1.4550460865489767,16948100000.0,,2509700000.0,7238900000.0,3357600000.0,5048400000.0,569400000.0,1.8200000000000003,1.8200000000000003,4.006437683226369,4.407622058306989,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2022-09-30,48662600000.0,10487800000.0,6521400000.0,29480300000.0,19182300000.0,18724500000.0,500400000.0,646700000.0,12386700000.0,5222900000.0,1816200000.0,1067400000.0,445300000.0,276900000.0,0.88,1216100000.0,2810000000.0,252300000.0,2157800000.0,2557700000.0,19224900000.0,,0.6176,12.8561,0.88,3974000000.0,0.055645047778420734,0.02193470961272106,0.08617307273123592,0.42165387068387866,0.14662500908232218,0.037322296794663666,0.04728800849840655,0.2064876036393874,0.3208279848547232,1.0022207972975086,1.6082129604072746,15790100000.0,,4282300000.0,8432700000.0,3681300000.0,5222100000.0,526700000.0,3.5300000000000002,3.5300000000000002,3.681449991382777,8.130434782608695,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2022-12-31,50022200000.0,10635400000.0,6746200000.0,28949900000.0,21072300000.0,18015200000.0,0.0,1259900000.0,-8624200000.0,-3971600000.0,-2164800000.0,,-291200000.0,125700000.0,-0.08999999999999986,-2426900000.0,-2936900000.0,-59200000.0,-1324500000.0,-2996100000.0,18015200000.0,1.5765,0.8299,6.4934,-0.08999999999999986,-3489300000.0,,,,0.4605180770390297,0.25101458686023054,-0.043276785107412306,-0.05538343460185481,0.34740613622133065,0.40459404930312376,0.8549232879182623,1.5765023272360736,16262700000.0,,1614900000.0,6497000000.0,2428200000.0,4642500000.0,592400000.0,1.7100000000000002,1.7100000000000002,3.880495422724825,2.7260297096556383,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2023-06-30,48695200000.0,9778000000.0,6523800000.0,27851900000.0,20843300000.0,17246000000.0,23200000.0,629200000.0,7647700000.0,3150800000.0,769000000.0,488700000.0,290700000.0,167000000.0,0.41,,1486100000.0,115600000.0,1416700000.0,1370500000.0,17269200000.0,,0.767,6.4536,0.41,2185700000.0,0.02344638325025308,0.010035896761898503,0.06390156517645829,0.41199314826679917,0.10055310747021981,0.01579211092674432,0.020177107248278123,0.17920420518587288,0.2857983446003374,0.8285252335282801,1.4988197063061406,19718700000.0,,1676500000.0,7876600000.0,2724700000.0,5384800000.0,736900000.0,1.79,1.79,3.207027187639281,2.2750712444022256,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2023-09-30,48742600000.0,10932000000.0,6834000000.0,27877000000.0,20865600000.0,17076900000.0,100000.0,1309600000.0,11589600000.0,4842100000.0,1220700000.0,820300000.0,432200000.0,237600000.0,0.68,,2320200000.0,211500000.0,2096100000.0,2108700000.0,17077000000.0,,0.7795,6.5822,0.68,3316800000.0,0.03931351123380109,0.016829221256149652,0.07077897425277835,0.41779699040519086,0.10532718989438807,0.025043801520641083,0.0321722812880509,0.18194760820045558,0.286187616483744,0.8184284180660992,1.5996488147497805,22999800000.0,,1641100000.0,9244200000.0,3040800000.0,5987200000.0,877000000.0,1.8800000000000003,1.8800000000000003,2.852251469802245,1.8712656784492587,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2023-12-31,47685500000.0,12976100000.0,7777400000.0,27218100000.0,20467400000.0,16188100000.0,,991900000.0,15426900000.0,6438600000.0,766200000.0,,573100000.0,148200000.0,0.05,,2799600000.0,377000000.0,2740500000.0,2422600000.0,16188100000.0,1.6684,0.8422,237.5217,0.05,3506700000.0,,,,0.41736188087042764,0.04966649164770628,0.016067777416615112,0.02090272946761059,0.157037382753502,0.2273107364408922,0.7909211722055561,1.6684367526422712,26040000000.0,,591100000.0,10459900000.0,2905700000.0,5519900000.0,1004800000.0,1.0500000000000005,1.0500000000000005,2.932679939853983,0.5882762738853503,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2024-03-31,47343700000.0,12923500000.0,7759900000.0,27329400000.0,20014300000.0,16072500000.0,,1014600000.0,3663400000.0,1504000000.0,203900000.0,113900000.0,138400000.0,90700000.0,0.09,1209500000.0,614600000.0,49800000.0,691000000.0,564800000.0,16072500000.0,,0.9231,,0.09,894900000.0,0.0056909309843461925,0.0024058111216487092,0.031091335917453732,0.41054757875197906,0.0556586777310695,0.00430680322830704,0.005650265471030959,0.15417371840366872,0.24428126876671943,0.8030508186646548,1.6654209461462133,38327600000.0,,2959800000.0,15935500000.0,6466600000.0,9904100000.0,1434400000.0,1.23,1.23,1.6228127745075271,2.063441160066927,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2024-09-30,44754100000.0,11307700000.0,7512400000.0,24961700000.0,19792400000.0,14303400000.0,,1878700000.0,11211200000.0,4408600000.0,189900000.0,-117700000.0,429800000.0,21000000.0,-0.1,1193300000.0,1820200000.0,185600000.0,2147000000.0,1634600000.0,14303400000.0,,0.9208,,-0.1,2336900000.0,-0.005946727026535438,-0.0026299266435924305,-0.010498430141287284,0.39323176823176825,0.01693841872413301,0.004243186657758731,0.0055696009479173384,0.14580062794348508,0.2084433423719138,0.7226713283886744,1.5052047281827379,41891100000.0,,2380700000.0,17193300000.0,6730700000.0,10055300000.0,1573500000.0,0.7200000000000002,0.7200000000000002,1.422473720326594,1.5129965046075629,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2024-12-31,41500900000.0,9520700000.0,5779400000.0,22865400000.0,18635500000.0,14038900000.0,,734800000.0,14739300000.0,5623600000.0,10100000.0,,550000000.0,11000000.0,-0.53,,2302900000.0,326000000.0,2893200000.0,1976900000.0,14038900000.0,1.6474,1.0082,,-0.53,2903300000.0,,,,0.38153779351800965,0.0006852428541382562,0.0002433682161109759,0.00030911049629067406,0.13412441567781375,0.1969767899425346,0.7533417402269861,1.6473509360833305,45040800000.0,,1170100000.0,17974800000.0,6598900000.0,9641800000.0,1691300000.0,-0.48999999999999977,-0.48999999999999977,1.4560455516604784,0.6918346833796488,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2025-03-31,38474900000.0,9622400000.0,5720100000.0,22824500000.0,15650400000.0,14177500000.0,,755000000.0,3254300000.0,1161200000.0,-2882200000.0,-3042000000.0,115500000.0,-55000000.0,-2.55,1192400000.0,535500000.0,42600000.0,664700000.0,492900000.0,14177500000.0,,0.7255,,-2.55,-2217500000.0,-0.19437202882993407,-0.07906453298124232,-0.9347632363334665,0.35682020711059215,-0.8856589742801831,-0.0749111758575071,-0.09662765397496974,0.15146114371754293,-0.6814061395691854,0.9058873894596943,1.6822083530008216,32868200000.0,,-2478300000.0,12697400000.0,4669200000.0,3917600000.0,1233700000.0,-3.09,-3.09,3.6189248519501738,-2.008835211153441,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2025-06-30,38411500000.0,9774600000.0,7133400000.0,22841000000.0,15570500000.0,12791600000.0,,566400000.0,6836400000.0,2494100000.0,-2649200000.0,-3046600000.0,232100000.0,-267500000.0,-2.58,1182700000.0,755200000.0,95500000.0,1343000000.0,659700000.0,12791600000.0,,0.7425,,-2.58,-1306200000.0,-0.19566487909829486,-0.0793147885398904,-0.4456439061494354,0.3648265168802294,-0.3875138962026798,-0.06896892857607748,-0.09340634156144996,0.09649815692469721,-0.1910654730559944,0.821527889277801,1.3702582218857768,36041200000.0,,-5331400000.0,13687500000.0,4764100000.0,1716500000.0,1327400000.0,-5.76,-5.76,7.452140984561608,-4.016423082718095,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2025-09-30,37920400000.0,9951400000.0,7364100000.0,22702800000.0,15217600000.0,12487600000.0,,975300000.0,10596300000.0,3865600000.0,-2470400000.0,-3174800000.0,351700000.0,-147200000.0,-2.7,1176700000.0,1500100000.0,182300000.0,2031500000.0,1317800000.0,12487600000.0,,0.8172,,-2.7,-438900000.0,-0.20862685311744297,-0.08372274554065885,-0.2996140162132065,0.3648065834300652,-0.2331379821258364,-0.06514699212033628,-0.08916737652137505,0.12436416484999481,-0.04142011834319527,0.8206024603091158,1.351339607012398,35426300000.0,,-7991700000.0,13144500000.0,4447300000.0,-1059300000.0,1249300000.0,-8.36,-8.36,-11.788539601623715,-6.396942287681101,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
2025-12-31,37193100000.0,9789200000.0,7094300000.0,22481800000.0,14711300000.0,12480600000.0,,1322400000.0,-6387100000.0,-2507400000.0,5338700000.0,,-228000000.0,319600000.0,4.83,,-474900000.0,58400000.0,-1240900000.0,-533300000.0,12480600000.0,1.3799,1.0028,,4.83,4097800000.0,,,,0.3925725290037732,-0.8358566485572482,0.14354006522715235,0.19633420246470457,0.08349642247655431,-0.6415744234472609,0.8483682611325988,1.3798683450093738,14299900000.0,,-2663100000.0,5013500000.0,1937100000.0,135200000.0,471300000.0,-3.0,-3.0,92.31213017751479,-5.650541056651814,0.8687273,16.47,6.85,10.99472,15848.697,0.9747,1.1083
