report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2010-09-30,5637500000.0,3198400000.0,1686900000.0,,2121000000.0,1204500000.0,30600000.0,693500000.0,2091700000.0,1603600000.0,298000000.0,191100000.0,,92300000.0,0.95,200400000.0,-39100000.0,57700000.0,68800000.0,-96800000.0,1235100000.0,,1.537,23.4142,0.95,366800000.0,0.0900990099009901,0.0338980044345898,0.09136109384711001,0.7666491370655447,0.14246784911794233,0.052860310421286034,0.08879354012097375,-0.04627814696180141,0.17535975522302433,0.5823196605374823,1.896022289406604,,,,,,,,,,,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2010-12-31,5981800000.0,3514100000.0,1751400000.0,,2387000000.0,1205100000.0,26000000.0,1043100000.0,4583700000.0,3554500000.0,815700000.0,535000000.0,,248000000.0,2.67,200600000.0,508000000.0,144800000.0,135300000.0,363200000.0,1231100000.0,,1.9073,25.6317,2.67,951000000.0,0.22413070800167575,0.08943796181751312,0.11671793529244934,0.775465235508432,0.1779566725571045,0.13636363636363635,0.2254498217296371,0.07923729737984597,0.20747431114601741,0.5157519899455383,2.006451981272125,,,,,,,,,,,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2011-03-31,6196500000.0,3710500000.0,1974500000.0,,2508300000.0,1082800000.0,144700000.0,1099000000.0,6749400000.0,5237600000.0,1024800000.0,659700000.0,,316200000.0,3.28,201100000.0,727600000.0,223900000.0,212600000.0,503700000.0,1227500000.0,,2.2148,27.8291,3.28,1237400000.0,0.26300681736634374,0.1064633260711692,0.09774202151302339,0.7760097193824637,0.15183571873055382,0.1653836843379327,0.2743187536806039,0.07462885589830207,0.18333481494651377,0.48937527409002113,1.879209926563687,,,,,,,,,,,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2011-06-30,6273900000.0,3686500000.0,1943300000.0,6273900000.0,2629400000.0,1080100000.0,138000000.0,1253000000.0,-4614800000.0,-3522600000.0,-1049100000.0,-685000000.0,,-334800000.0,-3.4200000000000004,-400900000.0,-169500000.0,-75400000.0,-122300000.0,-244900000.0,1218100000.0,1.8976,2.3471,29.5059,-3.4200000000000004,-1171400000.0,-0.2605157070054005,-0.10918248617287493,0.14843546849267575,0.7633266880471526,0.22733379561411113,-0.16721656385980013,-0.27267056530214423,0.05306838866256392,0.2538354858282049,0.46326158058872746,1.897030823856327,8810000000.0,700800000.0,1089400000.0,6873100000.0,525200000.0,1383800000.0,,3.4799999999999995,3.4799999999999995,0.8802572626102038,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2011-09-30,6135400000.0,3562100000.0,1969600000.0,6135400000.0,2475300000.0,1072800000.0,141800000.0,719500000.0,2476700000.0,1942400000.0,430000000.0,278600000.0,,135400000.0,1.4,199600000.0,-36200000.0,80800000.0,69600000.0,-117000000.0,1214600000.0,,1.8529,21.6125,1.4,499600000.0,0.11255201389730538,0.04540861231541546,0.1124883918116849,0.7842693907215246,0.1736181208866637,0.07008508002738208,0.116534323423399,-0.0472402794040457,0.20172003068599345,0.4906879974144548,1.8085398050365555,9195000000.0,788300000.0,1221400000.0,7211900000.0,505000000.0,1516600000.0,,3.9299999999999993,3.9299999999999993,0.8008703679282606,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2011-12-31,6342200000.0,3753300000.0,2022100000.0,6342200000.0,2625900000.0,1068700000.0,143800000.0,999100000.0,5214200000.0,4128900000.0,1027000000.0,675300000.0,,327900000.0,1.7,397300000.0,610200000.0,181500000.0,141000000.0,428700000.0,1212500000.0,,2.2935,25.742,1.7,1168000000.0,0.2571689706386382,0.1064772476427738,0.12951171800084385,0.79185685244141,0.19696214184342756,0.16193119106934503,0.2675593997498958,0.0822177898814775,0.224003682252311,0.4617464488365894,1.8561396567924435,9825500000.0,928600000.0,1432700000.0,7786300000.0,570500000.0,1733600000.0,,2.959999999999999,2.959999999999999,0.6994116289801569,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2012-03-31,6601500000.0,3899900000.0,2058200000.0,6601500000.0,2835900000.0,1065900000.0,144000000.0,1192800000.0,7462400000.0,5907800000.0,1238500000.0,805700000.0,,393600000.0,2.03,397000000.0,869700000.0,271900000.0,215400000.0,597800000.0,1209900000.0,,2.54,28.564,2.03,1453900000.0,0.28410733805846466,0.12204801938953268,0.10796794596912522,0.7916756003430532,0.1659653730703259,0.18760887677043095,0.3061199268377082,0.08010827615780446,0.19483008147512865,0.4266370464402835,1.8948109999028278,10538500000.0,1074600000.0,1646400000.0,8456500000.0,664600000.0,1950100000.0,,1.7099999999999995,1.7099999999999995,0.6204297215527409,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2012-06-30,6593000000.0,3855100000.0,2125800000.0,6593000000.0,2733200000.0,1069100000.0,219000000.0,1347700000.0,-5439700000.0,-4261300000.0,-1383800000.0,-902700000.0,,-456300000.0,-2.969999999999999,-596900000.0,-317000000.0,-113500000.0,-130200000.0,-430500000.0,1288100000.0,1.8133,2.1891,24.8147,-2.969999999999999,-1514000000.0,-0.3302722084004098,-0.1369179432731685,0.16594665146975018,0.7833704064562383,0.25438902880673564,-0.2098892765053845,-0.344117573918882,0.07914039377171535,0.278324172288913,0.4712790867847212,1.8134819832533635,9713600000.0,856900000.0,1311700000.0,7717800000.0,479000000.0,1607500000.0,,2.160000000000001,2.160000000000001,0.8013063763608087,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2012-09-30,7007600000.0,4213100000.0,1972400000.0,7007600000.0,3025200000.0,1330700000.0,24000000.0,1053700000.0,2549500000.0,2010300000.0,482000000.0,299500000.0,19100000.0,149300000.0,0.76,395500000.0,-125200000.0,95500000.0,77500000.0,-220700000.0,1354700000.0,,2.5006,27.8789,0.76,559500000.0,0.09900171889461853,0.04273931160454364,0.11747401451264954,0.788507550500098,0.18905667777995686,0.06878246475255437,0.11004817461585881,-0.08656599333202589,0.21945479505785448,0.44780510379479044,2.13602717501521,9786400000.0,877800000.0,1363700000.0,7785700000.0,375300000.0,1667400000.0,,1.5200000000000011,1.5200000000000011,0.8124625164927431,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2012-12-31,7170100000.0,4341000000.0,2052200000.0,7170100000.0,3110200000.0,1330100000.0,26000000.0,1323600000.0,5482500000.0,4375300000.0,1135100000.0,747000000.0,19100000.0,360900000.0,1.89,395100000.0,655100000.0,205400000.0,156800000.0,449700000.0,1356100000.0,,2.322,24.9597,1.89,1291900000.0,0.24017748054787474,0.10418264738288169,0.1362517099863201,0.7980483356133151,0.2070405836753306,0.15831020487859304,0.25414772854488055,0.08202462380300958,0.235640674874601,0.4360169764002315,2.115290907318975,10054700000.0,949500000.0,1471800000.0,8032100000.0,396300000.0,1791300000.0,,1.710000000000001,1.710000000000001,0.7570479539998883,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
2013-03-31,7095100000.0,4286200000.0,1915900000.0,,3193800000.0,,20000000.0,1438600000.0,7774300000.0,6224000000.0,1380200000.0,925800000.0,19100000.0,414500000.0,2.0,394700000.0,,305500000.0,247200000.0,,20000000.0,,2.4551,25.1933,2.0,1627400000.0,0.2898741311290626,0.13048441882425899,0.11908467643389116,0.8005865479850276,0.17753366862611425,0.1945286183422362,0.4294604518016056,,0.20933074360392576,0.006262132882459766,2.237173130121614,10366600000.0,1069600000.0,1613500000.0,8348300000.0,,1964800000.0,,1.6800000000000013,1.6800000000000013,0.01017915309446254,,1.141745,121.635,48.3701,3.98712,31300.242,7.5208,2.1339
