report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-09-30,15917000000.0,8033000000.0,3553000000.0,,8484000000.0,2511000000.0,971000000.0,3163000000.0,7231000000.0,4782000000.0,1213000000.0,917000000.0,206000000.0,2.0,381800000.0,228000000.0,191000000.0,37000000.0,3482000000.0,,30.0226,3.5878,2.0,1213000000.0,0.10808580858085809,0.05761135892442043,0.12681510164569215,0.6613193195961831,0.1677499654266353,0.07620782810831186,0.10137054989135885,0.005116857972617895,0.1677499654266353,0.4104196133899104,2.2609062763861525,10066000000.0,1749000000.0,2463000000.0,6592000000.0,758000000.0,2463000000.0,4.0,4.0,1.413723101908242,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2015-12-31,16247000000.0,7944000000.0,3503000000.0,,8511000000.0,3253000000.0,769000000.0,3379000000.0,-4475000000.0,-2891000000.0,-593000000.0,-318000000.0,-225000000.0,0.0,-766600000.0,-446000000.0,-81000000.0,-527000000.0,4022000000.0,2.2681,24.2536,3.509,0.0,-593000000.0,-0.037363412054987666,-0.01957284421739398,0.07106145251396648,0.6460335195530726,0.13251396648044692,-0.03649904597771896,-0.04731508816723849,0.11776536312849162,0.13251396648044692,0.47256491599107037,2.26777048244362,9946000000.0,1439000000.0,1861000000.0,6602000000.0,467000000.0,1861000000.0,3.0,3.0,2.1612036539494897,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2016-03-31,19668000000.0,11325000000.0,3186000000.0,,8808000000.0,6706000000.0,770000000.0,6976000000.0,2495000000.0,1694000000.0,519000000.0,402000000.0,79000000.0,1.0,377400000.0,203000000.0,115000000.0,88000000.0,7476000000.0,,24.8141,3.9877,1.0,519000000.0,0.04564032697547684,0.02043929225137279,0.16112224448897797,0.6789579158316633,0.20801603206412825,0.02638804148871263,0.03187177597641857,0.035270541082164326,0.20801603206412825,0.8487738419618529,3.554613935969868,10062000000.0,1617000000.0,1974000000.0,6743000000.0,221000000.0,1974000000.0,4.0,4.0,3.7872340425531914,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2016-06-30,20520000000.0,7824000000.0,3605000000.0,,9098000000.0,6717000000.0,927000000.0,3490000000.0,5335000000.0,3536000000.0,1019000000.0,782000000.0,132000000.0,2.0,378000000.0,671000000.0,229000000.0,442000000.0,7644000000.0,,27.9455,4.2839,2.0,1019000000.0,0.08595295669377885,0.03810916179337232,0.1465791940018744,0.6627928772258669,0.1910028116213683,0.0496588693957115,0.06086489069406283,0.08284910965323336,0.1910028116213683,0.8401846559683447,2.1703190013869627,10586000000.0,1783000000.0,2158000000.0,7121000000.0,40000000.0,2158000000.0,5.0,5.0,3.5421686746987953,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2016-09-30,20187000000.0,7366000000.0,3026000000.0,10855000000.0,9332000000.0,6713000000.0,135000000.0,2953000000.0,8168000000.0,5409000000.0,1505000000.0,1137000000.0,196000000.0,3.0,378300000.0,1164000000.0,347000000.0,817000000.0,6848000000.0,,26.2748,4.0053,3.0,1505000000.0,0.12183883411915988,0.056323376430375986,0.13920176297747305,0.6622184133202742,0.18425563173359452,0.07455293010353198,0.09301606922126082,0.10002448579823703,0.18425563173359452,0.7338191170167166,2.4342366159947124,11523000000.0,2003000000.0,2450000000.0,7748000000.0,820000000.0,2450000000.0,6.0,6.0,2.7951020408163267,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2016-12-31,20435000000.0,7861000000.0,3148000000.0,10885000000.0,9550000000.0,6686000000.0,228000000.0,3316000000.0,-4673000000.0,-3144000000.0,-877000000.0,-674000000.0,-133000000.0,-2.0,-755200000.0,-226000000.0,-201000000.0,-427000000.0,6914000000.0,2.4971,27.1529,3.9489,-2.0,-877000000.0,-0.07057591623036649,-0.03298262784438463,0.1442328268778087,0.6728011983736358,0.18767387117483417,-0.042916564717396626,-0.05326773566569485,0.09137598972822598,0.18767387117483417,0.7239790575916231,2.497141041931385,11325000000.0,1647000000.0,2166000000.0,7495000000.0,920000000.0,2166000000.0,4.0,4.0,3.1920590951061865,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2017-03-31,20517000000.0,7889000000.0,2554000000.0,10813000000.0,9704000000.0,7184000000.0,35000000.0,3213000000.0,2955000000.0,1962000000.0,554000000.0,444000000.0,55000000.0,1.0,379300000.0,151000000.0,139000000.0,12000000.0,7219000000.0,,29.1333,4.1753,1.0,554000000.0,0.045754328112118714,0.021640590729638837,0.150253807106599,0.6639593908629442,0.18747884940778342,0.027001998342837646,0.032736512438692904,0.0040609137055837565,0.18747884940778342,0.7439200329760923,3.0888801879404855,11785000000.0,1689000000.0,2201000000.0,7763000000.0,844000000.0,2201000000.0,4.0,4.0,3.279872785097683,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2017-06-30,21292000000.0,8478000000.0,3552000000.0,11257000000.0,10035000000.0,6592000000.0,774000000.0,3649000000.0,5967000000.0,3952000000.0,1055000000.0,835000000.0,108000000.0,2.0,379600000.0,801000000.0,270000000.0,531000000.0,7366000000.0,,30.5368,4.3416,2.0,1055000000.0,0.08320876930742402,0.03921660717640428,0.13993631640690465,0.6623093681917211,0.17680576504105916,0.0495491264324629,0.060628699500028735,0.0889894419306184,0.17680576504105916,0.7340308918784255,2.386824324324324,12417000000.0,1742000000.0,2237000000.0,8179000000.0,933000000.0,2237000000.0,4.0,4.0,3.2928028609745192,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2017-09-30,21485000000.0,7710000000.0,3258000000.0,11060000000.0,10425000000.0,6593000000.0,632000000.0,2592000000.0,8973000000.0,5934000000.0,1578000000.0,1269000000.0,145000000.0,3.0,379800000.0,880000000.0,412000000.0,468000000.0,7225000000.0,,30.1893,4.4276,3.0,1578000000.0,0.12172661870503597,0.05906446357924133,0.14142427281845538,0.6613172851889,0.17586091608157806,0.0734465906446358,0.08940509915014164,0.05215646940822467,0.17586091608157806,0.6930455635491607,2.3664825046040514,13222000000.0,1874000000.0,2310000000.0,8704000000.0,584000000.0,2310000000.0,4.0,4.0,3.1277056277056277,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2017-12-31,22197000000.0,7993000000.0,3485000000.0,12217000000.0,9966000000.0,6590000000.0,632000000.0,2542000000.0,-5451000000.0,-3675000000.0,-897000000.0,-1528000000.0,735000000.0,-4.0,-758600000.0,-273000000.0,-223000000.0,-496000000.0,7222000000.0,2.2935,57.9334,4.7486,-4.0,-897000000.0,-0.15332129239414008,-0.06883813127900167,0.28031553843331497,0.6741882223445239,0.16455696202531644,-0.04041086633328828,-0.05218757272515709,0.09099247844432214,0.16455696202531644,0.7246638571141882,2.2935437589670014,12444000000.0,1020000000.0,2290000000.0,8173000000.0,515000000.0,2290000000.0,2.0,2.0,3.153711790393013,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2018-03-31,22133000000.0,7851000000.0,4800000000.0,12910000000.0,9214000000.0,5920000000.0,1984000000.0,2179000000.0,3241000000.0,2137000000.0,591000000.0,443000000.0,99000000.0,1.0,380700000.0,297000000.0,121000000.0,176000000.0,7904000000.0,,57.3035,4.587,1.0,591000000.0,0.04807901020186672,0.020015361677133692,0.136686207960506,0.6593643937056464,0.18235112619561863,0.02670220937062305,0.03452506133894147,0.054304227090404195,0.18235112619561863,0.8578250488387237,1.635625,12730000000.0,1019000000.0,2327000000.0,8348000000.0,679000000.0,2327000000.0,2.0,2.0,3.3966480446927374,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2018-06-30,21570000000.0,7413000000.0,4046000000.0,12110000000.0,9460000000.0,5925000000.0,1277000000.0,1641000000.0,6563000000.0,4327000000.0,1263000000.0,895000000.0,270000000.0,2.0,380400000.0,946000000.0,278000000.0,668000000.0,7202000000.0,,58.855,4.8745,2.0,1263000000.0,0.09460887949260043,0.041492814093648585,0.13637056224287672,0.6593021484077404,0.19244248057290872,0.05855354659248957,0.07580122434281598,0.10178272131647112,0.19244248057290872,0.7613107822410148,1.8321799307958477,13326000000.0,1079000000.0,2535000000.0,8723000000.0,816000000.0,2535000000.0,2.0,2.0,2.841025641025641,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2018-09-30,22084000000.0,7918000000.0,4153000000.0,12224000000.0,9860000000.0,5928000000.0,1275000000.0,1918000000.0,9805000000.0,6482000000.0,1839000000.0,1485000000.0,214000000.0,3.0,380400000.0,1564000000.0,418000000.0,1146000000.0,7203000000.0,,54.0846,5.0353,3.0,1839000000.0,0.15060851926977686,0.06724325303387067,0.1514533401325854,0.6610912799592045,0.18755736868944417,0.08327295779750045,0.10777706147805192,0.11687914329423764,0.18755736868944417,0.73052738336714,1.9065735612810017,14158000000.0,1295000000.0,2796000000.0,9271000000.0,1494000000.0,2796000000.0,2.0,2.0,2.5761802575107295,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2018-12-31,27229000000.0,9733000000.0,4807000000.0,15499000000.0,11730000000.0,8486000000.0,1373000000.0,3616000000.0,-6008000000.0,-4008000000.0,-1156000000.0,730000000.0,-1780000000.0,3.0,-761200000.0,-197000000.0,-245000000.0,-442000000.0,9859000000.0,2.0248,16.5083,4.3125,3.0,-1156000000.0,0.06223358908780904,0.02680965147453083,-0.12150466045272969,0.6671105193075899,0.19241011984021306,-0.042454735759668,-0.05354578720644773,0.07356857523302264,0.19241011984021306,0.8404944586530264,2.0247555648013313,13601000000.0,3553000000.0,2537000000.0,8938000000.0,1548000000.0,2537000000.0,9.0,9.0,3.8860859282617266,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2019-03-31,25937000000.0,7888000000.0,3713000000.0,14244000000.0,11693000000.0,7950000000.0,521000000.0,1674000000.0,3516000000.0,2283000000.0,528000000.0,412000000.0,68000000.0,1.09,379300000.0,313000000.0,122000000.0,191000000.0,8471000000.0,,20.8132,5.2828,1.09,528000000.0,0.03523475583682545,0.015884643559393917,0.11717861205915814,0.6493174061433447,0.15017064846416384,0.02035701893048541,0.026185280698274152,0.054323094425483505,0.15017064846416384,0.7244505259557,2.1244276865068676,13876000000.0,3522000000.0,2474000000.0,9084000000.0,1563000000.0,2474000000.0,9.09,9.09,3.4240097008892483,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
2019-06-30,26354000000.0,8185000000.0,3946000000.0,14411000000.0,11943000000.0,7974000000.0,539000000.0,1754000000.0,7166000000.0,4663000000.0,1141000000.0,892000000.0,153000000.0,2.0,379400000.0,827000000.0,287000000.0,540000000.0,8513000000.0,,21.7655,5.4398,2.0,1141000000.0,0.0746881018169639,0.03384685436745845,0.12447669550655875,0.6507116941110801,0.15922411387105778,0.04329513546330728,0.05577825576847869,0.07535584705554005,0.15922411387105778,0.7128024784392532,2.074252407501267,14479000000.0,3519000000.0,2352000000.0,9420000000.0,1435000000.0,2352000000.0,9.09,9.09,3.619472789115646,0.89138365,404.87,328.225,2.45391,132337.58,40.7694,5.9951,5.2691
