report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-09-30,808641000.0,,,181373000.0,221854000.0,,,10204000.0,,,-8162000.0,-4795000.0,4437000.0,-304000.0,-0.25,19483962.0,45626000.0,94644000.0,53224000.0,-49018000.0,0.0,1.046,0.4035,0.0036,-0.25,45062000.0,-0.021613313260071938,-0.005929701808342639,,,,-0.010093477822667908,-0.036789960965319536,,,0.0,,,,,,,,,,,,,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2011-12-31,808226000.0,,,188039000.0,232808000.0,,,6628000.0,,,-7090000.0,-4611000.0,5275000.0,-530000.0,-0.24,,61206000.0,117524000.0,68967000.0,-56318000.0,0.0,,0.5356,0.0048,-0.24,61877000.0,-0.019806020411669702,-0.005705087438414503,,,,-0.008772298837206425,-0.030454279921652175,,,0.0,,,,,,,,,,,,,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2012-03-31,810920000.0,,,196566000.0,230812000.0,,,3998000.0,,,2234000.0,1343000.0,1018000.0,-125000.0,0.03,20694855.0,13184000.0,18161000.0,15461000.0,-4977000.0,0.0,,1.5696,0.014,0.03,17695000.0,0.005818588288303901,0.001656143639323238,,,,0.002754895674049228,0.00967887284889867,,,0.0,,,,,,,,,,,,,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2012-06-30,817050000.0,,,206987000.0,230039000.0,,,5526000.0,,,6048000.0,1426000.0,2327000.0,537000.0,0.07,20801050.0,27798000.0,35217000.0,31408000.0,-7419000.0,0.0,,1.7412,0.0156,0.07,37456000.0,0.006198948873886602,0.0017453032250168289,,,,0.007402239765008261,0.026291194101869683,,,0.0,,,-6637000.0,-6970000.0,,-117732000.0,162090000.0,13057000.0,-0.39,-0.39,0.0,-0.5338132802328253,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2012-09-30,827402000.0,,,221074000.0,229219000.0,,,13421000.0,,,11107000.0,2749000.0,3922000.0,1059000.0,0.13,20890894.0,47783000.0,55542000.0,47991000.0,-7759000.0,0.0,0.9815,1.7236,0.0158,0.13,59098000.0,0.011992897621924884,0.0033224478548516925,,,,0.013423946280042834,0.048455843538275624,,,0.0,,,907000.0,12299000.0,,-76473000.0,176126000.0,12542000.0,-0.009999999999999981,-0.009999999999999981,0.0,0.9806250996651252,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2012-12-31,845332000.0,,,134559000.0,338229000.0,,,8130000.0,,,-2346000.0,-470000.0,-2031000.0,-367000.0,-0.010000000000000009,-41394509.0,-20117000.0,-25083000.0,-30533000.0,-45200000.0,0.0,,1.773,0.0162,-0.010000000000000009,-32879000.0,-0.0013895910758687162,-0.0005559945678147758,,,,-0.002775240970411625,-0.006936129072314911,,,0.0,,,5048000.0,17043000.0,,-65355000.0,81370000.0,5236000.0,0.22,0.22,0.0,3.2549656226126813,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2013-12-31,1016494000.0,,,328187000.0,332410000.0,,,5313000.0,,,34670000.0,18841000.0,2689000.0,401000.0,0.49,21503212.0,97723000.0,185452000.0,65785000.0,-87729000.0,0.0,,4.9173,0.0157,0.49,100455000.0,0.056680003609999696,0.01853527910641873,,,,0.03410743201632277,0.104298907975091,,,0.0,,,22546000.0,49479000.0,,-148107000.0,164130000.0,6907000.0,0.6799999999999999,0.6799999999999999,0.0,7.163602142753728,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2019-03-31,1932862000.0,,,1626692000.0,221705000.0,1210716000.0,,2294000.0,138895000.0,,35433000.0,19661000.0,9498000.0,30000.0,0.54,36547065.0,55903000.0,,35646000.0,,1210716000.0,,4.2499,0.0226,0.54,71079000.0,0.08868090480593581,0.010171962612954262,0.14155297166924655,,0.25510637531948593,0.01833188297974713,0.024736442707835198,,0.5117462831635408,5.4609323199747415,,,40781000.0,78864000.0,,,197753000.0,14078000.0,1.15,1.15,6.122364768170394,5.601932092626794,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2023-06-30,61177196000.0,40986584000.0,46783211000.0,,686018000.0,4159853000.0,860861000.0,1389345000.0,193251080000.0,6706041000.0,1863790000.0,1394728000.0,,330817000.0,6.0,204995000.0,2084523000.0,282862000.0,,1801661000.0,5020714000.0,,80.4487,0.5768,6.0,1863790000.0,2.033077849269261,0.022798168127875624,0.007217180881990414,0.03470118252379236,0.00964439629522381,0.030465436827147162,0.3265949758986404,0.009322902619742151,0.00964439629522381,7.318633038783239,0.8760959994815234,,1432760000.0,1931547000.0,,,2002445000.0,,7.02,7.02,2.507291835730819,,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
2023-09-30,62558746000.0,42798826000.0,48831198000.0,,522003000.0,4146113000.0,641344000.0,2592051000.0,262173411000.0,8959493000.0,2340731000.0,1745293000.0,,428260000.0,8.0,204591000.0,3911334000.0,458359000.0,,3452975000.0,4787457000.0,0.8765,43.5686,0.2665,8.0,2340731000.0,3.343453964823957,0.02789846522818728,0.006657017556978728,0.034173919337686,0.008928178456662793,0.037416526859409875,0.44086046415266333,0.013170576630289942,0.008928178456662793,9.171320854477848,0.8764647961329968,,3178523000.0,4274624000.0,,,4376055000.0,,15.03,15.03,1.09401207251737,,0.7092169,377.54,260.23,1.23964,63257.49,38.9225,40.1803,0.1942
