report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-10-31,1210147000.0,416716000.0,116230000.0,151118000.0,1059029000.0,,,260470000.0,212667000.0,59594000.0,,15000.0,22340000.0,0.45,84406000.0,77538000.0,14777000.0,11722000.0,62761000.0,0.0,,18.5468,3.574,0.45,71316000.0,,,,0.2802221313132738,0.04924525698117667,0.056272302269342954,0.295113957501634,0.33534116717685397,0.0,3.5852705841865267,,,,,,,,,,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2011-01-31,1188411000.0,392353000.0,160893000.0,547077000.0,641334000.0,350474000.0,50656000.0,203954000.0,420047000.0,119790000.0,,432000.0,45164000.0,0.91,83180000.0,93323000.0,42335000.0,23089000.0,50988000.0,401130000.0,,20.6362,3.8831,0.91,142879000.0,,,,0.2851823724487974,0.10079846113844453,0.11491044295054793,0.12138641628198749,0.3401500308298833,0.6254619277942538,2.4385958369848284,,,,,,,,,,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2011-04-30,1191312000.0,353366000.0,171406000.0,544970000.0,646342000.0,337952000.0,,192148000.0,656804000.0,201835000.0,,2265000.0,75379000.0,1.59,79224000.0,200650000.0,56504000.0,34363000.0,144146000.0,337952000.0,,19.4926,3.7291,1.59,236198000.0,,,,0.30729867662194504,0.1694224518849806,0.20505560330551645,0.2194657767005073,0.35961717650927827,0.5228686979957979,2.0615731071257715,,,,,,,,,,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2011-10-31,1225884000.0,384271000.0,208635000.0,671039000.0,554845000.0,425337000.0,75387000.0,212677000.0,225626000.0,65376000.0,41149000.0,2187000.0,22666000.0,0.62,66901000.0,64187000.0,7274000.0,12027000.0,56913000.0,500724000.0,,16.6949,3.2005,0.62,77403000.0,0.07416305454676532,0.03356679751102062,0.182377031015929,0.289753840426192,0.05332967882768679,0.06193436904645741,0.2522448653967185,0.3430588673291199,0.9024574430696861,1.8418338246219474,1515144000.0,,446595000.0,314808000.0,527796000.0,4899000.0,3.57,3.57,0.9487074551531274,91.16044090630741,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2012-01-31,1139658000.0,328212000.0,186182000.0,632286000.0,507372000.0,406536000.0,,127640000.0,453530000.0,128915000.0,81752000.0,,44279000.0,1.23,66348000.0,90348000.0,14875000.0,24247000.0,75473000.0,406536000.0,,17.7605,3.3808,1.23,153162000.0,0.16112832399107557,0.07173380084200699,0.18025709434877515,0.28424801005446165,0.1131172685138875,0.14105905627262263,0.1664123652239102,0.3377108460300311,0.8012582483857997,1.7628557003362302,1756007000.0,,515916000.0,327520000.0,609642000.0,,4.35,4.35,0.6668438198155638,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2012-04-30,1204763000.0,383375000.0,198771000.0,626031000.0,578732000.0,387752000.0,,207134000.0,697635000.0,216859000.0,137223000.0,,73355000.0,1.04,131959000.0,196951000.0,28526000.0,36316000.0,168425000.0,387752000.0,,18.8514,3.6697,1.04,253175000.0,0.23710975028165024,0.11390041028816456,0.19669741340385732,0.31084879629032375,0.18000137786436005,0.2243792965015458,0.24142280705526528,0.36290467078056576,0.6700026955481985,1.9287270275845068,2033595000.0,,612985000.0,444957000.0,719938000.0,,4.4799999999999995,4.4799999999999995,0.5385908230986557,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2012-07-31,1155066000.0,322293000.0,187385000.0,593949000.0,561117000.0,368950000.0,,140112000.0,-452600000.0,-124797000.0,-78005000.0,,-44363000.0,-1.5000000000000002,-133780000.0,-121813000.0,4157000.0,-24423000.0,-125970000.0,368950000.0,1.7241,16.2289,3.198,-1.5000000000000002,-149220000.0,-0.13901735288718753,-0.06753293751179586,0.17234865223155105,0.2757335395492709,-0.10804317675353615,-0.1341806558022164,0.27832523199292974,0.32969509500662836,0.6575277526790313,1.719950903220642,924191000.0,182119000.0,286353000.0,174841000.0,334520000.0,,1.3899999999999995,1.3899999999999995,1.1029235920124358,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2012-10-31,1214526000.0,327069000.0,217215000.0,605655000.0,608871000.0,350159000.0,,131430000.0,238866000.0,74357000.0,45845000.0,,25743000.0,0.36,128473000.0,75315000.0,47620000.0,12839000.0,27695000.0,350159000.0,,19.1276,3.8118,0.36,87196000.0,0.07529509534860422,0.03774723637040294,0.1919276916765048,0.3112916865522929,0.06122306150712294,0.07753354952399821,0.1159436671606675,0.3650414876960304,0.5750955456903022,1.5057385539672674,937431000.0,186815000.0,295334000.0,145623000.0,344313000.0,,1.1299999999999994,1.1299999999999994,1.016978737369777,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2013-01-31,1253946000.0,311905000.0,212811000.0,586443000.0,667503000.0,333068000.0,,49510000.0,505051000.0,137127000.0,85485000.0,,47220000.0,0.66,128997000.0,53090000.0,85682000.0,27451000.0,-32592000.0,333068000.0,,24.1084,4.5921,0.66,164578000.0,0.12806684014903305,0.06817279212980464,0.16926013412506855,0.27151119391902995,0.10935638376772205,0.13704874516650992,-0.06453209675854518,0.3258641206531618,0.4989760345646387,1.465643223329621,988952000.0,190548000.0,303546000.0,37558000.0,355729000.0,,0.5599999999999995,0.5599999999999995,0.9362970126135345,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
2013-04-30,1298682000.0,353162000.0,218377000.0,574288000.0,724394000.0,314230000.0,,139331000.0,782689000.0,219940000.0,138721000.0,,75989000.0,1.07,129502000.0,183003000.0,114265000.0,42248000.0,68738000.0,314230000.0,,23.8806,4.3447,1.07,262188000.0,0.19149937741063564,0.10681675729701344,0.17723642468464487,0.28100561014655884,0.1693563166348652,0.21176094525063932,0.08782287728586961,0.33498362695783385,0.433783272638923,1.6172124353755204,1074006000.0,192046000.0,306627000.0,-62129000.0,364742000.0,,0.5899999999999995,0.5899999999999995,0.8615130695121483,,1.12539,63.85,32.2,7.96095,32174.486,20.659,4.771,6.974
