report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-09-30,54832000000.0,17912000000.0,8813000000.0,,4863000000.0,,760000000.0,9223000000.0,16459000000.0,5424000000.0,3627000000.0,1094000000.0,2.0,1635000000.0,,387000000.0,,760000000.0,,31.5749,4.0594,2.0,5424000000.0,0.7458359037631092,0.06614750510650715,0.2203657573364117,0.3295461449662798,0.09892033848847388,0.9646096389827494,,0.3295461449662798,0.15628213037219824,2.0324520594576194,23414000000.0,3169000000.0,6018000000.0,,6018000000.0,2.0,2.0,0.12628780325689598,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2015-12-31,53050000000.0,16314000000.0,10894000000.0,,3945000000.0,,406000000.0,8399000000.0,-9155000000.0,-3113000000.0,-1893000000.0,-653000000.0,0.0,-3227000000.0,,-260000000.0,,406000000.0,1.4975,18.8263,4.2365,0.0,-3113000000.0,-0.47984790874524713,-0.03568331762488219,0.20677225559803386,0.34003276897870016,-0.05868049010367578,-0.7154677085727419,,0.34003276897870016,0.10291508238276299,1.4975215715072516,22859000000.0,5144000000.0,7537000000.0,,7537000000.0,3.0,3.0,0.053867586572906995,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2016-03-31,53720000000.0,16622000000.0,10662000000.0,,4643000000.0,,400000000.0,7556000000.0,5958000000.0,2278000000.0,1354000000.0,422000000.0,0.0,1625000000.0,,121000000.0,,400000000.0,,16.8706,3.8854,0.0,2278000000.0,0.291621796252423,0.02520476545048399,0.22725746894931184,0.38234306814367236,0.04240506329113924,0.4517152488598057,,0.38234306814367236,0.08615119534783545,1.5589945601200526,23777000000.0,5476000000.0,8128000000.0,,8128000000.0,3.0,3.0,0.04921259842519685,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2016-06-30,67211000000.0,16791000000.0,9272000000.0,,5640000000.0,,494000000.0,6327000000.0,12410000000.0,4665000000.0,2964000000.0,908000000.0,1.0,1629000000.0,,252000000.0,,494000000.0,,17.6264,4.073,1.0,4665000000.0,0.5255319148936171,0.04409992411956376,0.23883964544721997,0.3759065269943594,0.06940828138251179,0.7605151613955005,,0.3759065269943594,0.0875886524822695,1.8109361518550475,25672000000.0,6052000000.0,9254000000.0,,9254000000.0,3.0,3.0,0.053382321158417984,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2016-09-30,66626000000.0,16290000000.0,9103000000.0,,6469000000.0,,0.0,6218000000.0,18842000000.0,7026000000.0,4562000000.0,1324000000.0,2.0,1633000000.0,5500000000.0,365000000.0,5135000000.0,0.0,,16.8962,4.0691,2.0,7026000000.0,0.7052094605039418,0.0684717677783448,0.24211867105402823,0.37289035134274495,0.10545432713955513,1.086102952542897,0.2725294554718183,0.37289035134274495,0.0,1.7895199384818192,28055000000.0,6987000000.0,10856000000.0,,10856000000.0,3.0,3.0,0.0,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2016-12-31,66099000000.0,16187000000.0,9781000000.0,,4636000000.0,,377000000.0,5100000000.0,-11572000000.0,-4585000000.0,-2927000000.0,-723000000.0,0.0,-3256000000.0,,-259000000.0,,377000000.0,1.6549,17.0371,3.9559,0.0,-4585000000.0,-0.6313632441760139,-0.044282061755851074,0.252938126512271,0.3962150017283097,-0.06936564849695154,-0.914621982844604,,0.3962150017283097,0.08132010353753236,1.6549432573356508,25638000000.0,5953000000.0,9384000000.0,,9384000000.0,3.0,3.0,0.040174765558397274,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2017-03-31,65664000000.0,15547000000.0,8844000000.0,,4998000000.0,,400000000.0,4740000000.0,6538000000.0,2419000000.0,1711000000.0,375000000.0,1.0,1603000000.0,2102000000.0,95000000.0,2007000000.0,400000000.0,,16.4559,3.9605,1.0,2419000000.0,0.3423369347739096,0.026056895711500976,0.26170082594065464,0.36999082288161517,0.03683905945419103,0.4481289366432012,0.30697460997246867,0.36999082288161517,0.08003201280512205,1.7579149706015378,26218000000.0,6310000000.0,9525000000.0,,9525000000.0,4.0,4.0,0.04199475065616798,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2017-06-30,66994000000.0,16962000000.0,12259000000.0,,6009000000.0,,400000000.0,6088000000.0,13482000000.0,5093000000.0,3626000000.0,813000000.0,2.0,1602000000.0,4105000000.0,221000000.0,3884000000.0,400000000.0,,17.4457,4.3206,2.0,5093000000.0,0.6034281910467632,0.054124249932829806,0.26895119418483904,0.37776294318350395,0.07602173328954832,0.7946637540958028,0.2880878207981012,0.37776294318350395,0.06656681644200366,1.3836365119504037,27290000000.0,6972000000.0,9953000000.0,,9953000000.0,5.0,5.0,0.04018888777253089,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2017-09-30,68840000000.0,18930000000.0,13033000000.0,,6687000000.0,,800000000.0,8446000000.0,20477000000.0,7798000000.0,5257000000.0,1277000000.0,3.0,1602000000.0,7376000000.0,347000000.0,7029000000.0,800000000.0,,21.6742,5.2832,3.0,7798000000.0,0.7861522356811724,0.07636548518303313,0.2567270596278752,0.3808175025638521,0.11327716443927949,1.0415386670228395,0.34326317331640377,0.3808175025638521,0.1196351129056378,1.4524668150080564,28925000000.0,7667000000.0,10725000000.0,,10725000000.0,6.0,6.0,0.07459207459207459,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2017-12-31,70786000000.0,21223000000.0,16641000000.0,,5097000000.0,,400000000.0,9303000000.0,-12281000000.0,-5718000000.0,-5285000000.0,-47000000.0,-3.0,-3204000000.0,,-134000000.0,,400000000.0,1.2753,29.5922,5.5679,-3.0,-5718000000.0,-1.0368844418285266,-0.07466165625971237,0.43033954889666964,0.4655972640664441,-0.08077868505071624,-1.0402037474986356,,0.4655972640664441,0.07847753580537571,1.2753440298059011,28216000000.0,5309000000.0,9592000000.0,,9592000000.0,3.0,3.0,0.041701417848206836,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2018-03-31,69342000000.0,20444000000.0,17058000000.0,,3553000000.0,,367000000.0,9007000000.0,7934000000.0,2903000000.0,2783000000.0,14000000.0,1.0,1596000000.0,2645000000.0,119000000.0,2526000000.0,367000000.0,,22.7422,4.9006,1.0,2903000000.0,0.7832817337461301,0.04013440627613856,0.3507688429543736,0.36589362238467354,0.041864959187793836,0.7405612244897959,0.31837660700781445,0.36589362238467354,0.10329299183788349,1.1984992378942432,29612000000.0,6381000000.0,10076000000.0,,10076000000.0,3.0,3.0,0.03642318380309647,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2018-06-30,61641000000.0,13845000000.0,17224000000.0,,-3375000000.0,,3511000000.0,3547000000.0,16212000000.0,5665000000.0,4766000000.0,43000000.0,2.0,1584000000.0,5511000000.0,233000000.0,5278000000.0,3511000000.0,,22.9111,4.7746,2.0,5665000000.0,-1.4121481481481482,0.07731866776982853,0.29397976807303233,0.3494325191216383,0.09190311643224477,41.654411764705884,0.32556131260794474,0.3494325191216383,-1.0402962962962963,0.8038202508128193,32342000000.0,7521000000.0,10648000000.0,,10648000000.0,3.0,3.0,0.32973328324567996,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2018-09-30,66164000000.0,18465000000.0,15387000000.0,,-2921000000.0,,3002000000.0,8015000000.0,24448000000.0,8824000000.0,7513000000.0,57000000.0,4.0,1561000000.0,10035000000.0,515000000.0,9520000000.0,3002000000.0,,19.016,4.4694,4.0,8824000000.0,-2.5720643615200274,0.11355117586602986,0.3073053010471204,0.36092931937172773,0.1333655764464059,108.93827160493827,0.3893979057591623,0.36092931937172773,-1.0277302293735022,1.2000389939559368,36313000000.0,9777000000.0,11674000000.0,,11674000000.0,4.0,4.0,0.25715264690765804,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2018-12-31,59352000000.0,16945000000.0,17239000000.0,,-8446000000.0,,3699000000.0,7289000000.0,-15841000000.0,-11009000000.0,-9375000000.0,-604000000.0,-4.0,-3195000000.0,,-229000000.0,,3699000000.0,0.9829,24.3844,4.2339,-4.0,-11009000000.0,1.1099928960454652,-0.1579559239789729,0.5918186983145004,0.694968751972729,-0.1854865884890147,2.3191489361702127,,0.694968751972729,-0.4379587970636988,0.9829456464992169,32753000000.0,5687000000.0,6383000000.0,,6383000000.0,3.0,3.0,0.579508068306439,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2019-03-31,56769000000.0,14413000000.0,13904000000.0,56769000000.0,-7826000000.0,35066000000.0,499000000.0,4897000000.0,7828000000.0,3010000000.0,2456000000.0,88000000.0,1.65,1483000000.0,3017000000.0,107000000.0,2910000000.0,35565000000.0,,22.2772,3.6575,1.65,3010000000.0,-0.3138257091745464,0.04326304849477708,0.3137455288707205,0.38451711803781297,0.05302189575296377,0.10851148202891236,0.3717424629535003,0.38451711803781297,-4.544467160746231,1.036608170310702,32647000000.0,5360000000.0,6490000000.0,,6490000000.0,3.65,3.65,5.479969183359014,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2019-06-30,57142000000.0,15100000000.0,16941000000.0,,-8566000000.0,,306000000.0,5172000000.0,16083000000.0,6410000000.0,3197000000.0,154000000.0,2.14,1483000000.0,5494000000.0,235000000.0,5259000000.0,306000000.0,,26.3507,3.3261,2.14,6410000000.0,-0.373219705813682,0.05594833922508838,0.19878132189268172,0.3985574830566437,0.11217668265023975,-0.7760290556900726,0.32699123297892185,0.3985574830566437,-0.035722624328741535,0.8913287291187061,32518000000.0,3791000000.0,7235000000.0,,7235000000.0,3.79,3.79,0.04229440221147201,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2019-09-30,59441000000.0,20166000000.0,17493000000.0,,-8226000000.0,,0.0,10648000000.0,24562000000.0,9027000000.0,5081000000.0,271000000.0,3.41,1483000000.0,10049000000.0,389000000.0,9660000000.0,0.0,,34.4003,3.4069,3.41,9027000000.0,-0.6176756625334305,0.08547971938560926,0.20686426186792606,0.3675189316830877,0.15186487441328375,-1.0973741794310723,0.39329044866053253,0.3675189316830877,-0.0,1.152803978734351,32632000000.0,1359000000.0,7438000000.0,,7438000000.0,3.2,3.2,0.0,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2019-12-31,89115000000.0,49519000000.0,15585000000.0,,-8172000000.0,,0.0,39924000000.0,-15207000000.0,-5464000000.0,-2852000000.0,31000000.0,-1.92,-2965000000.0,-5236000000.0,-179000000.0,-5415000000.0,0.0,3.1774,16.6124,3.9361,-1.92,-5464000000.0,0.3489965736661772,-0.03200359086573529,0.18754520944301967,0.3593082133228119,-0.061314032430006174,0.6686245717082722,0.3560860130203196,0.3593082133228119,-0.0,3.177350016041065,33266000000.0,7882000000.0,12983000000.0,12414000000.0,12983000000.0,5.28,5.28,0.0,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2020-03-31,91199000000.0,51758000000.0,16471000000.0,,-7415000000.0,,6000000.0,41142000000.0,8619000000.0,3603000000.0,3010000000.0,88000000.0,2.02,1484000000.0,3815000000.0,125000000.0,3690000000.0,6000000.0,,13.3367,3.3035,2.02,3603000000.0,-0.4059339177343223,0.0330047478590774,0.3492284487759601,0.41802993386703796,0.03950701213829099,-0.4863004454042381,0.42812391228680824,0.41802993386703796,-0.0008091706001348617,3.142371440713982,34057000000.0,8436000000.0,13576000000.0,13194000000.0,13576000000.0,5.65,5.65,0.00044195639363582795,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2020-06-30,149530000000.0,21256000000.0,24646000000.0,,14708000000.0,,64000000.0,6017000000.0,19044000000.0,4355000000.0,2272000000.0,134000000.0,1.43,1568000000.0,6904000000.0,302000000.0,6602000000.0,64000000.0,,24.8709,4.7762,1.43,4355000000.0,0.1544737557791678,0.015194275396241557,0.11930266750682629,0.22868094938038228,0.029124590383200696,0.29481451394530195,0.3466708674648183,0.22868094938038228,0.004351373402230079,0.8624523249208796,37018000000.0,7511000000.0,11521000000.0,14537000000.0,11521000000.0,4.94,4.94,0.005555073344327749,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2020-09-30,149621000000.0,23009000000.0,24181000000.0,,15270000000.0,,54000000.0,7890000000.0,31946000000.0,7610000000.0,4580000000.0,321000000.0,2.77,1637000000.0,12734000000.0,519000000.0,12215000000.0,54000000.0,,20.9432,3.8028,2.77,7610000000.0,0.2999345121152587,0.030610676308806917,0.1433669316972391,0.2382144869467226,0.050861844259829835,0.49660663012268336,0.38236398923182874,0.2382144869467226,0.003536345776031434,0.9515321946983168,44402000000.0,7010000000.0,10104000000.0,17092000000.0,10104000000.0,4.3,4.3,0.005344418052256532,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2020-12-31,150565000000.0,24173000000.0,28661000000.0,,13076000000.0,,34000000.0,8449000000.0,-13805000000.0,-4205000000.0,-5246000000.0,-1767000000.0,-3.5000000000000004,-3016000000.0,-5865000000.0,-148000000.0,-6013000000.0,34000000.0,0.8434,40.9736,4.1292,-3.5000000000000004,-4205000000.0,-0.40119302539002755,-0.034842094776342446,0.3800072437522637,0.3045997826874321,-0.02792813734931757,-0.32074752097635395,0.4355668236146324,0.3045997826874321,0.0026001835423676966,0.8434109068071596,45804000000.0,4616000000.0,11363000000.0,16494000000.0,11363000000.0,2.7199999999999993,2.7199999999999993,0.0029921675613834376,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2021-03-31,150501000000.0,26569000000.0,31951000000.0,,13710000000.0,,9000000.0,9755000000.0,13010000000.0,4103000000.0,3553000000.0,312000000.0,1.99,1775000000.0,4877000000.0,188000000.0,4689000000.0,9000000.0,,37.0205,3.8049,1.99,4103000000.0,0.2591539022611233,0.02360781655935841,0.27309761721752496,0.3153727901614143,0.02726227732706095,0.299074276550769,0.3604150653343582,0.3153727901614143,0.0006564551422319475,0.8315545679321461,50195000000.0,5159000000.0,11863000000.0,17493000000.0,11863000000.0,2.6899999999999995,2.6899999999999995,0.0007586613841355475,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2021-06-30,147972000000.0,25999000000.0,28684000000.0,,12569000000.0,,17000000.0,8546000000.0,26969000000.0,8544000000.0,4319000000.0,706000000.0,2.41,1776000000.0,9767000000.0,383000000.0,9384000000.0,17000000.0,,29.8585,3.7028,2.41,8544000000.0,0.3436231999363513,0.029187954477874194,0.1601468352552931,0.3168081871778709,0.0577406536371746,0.6788495153344987,0.34795505951277395,0.3168081871778709,0.001352534012252367,0.906393808394924,58120000000.0,7206000000.0,16052000000.0,20275000000.0,16052000000.0,3.67,3.67,0.0010590580613007725,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2021-09-30,148858000000.0,28957000000.0,28533000000.0,,13550000000.0,,16000000.0,12182000000.0,41311000000.0,12850000000.0,7498000000.0,1214000000.0,4.19,1776000000.0,17702000000.0,600000000.0,17102000000.0,16000000.0,,25.302,3.4553,4.19,12850000000.0,0.5533579335793358,0.05037015141947359,0.18150129505458595,0.31105516690469853,0.0863238791331336,0.9472209936606222,0.4139817482026579,0.31105516690469853,0.0011808118081180813,1.0148599866820873,67485000000.0,10124000000.0,21292000000.0,25162000000.0,21292000000.0,5.09,5.09,0.0007514559458951719,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2021-12-31,146529000000.0,27928000000.0,35194000000.0,,15408000000.0,,14000000.0,9746000000.0,-25093000000.0,-7573000000.0,-3828000000.0,-792000000.0,-2.1399999999999997,-3550000000.0,-9569000000.0,-384000000.0,-9953000000.0,14000000.0,0.7935,20.7391,4.2595,-2.1399999999999997,-7573000000.0,-0.2484423676012461,-0.026124521425792847,0.1525525046825808,0.3017973139919499,-0.05168260207876939,-0.4910517442614447,0.39664448252500695,0.3017973139919499,0.0009086188992731049,0.7935443541512758,56197000000.0,11542000000.0,17924000000.0,21222000000.0,17924000000.0,6.450000000000001,6.450000000000001,0.0007810756527560813,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2022-03-31,143211000000.0,26509000000.0,32521000000.0,,16283000000.0,,12000000.0,6098000000.0,13538000000.0,4717000000.0,4490000000.0,436000000.0,2.51,1778000000.0,4908000000.0,162000000.0,4746000000.0,12000000.0,,22.9451,5.0477,2.51,4717000000.0,0.27574771233802126,0.03135234025319284,0.3316590338306988,0.3484266509085537,0.03293741402545894,0.289475299171525,0.3505687693898656,0.3484266509085537,0.0007369649327519499,0.815134835952154,56725000000.0,12479000000.0,18538000000.0,21279000000.0,18538000000.0,6.9700000000000015,6.9700000000000015,0.0006473190203905491,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2022-06-30,143186000000.0,29100000000.0,34473000000.0,,14653000000.0,,17000000.0,8521000000.0,28121000000.0,8012000000.0,5414000000.0,691000000.0,3.03,1777000000.0,9913000000.0,305000000.0,9608000000.0,17000000.0,,21.4173,4.7194,3.03,8012000000.0,0.3694806524261243,0.03781095917198609,0.19252515913374346,0.28491163187653357,0.055955191149972765,0.5461486025903204,0.34166637032822444,0.28491163187653357,0.0011601719784344502,0.8441388913062396,57877000000.0,13574000000.0,18006000000.0,21503000000.0,18006000000.0,7.590000000000002,7.590000000000002,0.0009441297345329334,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2022-09-30,141325000000.0,30364000000.0,32712000000.0,,15994000000.0,,10000000.0,11832000000.0,42933000000.0,12615000000.0,9363000000.0,1139000000.0,5.24,1777000000.0,17515000000.0,482000000.0,17033000000.0,10000000.0,,17.6994,4.1041,5.24,12615000000.0,0.5854070276353632,0.06625154785069874,0.21808399133533646,0.29382992103975963,0.08926233858128427,0.7882404398900275,0.3967344466960147,0.29382992103975963,0.0006252344629235964,0.9282220591831744,59499000000.0,15439000000.0,17771000000.0,21434000000.0,17771000000.0,8.64,8.64,0.0005627145349164368,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2022-12-31,138805000000.0,28463000000.0,29538000000.0,,17254000000.0,,1000000.0,9201000000.0,-26538000000.0,-7227000000.0,-7431000000.0,-634000000.0,-4.1499999999999995,-3554000000.0,-7393000000.0,-254000000.0,-7647000000.0,1000000.0,0.9636,24.147,4.9231,-4.1499999999999995,-7227000000.0,-0.4306827402341486,-0.05353553546341991,0.28001356545331224,0.2723264752430477,-0.05206584777205432,-0.4188351202549985,0.2881528374406511,0.2723264752430477,5.79575750550597e-05,0.9636062021802424,58054000000.0,11836000000.0,18117000000.0,23740000000.0,18117000000.0,6.630000000000003,6.630000000000003,5.5196776508251916e-05,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2023-03-31,134544000000.0,26488000000.0,27590000000.0,,13274000000.0,,1000000.0,6711000000.0,12225000000.0,2768000000.0,239000000.0,234000000.0,0.13,1776000000.0,4193000000.0,175000000.0,4018000000.0,1000000.0,,37.0667,4.955,0.13,2768000000.0,0.018005122796444176,0.0017763705553573551,0.019550102249488752,0.22642126789366054,0.020573195385896064,0.20851224105461394,0.32867075664621676,0.22642126789366054,7.533524182612626e-05,0.9600579920260964,56741000000.0,7585000000.0,16168000000.0,23012000000.0,16168000000.0,4.250000000000002,4.250000000000002,6.185056902523504e-05,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2023-06-30,135367000000.0,28852000000.0,32239000000.0,,12866000000.0,,0.0,8759000000.0,26090000000.0,7281000000.0,2263000000.0,817000000.0,1.26,1773000000.0,10512000000.0,353000000.0,10159000000.0,0.0,,27.3693,4.2429,1.26,7281000000.0,0.17588994248406653,0.016717516085899813,0.08673821387504792,0.279072441548486,0.053787112073104965,0.5659101507850147,0.38938290532771175,0.279072441548486,0.0,0.894940910077856,54710000000.0,4434000000.0,15437000000.0,23563000000.0,15437000000.0,2.480000000000002,2.480000000000002,0.0,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
2023-09-30,136221000000.0,33224000000.0,34773000000.0,,12094000000.0,,2000000.0,13287000000.0,40017000000.0,9562000000.0,4041000000.0,989000000.0,2.26,1772000000.0,18086000000.0,572000000.0,17514000000.0,2000000.0,,40.1701,4.7457,2.26,9562000000.0,0.3341326277492972,0.02966502962098355,0.10098208261488867,0.23894844691006323,0.0701947570492068,0.7905092592592593,0.4376639928030587,0.23894844691006323,0.000165371258475277,0.955453944152072,51794000000.0,-888000000.0,12384000000.0,24044000000.0,12384000000.0,-0.4999999999999982,-0.4999999999999982,0.00016149870801033592,0.36996782,244.81,164.39,6.55304,372756.53,88.2055,94.4424,6.0948
