report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-07-31,2938600000.0,2485300000.0,603000000.0,1049500000.0,1889100000.0,229100000.0,24900000.0,485400000.0,1532800000.0,536100000.0,148800000.0,92700000.0,15000000.0,41400000.0,1.07,,254600000.0,11600000.0,,243000000.0,254000000.0,,13.7931,0.8102,1.07,148800000.0,0.049070986183897096,0.03154563397536242,0.06047755741127349,0.34975208768267224,0.09707724425887265,0.05063635744912543,0.06943213102515049,0.15853340292275575,0.09707724425887265,0.13445556084908158,4.121558872305141,,,,,,,,,,,,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2010-10-30,3147600000.0,2584300000.0,917100000.0,1338600000.0,1809000000.0,,266700000.0,414900000.0,2166900000.0,724400000.0,162000000.0,95000000.0,21800000.0,45800000.0,1.1,,196900000.0,33300000.0,,163600000.0,266700000.0,,14.4489,0.9042,1.1,162000000.0,0.05251520176893311,0.030181725759308678,0.04384143246111957,0.3343024597351055,0.07476117956527759,0.05146778497903164,0.07804596039890158,0.07549956158567539,0.07476117956527759,0.1474295190713101,2.8179042634391016,,,,,,,,,,,,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2011-01-29,3089800000.0,2542300000.0,711000000.0,1150800000.0,1939000000.0,,31000000.0,302100000.0,3437400000.0,1242900000.0,372500000.0,200400000.0,72800000.0,100000000.0,2.32,,323900000.0,46000000.0,,277900000.0,31000000.0,3.5757,18.1777,1.0598,2.32,372500000.0,0.10335224342444559,0.06485856689753382,0.05829987781462734,0.36158142782335484,0.10836678885203933,0.1205579649168231,0.18908629441624367,0.08084598824693082,0.10836678885203933,0.01598762248581743,3.5756680731364274,,,,,,,,,,,,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2011-04-30,3199600000.0,2632100000.0,708200000.0,1155100000.0,2044500000.0,,28000000.0,394100000.0,887300000.0,349700000.0,118700000.0,75400000.0,900000.0,42400000.0,0.87,,105300000.0,8800000.0,,96500000.0,28000000.0,,16.4694,1.0553,0.87,118700000.0,0.03687943262411347,0.02356544568071009,0.084976896201961,0.394116984109095,0.13377662571847176,0.0370983872984123,0.05727382388419783,0.10875690296404823,0.13377662571847176,0.013695280019564686,3.7166054786783396,8024400000.0,463500000.0,802000000.0,2853100000.0,781000000.0,802000000.0,110500000.0,5.36,5.36,0.034912718204488775,7.257918552036199,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2011-07-30,3247500000.0,2672300000.0,680700000.0,1128300000.0,2119200000.0,,13100000.0,440200000.0,1684900000.0,644500000.0,221000000.0,141700000.0,3400000.0,75900000.0,1.63,,192100000.0,30100000.0,,162000000.0,13100000.0,,14.6637,1.0317,1.63,221000000.0,0.06686485466213665,0.04363356428021555,0.08409994658436702,0.38251528280610125,0.13116505430589354,0.0680523479599692,0.10364395253951132,0.09614813935545136,0.13116505430589354,0.006181577953944885,3.9258116644630525,8176500000.0,512500000.0,874200000.0,2961500000.0,700000000.0,874200000.0,98900000.0,5.92,5.92,0.014985129261038664,8.839231547017189,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2011-10-29,3364100000.0,2780400000.0,772600000.0,1215900000.0,2148200000.0,,33600000.0,349600000.0,710500000.0,229900000.0,42500000.0,26100000.0,400000.0,16000000.0,0.3,,-78500000.0,34700000.0,,-113200000.0,33600000.0,,13.702,1.0211,0.3,42500000.0,0.012149706731216833,0.007758390059748521,0.036734693877551024,0.3235749472202674,0.059817030260380016,0.012633393775452573,0.019479328994408285,-0.1593244194229416,0.059817030260380016,0.01564100176892282,3.598757442402278,6720100000.0,443600000.0,754700000.0,2467000000.0,423200000.0,754700000.0,77500000.0,5.12,5.12,0.044521001722538756,9.738064516129032,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2012-01-28,3611400000.0,3016300000.0,867200000.0,1332300000.0,2279100000.0,,,486800000.0,466500000.0,213500000.0,125200000.0,81200000.0,600000.0,43400000.0,0.9300000000000002,,106300000.0,24200000.0,92400000.0,82100000.0,0.0,3.5155,12.3288,1.0668,0.9300000000000002,217600000.0,0.03562809881093414,0.022484355097746028,0.17406216505894961,0.45766345123258306,0.26838156484458736,0.034667995791105945,0.05493396516168663,0.1759914255091104,0.4664523043944266,0.0,3.4782057195571956,3749200000.0,324400000.0,507400000.0,1437600000.0,227400000.0,599800000.0,5300000.0,3.7300000000000004,3.7300000000000004,0.0,95.73584905660377,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2012-04-28,3485200000.0,2879000000.0,744000000.0,1227500000.0,2257700000.0,,,399000000.0,900000000.0,353700000.0,129400000.0,82500000.0,900000.0,46000000.0,0.96,86300000.0,34000000.0,18600000.0,23100000.0,15400000.0,0.0,,12.5678,1.1075,0.96,152500000.0,0.03654161314612216,0.02367152530701251,0.09166666666666666,0.393,0.14377777777777778,0.03712842878457477,0.05731496655888736,0.01711111111111111,0.16944444444444445,0.0,3.8696236559139785,3761900000.0,331500000.0,518100000.0,1441600000.0,146300000.0,633600000.0,5300000.0,3.8200000000000003,3.8200000000000003,0.0,97.75471698113208,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2012-07-28,3319000000.0,2696300000.0,720900000.0,1208000000.0,2111000000.0,,,237500000.0,853900000.0,311200000.0,110900000.0,70700000.0,700000.0,39500000.0,0.85,83000000.0,82800000.0,36200000.0,23600000.0,46600000.0,0.0,,11.1025,0.9767,0.85,134500000.0,0.03349123638086215,0.021301596866526062,0.08279658039583089,0.3644454854198384,0.12987469258695397,0.033413678818921363,0.05253434391283752,0.054573135027520786,0.1575125892961705,0.0,3.7401858787626576,2930900000.0,260500000.0,408000000.0,1108300000.0,30900000.0,547100000.0,2600000.0,3.04,3.04,0.0,156.92307692307693,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2012-10-27,3421100000.0,2778600000.0,786600000.0,1271000000.0,2150100000.0,,,166000000.0,716200000.0,235400000.0,52500000.0,34900000.0,900000.0,16700000.0,0.43,80900000.0,-16600000.0,46100000.0,23700000.0,-62700000.0,0.0,,12.1607,1.0962,0.43,76200000.0,0.016231803171945492,0.010201397211423227,0.04872940519407987,0.32867913990505443,0.07330354649539235,0.015345941363888808,0.02441746895493233,-0.08754537838592572,0.10639486177045518,0.0,3.532418001525553,2936600000.0,269300000.0,418000000.0,1113800000.0,81400000.0,580800000.0,3100000.0,3.1700000000000004,3.1700000000000004,0.0,134.83870967741936,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2013-02-02,3715800000.0,3032900000.0,868700000.0,1385900000.0,2329900000.0,,,301000000.0,1513300000.0,637100000.0,267700000.0,171800000.0,1100000.0,94800000.0,2.1099999999999994,-167400000.0,212500000.0,33300000.0,29000000.0,179200000.0,0.0,3.4822,14.1854,1.2817,2.1099999999999994,296700000.0,0.0737370702605262,0.04623499650142634,0.11352672966364898,0.42100046256525475,0.17689816956320623,0.07204370525862533,0.11489763509163484,0.11841670521377123,0.19606158725963127,0.0,3.4913088523080464,3983400000.0,359900000.0,560500000.0,1537400000.0,178500000.0,659900000.0,3600000.0,4.35,4.35,0.0,155.69444444444446,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2013-05-04,3684500000.0,2972200000.0,809800000.0,1340000000.0,2344500000.0,,5700000.0,263700000.0,993600000.0,382800000.0,142800000.0,91800000.0,900000.0,50100000.0,1.13,81300000.0,45100000.0,23200000.0,25600000.0,21900000.0,5700000.0,,16.4989,1.4941,1.13,168400000.0,0.03915547024952015,0.024915185235445787,0.09239130434782608,0.3852657004830918,0.14371980676328502,0.038756954810693446,0.060760786316058205,0.022041062801932368,0.16948470209339775,0.002431222008957134,3.6702889602370954,4077000000.0,369200000.0,573900000.0,1566500000.0,185000000.0,675800000.0,3600000.0,4.52,4.52,0.008434448061556674,159.41666666666666,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2013-08-03,3627800000.0,2907500000.0,721500000.0,1255200000.0,2372600000.0,,1700000.0,212900000.0,1873800000.0,692500000.0,248300000.0,159200000.0,1900000.0,87200000.0,1.0,81000000.0,,53600000.0,51100000.0,,1700000.0,,16.4122,1.4635,1.0,299400000.0,0.06709938464132176,0.043883345278129995,0.08496104173337603,0.36956985804248055,0.13251147401003308,0.06844368487788742,0.10457819146695868,,0.15978226064681397,0.0007165135294613504,4.02979902979903,5096900000.0,457700000.0,711300000.0,1947800000.0,,840700000.0,4800000.0,4.67,4.67,0.0020221244201260855,148.1875,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2013-11-02,3765400000.0,3013700000.0,842700000.0,1379200000.0,2386200000.0,,46000000.0,87800000.0,2645200000.0,931700000.0,299900000.0,192800000.0,2800000.0,104300000.0,2.0,80800000.0,,106900000.0,79400000.0,,46000000.0,,16.7092,1.465,2.0,379300000.0,0.08079792138127567,0.0512030594359165,0.07288673824285498,0.3522228942991078,0.11337517011946166,0.07964625272215435,0.12330400460488447,,0.14339180402238016,0.019277512362752495,3.57624302836122,7025900000.0,615600000.0,958700000.0,2644100000.0,,1143800000.0,6700000.0,6.24,6.24,0.040216821122573874,143.08955223880596,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2014-02-01,4029200000.0,3257600000.0,900700000.0,1466100000.0,2563100000.0,,19300000.0,247600000.0,-1303400000.0,-426500000.0,-120500000.0,-75800000.0,-1600000.0,-43100000.0,0.4299999999999997,-162400000.0,190400000.0,-31000000.0,-45900000.0,159400000.0,19300000.0,3.6167,16.5618,1.448,0.4299999999999997,-166400000.0,-0.029573563263235927,-0.018812667527052518,0.05815559306429339,0.3272211140095136,0.09245051404020255,-0.02990668122704259,-0.04666201982651797,-0.12229553475525548,0.1276661040355992,0.0075299442081854006,3.6167425335849894,4209200000.0,368000000.0,570500000.0,1580500000.0,,680700000.0,4000000.0,4.5600000000000005,4.5600000000000005,0.028353165858674895,142.625,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2014-05-03,4021600000.0,3232700000.0,796200000.0,1377800000.0,2643800000.0,,8800000.0,249100000.0,1056100000.0,407200000.0,150700000.0,96600000.0,1800000.0,52300000.0,1.0,80300000.0,,28100000.0,28000000.0,,8800000.0,,22.3625,1.9516,1.0,178700000.0,0.036538316060216354,0.02402029043166899,0.09146861092699556,0.38556954833822554,0.14269482056623425,0.037472647702407005,0.056812184272034986,,0.16920746141463877,0.003328542249791966,4.06016076362723,4271700000.0,372800000.0,578400000.0,1604900000.0,,691000000.0,4900000.0,4.43,4.43,0.012735166425470333,118.04081632653062,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2014-08-02,5994700000.0,4068700000.0,1173700000.0,3310800000.0,2683900000.0,1379100000.0,31200000.0,215000000.0,2282000000.0,816200000.0,234200000.0,154600000.0,15500000.0,64100000.0,1.0,80200000.0,,90000000.0,64500000.0,,1410300000.0,,23.0867,1.817,1.0,298700000.0,0.057602742278028245,0.025789447345154887,0.06774758983347941,0.3576687116564417,0.10262927256792287,0.0390678432615477,0.05720287235601583,,0.13089395267309378,0.5254666716345616,3.4665587458464686,4679900000.0,368200000.0,564300000.0,1728600000.0,,690300000.0,18500000.0,4.43,4.43,2.043024771838331,30.502702702702702,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2014-11-01,6178500000.0,4267900000.0,1417100000.0,3536200000.0,2642300000.0,1371300000.0,221800000.0,87600000.0,3459900000.0,1162100000.0,244900000.0,153300000.0,28100000.0,63500000.0,1.0,80200000.0,,165100000.0,104800000.0,,1593100000.0,,29.2114,1.9101,1.0,349700000.0,0.058017636150323584,0.024811847535809662,0.04430763894910258,0.33587675944391454,0.0707823925546981,0.03963745245609776,0.057822165556972185,,0.1010722853261655,0.602921697006396,3.0117140639333853,5494600000.0,328700000.0,509300000.0,1959000000.0,,660700000.0,43800000.0,3.4299999999999997,3.4299999999999997,2.411230513092175,11.627853881278538,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2015-01-31,6327600000.0,4407300000.0,1338300000.0,3517200000.0,2810400000.0,1363800000.0,97500000.0,193600000.0,-1061700000.0,-311300000.0,-53200000.0,-23200000.0,-9400000.0,-20600000.0,1.0,-160500000.0,283000000.0,-63000000.0,-47600000.0,220000000.0,1461300000.0,3.6921,25.5414,1.6978,1.0,-100800000.0,-0.00825505266154284,-0.003666477021303496,0.021851747197890178,0.2932090044268626,0.05010831685033437,-0.008407611100575257,-0.012454058103331226,-0.2072148441179241,0.09494207403221248,0.5199615713065756,3.293207800941493,5736300000.0,381300000.0,576600000.0,2074200000.0,,726300000.0,36000000.0,4.0,4.0,2.0119785212722014,16.016666666666666,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
2015-05-02,6244600000.0,4310200000.0,1153000000.0,3352700000.0,2891900000.0,1356200000.0,44800000.0,122600000.0,1530600000.0,565900000.0,176200000.0,118800000.0,11000000.0,46400000.0,1.0,80200000.0,67000000.0,42900000.0,41800000.0,24100000.0,1401000000.0,,27.3564,1.7773,1.0,218000000.0,0.04108025865348041,0.019024437113666207,0.07761662093296746,0.36972429112766236,0.11511825427936757,0.02821637895141402,0.04104451536257542,0.01574545929700771,0.14242780608911537,0.48445658563574123,3.7382480485689507,6210800000.0,403500000.0,602100000.0,2232900000.0,,765600000.0,45200000.0,4.0,4.0,1.8299373040752351,13.320796460176991,1.257391,110.2,49.99,1.23203,3399.753,11.5481,1.3604,0.499
