report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2010-10-02,7385286000.0,3217512000.0,730217000.0,3194650000.0,4190636000.0,1988266000.0,,851614000.0,3814370000.0,2808080000.0,1009744000.0,700992000.0,257095000.0,2.13,329101000.0,791561000.0,226299000.0,175813000.0,565262000.0,1988266000.0,2.13,1185557000.0,0.16727580252734908,0.0949173803154001,0.18377661317596353,0.736184481316705,0.26472104174477046,0.13672375044107973,0.16341803122949677,0.1481927552911752,0.31081331910643173,0.47445447421346065,4.406240884558974,,,,,,,,,
2011-10-01,9102111000.0,3395126000.0,987874000.0,4666693000.0,4435418000.0,2917207000.0,84845000.0,959526000.0,4204822000.0,3075342000.0,956769000.0,700794000.0,184997000.0,2.13,329446000.0,941153000.0,236005000.0,224633000.0,705148000.0,3002052000.0,2.13,1181402000.0,0.15799953916406526,0.07699246910963842,0.1666643677187762,0.7313845865532477,0.22754090422852621,0.10511506616432166,0.12864172897504125,0.1676998455582662,0.2809636174848781,0.6768363207255776,3.4368006446166213,,,,,,,,,
2011-12-31,9005193000.0,3390566000.0,1061725000.0,4530577000.0,4474616000.0,2713275000.0,83397000.0,985807000.0,5611696000.0,4079485000.0,1114244000.0,825793000.0,193278000.0,2.52,327094000.0,1286843000.0,306494000.0,295764000.0,980349000.0,2796672000.0,2.52,1410008000.0,0.18455058489935225,0.09170186580121048,0.14715569054346495,0.7269611539898099,0.19855744145798346,0.12373349466246865,0.15323887597355518,0.17469745331892533,0.25126236346373715,0.6250082688659764,3.193450281381714,,,,,,,,,
2012-03-31,9176000000.0,3519000000.0,1064000000.0,4759000000.0,4417000000.0,2908000000.0,78000000.0,1053000000.0,1395000000.0,1014000000.0,302000000.0,212000000.0,67000000.0,0.67,317700000.0,235000000.0,70000000.0,70000000.0,165000000.0,2986000000.0,0.67,372000000.0,0.04799637763187684,0.023103748910200523,0.15197132616487455,0.7268817204301076,0.2164874551971326,0.032911944202266785,0.04079427259219236,0.11827956989247312,0.26666666666666666,0.6760244509848313,3.3073308270676693,15025888000.0,2439579000.0,3382757000.0,10976907000.0,2415759000.0,4148967000.0,7.45,7.45,0.7196972161986345
2012-06-30,9186000000.0,3587000000.0,1000000000.0,4657000000.0,4529000000.0,2882000000.0,81000000.0,1214000000.0,2805000000.0,2041000000.0,640000000.0,456000000.0,136000000.0,1.44,316400000.0,589000000.0,128000000.0,141000000.0,461000000.0,2963000000.0,1.44,781000000.0,0.100684477809671,0.049640757674722404,0.1625668449197861,0.7276292335115865,0.2281639928698752,0.06967123884171565,0.08542445274959957,0.16434937611408199,0.2784313725490196,0.6542283064694193,3.587,14016518000.0,2194587000.0,3013013000.0,10209827000.0,2311497000.0,3744410000.0,6.76,6.76,0.7913129171217895
2012-09-29,9019000000.0,3437000000.0,1518000000.0,4272000000.0,4747000000.0,1983000000.0,540000000.0,1051000000.0,4131000000.0,3012000000.0,875000000.0,632000000.0,176000000.0,2.0,316400000.0,939000000.0,188000000.0,212000000.0,751000000.0,2523000000.0,2.0,1087000000.0,0.13313671792711185,0.07007428761503492,0.15298959089808764,0.729121278140886,0.21181312030985233,0.09701740769486639,0.1203576341127923,0.18179617526022754,0.26313241345921085,0.5314935748894039,2.264163372859025,13942696000.0,2125793000.0,2931244000.0,10146485000.0,2357349000.0,3650008000.0,6.63,6.63,0.6912313616846867
2012-12-29,9271000000.0,3551000000.0,1775000000.0,5177000000.0,4094000000.0,2550000000.0,530000000.0,1194000000.0,-2828000000.0,-2102000000.0,-717000000.0,-548000000.0,-126000000.0,-1.7199999999999993,-635700000.0,-428000000.0,-106000000.0,-139000000.0,-534000000.0,3080000000.0,-1.7199999999999993,-856000000.0,-0.1338544211040547,-0.059109049724948765,0.19377652050919378,0.7432814710042432,0.25353606789250355,-0.0773379354977888,-0.09994424310008364,0.18882602545968882,0.3026874115983027,0.7523204689789936,2.0005633802816902,5503000000.0,752000000.0,1100000000.0,3965000000.0,843000000.0,1384000000.0,2.39,2.39,2.2254335260115607
2013-12-28,10248000000.0,3910000000.0,1380000000.0,5844000000.0,4231000000.0,3518000000.0,62000000.0,1373000000.0,5501000000.0,3927000000.0,1051000000.0,723000000.0,92000000.0,2.49,290600000.0,961000000.0,222000000.0,297000000.0,739000000.0,3580000000.0,2.49,1348000000.0,0.17088158827700306,0.0705503512880562,0.131430648972914,0.7138702054171969,0.1910561716051627,0.10255659640905543,0.13455383433619256,0.1343392110525359,0.24504635520814397,0.8461356653273457,2.8333333333333335,9609000000.0,1263000000.0,1849000000.0,6878000000.0,1417000000.0,2360000000.0,4.210000000000001,4.210000000000001,1.5169491525423728
