report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio
2011-09-24,1873273000.0,1261016000.0,251632000.0,903092000.0,970181000.0,353127000.0,1070139000.0,532495000.0,250531000.0,212173000.0,9658000.0,34216000.0,2.6,81464000.0,278646000.0,15509000.0,26466000.0,263137000.0,0.0,2.6,276997000.0,0.21869424365144235,0.11326325634330928,0.19826676721435252,0.49759423775789874,0.23411070898266487,0.13373971652823693,0.25823119603455436,0.24589048712363534,0.2588420756555924,0.0,5.011349907801869
2011-12-31,1936635000.0,1409139000.0,232231000.0,836105000.0,1100530000.0,524901000.0,1352850000.0,664725000.0,301571000.0,250679000.0,15876000.0,42470000.0,3.2,78279000.0,363304000.0,25501000.0,35021000.0,337803000.0,0.0,3.2,336592000.0,0.22778025133344842,0.12944049859679288,0.18529696566507742,0.4913515910854862,0.22291532690246516,0.1557190694167977,0.27402342507700833,0.249697305687992,0.24880215840632738,0.0,6.067833321132838
2012-03-31,2074918000.0,1554040000.0,518099000.0,846766000.0,801222000.0,343974000.0,326722000.0,154526000.0,55585000.0,44446000.0,5648000.0,6599000.0,0.59,75682000.0,32762000.0,5240000.0,8482000.0,27522000.0,0.0,0.59,64067000.0,0.05547276535092646,0.021420605537182676,0.13603614081696366,0.4729586621041742,0.1701293454374055,0.026789010457280722,0.06937527926092893,0.08423675173388998,0.19609025409981576,0.0,2.9995039558076737
