report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,8453000000.0,1325000000.0,1051000000.0,5195000000.0,3258000000.0,3447000000.0,307000000.0,3326000000.0,767000000.0,432000000.0,135000000.0,209000000.0,3.12,138300000.0,548000000.0,146000000.0,402000000.0,3447000000.0,,17.4849,2.2583,3.12,767000000.0,0.13259668508287292,0.05110611617177333,0.12988574864702346,0.2306073361395069,0.09073701644386609,0.11439224459358688,0.12086590499098016,0.2306073361395069,1.058011049723757,1.2607040913415795,4642000000.0,686000000.0,1096000000.0,1025000000.0,1096000000.0,,5.02,5.02,3.14507299270073,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2012-12-31,8497000000.0,1412000000.0,1105000000.0,5080000000.0,3417000000.0,3228000000.0,358000000.0,-2160000000.0,-452000000.0,-246000000.0,-48000000.0,-103000000.0,-1.7199999999999998,-280400000.0,-334000000.0,-111000000.0,-445000000.0,3228000000.0,1.3059,17.264,2.3779,-1.7199999999999998,-452000000.0,-0.07199297629499561,-0.028951394609862305,0.11388888888888889,0.20925925925925926,-0.05319524538072261,-0.06802106847253574,0.20601851851851852,0.20925925925925926,0.9446883230904302,1.2778280542986424,4482000000.0,611000000.0,1056000000.0,418000000.0,1056000000.0,,4.440000000000001,4.440000000000001,3.0568181818181817,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2013-03-31,9563000000.0,1453000000.0,1190000000.0,6066000000.0,3497000000.0,4047000000.0,356000000.0,1152000000.0,211000000.0,117000000.0,41000000.0,58000000.0,0.86,135100000.0,222000000.0,58000000.0,164000000.0,4047000000.0,,19.4238,2.5777,0.86,211000000.0,0.03345724907063197,0.012234654397155703,0.1015625,0.1831597222222222,0.02206420579316114,0.027969247083775184,0.1423611111111111,0.1831597222222222,1.157277666571347,1.2210084033613446,4526000000.0,596000000.0,1026000000.0,404000000.0,1026000000.0,215000000.0,4.36,4.36,3.9444444444444446,4.772093023255814,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2013-06-30,9434000000.0,1454000000.0,1173000000.0,5971000000.0,3463000000.0,,320000000.0,2350000000.0,484000000.0,268000000.0,82000000.0,139000000.0,1.0,134700000.0,,110000000.0,,0.0,,19.8358,2.5258,1.0,484000000.0,0.07738954663586485,0.028407886368454528,0.11404255319148936,0.20595744680851064,0.05130379478482086,0.13976321108865145,,0.20595744680851064,0.0,1.2395566922421142,4668000000.0,571000000.0,1010000000.0,,1010000000.0,210000000.0,3.2600000000000002,3.2600000000000002,0.0,4.809523809523809,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2013-09-30,9456000000.0,1527000000.0,1228000000.0,5996000000.0,3460000000.0,,321000000.0,3551000000.0,764000000.0,427000000.0,123000000.0,218000000.0,3.0,133800000.0,,171000000.0,,0.0,,21.6924,2.7993,3.0,764000000.0,0.12341040462427745,0.04515651438240271,0.12024781751619262,0.21515066178541256,0.08079526226734349,0.2208092485549133,,0.21515066178541256,0.0,1.243485342019544,4893000000.0,566000000.0,1007000000.0,,1007000000.0,198000000.0,3.14,3.14,0.0,5.085858585858586,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2013-12-31,9513000000.0,1572000000.0,1332000000.0,5928000000.0,3585000000.0,3756000000.0,400000000.0,-2239000000.0,-398000000.0,-164000000.0,-82000000.0,-87000000.0,-2.4199999999999995,-137500000.0,817000000.0,-103000000.0,714000000.0,3756000000.0,1.1802,23.5051,3.164,-2.4199999999999995,-398000000.0,-0.04574616457461646,-0.01723956690844108,0.07324698526127736,0.17775792764627066,-0.041837485546094816,-0.05421604686010081,-0.31889236266190263,0.17775792764627066,1.0476987447698745,1.1801801801801801,4814000000.0,648000000.0,1061000000.0,,1061000000.0,164000000.0,2.44,2.44,3.5400565504241284,6.469512195121951,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2014-03-31,9473000000.0,1547000000.0,1438000000.0,6030000000.0,3443000000.0,,307000000.0,1234000000.0,271000000.0,168000000.0,41000000.0,66000000.0,0.0,258600000.0,,70000000.0,,0.0,,20.6392,2.9467,0.0,271000000.0,0.04879465582340982,0.017734614166578698,0.13614262560777957,0.21961102106969205,0.028607621661564445,0.07871042695323846,,0.21961102106969205,0.0,1.0757997218358832,4896000000.0,699000000.0,1121000000.0,,1121000000.0,164000000.0,1.5800000000000005,1.5800000000000005,0.0,6.835365853658536,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2014-06-30,9403000000.0,1525000000.0,1368000000.0,5928000000.0,3475000000.0,,329000000.0,2487000000.0,578000000.0,334000000.0,82000000.0,167000000.0,1.0,256000000.0,,150000000.0,,0.0,,21.0552,3.0364,1.0,578000000.0,0.09611510791366906,0.035520578538764225,0.1342983514274226,0.23240852432649778,0.06146974369881952,0.16633093525179857,,0.23240852432649778,0.0,1.114766081871345,5033000000.0,765000000.0,1215000000.0,,1215000000.0,164000000.0,1.5800000000000005,1.5800000000000005,0.0,7.408536585365853,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2014-09-30,9438000000.0,1579000000.0,1397000000.0,5976000000.0,3462000000.0,,409000000.0,3750000000.0,893000000.0,573000000.0,123000000.0,287000000.0,2.0,254600000.0,,225000000.0,,0.0,,20.2875,3.2133,2.0,893000000.0,0.1655112651646447,0.060712015257469804,0.1528,0.23813333333333334,0.0946175037084128,0.25794338532640093,,0.23813333333333334,0.0,1.1302791696492485,5232000000.0,911000000.0,1344000000.0,,1344000000.0,164000000.0,0.5800000000000005,0.5800000000000005,0.0,8.195121951219512,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2014-12-31,9337000000.0,1486000000.0,1486000000.0,6042000000.0,3295000000.0,,,-2405000000.0,-532000000.0,-321000000.0,-82000000.0,-136000000.0,-1.0,-516500000.0,,-153000000.0,,0.0,0.9717,22.9633,3.4177,-1.0,-532000000.0,-0.09742033383915023,-0.034379350969262076,0.13347193347193348,0.22120582120582122,-0.05697761593659634,-0.1614567526555387,,0.22120582120582122,0.0,1.0,5066000000.0,754000000.0,1210000000.0,,1210000000.0,164000000.0,2.0,2.0,0.0,7.378048780487805,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2015-03-31,9335000000.0,1498000000.0,1501000000.0,6117000000.0,3218000000.0,,,1275000000.0,314000000.0,178000000.0,41000000.0,96000000.0,0.0,243000000.0,,90000000.0,,0.0,,24.7226,3.6985,0.0,314000000.0,0.05531385954008701,0.01906802356722014,0.1396078431372549,0.24627450980392157,0.033636850562399574,0.09757613424487259,,0.24627450980392157,0.0,0.9980013324450366,5107000000.0,764000000.0,1253000000.0,,1253000000.0,164000000.0,2.0,2.0,0.0,7.640243902439025,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2015-06-30,9588000000.0,1714000000.0,1336000000.0,6445000000.0,3143000000.0,,,2573000000.0,640000000.0,305000000.0,90000000.0,162000000.0,1.0,241700000.0,,203000000.0,,0.0,,27.0527,3.8069,1.0,640000000.0,0.09704104358892778,0.03181059657905715,0.11853867081228138,0.24873688301593472,0.06675010429703797,0.2036271078587337,,0.24873688301593472,0.0,1.282934131736527,5193000000.0,735000000.0,1315000000.0,,1315000000.0,172000000.0,2.0,2.0,0.0,7.645348837209302,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2015-09-30,9387000000.0,1531000000.0,1411000000.0,6518000000.0,2869000000.0,,,3886000000.0,982000000.0,523000000.0,131000000.0,279000000.0,2.0,240100000.0,,292000000.0,,0.0,,28.8591,3.9056,2.0,982000000.0,0.1822934820494946,0.05571535101736444,0.1345856922285126,0.2527020072053526,0.10461276233088314,0.3422795399093761,,0.2527020072053526,0.0,1.0850460666194188,5329000000.0,685000000.0,1404000000.0,,1404000000.0,180000000.0,2.0,2.0,0.0,7.8,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2015-12-31,9340000000.0,1506000000.0,1502000000.0,6680000000.0,2660000000.0,,,-2480000000.0,-625000000.0,-294000000.0,-93000000.0,-160000000.0,-1.0,-486800000.0,,-226000000.0,,0.0,1.0027,29.3569,3.9783,-1.0,-625000000.0,-0.11052631578947368,-0.031477516059957175,0.11854838709677419,0.25201612903225806,-0.06691648822269808,-0.2349624060150376,,0.25201612903225806,0.0,1.0026631158455392,5254000000.0,712000000.0,1311000000.0,,1311000000.0,169000000.0,2.0,2.0,0.0,7.757396449704142,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2016-03-31,9552000000.0,1476000000.0,1542000000.0,6868000000.0,2684000000.0,,,1331000000.0,339000000.0,289000000.0,40000000.0,149000000.0,1.0,227300000.0,,72000000.0,,0.0,,27.794,4.3078,1.0,339000000.0,0.10767511177347243,0.030255443886097154,0.21712997746055598,0.25469571750563486,0.03548994974874372,0.12630402384500744,,0.25469571750563486,0.0,0.9571984435797666,5310000000.0,823000000.0,1336000000.0,,1336000000.0,168000000.0,3.0,3.0,0.0,7.9523809523809526,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2016-06-30,9530000000.0,1486000000.0,1452000000.0,6888000000.0,2642000000.0,,,2694000000.0,701000000.0,501000000.0,80000000.0,259000000.0,2.0,226500000.0,,145000000.0,,0.0,,26.6232,4.4975,2.0,701000000.0,0.18962906888720665,0.05257082896117524,0.18596881959910913,0.2602078693392725,0.07355718782791186,0.26532929598788796,,0.2602078693392725,0.0,1.0234159779614325,5431000000.0,1019000000.0,1397000000.0,,1397000000.0,158000000.0,4.0,4.0,0.0,8.841772151898734,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2016-09-30,9637000000.0,1600000000.0,1548000000.0,7068000000.0,2569000000.0,,,4074000000.0,1070000000.0,715000000.0,121000000.0,373000000.0,3.0,225200000.0,,223000000.0,,0.0,,24.1869,4.0178,3.0,1070000000.0,0.2783184118333982,0.07419321365570199,0.17550319096710848,0.26264113892979873,0.11103040365258898,0.4165044764499805,,0.26264113892979873,0.0,1.0335917312661498,5619000000.0,1211000000.0,1485000000.0,,1485000000.0,148000000.0,5.0,5.0,0.0,10.033783783783784,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2016-12-31,9743000000.0,1728000000.0,1820000000.0,7202000000.0,2541000000.0,,,-2594000000.0,-665000000.0,-575000000.0,-78000000.0,-289000000.0,-2.0,-455100000.0,,-150000000.0,,0.0,0.9495,25.0526,4.2323,-2.0,-665000000.0,-0.226288862652499,-0.05901672995997126,0.22166538164996144,0.256360832690825,-0.0682541311710972,-0.26170798898071623,,0.256360832690825,0.0,0.9494505494505494,5505000000.0,930000000.0,1445000000.0,,1445000000.0,163000000.0,4.0,4.0,0.0,8.865030674846626,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2017-03-31,9696000000.0,1615000000.0,1790000000.0,7272000000.0,2424000000.0,,,1394000000.0,365000000.0,247000000.0,42000000.0,102000000.0,1.0,219200000.0,,76000000.0,,0.0,,27.6688,4.4127,1.0,365000000.0,0.1018976897689769,0.025474422442244224,0.17718794835007173,0.2618364418938307,0.037644389438943895,0.15057755775577558,,0.2618364418938307,0.0,0.9022346368715084,5568000000.0,888000000.0,1471000000.0,,1471000000.0,165000000.0,4.0,4.0,0.0,8.915151515151516,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2017-06-30,9685000000.0,1632000000.0,1707000000.0,7294000000.0,2391000000.0,,,2780000000.0,737000000.0,468000000.0,86000000.0,211000000.0,2.0,217800000.0,,136000000.0,,0.0,,28.9658,4.6472,2.0,737000000.0,0.19573400250941028,0.04832214765100671,0.1683453237410072,0.2651079136690647,0.076097057305111,0.3082392304475115,,0.2651079136690647,0.0,0.9560632688927944,5654000000.0,855000000.0,1507000000.0,,1507000000.0,171000000.0,4.0,4.0,0.0,8.812865497076023,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2017-09-30,10199000000.0,1870000000.0,1850000000.0,7849000000.0,2350000000.0,,,4180000000.0,1107000000.0,700000000.0,131000000.0,309000000.0,3.0,216700000.0,,208000000.0,,0.0,,29.6423,4.8338,3.0,1107000000.0,0.2978723404255319,0.06863417982155114,0.1674641148325359,0.2648325358851675,0.10854005294636729,0.47106382978723405,,0.2648325358851675,0.0,1.0108108108108107,5760000000.0,840000000.0,1544000000.0,,1544000000.0,181000000.0,4.0,4.0,0.0,8.530386740331492,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2017-12-31,10289000000.0,1975000000.0,1938000000.0,7558000000.0,2731000000.0,,,-2658000000.0,-677000000.0,-169000000.0,-83000000.0,-464000000.0,-1.0,-438100000.0,,-133000000.0,,0.0,1.0191,21.8017,4.7691,-1.0,-677000000.0,-0.061882094470889784,-0.016425308581980755,0.063581640331076,0.2547027840481565,-0.06579842550296433,-0.24789454412303186,,0.2547027840481565,0.0,1.019091847265222,5696000000.0,1246000000.0,1532000000.0,,1532000000.0,176000000.0,5.0,5.0,0.0,8.704545454545455,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2018-03-31,10167000000.0,1768000000.0,1683000000.0,7196000000.0,2971000000.0,,,1440000000.0,608000000.0,423000000.0,45000000.0,140000000.0,1.0,421600000.0,,77000000.0,,0.0,,20.3967,5.0512,1.0,608000000.0,0.142376304274655,0.04160519327235172,0.29375,0.4222222222222222,0.05980131798957411,0.20464490070683272,,0.4222222222222222,0.0,1.0505050505050506,5742000000.0,1422000000.0,1775000000.0,,1775000000.0,179000000.0,5.0,5.0,0.0,9.916201117318435,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2018-06-30,10218000000.0,1804000000.0,1655000000.0,7368000000.0,2850000000.0,,,2860000000.0,966000000.0,674000000.0,90000000.0,212000000.0,1.0,419000000.0,,169000000.0,,0.0,,21.0753,5.298,1.0,966000000.0,0.23649122807017545,0.06596202779408886,0.23566433566433567,0.33776223776223774,0.09453904873752202,0.3389473684210526,,0.33776223776223774,0.0,1.0900302114803626,5822000000.0,1628000000.0,2004000000.0,,2004000000.0,183000000.0,4.0,4.0,0.0,10.950819672131148,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2018-09-30,10748000000.0,2338000000.0,2320000000.0,8087000000.0,2661000000.0,,,4272000000.0,1322000000.0,901000000.0,137000000.0,290000000.0,2.0,416600000.0,,263000000.0,,0.0,,22.8153,5.7038,2.0,1322000000.0,0.3385945133408493,0.08382954968366207,0.21090823970037453,0.3094569288389513,0.12299962783773725,0.4968057121382939,,0.3094569288389513,0.0,1.0077586206896552,5914000000.0,1829000000.0,2219000000.0,,2219000000.0,189000000.0,3.0,3.0,0.0,11.74074074074074,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2018-12-31,11262000000.0,2224000000.0,2010000000.0,8969000000.0,2293000000.0,,,-2749000000.0,-1143000000.0,-811000000.0,-79000000.0,-264000000.0,-2.0,-843500000.0,,-149000000.0,,0.0,1.1065,24.6703,5.029,-2.0,-1143000000.0,-0.3536851286524204,-0.07201207600781388,0.29501636958894145,0.4157875591124045,-0.10149174214171551,-0.4984736153510685,,0.4157875591124045,0.0,1.1064676616915423,5823000000.0,1187000000.0,1753000000.0,,1753000000.0,193000000.0,2.0,2.0,0.0,9.082901554404145,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2019-03-31,11676000000.0,2275000000.0,2120000000.0,9282000000.0,2394000000.0,5868000000.0,,1502000000.0,373000000.0,225000000.0,59000000.0,31000000.0,0.56,399100000.0,373000000.0,98000000.0,275000000.0,5868000000.0,,35.3962,5.9485,0.56,373000000.0,0.09398496240601503,0.019270298047276466,0.14980026631158455,0.24833555259653795,0.03194587187392943,0.04514645364318567,0.18308921438082557,0.24833555259653795,2.4511278195488724,1.0731132075471699,5885000000.0,989000000.0,1518000000.0,,1518000000.0,207000000.0,1.56,1.56,3.8656126482213438,7.333333333333333,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2019-06-30,19640000000.0,10209000000.0,2054000000.0,17094000000.0,2546000000.0,,,3014000000.0,757000000.0,448000000.0,123000000.0,91000000.0,1.0,399400000.0,,210000000.0,,0.0,,37.7779,6.0741,1.0,757000000.0,0.17596229379418696,0.022810590631364563,0.1486396814863968,0.25116124751161245,0.03854378818737271,0.29732914375490965,,0.25116124751161245,0.0,4.970301850048686,6039000000.0,763000000.0,1309000000.0,,1309000000.0,240000000.0,1.56,1.56,0.0,5.454166666666667,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2019-09-30,77864000000.0,17991000000.0,16661000000.0,44012000000.0,32669000000.0,,,6142000000.0,1131000000.0,646000000.0,,144000000.0,1.0,465200000.0,,431000000.0,,0.0,,75.5298,9.1504,1.0,1131000000.0,0.019774097768526736,0.008296517004006987,0.10517746662324975,0.1841419732985998,0.014525326209801705,0.0346199761241544,,0.1841419732985998,0.0,1.0798271412280176,7909000000.0,508000000.0,1118000000.0,,1118000000.0,,0.56,0.56,0.0,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2019-12-31,77539000000.0,17046000000.0,15727000000.0,42682000000.0,32979000000.0,,,-471000000.0,-652000000.0,-426000000.0,,-68000000.0,-1.56,-741100000.0,,-18000000.0,,0.0,1.0839,88.0362,7.7173,-1.56,-652000000.0,-0.012917311016101156,-0.005494009466204103,0.9044585987261147,1.384288747346072,-0.008408671765176234,-0.01977015676642712,,1.384288747346072,0.0,1.0838685063902842,10187000000.0,893000000.0,1609000000.0,,1609000000.0,,1.0,1.0,0.0,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2020-03-31,72598000000.0,12933000000.0,12119000000.0,39052000000.0,31843000000.0,21630000000.0,,3769000000.0,629000000.0,392000000.0,,79000000.0,0.57,691200000.0,888000000.0,246000000.0,642000000.0,21630000000.0,,60.6087,5.1586,0.57,629000000.0,0.012310397889646076,0.0053995977850629494,0.1040063677368002,0.16688776863889626,0.008664150527562742,0.011762945785723636,0.1703369594056779,0.16688776863889626,0.679270169267971,1.0671672580245894,12454000000.0,1060000000.0,1865000000.0,,1865000000.0,,1.0099999999999998,1.0099999999999998,11.597855227882038,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2020-06-30,77093000000.0,17482000000.0,16760000000.0,43807000000.0,31583000000.0,,,7234000000.0,794000000.0,394000000.0,,52000000.0,0.0,686000000.0,1919000000.0,488000000.0,1431000000.0,0.0,,77.8964,4.5363,0.0,794000000.0,0.012475065699901845,0.005110710440636634,0.05446502626486038,0.10975946917334808,0.01029924895904946,0.02514010701959915,0.19781586950511473,0.10975946917334808,0.0,1.0430787589498807,16674000000.0,1006000000.0,1902000000.0,,1902000000.0,,0.009999999999999898,0.009999999999999898,0.0,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2020-09-30,72372000000.0,14025000000.0,13263000000.0,39683000000.0,31692000000.0,,,11020000000.0,1336000000.0,658000000.0,,176000000.0,0.0,684100000.0,2961000000.0,689000000.0,2272000000.0,0.0,,76.2513,4.5806,0.0,1336000000.0,0.020762337498422316,0.00909191399988946,0.05970961887477314,0.12123411978221416,0.018460177969380424,0.04215574908494257,0.20617059891107078,0.12123411978221416,0.0,1.0574530649174394,21552000000.0,1018000000.0,2107000000.0,,2107000000.0,,-0.9900000000000001,-0.9900000000000001,0.0,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
2020-12-31,74619000000.0,16219000000.0,15637000000.0,41290000000.0,32330000000.0,,,-7171000000.0,-907000000.0,-486000000.0,,-111000000.0,0.83,-1377900000.0,-1621000000.0,-523000000.0,-2144000000.0,0.0,1.0372,79.6828,5.1398,0.83,-907000000.0,-0.015032477575007733,-0.00651308647931492,0.06777297448054664,0.12648166225073212,-0.012155081145552742,-0.028054438601917725,0.29898201087714404,0.12648166225073212,0.0,1.0372194154889045,14852000000.0,958000000.0,1852000000.0,2201000000.0,1852000000.0,,1.4,1.4,0.0,,0.79864806,227.0,52.91,6.93686,30033.133,8.6302,1.4007,1.4171
