report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,29825600000.0,3472300000.0,2569300000.0,,14116800000.0,10482600000.0,,2007300000.0,5610100000.0,1674100000.0,1089800000.0,111000000.0,467100000.0,1.0,1090100000.0,1422700000.0,401800000.0,317900000.0,1020900000.0,10482600000.0,,15.3985,3.0836,1.0,1992000000.0,0.07719879859458234,0.036539080521431254,0.19425678686654427,0.2984082280173259,0.05612963360334746,0.06805450539444051,0.18197536585800608,0.3550738846009875,0.7425620537232234,1.3514575954540147,,,,,,,,,,,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2010-06-30,28675400000.0,3166500000.0,2582800000.0,,13131800000.0,10291300000.0,,1665500000.0,11555600000.0,3519400000.0,2315600000.0,219100000.0,976600000.0,2.13,1088100000.0,2671400000.0,796300000.0,629400000.0,1875100000.0,10291300000.0,,14.7834,3.0058,2.13,4148800000.0,0.1763353081831889,0.0807521429517984,0.2003876908165738,0.3045622901450379,0.12273237688053175,0.1502533823447793,0.16226764512444183,0.35902938834850634,0.7836930199972586,1.2259950441381446,,,,,,,,,,,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2010-09-30,31168500000.0,4176500000.0,3266300000.0,,13637800000.0,11357100000.0,,2495000000.0,17860500000.0,5615900000.0,3704000000.0,333900000.0,1562700000.0,3.42,1083900000.0,4615800000.0,1319400000.0,942100000.0,3296400000.0,11357100000.0,,15.9975,3.3029,3.42,6558000000.0,0.27159805833785505,0.11883792931966569,0.20738501161781586,0.3144312869180594,0.1801787060654186,0.22468183509435924,0.18456370202401948,0.36717897035357355,0.8327662819516344,1.2786639316657993,,,,,,,,,,,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2010-12-31,31975200000.0,4368500000.0,2924700000.0,,14634200000.0,11497000000.0,,2387000000.0,-10951600000.0,-3336300000.0,-2163100000.0,-213100000.0,-952400000.0,-1.9699999999999998,-2181800000.0,-2368300000.0,-382000000.0,-613200000.0,-2750300000.0,11497000000.0,1.4937,16.3956,3.3686,-1.9699999999999998,-3949500000.0,-0.14781129135859836,-0.06764930320998774,0.19751451842653128,0.30464041783848933,-0.10434023868498087,-0.12767496326230712,0.2511322546477227,0.360632236385551,0.7856254527066734,1.4936574691421343,24074600000.0,4946300000.0,7473100000.0,3442100000.0,8749300000.0,450900000.0,4.58,4.58,1.3140479809813357,16.573741406076735,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2011-03-31,32080200000.0,3824200000.0,4254100000.0,,14453600000.0,10524300000.0,,1939900000.0,6111600000.0,1825900000.0,1209000000.0,120100000.0,489900000.0,1.15,1054600000.0,1553100000.0,508700000.0,339100000.0,1044400000.0,10524300000.0,,15.5857,3.2124,1.15,2165000000.0,0.08364698068301323,0.03768679746385621,0.19782053799332416,0.2987597355847896,0.05691672745182386,0.07310062094891884,0.17088814713004777,0.3542443877217095,0.7281438534344384,0.8989445476128911,24576100000.0,5065500000.0,7624900000.0,3465600000.0,8922300000.0,460000000.0,4.73,4.73,1.1795501160014794,16.575869565217392,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2011-06-30,32833000000.0,4025400000.0,3948800000.0,,14952800000.0,11062800000.0,,2070000000.0,13017000000.0,4015000000.0,2619200000.0,241900000.0,1146100000.0,2.49,1051400000.0,3195900000.0,1099100000.0,689200000.0,2096800000.0,11062800000.0,,16.5712,3.4068,2.49,4704200000.0,0.17516451768230698,0.07977339871470776,0.20121379734193748,0.30844280556195747,0.12228550543660342,0.15433047863589539,0.16108166244142275,0.36138895290773604,0.7398480552137392,1.0193982982171799,26037500000.0,5369100000.0,8120500000.0,3687300000.0,9477700000.0,482800000.0,5.09,5.09,1.167245217721599,16.819594034797017,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2011-09-30,32277500000.0,4421900000.0,5078200000.0,32277500000.0,13338200000.0,10988100000.0,,2388800000.0,7166300000.0,2394700000.0,1507300000.0,124000000.0,755900000.0,1.45,1041300000.0,2169600000.0,692300000.0,358300000.0,1477300000.0,10988100000.0,,16.7373,3.4041,1.45,2753000000.0,0.11300625271775802,0.04669816435597553,0.21033169138886176,0.33416128267027617,0.07419099992254667,0.0984407821986903,0.20614543069645425,0.38415918953992995,0.8238068105141624,0.8707612933716671,15343300000.0,3172400000.0,4899300000.0,1868200000.0,5672700000.0,272900000.0,3.12,3.12,1.9370141202601936,17.95272993770612,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2011-12-31,32989900000.0,4403000000.0,3509200000.0,32989900000.0,14390200000.0,12133800000.0,,2335700000.0,711100000.0,294100000.0,167600000.0,6800000.0,117200000.0,0.17999999999999972,-2102400000.0,231500000.0,429700000.0,28400000.0,-198200000.0,12133800000.0,1.2547,18.3778,3.7449,0.17999999999999972,322500000.0,0.011646815193673473,0.005080342771575543,0.2356911826747293,0.4135845872591759,0.008914849696422238,0.011088071180817373,-0.2787231050485164,0.45352271129236393,0.8431988436574891,1.2547019263649835,27006000000.0,5503100000.0,8529700000.0,4420300000.0,9944700000.0,492800000.0,5.27,5.27,1.2201273039910707,17.30864448051948,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2012-03-31,33334200000.0,4254800000.0,3646400000.0,33334200000.0,14660500000.0,12055700000.0,,2289100000.0,6546600000.0,1964600000.0,1266700000.0,128900000.0,580800000.0,1.23,1030000000.0,1633500000.0,588400000.0,364700000.0,1045100000.0,12055700000.0,,17.9754,3.6426,1.23,2329300000.0,0.08640223730432113,0.038000011999688006,0.19348975040479027,0.3000947056487337,0.05893646765184105,0.0735359070526497,0.15964011853481197,0.35580301225063393,0.8223252958630333,1.1668494953927162,27441000000.0,5560800000.0,8668400000.0,4421000000.0,10109000000.0,501600000.0,5.35,5.35,1.192570976357701,17.281499202551835,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
2012-06-30,33332400000.0,4500100000.0,3622300000.0,33332400000.0,14035100000.0,12720400000.0,,2484600000.0,6915900000.0,2155000000.0,1347000000.0,130000000.0,662900000.0,1.32,1023900000.0,1483100000.0,712000000.0,365900000.0,771100000.0,12720400000.0,,16.1566,3.2356,1.32,2520900000.0,0.09597366602304223,0.040411131511682324,0.1947685767579057,0.3116008039445336,0.06465181025068702,0.08054418717646838,0.1114966960193178,0.36450787316184446,0.9063277069632564,1.2423322198603097,21339900000.0,4288600000.0,6808400000.0,3095300000.0,7925700000.0,389700000.0,4.18,4.18,1.6049560291204563,17.470875032075956,0.5266393,341.75,283.47,3.53997,218191.95,25.4808,15.305,8.1154
