report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-07-31,2503040000.0,491270000.0,224176000.0,908929000.0,1594111000.0,624373000.0,22298000.0,3240000.0,845165000.0,489242000.0,127408000.0,64605000.0,28684000.0,5945000.0,1.4,46232000.0,203053000.0,40988000.0,70785000.0,162065000.0,646671000.0,,18.9854,1.5934,1.4,198193000.0,0.04052729075955187,0.025810614293019687,0.07644069501221655,0.5788715812888607,0.15074926197843025,0.05090130401431859,0.05685872164271223,0.19175545603521205,0.23450213863565103,0.40566246641545034,2.1914477910213406,,,,,,,,,,,,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2010-10-31,2525018000.0,491340000.0,199520000.0,858242000.0,1666776000.0,591977000.0,19159000.0,3573000.0,1158517000.0,676723000.0,189912000.0,112803000.0,36668000.0,11623000.0,2.43,46505000.0,267663000.0,73757000.0,94001000.0,193906000.0,611136000.0,2.4626,20.0665,1.9538,2.43,283913000.0,0.06767736036516005,0.04467413697644928,0.09736844603920357,0.5841286748489664,0.16392681333118117,0.0752121371015969,0.0833710872061783,0.16737432424383933,0.24506589027178713,0.3666575472648994,2.4626102646351242,,,,,,,,,,,,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2011-01-31,2571938000.0,503343000.0,186074000.0,849639000.0,1722299000.0,586724000.0,15486000.0,3320000.0,293229000.0,176606000.0,54793000.0,45295000.0,6951000.0,1813000.0,0.96,47391000.0,72931000.0,28785000.0,22894000.0,44146000.0,602210000.0,,20.2391,2.2353,0.96,77687000.0,0.026299150147564388,0.017611233241236764,0.1544697147962855,0.6022801291823114,0.18686078116420954,0.021304168296436384,0.023571859691659616,0.15055127562417087,0.26493627847177464,0.34965473474698644,2.7050689510624806,,,,,,,,,,,,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2011-04-30,2625192000.0,538435000.0,206150000.0,814866000.0,1810326000.0,524118000.0,29097000.0,8430000.0,618530000.0,378368000.0,115049000.0,80655000.0,11219000.0,6174000.0,1.69,47807000.0,137822000.0,52016000.0,46405000.0,85806000.0,553215000.0,,21.7222,2.8756,1.69,161454000.0,0.04455274906287597,0.03072346708355046,0.13039787884177,0.61172133930448,0.186003912502223,0.04382498499157395,0.04867654083428212,0.13872568832554605,0.2610285677331738,0.3055886066929382,2.611860295901043,2915441000.0,303358000.0,487162000.0,1720939000.0,485923000.0,721247000.0,83522000.0,6.48,6.48,0.7670257207309008,5.832738679629319,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2011-07-31,2615334000.0,543636000.0,237693000.0,727656000.0,1887678000.0,406485000.0,38735000.0,7872000.0,969926000.0,581171000.0,160935000.0,118792000.0,14436000.0,11092000.0,2.46,48362000.0,225291000.0,71156000.0,71810000.0,154135000.0,445220000.0,,21.6506,2.8173,2.46,232745000.0,0.06293022432851365,0.04542134962494274,0.12247532285968207,0.5991910723086091,0.16592502933213463,0.0615351614745956,0.06898501348965964,0.1589141852058817,0.23996160531834387,0.2358559033903028,2.2871350860143127,3040202000.0,357545000.0,520689000.0,1812868000.0,477993000.0,755799000.0,69274000.0,7.539999999999999,7.539999999999999,0.5890719622545147,7.516369777983082,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2011-10-31,2624518000.0,540347000.0,267206000.0,687030000.0,1937488000.0,327453000.0,52979000.0,5175000.0,-550850000.0,-331341000.0,-103221000.0,-69312000.0,-15264000.0,-1745000.0,-1.4799999999999995,-95251000.0,-99763000.0,-48292000.0,-42960000.0,-148055000.0,380432000.0,2.0222,18.8565,2.4857,-1.4799999999999995,-146181000.0,-0.03577415705284368,-0.026409420701248763,0.12582735771988746,0.6015085776527185,0.18738495053099755,-0.03932950736097066,-0.044531735348933524,0.26877552872832894,0.26537351366070616,0.19635321612314502,2.0222113275899494,1330835000.0,175430000.0,227556000.0,804804000.0,136032000.0,325705000.0,17342000.0,3.6300000000000003,3.6300000000000003,1.1680262814510063,13.121669934263638,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2012-01-31,2599267000.0,555263000.0,206392000.0,661910000.0,1937357000.0,371114000.0,39191000.0,7681000.0,326060000.0,210453000.0,61728000.0,54623000.0,3662000.0,4124000.0,1.12,48792000.0,41550000.0,19953000.0,25816000.0,21597000.0,410305000.0,,17.9012,2.5052,1.12,87544000.0,0.028194597072196813,0.02101477070266348,0.16752438201557995,0.6454425565846776,0.1893148500276023,0.02374823363663679,0.026293393171589435,0.06623627553211066,0.26849046187818193,0.21178595375039294,2.6903319896120004,1363666000.0,184758000.0,234491000.0,838651000.0,113483000.0,335562000.0,14053000.0,3.7900000000000005,3.7900000000000005,1.2227397619515916,16.68618800256173,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2012-04-30,2628561000.0,576283000.0,228125000.0,590605000.0,2037956000.0,275092000.0,44216000.0,7745000.0,670649000.0,431149000.0,127168000.0,109544000.0,6733000.0,11883000.0,2.24,48941000.0,122191000.0,43057000.0,52570000.0,79134000.0,319308000.0,,20.1739,3.0692,2.24,179738000.0,0.05375189650806985,0.0416745131651881,0.1633402867968192,0.6428832369838768,0.18961930905734595,0.04837932237448551,0.05394728804240849,0.11799614999798702,0.26800606576614594,0.1566805171456106,2.5261720547945203,1415785000.0,213647000.0,246610000.0,891432000.0,106811000.0,353846000.0,9567000.0,4.340000000000001,4.340000000000001,0.9023925662576375,25.77715062192955,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2012-07-31,2883918000.0,628106000.0,232075000.0,787272000.0,2096646000.0,454225000.0,25858000.0,12732000.0,1048835000.0,671246000.0,204418000.0,176419000.0,9049000.0,16316000.0,3.6,49069000.0,200304000.0,67141000.0,80395000.0,133163000.0,480083000.0,,15.4659,2.5568,3.6,284813000.0,0.08414343670796119,0.06117337594203441,0.1682047223824529,0.6399919911139502,0.1949000557761707,0.0708820431094088,0.07933236285228287,0.12696277298145084,0.27155176934408176,0.22897666081923224,2.7064785091026606,1494694000.0,271274000.0,290093000.0,981507000.0,85839000.0,405914000.0,4180000.0,5.48,5.48,1.182720970451869,69.40023923444976,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
2012-10-31,2941384000.0,657860000.0,262552000.0,728226000.0,2192751000.0,348422000.0,25284000.0,12840000.0,-600408000.0,-388838000.0,-109916000.0,-92247000.0,-7673000.0,-5515000.0,-1.910000000000001,-97650000.0,-48924000.0,-30372000.0,-47567000.0,-79296000.0,373706000.0,2.5056,18.5101,3.1809,-1.910000000000001,-157483000.0,-0.04206907213814975,-0.031361767113712455,0.1536405244433785,0.6476229497275187,0.1830688465177013,-0.03736880325724217,-0.04282791412441354,0.1320701922692569,0.26229330721775856,0.17042792364477316,2.5056369785794814,1445136000.0,248339000.0,283398000.0,924010000.0,154598000.0,394612000.0,11771000.0,5.049999999999999,5.049999999999999,0.9470213779611365,24.075949367088608,1.0641177,89.83,61.775,2.6547,13796.538,34.371,1.687,3.3229
