report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-06-30,16579332000.0,12139073000.0,12441648000.0,,2418194000.0,1396439000.0,,1567585000.0,63490127000.0,1940267000.0,784209000.0,382684000.0,284859000.0,1.0,235428000.0,819064000.0,137927000.0,681137000.0,1396439000.0,,23.2641,0.1539,1.0,784209000.0,0.15825198474564076,0.023081991481924604,0.006027456835926631,0.030560137326548425,0.012351668472800503,0.04730039786886468,0.20557914745664918,0.010728234958484175,0.012351668472800503,0.5774718653672948,0.9756804725547612,85035655000.0,392697000.0,1069120000.0,2800427000.0,383834000.0,1069120000.0,0.33999999999999986,0.33999999999999986,1.3061574004788985,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2013-09-30,18918638000.0,14393651000.0,14870635000.0,,2319745000.0,1396606000.0,,1231006000.0,-38580753000.0,-1482189000.0,-822632000.0,-331833000.0,-293233000.0,-0.71,-471382000.0,-532887000.0,-80397000.0,-613284000.0,1396606000.0,0.9679,32.5074,0.1604,-0.71,-822632000.0,-0.14304718837630861,-0.017540004729727374,0.008600998534165469,0.03841783492406175,0.021322341738638433,-0.04348262279768766,-0.22135476439119986,0.0158961127586079,0.021322341738638433,0.6020515185936385,0.9679244363135804,87959167000.0,433707000.0,898399000.0,2507819000.0,424881000.0,898399000.0,1.0,1.0,1.554549815839065,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2013-12-31,19796095000.0,15228345000.0,15828898000.0,,2247802000.0,1396776000.0,423000000.0,347465000.0,29176362000.0,688225000.0,159616000.0,41385000.0,92450000.0,0.0,237012000.0,-1003643000.0,59183000.0,-1062826000.0,1819776000.0,,52.8549,0.1683,0.0,159616000.0,0.018411319146437274,0.0020905638207939494,0.0014184427791237304,0.02358844464570326,0.005470730038241231,0.00806300434504886,0.03924104221234356,-0.03642763960770709,0.005470730038241231,0.8095802032385415,0.9620597087681025,95669215000.0,306481000.0,770756000.0,2524120000.0,-339695000.0,770756000.0,0.29000000000000004,0.29000000000000004,2.361027354960584,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2014-03-31,20361247000.0,15760027000.0,16499931000.0,,2145515000.0,1396948000.0,,696730000.0,57632265000.0,1417818000.0,460744000.0,221462000.0,197810000.0,0.0,236650000.0,112653000.0,125392000.0,-12739000.0,1396948000.0,,34.1666,0.1445,0.0,460744000.0,0.10322090500415984,0.010876642280308274,0.0038426738910920816,0.024601115364804766,0.007994549580864123,0.02262847653682508,0.13006317920610602,-0.0002210393778554426,0.007994549580864123,0.6511014837929355,0.9551571458086704,111718001000.0,313698000.0,581937000.0,2564121000.0,-1007712000.0,581937000.0,0.29000000000000004,0.29000000000000004,2.4005141450019503,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2014-06-30,20630606000.0,15891386000.0,16339359000.0,,1986355000.0,1995482000.0,,1261864000.0,87980419000.0,2109822000.0,571621000.0,208682000.0,268922000.0,0.0,235532000.0,632495000.0,198670000.0,433825000.0,1995482000.0,,,0.1459,0.0,571621000.0,0.1050577565440216,0.010115165788149897,0.0023719141414864143,0.023980585952881175,0.006497138869047668,0.027707426529303116,0.14355710693330742,0.0049309267326858265,0.006497138869047668,1.0045948483528875,0.9725831961951507,136208293000.0,139696000.0,369349000.0,2733676000.0,-1255024000.0,369349000.0,-0.71,-0.71,5.402700426967448,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2014-09-30,21532183000.0,16800205000.0,17250160000.0,,1956899000.0,1995632000.0,,1808513000.0,-55219919000.0,-1233499000.0,-413097000.0,-195045000.0,-169784000.0,1.0,-473789000.0,1721648000.0,-118788000.0,1602860000.0,1995632000.0,0.9739,51.3157,0.1451,1.0,-413097000.0,-0.09967044798939546,-0.009058301241448673,0.0035321493318380276,0.022337935700340306,0.007480941795658918,-0.019185096095458598,-0.10451455029701222,-0.02902684446168782,0.007480941795658918,1.0197930501267567,0.9739158941134459,119569127000.0,276484000.0,778884000.0,2982366000.0,961120000.0,778884000.0,1.0,1.0,2.5621684358646473,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2014-12-31,24904916000.0,20144710000.0,20805033000.0,,1768346000.0,1995885000.0,,2298756000.0,33588602000.0,752299000.0,-88397000.0,-199947000.0,92894000.0,0.0,219456000.0,896964000.0,52557000.0,844407000.0,1995885000.0,,,0.159,0.0,-88397000.0,-0.11307006660461244,-0.008028414952292952,-0.005952822924871955,0.022397448991774056,-0.0026317558557513053,-0.0035493795682747936,-0.02348341533768783,0.025139688755131874,-0.0026317558557513053,1.1286733478629183,0.9682613817531556,123981367000.0,35152000.0,530871000.0,3046440000.0,2868353000.0,530871000.0,1.0,1.0,3.759642172957272,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2015-03-31,27005530000.0,19556823000.0,20225906000.0,,1916255000.0,3942517000.0,64205000.0,2336979000.0,66257869000.0,1664275000.0,-452646000.0,-713337000.0,207684000.0,-3.0,219854000.0,1638684000.0,105201000.0,1533483000.0,4006722000.0,,,0.1947,-3.0,-452646000.0,-0.37225578015452016,-0.02641447881230252,-0.010766072177781631,0.025118148608129852,-0.0068315810156828315,-0.016761233717686713,-0.0764220424965351,0.023144164204858445,-0.0068315810156828315,2.090912743867596,0.9669195041250562,132606971000.0,-899647000.0,-382519000.0,3292897000.0,4414575000.0,-382519000.0,-2.0,-2.0,-10.474569890645954,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2015-06-30,27333504000.0,19902034000.0,21117291000.0,,1575624000.0,3742781000.0,7370000.0,2555183000.0,100491425000.0,2555739000.0,-120081000.0,-499174000.0,297827000.0,-2.0,219689000.0,2760265000.0,157089000.0,2603176000.0,3750151000.0,,83.4336,0.1769,-2.0,-120081000.0,-0.31681035577015837,-0.018262349386306272,-0.004967329301977756,0.025432408785127685,-0.001194937777029234,-0.004393179886486563,-0.022547141026423384,0.02590445901229881,-0.001194937777029234,2.3801052789244133,0.9424520408417917,145117977000.0,-1607503000.0,-1074221000.0,3738814000.0,6583926000.0,-1074221000.0,-4.0,-4.0,-3.4910423460349405,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2015-09-30,27736157000.0,20334488000.0,22700765000.0,,633520000.0,3493048000.0,,2167442000.0,-64376093000.0,-1443000000.0,1078494000.0,1277571000.0,-189369000.0,5.0,-658781214.0,-1375534000.0,-83262000.0,-1458796000.0,3493048000.0,0.9423,32.039,0.151,5.0,1078494000.0,2.016622995327693,0.04606157226467964,-0.019845426158434314,0.02241515340174496,-0.016753020410853452,0.038884045832304745,0.2613537448068225,0.02266052399296739,-0.016753020410853452,5.513713852759187,0.8957622353255495,135961803000.0,-134887000.0,417370000.0,3529313000.0,3522270000.0,417370000.0,0.0,0.0,8.369188010638043,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2015-12-31,30755802000.0,20361675000.0,24024341000.0,,1300019000.0,4393317000.0,108412000.0,978090000.0,36709046000.0,964877000.0,-179831000.0,330377000.0,-540777000.0,1.0,226718000.0,,90110000.0,,4501729000.0,,23.5649,0.1533,1.0,-179831000.0,0.2541324396028058,0.010741940658871454,0.008999879757158494,0.02628444770806629,-0.004898819762300551,-0.005847059361352372,-0.030996003273496196,,-0.004898819762300551,3.4628178511237144,0.8475435392795998,139082247000.0,395437000.0,325936000.0,3741891000.0,,325936000.0,1.0,1.0,13.811696161209563,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2016-03-31,32495355000.0,22070068000.0,23770910000.0,,2191162000.0,4368586000.0,119553000.0,2525287000.0,72407403000.0,2040208000.0,768881000.0,934512000.0,-228557000.0,4.0,226082000.0,,180012000.0,,4488139000.0,,12.938,0.1373,4.0,768881000.0,0.42649151454798867,0.02875832561299915,0.012906304621918286,0.028176787392858157,0.010618817526158203,0.023661258662968906,0.1151139917185945,,0.010618817526158203,2.0482917283158435,0.9284485953629877,145231781000.0,2043286000.0,1547463000.0,4117824000.0,,1547463000.0,8.0,8.0,2.9003207184921385,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2016-06-30,31914243000.0,21457255000.0,23997255000.0,,1879317000.0,3794036000.0,613180000.0,1865202000.0,109289083000.0,3148071000.0,1295495000.0,1284315000.0,-81703000.0,5.0,225646000.0,,310178000.0,,4407216000.0,,10.4209,0.1183,5.0,1295495000.0,0.6833945523825943,0.04024269038748624,0.011751539721492585,0.028804990522246398,0.011853837221783625,0.0405930041956502,0.20607463605138157,,0.011853837221783625,2.345115805369717,0.8941545605945347,154029439000.0,3826775000.0,2963039000.0,4710156000.0,,2963039000.0,15.0,15.0,1.4873972296685936,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2016-09-30,33656200000.0,22851847000.0,25281308000.0,,2129404000.0,3594253000.0,611149000.0,2741832000.0,-71555846000.0,-1880550000.0,-358771000.0,-1121275000.0,814018000.0,-4.0,-452487000.0,3178497000.0,-115684000.0,3062813000.0,4205402000.0,0.904,13.4761,0.1309,-4.0,-358771000.0,-0.5265675278152948,-0.033315555529144704,0.0156699286316872,0.02628087158664856,0.005013860083493388,-0.010659878417646674,-0.05663488353076637,-0.042803113528977074,0.005013860083493388,1.9749197428012721,0.9039028755948861,146849686000.0,1427929000.0,1525774000.0,4272606000.0,,1525774000.0,6.0,6.0,2.7562417500888072,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2016-12-31,33919272000.0,23078756000.0,25542758000.0,,2116557000.0,3527353000.0,607980000.0,1791134000.0,38169265000.0,1037680000.0,399987000.0,247246000.0,115892000.0,1.0,221979000.0,-430355000.0,137282000.0,-567637000.0,4135333000.0,,13.3475,0.1209,1.0,399987000.0,0.11681518617263792,0.007289248424907233,0.0064776201480431965,0.027186271467370408,0.010479295317842773,0.011792322665415696,0.06397857287956123,-0.014871572716949095,0.010479295317842773,1.953801858395498,0.9035342228901045,148309905000.0,1344798000.0,2105592000.0,4345409000.0,,2105592000.0,6.0,6.0,1.9639764018860255,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2017-03-31,34397013000.0,23493921000.0,25531426000.0,,2529292000.0,3478214000.0,615847000.0,2404433000.0,75316667000.0,2294107000.0,1024968000.0,658719000.0,297334000.0,2.0,221611000.0,368384000.0,262700000.0,105684000.0,4094061000.0,,16.7066,0.1284,2.0,1024968000.0,0.26043612204522054,0.019150471001653544,0.008745992437503906,0.030459486477276004,0.01360878064346634,0.029798168811925617,0.15475062253212232,0.0014031953910015693,0.01360878064346634,1.6186588974305853,0.9201961927234303,151219169000.0,1069005000.0,2361679000.0,4599308000.0,,2361679000.0,4.0,4.0,1.7335383005056995,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2017-06-30,34654010000.0,23677224000.0,25751076000.0,,2553514000.0,3429074000.0,4119000.0,1311467000.0,114023811000.0,3373982000.0,1195344000.0,709071000.0,380357000.0,3.0,221698000.0,123684000.0,371428000.0,-247744000.0,3433193000.0,,24.2268,0.1362,3.0,1195344000.0,0.2776843988323542,0.020461441547457278,0.006218622178835963,0.029590152884821575,0.010483284057222049,0.034493670429482766,0.19966636082240202,-0.0021727391658572085,0.010483284057222049,1.3444974259001516,0.91946542350308,155953897000.0,493761000.0,2261528000.0,4825219000.0,2353116000.0,2261528000.0,2.0,2.0,1.5180855598515695,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2017-09-30,35316470000.0,24303299000.0,26818165000.0,,2064461000.0,3429934000.0,12121000.0,2435115000.0,-74365917000.0,-2159767000.0,-1559957000.0,-1250552000.0,-240180000.0,-5.0,-443686000.0,1442425000.0,-305013000.0,1137412000.0,3442055000.0,0.9062,,0.1192,-5.0,-1559957000.0,-0.6057523004793988,-0.035409880998865405,0.01681619820542252,0.02904243082217355,0.020976773539953794,-0.04417080755806002,-0.28329292060533373,-0.01529480232187549,0.020976773539953794,1.6672899124759442,0.906225276785343,153143826000.0,364484000.0,1060342000.0,4546002000.0,427715000.0,1060342000.0,1.0,1.0,3.2461743475218374,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2017-12-31,36361510000.0,25296432000.0,26740291000.0,,2874582000.0,4266757000.0,20061000.0,3037747000.0,40466332000.0,1112652000.0,418973000.0,861853000.0,-502834000.0,3.0,220822000.0,10326000.0,73641000.0,-63315000.0,4286818000.0,,13.0882,0.1322,3.0,418973000.0,0.2998185475314324,0.023702343494535844,0.02129802622090878,0.027495746340439258,0.010353619398961091,0.011522431274168757,0.05850434272628257,-0.0015646340271216082,0.010353619398961091,1.4912839501534485,0.9460043647243779,155440893000.0,979091000.0,1079328000.0,4620974000.0,932037000.0,1079328000.0,3.0,3.0,3.9717472353167897,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2018-03-31,38395732000.0,26397211000.0,28094404000.0,,3187550000.0,4277501000.0,252894000.0,2091359000.0,81500190000.0,2368335000.0,900393000.0,1149308000.0,-423662000.0,5.0,221565000.0,-77242000.0,168816000.0,-246058000.0,4530395000.0,,11.2795,0.114,5.0,900393000.0,0.3605615598186695,0.029933222786324272,0.014101905774698194,0.029059257407866166,0.011047741115695559,0.02345034078266824,0.11666227214627728,-0.003019109526002332,0.011047741115695559,1.4212780975984691,0.9395896421223244,161624416000.0,1469680000.0,954753000.0,4695202000.0,580295000.0,954753000.0,6.0,6.0,4.745096375711833,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2018-06-30,38309592000.0,26404401000.0,28099671000.0,,3097821000.0,4198112000.0,195592000.0,2388928000.0,124642499000.0,3579676000.0,1289588000.0,1425117000.0,-356335000.0,6.0,221297000.0,746043000.0,248359000.0,497684000.0,4393704000.0,,12.774,0.1151,6.0,1289588000.0,0.4600385238527339,0.037200004635914684,0.0114336362912621,0.028719546131693013,0.010346294484997449,0.0336622744507433,0.1721395843970353,0.003992891702211458,0.010346294484997449,1.4183208132425986,0.9396694003997413,172243104000.0,2185726000.0,1048997000.0,4900896000.0,1325723000.0,1048997000.0,9.0,9.0,4.188480996609142,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2018-09-30,37669838000.0,25894372000.0,27869687000.0,,2932824000.0,4158532000.0,151657000.0,2492516000.0,-78669386000.0,-2448346000.0,-1165269000.0,-1777873000.0,844362000.0,-7.0,-443348000.0,732261000.0,-154405000.0,577856000.0,4310189000.0,0.9291,12.1084,0.1195,-7.0,-1165269000.0,-0.6061983262548315,-0.04719619447261759,0.022599299300492825,0.03112196655507137,0.014812229499287054,-0.03093374067602839,-0.16088180429884635,-0.007345373205277082,0.014812229499287054,1.4696377961991582,0.9291231724274478,167939635000.0,1658405000.0,1443685000.0,4612317000.0,766167000.0,1443685000.0,7.0,7.0,2.9855467085964045,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2018-12-31,39267823000.0,27476207000.0,29351737000.0,,3048453000.0,4165400000.0,156276000.0,2540156000.0,45392452000.0,1297580000.0,477823000.0,393652000.0,40803000.0,1.0,213969000.0,478968000.0,79233000.0,399735000.0,4321676000.0,,13.2714,0.0914,1.0,477823000.0,0.1291317268135674,0.010024798166172848,0.008672190698136333,0.028585809817015393,0.010526485769043716,0.01216830889759282,0.06483237946038665,0.00880619976202211,0.010526485769043716,1.4176620075822064,0.936101567004365,172865755000.0,1190204000.0,1502535000.0,4797245000.0,1229217000.0,1502535000.0,5.0,5.0,2.876256459916075,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2019-03-31,38810310000.0,27622183000.0,29211899000.0,38810310000.0,2921215000.0,4009500000.0,282973000.0,,88712054000.0,2722336000.0,525388000.0,420787000.0,31514000.0,1.97,213275000.0,1103332000.0,161488000.0,941844000.0,4292473000.0,,17.9517,0.0953,1.97,525388000.0,0.14404520037039384,0.010842144780600825,0.004743290015582324,0.030687329142441003,0.005922396972118355,0.013537330673215442,0.07283209365306623,0.010616866113820338,0.005922396972118355,1.4694135830467803,0.9455798474450429,180077619000.0,461683000.0,1127530000.0,5151246000.0,2417119000.0,1127530000.0,1.97,1.97,3.8069701027910567,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2019-06-30,38478538000.0,27401778000.0,28788871000.0,,2989422000.0,4018565000.0,166137000.0,,133951319000.0,3953575000.0,932082000.0,722746000.0,100627000.0,3.0,211151000.0,1671201000.0,230767000.0,1440434000.0,4184702000.0,,18.8169,0.1015,3.0,932082000.0,0.24176780661947359,0.0187830940978059,0.005395587034122448,0.02951501358489796,0.006958363732125699,0.024223425536593932,0.1299227613015889,0.010753414081723226,0.006958363732125699,1.3998364901308682,0.9518184301148871,189386439000.0,-240688000.0,770024000.0,5525145000.0,3359869000.0,770024000.0,-1.0300000000000002,-1.0300000000000002,5.4345085347989155,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
2019-09-30,39171980000.0,28132054000.0,29581294000.0,,2878917000.0,4033880000.0,139012000.0,3374194000.0,-88466704000.0,-2835179000.0,-823370000.0,-681820000.0,-59973000.0,-1.9299999999999997,-426555000.0,-909478000.0,-161266000.0,-1070744000.0,4172892000.0,0.951,20.0367,0.0955,-1.9299999999999997,-823370000.0,-0.23683211429853657,-0.01740580894813078,0.007707080394902019,0.03204797818623377,0.0093071173986543,-0.02101936128834948,-0.11676011077441263,0.012103355856910867,0.0093071173986543,1.4494658929034772,0.9510082283756756,179589121000.0,855365000.0,1111923000.0,5138312000.0,1711269000.0,1111923000.0,4.04,4.04,3.752860584770708,0.40365225,194.74,135.14,1.60189,36959.145,21.8762,111.1249,0.1453
