report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,37999000000.0,7038000000.0,9040000000.0,33702000000.0,4263000000.0,11185000000.0,200000000.0,3290000000.0,5760000000.0,2084000000.0,1430000000.0,813000000.0,468000000.0,0.39,2041000000.0,38000000.0,69000000.0,2003000000.0,11385000000.0,,12.4584,1.7236,0.39,1499000000.0,0.19071076706544687,0.021395299876312536,0.14114583333333333,0.36180555555555555,0.2482638888888889,0.0376325692781389,0.09138548057259714,0.34774305555555557,0.26024305555555555,2.6706544686840252,0.7785398230088496,,,,,,,,,,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2010-09-30,37110000000.0,5506000000.0,6349000000.0,31925000000.0,5150000000.0,12194000000.0,,1700000000.0,18436000000.0,6934000000.0,4735000000.0,2986000000.0,1329000000.0,1.43,1722000000.0,116000000.0,208000000.0,1606000000.0,12194000000.0,,13.4888,2.0473,1.43,4943000000.0,0.5798058252427184,0.08046348693074643,0.1619657192449555,0.37611195487090476,0.2568344543284877,0.12759364052815952,0.273005073800738,0.08711217183770883,0.2681167281405945,2.367766990291262,0.8672231847535045,,,,,,,,,,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2010-12-31,37402000000.0,5981000000.0,6840000000.0,32175000000.0,5192000000.0,12194000000.0,,2314000000.0,24363000000.0,9188000000.0,6228000000.0,3905000000.0,1816000000.0,1.87,2767000000.0,168000000.0,276000000.0,2599000000.0,12194000000.0,0.8744,13.1632,2.1099,1.87,6504000000.0,0.7521186440677966,0.10440618148762099,0.16028403726963017,0.377129253376021,0.2556335426671592,0.16651515961713279,0.3582192568733464,0.10667815950416615,0.26696219677379635,2.348613251155624,0.8744152046783625,,,,,,,,,,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2011-03-31,38584000000.0,6988000000.0,7884000000.0,33096000000.0,5453000000.0,12194000000.0,,3432000000.0,5643000000.0,2148000000.0,1539000000.0,937000000.0,512000000.0,0.45,2062000000.0,13000000.0,60000000.0,2049000000.0,12194000000.0,,13.5241,2.2473,0.45,1599000000.0,0.1718320190720704,0.024284677586564378,0.16604642920432394,0.38064859117490696,0.2727272727272727,0.03988699979266017,0.087210290700969,0.36310473152578415,0.2833599149388623,2.2362002567394095,0.8863521055301877,54202000000.0,8641000000.0,13932000000.0,20354000000.0,8257000000.0,14545000000.0,4.140000000000001,4.140000000000001,0.8383636988655896,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2011-06-30,36832000000.0,5657000000.0,5446000000.0,32164000000.0,4633000000.0,13688000000.0,,2064000000.0,11563000000.0,4120000000.0,2834000000.0,1381000000.0,1224000000.0,0.66,479000000.0,40000000.0,121000000.0,439000000.0,13688000000.0,,16.1138,2.314,0.66,2955000000.0,0.2980789984890999,0.03749456993918332,0.11943267318170026,0.35630891637118395,0.24509210412522703,0.07694396177237185,0.15468587959172533,0.037965925797803335,0.25555651647496325,2.954457155191021,1.0387440323172972,60005000000.0,9209000000.0,15336000000.0,22390000000.0,6693000000.0,16001000000.0,4.41,4.41,0.855446534591588,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2011-09-30,37201000000.0,6575000000.0,6979000000.0,32746000000.0,4419000000.0,13088000000.0,,3043000000.0,17671000000.0,6565000000.0,4712000000.0,2554000000.0,1843000000.0,1.23,2564000000.0,75000000.0,184000000.0,2489000000.0,13088000000.0,,15.989,2.3532,1.23,4896000000.0,0.5779588142113601,0.06865406843902046,0.1445305868371909,0.37151264784109556,0.2666515760285213,0.1266632617402758,0.2691494830639173,0.14085224378925923,0.2770641163488201,2.961756053405748,0.9421120504370254,59240000000.0,8777000000.0,15313000000.0,22021000000.0,7576000000.0,15954000000.0,4.210000000000001,4.210000000000001,0.820358530775981,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2011-12-31,36962000000.0,7131000000.0,7643000000.0,33247000000.0,3680000000.0,13089000000.0,,3270000000.0,-11077000000.0,-3894000000.0,-3017000000.0,-1482000000.0,-1390000000.0,-0.7,-1492000000.0,-23000000.0,-112000000.0,-1515000000.0,13089000000.0,0.9311,17.3249,2.4677,-0.7,-3129000000.0,-0.4027173913043478,-0.040095232941940374,0.13379073756432247,0.3515392254220457,0.2723661641238603,-0.08162437097559656,-0.17991531993559545,0.1367698835424754,0.2824772050194096,3.5567934782608694,0.9330105979327489,23800000000.0,3390000000.0,6068000000.0,8939000000.0,3462000000.0,6321000000.0,1.6400000000000003,1.6400000000000003,2.0707166587565258,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2012-03-31,37815000000.0,7893000000.0,8781000000.0,34079000000.0,3701000000.0,13089000000.0,,4156000000.0,5647000000.0,2202000000.0,1642000000.0,973000000.0,554000000.0,0.48,1837000000.0,16000000.0,56000000.0,1821000000.0,13089000000.0,,17.3921,2.6654,0.48,1698000000.0,0.2629019184004323,0.025730530212878487,0.17230387816539755,0.3899415618912697,0.29077386222773155,0.0434219225175195,0.09779630732578916,0.3224721090844696,0.30069063219408537,3.536611726560389,0.8988725657669969,23804000000.0,3426000000.0,6171000000.0,8993000000.0,3234000000.0,6420000000.0,1.6700000000000004,1.6700000000000004,2.038785046728972,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2012-06-30,34547000000.0,5143000000.0,6081000000.0,30239000000.0,4273000000.0,13089000000.0,,1528000000.0,12134000000.0,4696000000.0,3519000000.0,2420000000.0,1255000000.0,1.19,-85000000.0,39000000.0,113000000.0,-124000000.0,13089000000.0,,16.0619,2.919,1.19,3632000000.0,0.5663468289258132,0.07004949778562539,0.19943959123125102,0.38701170265370033,0.29001153782759187,0.10186123252380815,0.202684022578044,-0.01021921872424592,0.2993242129553321,3.063187456119822,0.8457490544318369,24375000000.0,4465000000.0,6856000000.0,9569000000.0,2671000000.0,7097000000.0,2.2,2.2,1.844300408623362,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
2012-09-30,35038000000.0,5934000000.0,6348000000.0,31137000000.0,3866000000.0,13878000000.0,,2186000000.0,18376000000.0,7180000000.0,5488000000.0,3077000000.0,1641000000.0,1.51,2120000000.0,77000000.0,169000000.0,2043000000.0,13878000000.0,,17.4762,2.7906,1.51,5657000000.0,0.7959130884635282,0.08781893943718248,0.16744666956900306,0.39072703526338703,0.29865041358293426,0.1566299446315429,0.30928764652840396,0.11117762298650413,0.30784719198955157,3.589756854630109,0.9347826086956522,25080000000.0,4988000000.0,7632000000.0,10184000000.0,2225000000.0,7858000000.0,2.4800000000000004,2.4800000000000004,1.766098243827946,0.51115906,70.51,52.82,8.87026,108890.73,15.6745,26.8387,4.6776
