report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-30,8296000000.0,4492000000.0,1231000000.0,8296000000.0,6165000000.0,698000000.0,2333000000.0,5569000000.0,674000000.0,673000000.0,7000000.0,1.19,564000000.0,1356000000.0,141000000.0,79000000.0,1215000000.0,698000000.0,1.19,753000000.0,0.10916463909164639,0.08112343297974928,0.12084754893158556,0.12102711438319268,0.08124397299903569,0.098207780853854,0.2181720237026396,0.13521278506015444,0.11321978913219789,3.6490658001624694,,,,,,,,
2011-12-31,9040000000.0,5752000000.0,1099000000.0,9040000000.0,6521000000.0,1196000000.0,4146000000.0,7389000000.0,953000000.0,927000000.0,29000000.0,1.65,563000000.0,1838000000.0,163000000.0,108000000.0,1675000000.0,1196000000.0,1.65,1061000000.0,0.14215611102591627,0.10254424778761062,0.12545676004872108,0.1289755041277575,0.10542035398230089,0.12349358559025528,0.22668832047638382,0.14359182568683176,0.18340745284465573,5.233848953594176,,,,,,,,
2012-03-31,9573000000.0,3054000000.0,1188000000.0,9573000000.0,6881000000.0,1196000000.0,1325000000.0,1827000000.0,50000000.0,88000000.0,-45000000.0,0.15,570000000.0,368000000.0,74000000.0,28000000.0,294000000.0,1196000000.0,0.15,78000000.0,0.01278883883156518,0.009192520630941189,0.0481663929939792,0.02736726874657909,0.005223023085762039,0.00619041723412158,0.16091954022988506,0.042692939244663386,0.1738119459380904,2.5707070707070705,,,,,,,,
2012-06-30,9896000000.0,3279000000.0,1294000000.0,9896000000.0,7135000000.0,1196000000.0,1362000000.0,3798000000.0,202000000.0,248000000.0,-53000000.0,0.43,572000000.0,717000000.0,124000000.0,57000000.0,593000000.0,1196000000.0,0.43,259000000.0,0.03475823405746321,0.025060630557801132,0.06529752501316483,0.05318588730911006,0.020412287793047695,0.024246789100948265,0.15613480779357555,0.06819378620326487,0.16762438682550806,2.534003091190108,18583000000.0,1936000000.0,1879000000.0,3777000000.0,2151000000.0,3.42,3.42,0.5560204556020456
2012-09-30,10880000000.0,3716000000.0,1442000000.0,10880000000.0,7448000000.0,1693000000.0,1416000000.0,5926000000.0,413000000.0,468000000.0,-62000000.0,0.82,574000000.0,1338000000.0,189000000.0,95000000.0,1149000000.0,1693000000.0,0.82,508000000.0,0.06283566058002148,0.04301470588235294,0.07897401282483969,0.06969287883901451,0.03795955882352941,0.04518105240126901,0.19389132635842052,0.08572392845089437,0.2273093447905478,2.576976421636616,18940000000.0,1731000000.0,1618000000.0,3711000000.0,1906000000.0,3.05,3.05,0.8882476390346274
2012-12-31,11208000000.0,3781000000.0,1682000000.0,11208000000.0,7839000000.0,1393000000.0,1617000000.0,-3545000000.0,11000000.0,-85000000.0,97000000.0,-0.1499999999999999,-1140000000.0,-492000000.0,-143000000.0,-46000000.0,-635000000.0,1393000000.0,-0.1499999999999999,-35000000.0,-0.010843219798443679,-0.007583868665239115,0.023977433004231313,-0.0031029619181946405,0.0009814418272662384,0.0011915077989601386,0.17912552891396333,0.009873060648801129,0.17770123740272994,2.2479191438763375,8006000000.0,719000000.0,676000000.0,1401000000.0,810000000.0,1.25,1.25,1.719753086419753
