report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-12-31,32483000000.0,3075000000.0,2305000000.0,21194000000.0,11289000000.0,8903000000.0,100000000.0,1443000000.0,,-5397000000.0,-1337000000.0,,-249000000.0,-496000000.0,-1.37,2355000000.0,1592000000.0,,763000000.0,9003000000.0,1.3341,15.0121,2.5499,-1.37,-1337000000.0,,,,0.24773022049286642,-0.041159991380106516,-0.06588803469347526,-0.14137483787289234,0.24773022049286642,0.7975019930906192,1.334056399132321,11245000000.0,,3257000000.0,,3257000000.0,525000000.0,6.040000000000001,6.040000000000001,2.764200184218606,6.203809523809523,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2014-03-31,32700000000.0,3130000000.0,2321000000.0,21007000000.0,11693000000.0,,0.0,1522000000.0,,2689000000.0,667000000.0,,139000000.0,186000000.0,1.0,,,,,0.0,,16.4597,2.6874,1.0,667000000.0,,,,0.24804760133878764,0.020397553516819572,0.05704267510476353,,0.24804760133878764,0.0,1.3485566566135287,11196000000.0,,3233000000.0,,3233000000.0,535000000.0,5.630000000000001,5.630000000000001,0.0,6.0429906542056075,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2014-06-30,33040000000.0,3266000000.0,2368000000.0,20963000000.0,12077000000.0,,0.0,1667000000.0,,5731000000.0,1686000000.0,,278000000.0,522000000.0,2.0,,,,,0.0,,16.5659,2.7885,2.0,1686000000.0,,,,0.29418949572500436,0.05102905569007264,0.13960420634263476,,0.29418949572500436,0.0,1.379222972972973,11387000000.0,,3392000000.0,,3392000000.0,556000000.0,5.630000000000001,5.630000000000001,0.0,6.100719424460432,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2014-09-30,33206000000.0,3012000000.0,2082000000.0,20767000000.0,12439000000.0,,0.0,1432000000.0,,8754000000.0,2684000000.0,,416000000.0,855000000.0,4.0,2346000000.0,1379000000.0,,967000000.0,0.0,,17.2496,2.9681,4.0,2684000000.0,,,,0.3066026959104409,0.08082876588568332,0.21577297210386687,0.11046378798263651,0.3066026959104409,0.0,1.446685878962536,11777000000.0,,3700000000.0,,3700000000.0,584000000.0,5.630000000000001,5.630000000000001,0.0,6.335616438356165,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2014-12-31,33241000000.0,2778000000.0,1780000000.0,20833000000.0,12408000000.0,,100000000.0,973000000.0,,-5550000000.0,-1462000000.0,,-288000000.0,-429000000.0,-1.0,506000000.0,739000000.0,,-233000000.0,100000000.0,1.5607,16.8931,2.9066,-1.0,-1462000000.0,,,,0.2634234234234234,-0.04398182966818086,-0.11688519347617525,0.04198198198198198,0.2634234234234234,0.008059316569954868,1.560674157303371,11624000000.0,,3575000000.0,,3575000000.0,545000000.0,6.000000000000001,6.000000000000001,0.027972027972027972,6.559633027522936,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2015-03-31,32775000000.0,2115000000.0,2103000000.0,20617000000.0,12158000000.0,,0.0,524000000.0,,2567000000.0,606000000.0,,132000000.0,185000000.0,1.0,,392000000.0,,,0.0,,16.1561,2.7278,1.0,606000000.0,,,,0.23607323724191664,0.018489702517162473,0.04984372429675934,,0.23607323724191664,0.0,1.005706134094151,11502000000.0,,3514000000.0,,3514000000.0,538000000.0,6.000000000000001,6.000000000000001,0.0,6.5315985130111525,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2015-06-30,33310000000.0,2413000000.0,2203000000.0,21233000000.0,12077000000.0,,0.0,889000000.0,,5280000000.0,1420000000.0,,266000000.0,451000000.0,2.0,,886000000.0,,,0.0,,14.5224,2.3565,2.0,1420000000.0,,,,0.2689393939393939,0.04262984088862203,0.11757886892440175,,0.2689393939393939,0.0,1.0953245574216977,11051000000.0,,3248000000.0,,3248000000.0,526000000.0,6.000000000000001,6.000000000000001,0.0,6.17490494296578,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2015-09-30,33527000000.0,2002000000.0,2367000000.0,21398000000.0,12129000000.0,,100000000.0,433000000.0,,7993000000.0,2242000000.0,,403000000.0,723000000.0,3.0,,1777000000.0,,,100000000.0,,13.3709,2.0999,3.0,2242000000.0,,,,0.28049543350431627,0.06687147672025531,0.18333469621391774,,0.28049543350431627,0.008244702778464836,0.8457963667089142,10290000000.0,,2806000000.0,,2806000000.0,513000000.0,5.000000000000001,5.000000000000001,0.03563791874554526,5.469785575048733,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2015-12-31,34260000000.0,2633000000.0,2231000000.0,22072000000.0,12188000000.0,,200000000.0,1101000000.0,,-5329000000.0,-1384000000.0,,-256000000.0,-473000000.0,-1.0,,-670000000.0,,,200000000.0,1.126,16.2314,2.4028,-1.0,-1384000000.0,,,,0.2597110151998499,-0.040396964389959135,-0.1117210203422667,,0.2597110151998499,0.016409583196586808,1.1801882563872703,10511000000.0,,2884000000.0,,2884000000.0,545000000.0,5.000000000000001,5.000000000000001,0.06934812760055478,5.291743119266055,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2016-03-31,33785000000.0,1966000000.0,1831000000.0,21562000000.0,12223000000.0,,100000000.0,589000000.0,,2420000000.0,723000000.0,,139000000.0,213000000.0,1.0,,398000000.0,,,100000000.0,,15.0767,2.3755,1.0,723000000.0,,,,0.2987603305785124,0.021400029598934438,0.05867077821958939,,0.2987603305785124,0.008181297553792032,1.0737302020753687,10364000000.0,,3001000000.0,,3001000000.0,552000000.0,5.000000000000001,5.000000000000001,0.03332222592469177,5.436594202898551,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2016-06-30,34334000000.0,2239000000.0,2107000000.0,22061000000.0,12273000000.0,,0.0,866000000.0,,4874000000.0,1493000000.0,,277000000.0,444000000.0,2.0,,932000000.0,,,0.0,,15.57,2.473,2.0,1493000000.0,,,,0.30631924497332785,0.04348459253218384,0.12164914853743991,,0.30631924497332785,0.0,1.0626483151400095,9958000000.0,,3074000000.0,,3074000000.0,563000000.0,5.000000000000001,5.000000000000001,0.0,5.460035523978686,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2016-09-30,34632000000.0,2317000000.0,2232000000.0,22236000000.0,12396000000.0,,0.0,984000000.0,,7398000000.0,2313000000.0,,421000000.0,689000000.0,4.0,,1304000000.0,,,0.0,,17.5672,2.8576,4.0,2313000000.0,,,,0.3126520681265207,0.06678794178794178,0.18659244917715392,,0.3126520681265207,0.0,1.0380824372759856,9363000000.0,,3145000000.0,,3145000000.0,581000000.0,6.000000000000001,6.000000000000001,0.0,5.413080895008606,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2016-12-31,34892000000.0,2291000000.0,2339000000.0,22483000000.0,12409000000.0,,100000000.0,956000000.0,,-4804000000.0,-1455000000.0,,-274000000.0,-432000000.0,-2.0,,-747000000.0,,,100000000.0,0.9795,18.726,3.1589,-2.0,-1455000000.0,,,,0.30287260616153205,-0.04170010317551301,-0.11631625229834519,,0.30287260616153205,0.008058667096462245,0.9794784095767421,9888000000.0,,3074000000.0,,3074000000.0,563000000.0,5.000000000000001,5.000000000000001,0.03253090435914118,5.460035523978686,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2017-03-31,35145000000.0,2327000000.0,2443000000.0,22618000000.0,12527000000.0,,0.0,955000000.0,,2575000000.0,773000000.0,,142000000.0,222000000.0,1.0,,438000000.0,,,0.0,,18.9306,3.2308,1.0,773000000.0,,,,0.30019417475728155,0.02199459382557974,0.0617067134988425,,0.30019417475728155,0.0,0.9525173966434711,10043000000.0,,3124000000.0,,3124000000.0,566000000.0,5.000000000000001,5.000000000000001,0.0,5.519434628975265,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2017-06-30,34922000000.0,1936000000.0,2343000000.0,22260000000.0,12662000000.0,,0.0,642000000.0,,5212000000.0,1661000000.0,,282000000.0,505000000.0,3.0,,883000000.0,,,0.0,,19.4195,3.4297,3.0,1661000000.0,,,,0.3186876438986953,0.04756314071359029,0.1311799083873006,,0.3186876438986953,0.0,0.8262910798122066,10381000000.0,,3292000000.0,,3292000000.0,571000000.0,6.000000000000001,6.000000000000001,0.0,5.765323992994746,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2017-09-30,35153000000.0,1999000000.0,2413000000.0,22426000000.0,12727000000.0,,0.0,724000000.0,,7882000000.0,2572000000.0,,416000000.0,799000000.0,4.0,2465000000.0,1315000000.0,,1150000000.0,0.0,,20.3394,3.6318,4.0,2572000000.0,,,,0.32631311849784317,0.07316587488976758,0.202090044786674,0.14590205531590966,0.32631311849784317,0.0,0.8284293410692084,10865000000.0,,3551000000.0,,3551000000.0,566000000.0,6.000000000000001,6.000000000000001,0.0,6.273851590106007,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2017-12-31,35711000000.0,2149000000.0,2545000000.0,19352000000.0,16359000000.0,,100000000.0,690000000.0,,-5118000000.0,-1420000000.0,,-290000000.0,-3802000000.0,10.0,,-913000000.0,,,100000000.0,0.8444,7.7276,3.9579,10.0,-1420000000.0,,,,0.27745212973817895,-0.0397636582565596,-0.08627498632966765,,0.27745212973817895,0.006112843083318051,0.8444007858546169,10551000000.0,,3586000000.0,,3586000000.0,550000000.0,18.0,18.0,0.02788622420524261,6.52,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2018-03-31,36162000000.0,2479000000.0,2388000000.0,19744000000.0,16418000000.0,,50000000.0,1072000000.0,,2717000000.0,835000000.0,,136000000.0,155000000.0,1.0,816000000.0,383000000.0,,433000000.0,50000000.0,,6.7952,3.5098,1.0,835000000.0,,,,0.30732425469267577,0.02309053702781926,0.05070439640514938,0.15936694884063304,0.30732425469267577,0.0030454379339749055,1.038107202680067,10693000000.0,,3648000000.0,,3648000000.0,544000000.0,18.0,18.0,0.013706140350877192,6.705882352941177,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2018-06-30,35788000000.0,1904000000.0,2352000000.0,19229000000.0,16559000000.0,,0.0,430000000.0,,5615000000.0,1861000000.0,,267000000.0,369000000.0,4.0,1826000000.0,836000000.0,546000000.0,990000000.0,0.0,,7.4308,3.8911,4.0,2407000000.0,,,,0.33143365983971507,0.052000670615848885,0.11238601364816717,0.176313446126447,0.428673196794301,0.0,0.8095238095238095,11096000000.0,,3848000000.0,,4394000000.0,529000000.0,19.0,19.0,0.0,7.274102079395085,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2018-09-30,36322000000.0,2109000000.0,2441000000.0,20842000000.0,15480000000.0,,0.0,729000000.0,,8562000000.0,2881000000.0,,409000000.0,575000000.0,6.0,2884000000.0,1326000000.0,822000000.0,1558000000.0,0.0,,8.4684,4.4728,6.0,3703000000.0,,,,0.3364868021490306,0.07931831947579979,0.18611111111111112,0.1819668301798645,0.43249240831581404,0.0,0.8639901679639492,11776000000.0,,4157000000.0,,5525000000.0,522000000.0,21.0,21.0,0.0,7.96360153256705,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2018-12-31,36239000000.0,1862000000.0,2591000000.0,20877000000.0,15362000000.0,,0.0,358000000.0,,-5436000000.0,-1618000000.0,,-255000000.0,-296000000.0,-2.0,-1800000000.0,-594000000.0,-264000000.0,-2394000000.0,0.0,0.7186,15.038,3.499,-2.0,-1882000000.0,,,,0.29764532744665195,-0.04464803112668672,-0.10532482749641973,0.44039735099337746,0.34621044885945546,0.0,0.7186414511771517,11458000000.0,,3959000000.0,587000000.0,5063000000.0,557000000.0,9.0,9.0,0.0,7.1077199281867145,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2019-03-31,37062000000.0,1922000000.0,2885000000.0,21731000000.0,15331000000.0,10569000000.0,250000000.0,411000000.0,,2840000000.0,966000000.0,,149000000.0,184000000.0,2.51,881000000.0,467000000.0,283000000.0,414000000.0,10819000000.0,,18.4433,4.4448,2.51,1249000000.0,,,,0.3401408450704225,0.026064432572446172,0.03694072657743786,0.14577464788732394,0.4397887323943662,0.7056943447915988,0.6662045060658579,11581000000.0,,4090000000.0,568000000.0,5477000000.0,570000000.0,10.51,10.51,1.9753514697827277,7.175438596491228,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2019-06-30,37172000000.0,1914000000.0,2451000000.0,21861000000.0,15311000000.0,,,274000000.0,,5765000000.0,2031000000.0,1399000000.0,302000000.0,396000000.0,5.21,1952000000.0,979000000.0,567000000.0,973000000.0,0.0,,18.8811,4.5592,5.21,2598000000.0,0.09137221605381751,0.037635854944581944,0.24267129228100606,0.3522983521248916,0.05463789949424298,0.1326497289530403,0.16877710320901995,0.45065047701647876,0.0,0.780905752753978,11731000000.0,,4260000000.0,551000000.0,5668000000.0,605000000.0,11.719999999999999,11.719999999999999,0.0,7.041322314049586,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2019-09-30,37500000000.0,2016000000.0,2761000000.0,22262000000.0,15238000000.0,,350000000.0,452000000.0,,8606000000.0,3027000000.0,2056000000.0,452000000.0,607000000.0,7.7,2997000000.0,1494000000.0,854000000.0,1503000000.0,350000000.0,,16.9854,4.0728,7.7,3881000000.0,0.13492584328652055,0.05482666666666667,0.2389030908668371,0.35173135022077623,0.08072,0.19418783679753657,0.17464559609574715,0.4509644434115733,0.02296889355558472,0.7301702281781963,11775000000.0,,4406000000.0,496000000.0,5846000000.0,648000000.0,13.42,13.42,0.05986999657885734,6.799382716049383,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2019-12-31,37923000000.0,2081000000.0,2300000000.0,22739000000.0,15184000000.0,,,580000000.0,,-5915000000.0,-2035000000.0,-733000000.0,-299000000.0,-418000000.0,-5.17,-1938000000.0,-921000000.0,-565000000.0,-2859000000.0,0.0,0.9048,18.5962,4.4811,-5.17,-2600000000.0,-0.04827449947312961,-0.019328639611845055,0.1239222316145393,0.3440405748098056,-0.05366136645307597,-0.134022655426765,0.4833474218089603,0.43956043956043955,0.0,0.9047826086956522,11296000000.0,,3989000000.0,31000000.0,5128000000.0,604000000.0,10.25,10.25,0.0,6.604304635761589,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2020-03-31,37438000000.0,2002000000.0,2236000000.0,22554000000.0,14884000000.0,,,608000000.0,256179130.0,2625000000.0,568000000.0,381000000.0,154000000.0,55000000.0,1.47,955000000.0,366000000.0,292000000.0,589000000.0,0.0,,15.4172,3.3753,1.47,860000000.0,0.025597957538296155,0.010176825685132753,0.14514285714285713,0.21638095238095237,0.015171750627704471,0.038161784466541254,0.22438095238095238,0.32761904761904764,0.0,0.8953488372093024,11081000000.0,3103000000.0,3591000000.0,206000000.0,4739000000.0,609000000.0,9.21,9.21,0.0,5.896551724137931,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2020-06-30,37962000000.0,2350000000.0,1935000000.0,23101000000.0,14861000000.0,,,1143000000.0,,4710000000.0,1178000000.0,773000000.0,310000000.0,166000000.0,3.0,1758000000.0,735000000.0,574000000.0,1023000000.0,0.0,,21.369,4.3735,3.0,1752000000.0,0.05201534217078259,0.020362467730888782,0.16411889596602972,0.25010615711252654,0.031031031031031032,0.07926788237669066,0.21719745222929937,0.3719745222929936,0.0,1.2144702842377262,10026000000.0,2477000000.0,2738000000.0,256000000.0,3893000000.0,617000000.0,7.0,7.0,0.0,4.437601296596434,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2020-09-30,38179000000.0,2579000000.0,2005000000.0,23238000000.0,14941000000.0,,,1359000000.0,,7216000000.0,2018000000.0,1342000000.0,465000000.0,321000000.0,5.21,2767000000.0,1053000000.0,867000000.0,1714000000.0,0.0,,27.0669,5.4866,5.21,2885000000.0,0.08981995850344689,0.03515021346813693,0.18597560975609756,0.27965631929046564,0.05285628224940412,0.13506458737701627,0.23752771618625276,0.3998059866962306,0.0,1.286284289276808,8636000000.0,1763000000.0,1729000000.0,467000000.0,2897000000.0,630000000.0,4.51,4.51,0.0,2.7444444444444445,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2020-12-31,37962000000.0,2318000000.0,2160000000.0,23171000000.0,14791000000.0,,,1115000000.0,,-4762000000.0,-762000000.0,-483000000.0,-304000000.0,-25000000.0,-1.8399999999999999,-1843000000.0,-660000000.0,-579000000.0,-2503000000.0,0.0,1.0731,29.9799,6.165,-1.8399999999999999,-1341000000.0,-0.0326549929010885,-0.012723249565354828,0.10142797144057118,0.16001679966400673,-0.0200727042832306,-0.05151781488743155,0.5256194876102478,0.28160436791264176,0.0,1.0731481481481482,9789000000.0,2013000000.0,3002000000.0,823000000.0,4156000000.0,625000000.0,7.84,7.84,0.0,4.8032,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
2021-03-31,37937000000.0,2303000000.0,2249000000.0,23294000000.0,14643000000.0,12116000000.0,,998000000.0,,2639000000.0,1015000000.0,673000000.0,156000000.0,193000000.0,2.66,1015000000.0,265000000.0,292000000.0,750000000.0,12116000000.0,,29.1517,6.8545,2.66,1307000000.0,0.04596052721436864,0.017739937264412052,0.25502084122773777,0.38461538461538464,0.026754883095658592,0.03793116334691132,0.28419856006062905,0.49526335733232285,0.827426073891962,1.0240106714095154,9803000000.0,2305000000.0,3449000000.0,984000000.0,4603000000.0,627000000.0,9.030000000000001,9.030000000000001,2.632196393656311,5.500797448165869,1.327667,319.94,201.63,1.49841,64676.734,22.5119,4.5444,5.3101
