report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,4931050000.0,2053104000.0,1395139000.0,4110440000.0,641801000.0,1972310000.0,286143000.0,743563000.0,2197802000.0,142867000.0,48163000.0,100067000.0,34003000.0,0.15,317736844.0,101007000.0,7161000.0,,93846000.0,2258453000.0,,35.0629,0.9694,0.15,142867000.0,0.07504351037159493,0.009767290942091441,0.021914166972275027,0.06500449085040418,0.028972936798450633,0.04926016824733282,0.042699933842994045,0.06500449085040418,3.518930322638949,1.4716125059940264,,,,,,,,,,,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2010-09-30,5075063000.0,2177587000.0,1609868000.0,4118099000.0,773397000.0,1798062000.0,280021000.0,768675000.0,3464020000.0,273446000.0,105201000.0,149822000.0,72078000.0,0.33,318278968.0,324924000.0,17885000.0,,307039000.0,2078083000.0,,34.7025,1.2356,0.33,273446000.0,0.1360245772869561,0.02072900375817995,0.03036962835087557,0.07893892067597762,0.053880316362575204,0.0958961662014112,0.0886366129525811,0.07893892067597762,2.6869550825772532,1.3526494097652726,,,,,,,,,,,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2010-12-31,5121568000.0,2260870000.0,1956768000.0,4055773000.0,908215000.0,1390236000.0,471367000.0,506574000.0,5115316000.0,446379000.0,200345000.0,191151000.0,130368000.0,0.63,319016887.0,616587000.0,68464000.0,,548123000.0,1861603000.0,1.1553,33.0148,1.2928,0.63,446379000.0,0.22059204043095523,0.03911790295472012,0.039165713320545595,0.08726323065867289,0.08715670669607432,0.1611582421660918,0.10715330196609554,0.08726323065867289,2.049738222777646,1.155410350128375,,,,,,,,,,,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2011-03-31,4792898000.0,1969033000.0,1581603000.0,3643753000.0,996510000.0,1381047000.0,338382000.0,427645000.0,1185105000.0,73119000.0,34369000.0,33718000.0,23406000.0,0.11,322920829.0,-113882000.0,13622000.0,,-127504000.0,1719429000.0,,35.8852,1.6417,0.11,73119000.0,0.034489367893949886,0.007170818156363853,0.029000805835769826,0.06169833052767476,0.015255697075130746,0.02692218050552682,-0.10758877905333283,0.06169833052767476,1.7254508233735737,1.2449603345466593,11962243000.0,388078000.0,935811000.0,821504000.0,935811000.0,474758000.0,1.2200000000000002,1.2200000000000002,1.83736780183178,1.9711326612716373,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2011-06-30,5282732000.0,2379054000.0,1630836000.0,4043074000.0,1083004000.0,1767914000.0,413726000.0,752109000.0,2607323000.0,203301000.0,95592000.0,67934000.0,69742000.0,0.3,323510069.0,-156390000.0,47148000.0,,-203538000.0,2181640000.0,,32.9448,1.4771,0.3,203301000.0,0.08826560197376926,0.018095182568413463,0.036662891402407756,0.07797307813416289,0.03848406468471238,0.06227355877087976,-0.07806397596308551,0.07797307813416289,2.0144339263751565,1.458794139938044,12371764000.0,435507000.0,996245000.0,524120000.0,996245000.0,442625000.0,1.37,1.37,2.1898629353221346,2.2507653205309235,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2011-09-30,6415103000.0,3225911000.0,2228171000.0,5057041000.0,1082374000.0,2152751000.0,718066000.0,662594000.0,4141786000.0,346306000.0,159399000.0,107014000.0,117032000.0,0.49,323584637.0,104124000.0,95398000.0,,8726000.0,2870817000.0,,17.1938,0.7553,0.49,346306000.0,0.1472679498953227,0.024847457632402783,0.03848557120044348,0.08361272166162134,0.053982921240703384,0.08760163624778058,0.0021068205841634504,0.08361272166162134,2.652333666551488,1.4477843038079214,13049530000.0,489705000.0,1069105000.0,225807000.0,1069105000.0,399817000.0,1.53,1.53,2.6852526178438976,2.6739858485257004,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2011-12-31,7219143000.0,3550047000.0,2680648000.0,5801980000.0,1151481000.0,2404848000.0,758203000.0,1093182000.0,-2028803000.0,-159864000.0,-50198000.0,-58417000.0,-21077000.0,-0.15999999999999992,-646291780.0,527367000.0,-8188000.0,,519179000.0,3163051000.0,1.3241,21.9788,0.8903,-0.15999999999999992,-159864000.0,-0.0435942929149504,-0.006953456940803084,0.024742668460170848,0.07879720209404265,-0.02214445675892554,-0.03705245435657911,-0.25590409714496676,0.07879720209404265,2.746941547450631,1.3243241932547654,5905411000.0,239162000.0,462862000.0,196863000.0,462862000.0,150249000.0,0.7400000000000002,0.7400000000000002,6.833680449032325,3.0806328161917884,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2012-03-31,6539557000.0,2781705000.0,1992679000.0,5137214000.0,1212227000.0,2396227000.0,445181000.0,703937000.0,1349989000.0,76063000.0,26975000.0,43981000.0,25413000.0,0.08,325738859.0,-298949000.0,8086000.0,,-307035000.0,2841408000.0,,28.5353,1.0896,0.08,76063000.0,0.022252432918917,0.004124897145173595,0.01998164429487944,0.05634342205751306,0.011631215998270219,0.01876414625391778,-0.2274351865089271,0.05634342205751306,2.3439570311501066,1.3959624204400207,6070295000.0,231768000.0,465806000.0,17332000.0,465806000.0,160512000.0,0.7100000000000002,0.7100000000000002,6.099981537378222,2.902001096491228,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2012-06-30,6576395000.0,2828698000.0,1978458000.0,5141453000.0,1254862000.0,2374578000.0,474775000.0,731202000.0,2951106000.0,248763000.0,102848000.0,88392000.0,80193000.0,0.32,325910274.0,-201659000.0,38705000.0,,-240364000.0,2849353000.0,,21.5071,0.8483,0.32,248763000.0,0.08195960990132779,0.01563896329219884,0.03485066276846714,0.08429483725762477,0.03782665122761027,0.06061159076705289,-0.08144878564172212,0.08429483725762477,2.270650477901156,1.4297488245896552,6414078000.0,239024000.0,511268000.0,-19494000.0,511268000.0,180970000.0,0.7300000000000002,0.7300000000000002,5.573110384377665,2.8251533403326516,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
2012-09-30,6768777000.0,3037275000.0,2144256000.0,5249671000.0,1340432000.0,2371500000.0,530980000.0,776260000.0,4508253000.0,352358000.0,142557000.0,132043000.0,102353000.0,0.44,326380448.0,-119936000.0,80587000.0,,-200523000.0,2902480000.0,,27.5238,0.976,0.44,352358000.0,0.106351534430691,0.021060968621066996,0.0316213397961472,0.07815843520760703,0.05205637591547188,0.0830462663378359,-0.04447909201191681,0.07815843520760703,2.165331773637156,1.4164703281697708,6780545000.0,222182000.0,517320000.0,-228743000.0,517320000.0,205999000.0,0.6800000000000002,0.6800000000000002,5.6106085208381655,2.5112743265744006,1.3718805,174.27,108.45,2.30676,39524.68,34.1613,5.3897,0.9747
