report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,9254000000.0,2161000000.0,1103000000.0,9777000000.0,-523000000.0,7420000000.0,461000000.0,2808000000.0,6000000.0,-593000000.0,495000000.0,36000000.0,-5.18,114585000.0,199000000.0,615000000.0,7420000000.0,-5.18,621000000.0,1.1338432122370936,-0.06408039766587421,-0.21118233618233617,0.002136752136752137,0.0006483682731791658,0.0008699434536755111,0.22115384615384615,-14.187380497131931,1.9592021758839528,,,,,,,,,
2011-12-31,13188000000.0,1707000000.0,1658000000.0,11995000000.0,1193000000.0,8385000000.0,918000000.0,4333000000.0,52000000.0,-756000000.0,716000000.0,41000000.0,-5.51,137176000.0,388000000.0,805000000.0,8385000000.0,-5.51,857000000.0,-0.633696563285834,-0.05732484076433121,-0.17447495961227788,0.012000923147934456,0.003942978465271459,0.005429108373355606,0.1977844449573044,7.028499580888516,1.0295536791314837,,,,,,,,,
2012-03-31,13074000000.0,1603000000.0,1635000000.0,11765000000.0,1309000000.0,8199000000.0,748000000.0,1586000000.0,116000000.0,-138000000.0,189000000.0,14000000.0,-0.66,209759000.0,-75000000.0,187000000.0,8199000000.0,-0.66,303000000.0,-0.10542398777692895,-0.010555300596603947,-0.08701134930643127,0.07313997477931904,0.008872571515985927,0.012200252419015565,0.19104665825977302,6.263559969442323,0.980428134556575,,,,,,,,,
2012-06-30,12947000000.0,1597000000.0,1654000000.0,11733000000.0,1214000000.0,8190000000.0,733000000.0,3172000000.0,249000000.0,-200000000.0,370000000.0,22000000.0,-0.94,,108000000.0,378000000.0,8190000000.0,-0.94,627000000.0,-0.16474464579901152,-0.015447594037228701,-0.06305170239596469,0.07849936948297603,0.019232254576349733,0.02647809442790302,0.1976670870113493,6.746293245469523,0.9655380894800484,11899000000.0,-1687000000.0,423000000.0,2408000000.0,1770000000.0,-12.29,-12.29,3.4011627906976742,0.23898305084745763
2012-09-30,13216000000.0,1735000000.0,1643000000.0,12012000000.0,1204000000.0,8496000000.0,793000000.0,4762000000.0,387000000.0,-366000000.0,558000000.0,35000000.0,-1.71,,178000000.0,563000000.0,8496000000.0,-1.71,950000000.0,-0.30398671096345514,-0.027693704600484263,-0.07685846283074338,0.08126837463250736,0.02928268765133172,0.039896907216494845,0.1994960100797984,7.056478405315614,1.0559951308581863,13853000000.0,-1460000000.0,804000000.0,2737000000.0,1833000000.0,-8.82,-8.82,3.1041286079649253,0.4386252045826514
2012-12-31,13307000000.0,1842000000.0,1802000000.0,12136000000.0,1171000000.0,8516000000.0,979000000.0,-3144000000.0,-177000000.0,282000000.0,-384000000.0,-23000000.0,1.35,,367000000.0,-379000000.0,8516000000.0,1.35,-556000000.0,0.2408198121263877,0.021191853911475163,-0.08969465648854962,0.05629770992366412,-0.013301270008266326,-0.018271910808299784,0.17684478371501272,7.2724167378309135,1.0221975582685905,6376000000.0,-422000000.0,575000000.0,1324000000.0,733000000.0,-1.96,-1.96,6.43202416918429,0.7844474761255116
2013-03-31,12882000000.0,1515000000.0,1488000000.0,11774000000.0,1108000000.0,8508000000.0,610000000.0,1577000000.0,155000000.0,-78000000.0,169000000.0,14000000.0,-0.36,,7000000.0,194000000.0,8508000000.0,-0.36,349000000.0,-0.0703971119133574,-0.006054960409874243,-0.04946100190234623,0.09828788839568801,0.012032293122185995,0.016118968386023294,0.22130627774254916,7.67870036101083,1.0181451612903225,6367000000.0,-362000000.0,614000000.0,1370000000.0,713000000.0,-1.6599999999999997,-1.6599999999999997,6.21021897810219,0.8611500701262272
2013-12-31,12874000000.0,1454000000.0,1446000000.0,11463000000.0,1411000000.0,8331000000.0,631000000.0,6313000000.0,666000000.0,-109000000.0,649000000.0,38000000.0,-0.49,,713000000.0,800000000.0,8331000000.0,-0.49,1466000000.0,-0.07725017717930546,-0.008466677023458132,-0.017265959131949945,0.10549659432916204,0.05173217337268914,0.06836378567029358,0.23221923015998733,5.904323175053154,1.0055325034578146,9508000000.0,-271000000.0,1031000000.0,2209000000.0,992000000.0,-1.21,-1.21,3.7713897691263014,1.0393145161290323
