report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-09-30,488179000.0,388864000.0,150304000.0,189603000.0,298576000.0,30045000.0,,92280000.0,247885000.0,39626000.0,13514000.0,8492000.0,194000.0,4845000.0,0.19,43395000.0,25137000.0,8045000.0,1535000.0,17092000.0,30045000.0,,12.1789,0.5139,0.19,15049000.0,0.028441669792615615,0.017395258706335175,0.03425782116707344,0.1598563850172459,0.05451721564435121,0.02768246893045379,0.04112336095380393,0.06895132823688403,0.0607096032434395,0.10062764589250309,2.587183308494784,,,,,,,,,,,,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2011-12-31,499997000.0,394698000.0,156908000.0,188520000.0,311477000.0,22003000.0,9855000.0,102377000.0,497800000.0,82240000.0,27232000.0,17266000.0,367000.0,9636000.0,0.39,43603000.0,36890000.0,18260000.0,3147000.0,18630000.0,31858000.0,,16.7471,0.653,0.39,30379000.0,0.0554326643700819,0.03453220719324316,0.03468461229409402,0.16520691040578545,0.054704700683005224,0.054464326785960714,0.07931611982466105,0.03742466854158297,0.0610265166733628,0.10228042519993451,2.515474035740689,,,,,,,,,,,,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2012-03-31,548118000.0,440054000.0,185342000.0,219265000.0,328853000.0,23179000.0,10137000.0,88861000.0,737978000.0,122969000.0,36822000.0,24343000.0,556000.0,11969000.0,0.55,43957000.0,19028000.0,21710000.0,5114000.0,-2682000.0,33316000.0,,20.4238,0.7176,0.55,41936000.0,0.07402395599249513,0.04441196968535972,0.03298607817577218,0.1666296285255116,0.04989579635165276,0.0671789651133515,0.10167076696238496,-0.003634254679678798,0.05682554222483597,0.10130970372780543,2.3742810587994088,,,,,,,,,,,,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2012-06-30,589103000.0,481912000.0,220508000.0,250752000.0,338351000.0,19395000.0,10562000.0,80826000.0,-469789000.0,-79418000.0,-31554000.0,-20248000.0,-400000.0,-10952000.0,-0.4600000000000001,-86803000.0,-64588000.0,-23153000.0,-2725000.0,-87741000.0,29957000.0,2.1855,22.3463,0.658,-0.4600000000000001,-34279000.0,-0.05984318060239219,-0.034370899486167956,0.04310020030268908,0.16905036090670492,0.06716632360485239,-0.05356278952916553,-0.08567286075784397,0.1867668251065904,0.0729667999889312,0.08853823396413783,2.185462658951149,1013874000.0,29853000.0,46014000.0,165417000.0,-54701000.0,53085000.0,717000.0,0.67,0.67,0.5643213713855137,64.17573221757323,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2012-09-30,566545000.0,458052000.0,204431000.0,224070000.0,342309000.0,8633000.0,11299000.0,58323000.0,270707000.0,35015000.0,1682000.0,899000.0,155000.0,643000.0,0.02,44174000.0,-26554000.0,919000.0,1955000.0,-27473000.0,19932000.0,,22.6796,0.487,0.02,3637000.0,0.002626282101843656,0.0015868112859525722,0.0033209337032289524,0.1293464890084113,0.006213359831847717,0.0029688727285564253,0.004643317570346813,-0.10148610859711792,0.013435190076355618,0.05822809216234455,2.2406190841897757,1036696000.0,22260000.0,34182000.0,160806000.0,-99266000.0,41673000.0,678000.0,0.5,0.5,0.4782952991145346,50.415929203539825,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2012-12-31,583567000.0,475495000.0,213450000.0,232147000.0,351252000.0,7933000.0,29195000.0,88398000.0,562194000.0,75137000.0,9290000.0,5813000.0,307000.0,3192000.0,0.13,43819000.0,5603000.0,2790000.0,3974000.0,2813000.0,37128000.0,,23.4229,0.3997,0.13,13264000.0,0.016549371960871397,0.009961152703974008,0.010339847099044102,0.13364959426817077,0.016524544907985498,0.015919337453968438,0.023919872290025235,0.005003610853193026,0.023593279188322894,0.10570188924191179,2.2276645584446007,1101090000.0,10807000.0,16240000.0,153703000.0,-115083000.0,24558000.0,618000.0,0.24000000000000002,0.24000000000000002,1.5118494991448814,26.27831715210356,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2013-03-31,608052000.0,499805000.0,229145000.0,245885000.0,361992000.0,7233000.0,28745000.0,93974000.0,840228000.0,114030000.0,14730000.0,12853000.0,449000.0,1452000.0,0.0,43921000.0,13569000.0,4346000.0,5900000.0,9223000.0,35978000.0,,24.8637,0.4091,0.0,20630000.0,0.035506309531702356,0.021137994776762512,0.01529703842290426,0.13571316356988816,0.017530955883403077,0.024224901817607704,0.03701284016383145,0.010976782492371119,0.024552859461955564,0.09938893677208337,2.1811734927665887,1203340000.0,-683000.0,-5852000.0,144764000.0,-103178000.0,3252000.0,511000.0,-0.31000000000000005,-0.31000000000000005,11.063345633456334,-11.452054794520548,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2013-06-30,632257000.0,523192000.0,241664000.0,258533000.0,373543000.0,6533000.0,28638000.0,93038000.0,-510568000.0,-64129000.0,1456000.0,1714000.0,-301000.0,30000.0,-0.15,-88007000.0,20965000.0,-3054000.0,-3994000.0,17911000.0,35171000.0,2.165,21.4582,0.3928,-0.15,-2538000.0,0.004588494497286792,0.0027109229316559565,-0.0033570454865953212,0.12560324971404396,-0.0028517259209351153,0.002302861020123146,0.0035623932627705437,-0.035080537754030805,0.0049709343319597,0.09415515750529391,2.1649563029661016,1162561000.0,21279000.0,27158000.0,160053000.0,2474000.0,34993000.0,610000.0,2.7755575615628914e-17,2.7755575615628914e-17,1.0050867316320407,44.52131147540984,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2013-09-30,635799000.0,524222000.0,218283000.0,249835000.0,385789000.0,21050000.0,13699000.0,111458000.0,309016000.0,46792000.0,12043000.0,7699000.0,195000.0,4166000.0,0.0,44602000.0,18307000.0,1948000.0,1393000.0,16359000.0,34749000.0,,20.5917,0.4815,0.0,13436000.0,0.019956504721492838,0.012109172867525744,0.024914567530483857,0.15142258006057938,0.03897209205995806,0.01894152082655053,0.028637126728143475,0.0529390063944909,0.04347994925829083,0.09007255261295682,2.40157043837587,1200870000.0,28079000.0,37519000.0,171830000.0,46306000.0,44792000.0,650000.0,-0.019999999999999973,-0.019999999999999973,0.7757858546168959,57.721538461538465,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
2013-12-31,708731000.0,567583000.0,286642000.0,302944000.0,405619000.0,5133000.0,37208000.0,89883000.0,665378000.0,101884000.0,32247000.0,21034000.0,379000.0,10897000.0,0.47,45052000.0,18395000.0,33956000.0,2920000.0,-15561000.0,42341000.0,,20.2807,0.5848,0.47,35167000.0,0.051856545181562005,0.02967839702228349,0.031612106201287085,0.15312198479661185,0.04846418126238018,0.045499632441645704,0.07198633806589874,-0.023386706503671598,0.052852664199898404,0.10438613575794033,1.9801110793254304,1304054000.0,43300000.0,60476000.0,198577000.0,27932000.0,66695000.0,722000.0,0.32,0.32,0.6348451907939126,83.76177285318559,1.7421014,62.358,19.48,71.73374,13908.524,15.9359,4.6416,0.4957
