report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2018-06-30,21411423000.0,10561690000.0,10140378000.0,17589000.0,1499287000.0,287875000.0,192090000.0,155795000.0,5495000.0,0.73,206460170.0,673088000.0,,0.0,,82.8921,8.1153,0.73,287875000.0,0.018943080820064104,0.008971379436107539,0.12812090013453062,0.1920079344381696,0.013444926103230037,0.028388981160268386,0.1920079344381696,0.0,3034456000.0,301249000.0,477760000.0,477760000.0,322940000.0,-0.02999999999999936,-0.02999999999999936,0.0,1.4794079395553354,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2018-09-30,21462110000.0,10681095000.0,10026254000.0,46242000.0,2268211000.0,426940000.0,279687000.0,236646000.0,7927000.0,1.0,206555627.0,1033849000.0,,0.0,,67.6077,7.963,1.0,426940000.0,0.027895463250781398,0.01303166370874066,0.12330731135683586,0.18822763843399049,0.019892731888896294,0.04258220467983356,0.18822763843399049,0.0,3576184000.0,406312000.0,570603000.0,570603000.0,374933000.0,0.24000000000000066,0.24000000000000066,0.0,1.5218799092104456,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2018-12-31,23766695000.0,12892653000.0,9858644000.0,126700000.0,-1465388000.0,-308841000.0,-247158000.0,-147897000.0,-14712000.0,-0.94,-412849802.0,-558603000.0,,0.0,0.6159,66.3891,7.2197,-0.94,-308841000.0,-0.02507018206560659,-0.010399342441176613,0.1686638624036774,0.2107571510071053,-0.01299469699089419,-0.031326924879324175,0.2107571510071053,0.0,3046478000.0,331246000.0,549787000.0,549787000.0,321529000.0,1.2100000000000004,1.2100000000000004,0.0,1.70991419125491,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2019-03-31,23342067000.0,12341890000.0,10088408000.0,123879000.0,814515000.0,141543000.0,116812000.0,101552000.0,4266000.0,0.46,208526249.0,350700000.0,,0.0,,73.1827,8.019,0.46,141543000.0,0.011578833845736611,0.005004355441186935,0.143412951265477,0.17377580523378944,0.0060638588690538845,0.014030261266197799,0.17377580523378944,0.0,3116625000.0,341431000.0,547517000.0,547517000.0,346096000.0,1.2500000000000007,1.2500000000000007,0.0,1.581980144237437,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2019-06-30,23430091000.0,12939027000.0,9562225000.0,33536000.0,1615312000.0,290515000.0,176980000.0,187603000.0,8900000.0,0.61,208894294.0,827312000.0,,0.0,,77.1148,7.7103,0.61,290515000.0,0.018508244681546396,0.007553534469840514,0.10956397278049071,0.17985070376496926,0.012399226277012752,0.030381527311896552,0.17985070376496926,0.0,3232650000.0,326321000.0,550157000.0,550157000.0,377904000.0,1.1300000000000008,1.1300000000000008,0.0,1.4558115288538889,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2019-09-30,23172765000.0,12942820000.0,9437290000.0,7190000.0,2421778000.0,455282000.0,243477000.0,272177000.0,13726000.0,0.85,209199535.0,1111944000.0,,0.0,,91.7526,8.461,0.85,455282000.0,0.025799461497951214,0.010507032717071096,0.10053646535727057,0.1879949359520154,0.019647288530307023,0.04824287480834011,0.1879949359520154,0.0,3386217000.0,290111000.0,578499000.0,578499000.0,413435000.0,0.9800000000000008,0.9800000000000008,0.0,1.3992501844304426,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2019-12-31,23068131000.0,12418566000.0,9879312000.0,89817000.0,-1642364000.0,-293125000.0,42492000.0,-208275000.0,-14897000.0,0.43000000000000016,-417157831.0,-776139000.0,,0.0,0.4794,43.1049,7.7874,0.43000000000000016,-293125000.0,0.004301109227039292,0.0018420217918824894,-0.025872461890299594,0.17847748732924004,-0.012706924544515549,-0.029670588397248714,0.17847748732924004,0.0,3209241000.0,579761000.0,594215000.0,594215000.0,353057000.0,2.350000000000001,2.350000000000001,0.0,1.6830568435125206,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2020-03-31,33113300000.0,15896733000.0,16460236000.0,246480000.0,823337000.0,100049000.0,224014000.0,85800000.0,7182000.0,0.9,224474295.0,226660000.0,,0.0,,52.4258,11.1919,0.9,100049000.0,0.013609403899190752,0.006765076268448025,0.2720805696816735,0.12151646288214911,0.0030214143561650454,0.006078223908818805,0.12151646288214911,0.0,3218063000.0,686963000.0,552721000.0,552721000.0,337305000.0,2.790000000000001,2.790000000000001,0.0,1.6386386208327774,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2020-06-30,33862638000.0,16139405000.0,16984527000.0,505174000.0,1816332000.0,252860000.0,298845000.0,165674000.0,18672000.0,1.04,247576014.0,712370000.0,,0.0,,54.3646,11.1844,1.04,252860000.0,0.017595132322495644,0.008825213204003776,0.1645321450043274,0.13921463697165495,0.007467226859289581,0.014887668052221885,0.13921463697165495,0.0,3419083000.0,808828000.0,515066000.0,515066000.0,315376000.0,3.220000000000001,3.220000000000001,0.0,1.6331807112779666,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2020-09-30,35435333000.0,16995581000.0,17669845000.0,971305000.0,2841000000.0,397263000.0,298707000.0,255173000.0,34725000.0,0.85,256362579.0,1180739000.0,,0.0,,62.1696,10.8799,0.85,397263000.0,0.016904902108648943,0.008429637164690959,0.1051414994720169,0.13983210137275606,0.011210928933559055,0.022482540169424237,0.13983210137275606,0.0,3838305000.0,864058000.0,457047000.0,457047000.0,298372000.0,3.220000000000001,3.220000000000001,0.0,1.531802582011717,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2020-12-31,36076291000.0,17587944000.0,17717697000.0,108501000.0,-1577060000.0,-192646000.0,-465168000.0,-173626000.0,-22532000.0,-1.79,-465890380.0,-413228000.0,,0.0,0.385,109.6684,10.0128,-1.79,-192646000.0,-0.026254427988016728,-0.012894008422318137,0.29495897429393936,0.12215514945531558,-0.005339961361327305,-0.010873083561593812,0.12215514945531558,0.0,3903609000.0,356398000.0,557526000.0,557526000.0,333021000.0,1.0000000000000009,1.0000000000000009,0.0,1.6741466754348824,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2021-03-31,35542491000.0,17157070000.0,17623737000.0,221140000.0,1090391000.0,192519000.0,385920000.0,75653000.0,7547000.0,1.32,281916961.0,327875000.0,369733000.0,0.0,,76.4567,9.5014,1.32,562252000.0,0.021897739395452847,0.010857989666509306,0.3539280863470076,0.17655960109722107,0.005416587149167457,0.01092384662798815,0.5156425539095609,0.0,4170663000.0,518304000.0,649996000.0,1019729000.0,322874000.0,1.420000000000001,1.420000000000001,0.0,2.0131568351740925,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2021-06-30,36151220000.0,17945483000.0,17457656000.0,120482000.0,2183579000.0,378147000.0,507174000.0,150667000.0,55129000.0,1.77,282075611.0,849922000.0,738714000.0,0.0,,75.0197,9.9201,1.77,1116861000.0,0.029051666500932313,0.014029236081105977,0.23226730061060305,0.1731776134502118,0.010460144913504993,0.021660811737841554,0.5114818378451157,0.0,4537910000.0,726633000.0,775283000.0,1883730000.0,307867000.0,2.1500000000000012,2.1500000000000012,0.0,2.518240019229083,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2021-09-30,35847646000.0,18040367000.0,17274117000.0,116002000.0,3316715000.0,562512000.0,641449000.0,222084000.0,68838000.0,2.21,282672720.0,1250290000.0,1107749000.0,0.0,,58.6468,9.3626,2.21,1670261000.0,0.037133533366712754,0.017893755143643185,0.1933988901669272,0.1695991364949958,0.015691741655784037,0.032563864190569045,0.5035889426736997,0.0,5013625000.0,1069375000.0,940532000.0,3156728000.0,274778000.0,3.510000000000001,3.510000000000001,0.0,3.4228795609546614,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2021-12-31,36369560000.0,17845778000.0,18004568000.0,142698000.0,-2162803000.0,-439169000.0,174716000.0,-154558000.0,-58715000.0,0.6400000000000006,-563443324.0,-725859000.0,-729564000.0,0.0,0.3552,29.4309,11.3608,0.6400000000000006,-1168733000.0,0.009703981789510307,0.0048039074434774575,-0.0807822071635743,0.20305547939410107,-0.01207518045310419,-0.024392087607989263,0.5403788509633101,0.0,4427882000.0,1709259000.0,694009000.0,2180641000.0,293846000.0,5.940000000000001,5.940000000000001,0.0,2.361811969535063,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2022-03-31,36680542000.0,18429102000.0,17698207000.0,157964000.0,1127322000.0,141235000.0,74881000.0,66725000.0,13244000.0,0.22,290662.0,277685000.0,382132000.0,0.0,,28.8824,9.0346,0.22,523367000.0,0.004230993569009561,0.002041436574192388,0.0664237901859451,0.12528363679587554,0.0038504065725092065,0.007980186919499812,0.4642568849006761,0.0,4464813000.0,1398220000.0,642725000.0,2141756000.0,284918000.0,4.840000000000002,4.840000000000002,0.0,2.2558244828336576,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
2022-06-30,35956057000.0,18284791000.0,17138632000.0,99226000.0,2266644000.0,311607000.0,136708000.0,135748000.0,29650000.0,0.41,284980000.0,783578000.0,759099000.0,0.0,,28.2231,8.3763,0.41,1070706000.0,0.007976599299173937,0.003802085417764245,0.06031295607073718,0.13747505122110046,0.008666328457539157,0.018181556147538497,0.47237501786782576,0.0,4547878000.0,1027754000.0,576185000.0,2095601000.0,269999000.0,3.4800000000000013,3.4800000000000013,0.0,2.134026422320083,1.0900613,184.79,129.95,1.92665,62431.492,47.709,2.3432,10.2134
