report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,18037146000.0,917228000.0,3372180000.0,,7465402000.0,6847719000.0,278104000.0,1485650000.0,91752000.0,87447000.0,83924000.0,,0.4,216975000.0,412924000.0,166397000.0,157575000.0,246527000.0,6847719000.0,,25.4509,1.1716,0.4,249327000.0,0.011713635782774992,0.004848161677019192,0.058861104567024536,0.061758826103052535,0.005086835799854367,0.006410341951276734,0.16593881466024973,0.16782351159425168,0.917260584225739,0.2719985291413863,,,,,,,,,,,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2010-06-30,18303014000.0,911148000.0,3454829000.0,,7247767000.0,7109013000.0,318820000.0,3087347000.0,235436000.0,147993000.0,167770000.0,,0.68,217304000.0,1010902000.0,847541000.0,317606000.0,163361000.0,7109013000.0,,13.3247,0.7766,0.68,553042000.0,0.02041911667414253,0.008085717467079466,0.047935330884413055,0.07625835385526797,0.012863236623214078,0.016398941824002318,0.052913067432977245,0.1791317917940549,0.9808556207725773,0.26373172159895614,,,,,,,,,,,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2010-09-30,18605808000.0,1043307000.0,3452826000.0,,7851244000.0,6980254000.0,441930000.0,5148006000.0,680938000.0,504760000.0,250264000.0,,2.32,217388000.0,1435907000.0,925826000.0,479838000.0,510081000.0,6980254000.0,,13.925,1.0278,2.32,1160776000.0,0.06429044874926827,0.027129163108637906,0.09804961377278892,0.13227218460895346,0.03659814182754116,0.04591161324365212,0.09908321785172744,0.22548070068294404,0.8890634401376394,0.30216031737481125,,,,,,,,,,,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2010-12-31,19694904000.0,1015071000.0,3444498000.0,,7942502000.0,7951187000.0,419929000.0,-2968499000.0,-205493000.0,-192733000.0,-162565000.0,,-0.8900000000000001,,-1196714000.0,247425000.0,-311303000.0,-1444139000.0,7951187000.0,0.2946,19.6171,1.4981,-0.8900000000000001,-516796000.0,-0.024266031031531375,-0.00978593244221957,0.06492607880278889,0.06922454749016253,-0.010433815772851698,-0.012929219893506158,0.4864879523287695,0.17409337176802148,1.0010934841439134,0.29469345025022514,6752504000.0,547467000.0,802633000.0,-524170000.0,1446349000.0,339393000.0,2.51,2.51,5.497419364206011,2.3649073492971273,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2011-03-31,19775492000.0,1214686000.0,3010876000.0,,8277983000.0,8076793000.0,470258000.0,1671995000.0,149534000.0,91552000.0,87483000.0,,0.42,219626000.0,285419000.0,66304000.0,173252000.0,219115000.0,8076793000.0,,17.4096,1.2902,0.42,322786000.0,0.011059698962899538,0.004629568761171657,0.05475614460569559,0.08943447797391739,0.007561581780114498,0.009143139594207832,0.1310500330443572,0.1930544050670008,0.9756957703343918,0.40343275511844395,6938849000.0,551572000.0,860415000.0,-551582000.0,1519808000.0,342952000.0,2.53,2.53,5.314350891691582,2.508849634934335,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2011-06-30,19948498000.0,1326876000.0,3287930000.0,,8348279000.0,7901646000.0,551460000.0,3439868000.0,317724000.0,171901000.0,193593000.0,,0.78,219516000.0,766742000.0,251565000.0,345302000.0,515177000.0,7901646000.0,,14.7444,1.1496,0.78,663026000.0,0.02059119011235729,0.008617240255381632,0.0499731385041519,0.09236517215195467,0.015927214169207126,0.01955233639539875,0.14976650266812563,0.19274751240454577,0.9464999911957902,0.4035596864896759,7291370000.0,575480000.0,942703000.0,-199766000.0,1629792000.0,368775000.0,2.63,2.63,4.84825425575779,2.5563094027523556,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2011-09-30,20170026000.0,1223118000.0,3115241000.0,20170026000.0,8438096000.0,8136206000.0,451460000.0,5761862000.0,825466000.0,570859000.0,291791000.0,,2.6,219315000.0,1272718000.0,1030102000.0,522493000.0,242616000.0,8136206000.0,,7.793,0.6377,2.6,1347959000.0,0.06765258418486825,0.028302343288997247,0.09907543776647201,0.1432637574450759,0.04092538105801153,0.04980396761202976,0.042107221589132125,0.23394503374082892,0.9642229716277226,0.3926238772537983,7905226000.0,641579000.0,1087231000.0,-467231000.0,1816975000.0,410302000.0,2.9099999999999997,2.9099999999999997,4.477885496498301,2.6498311000190102,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2011-12-31,19804405000.0,969288000.0,3067642000.0,19804405000.0,8407823000.0,7856962000.0,262186000.0,-3336462000.0,-361096000.0,-226891000.0,-190451000.0,,-1.0299999999999998,,-869140000.0,-174345000.0,-338621000.0,-1043485000.0,7856962000.0,0.316,9.2639,0.7466,-1.0299999999999998,-699717000.0,-0.02698570129271275,-0.011456592611593229,0.06800347194123596,0.10822721793324785,-0.01823311530944757,-0.02220109272886177,0.3127519510187738,0.20971825844262576,0.9344823267568787,0.3159716811805289,7537263000.0,607421000.0,931628000.0,-66577000.0,1634054000.0,382416000.0,2.77,2.77,4.808263374405008,2.4361637588385423,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2012-03-31,20028959000.0,1123497000.0,3099874000.0,20028959000.0,8592570000.0,7898822000.0,277533000.0,1834480000.0,135375000.0,46964000.0,92666000.0,,0.21,219230000.0,215215000.0,177235000.0,179392000.0,37980000.0,7898822000.0,,11.0172,0.8241,0.21,314767000.0,0.005465652301930622,0.002344804839832165,0.025600715189045397,0.07379475382669748,0.0067589633590043295,0.008208827975224892,0.02070341459160089,0.17158377305830536,0.9192618739213064,0.3624331182493224,7699748000.0,562833000.0,917469000.0,-247712000.0,1626035000.0,387599000.0,2.56,2.56,4.857719544782246,2.3670571905500273,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
2012-06-30,19696104000.0,954148000.0,3809112000.0,19696104000.0,8271674000.0,7068902000.0,212209000.0,3655484000.0,232280000.0,43311000.0,181772000.0,,0.2,219217000.0,583519000.0,322751000.0,359906000.0,260768000.0,7068902000.0,,11.9563,0.7384,0.2,592186000.0,0.0052360622529369506,0.0021989627999527217,0.011848225843691287,0.06354288515556353,0.011793195243079545,0.015141543576981725,0.07133610761256239,0.16199934126370133,0.8545914647990237,0.25049092806932427,7915364000.0,434243000.0,832025000.0,-502121000.0,1555195000.0,375778000.0,1.98,1.98,4.545347689518035,2.2141397314371782,2.000074,366.5,164.01,2.41882,74013.76,17.3416,7.5785,4.1268
