report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-09-28,2995848000.0,2204588000.0,1206724000.0,,1091564000.0,562512000.0,22301000.0,402875000.0,,-2912209000.0,-178826000.0,-64034000.0,16368000.0,-28024000.0,-19316000.0,-0.27,-167796000.0,,-48499000.0,-50363000.0,,584813000.0,1.827,18.4453,0.2472,-0.27,-114397000.0,0.014994998002865613,0.005463561569211789,-0.005620475728218682,0.06140562026969905,0.021988119671356006,-0.02137424862676611,-0.03819785167656201,,0.03928186472880209,0.5357569505773367,1.8269198259088242,5917124000.0,79351000.0,157629000.0,426817000.0,,253650000.0,41004000.0,0.0,0.0,2.3055903804454956,3.8442347088088966,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2013-12-28,3030200000.0,2203943000.0,1240212000.0,3030200000.0,1093235000.0,560616000.0,83822000.0,407051000.0,,1447498000.0,110785000.0,39520000.0,23101000.0,7473000.0,10630000.0,0.26,87259000.0,38243000.0,13607000.0,23360000.0,24636000.0,644438000.0,,13.7087,0.2378,0.26,62880000.0,0.021130863903918187,0.007623589202032869,0.015959262119878578,0.07653551162074144,0.0273022829737934,0.013042043429476602,0.02274305925222985,0.017019712635181535,0.04344047452915306,0.5894780170777555,1.777069565525894,5869677000.0,101831000.0,165687000.0,440674000.0,,260238000.0,35393000.0,0.25,0.25,2.4763408879564093,4.681349419376713,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2014-03-29,3020211000.0,2231850000.0,1225893000.0,,1103517000.0,557241000.0,85682000.0,390622000.0,,2924210000.0,229752000.0,84817000.0,43941000.0,14955000.0,28405000.0,0.0,86723000.0,,35122000.0,48519000.0,,642923000.0,,14.246,0.2441,0.0,133336000.0,0.03981905126971311,0.01454898349817281,0.015026622574986064,0.07856891262939392,0.029005098813012744,0.028083137237762526,0.04856565355809533,,0.04559727242571498,0.5826126829038429,1.8205911935217838,5871300000.0,123960000.0,173244000.0,473194000.0,,267353000.0,26848000.0,-0.010000000000000009,-0.010000000000000009,2.404771968146982,6.45277115613826,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2014-06-28,3290105000.0,2504301000.0,1488152000.0,,1132140000.0,536722000.0,163732000.0,552013000.0,,4528937000.0,356665000.0,138145000.0,64662000.0,23394000.0,46682000.0,0.0,86597000.0,,47424000.0,73060000.0,,700454000.0,,18.1357,0.3108,0.0,211205000.0,0.05711484445386613,0.019653476104865956,0.014277522517977176,0.07875247547051328,0.030502742696575377,0.041988021658883226,0.07538221777436792,,0.04663456347482864,0.61869910081792,1.6828260822819174,5988436000.0,148072000.0,198448000.0,518376000.0,,293024000.0,17798000.0,-0.010000000000000009,-0.010000000000000009,2.390432183029376,11.150016855826497,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2014-09-27,3313089000.0,2450974000.0,1534137000.0,,1246755000.0,386681000.0,157394000.0,466607000.0,,-2685539000.0,-208919000.0,-62800000.0,65461000.0,-15018000.0,-121143000.0,1.74,-173848000.0,,-26646000.0,-47262000.0,,544075000.0,1.5977,8.9642,0.2843,1.74,-110062000.0,0.05250510324803189,0.019758298071678726,-0.024375367477441214,0.07779406666594677,0.02338450493550829,-0.01895512013109216,-0.035067538515660336,,0.04098320672311964,0.4363928759058516,1.5976239410170017,6215106000.0,197165000.0,199682000.0,488283000.0,,297359000.0,30804000.0,2.0,2.0,1.8296907105552547,6.4823399558498895,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2014-12-27,3225732000.0,2381506000.0,1372318000.0,,1281612000.0,426866000.0,63416000.0,391149000.0,,1671162000.0,126346000.0,53480000.0,22656000.0,6437000.0,23148000.0,0.0,86682000.0,,28708000.0,24656000.0,,490282000.0,,10.0253,0.3063,0.0,78136000.0,0.01767773709983989,0.007023522102890135,0.01355703396798156,0.07560368174958502,0.032001685055069465,0.016579182647535506,0.030182392400448333,,0.04675549108943358,0.3825510372874162,1.735389319385157,6438770000.0,196720000.0,213642000.0,503844000.0,,312615000.0,29768000.0,1.74,1.74,1.5683252563056795,7.176901370599301,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2015-03-28,3116453000.0,2290543000.0,1271596000.0,,1276850000.0,427051000.0,43416000.0,407717000.0,,3198692000.0,241609000.0,103132000.0,37404000.0,12634000.0,51755000.0,0.0,86797000.0,,51317000.0,49531000.0,,470467000.0,,10.5651,0.3103,0.0,152663000.0,0.02929396561851431,0.012002106240652434,0.011693529730277251,0.07553368689451813,0.03224192888843315,0.03309274999494618,0.059023062214812766,,0.0477266957869029,0.36845909856286957,1.801313467484956,6713252000.0,190183000.0,231957000.0,515701000.0,,331942000.0,27447000.0,1.74,1.74,1.4173168806598744,8.451087550551973,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2015-06-27,3156845000.0,2325371000.0,1330264000.0,,1259252000.0,423798000.0,8416000.0,416471000.0,,4737963000.0,362171000.0,150415000.0,61879000.0,18651000.0,67571000.0,0.0,86308000.0,,76239000.0,74189000.0,,432214000.0,,8.5006,0.2572,0.0,224604000.0,0.04913948915705514,0.019601532542776093,0.013060253953017362,0.07644023391487016,0.03174676543485038,0.04764725540848537,0.08892581937798336,,0.04740518235368237,0.34323074333016745,1.748052266317062,6922278000.0,187400000.0,244227000.0,521207000.0,,345341000.0,22704000.0,1.74,1.74,1.2515571565496133,10.757003171247357,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2015-10-03,3493264000.0,2397915000.0,1380557000.0,,1520471000.0,423949000.0,113416000.0,412253000.0,,-3233276000.0,-246270000.0,-103926000.0,255322000.0,-12711000.0,-343542000.0,4.0,-174146000.0,,-37167000.0,-47809000.0,,537365000.0,1.6826,4.7723,0.2825,4.0,-151735000.0,0.16792296597567463,0.07308980941606474,-0.07896696724931618,0.07616732997739754,0.03214263180749184,-0.029750399626252123,-0.05050256677402864,,0.04692918266179565,0.35342009153742493,1.7369185046325504,6374541000.0,377261000.0,203101000.0,483856000.0,,303668000.0,25011000.0,4.0,4.0,1.7695805945967307,8.12046699452241,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2016-01-02,3431226000.0,2280439000.0,1311871000.0,,1527254000.0,424100000.0,89416000.0,398447000.0,,1534714000.0,123638000.0,54053000.0,27138000.0,5878000.0,20967000.0,0.0,81205000.0,,28910000.0,25751000.0,,513516000.0,,4.1904,0.2564,0.0,79804000.0,0.017769146455010102,0.007909126358916609,0.017682773467890434,0.08056093838982377,0.03522024298989909,0.015753261370717055,0.026486571245167265,,0.051999265009636975,0.33623483716526525,1.7383103978973542,6238093000.0,381743000.0,203674000.0,481148000.0,,305336000.0,24452000.0,4.0,4.0,1.681806272434302,8.3295435956159,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2016-04-02,3598334000.0,2392936000.0,1495251000.0,,1495094000.0,437566000.0,136430000.0,407319000.0,,3145888000.0,260350000.0,115152000.0,57499000.0,12231000.0,46000000.0,0.0,79740000.0,,58013000.0,53443000.0,,573996000.0,,4.438,0.279,0.0,168595000.0,0.03845845144184914,0.015979339327588823,0.018277510197438687,0.0827588267605204,0.036603973186585155,0.03200147623872603,0.05565345151733371,,0.05359218128553846,0.38391967327806814,1.6003573981893342,6185289000.0,401838000.0,215694000.0,499889000.0,,321268000.0,24049000.0,4.0,4.0,1.7866578681972682,8.968938417397812,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2016-07-02,3578386000.0,2380956000.0,1447931000.0,,1530617000.0,434129000.0,83416000.0,409620000.0,,4815362000.0,387011000.0,169735000.0,87033000.0,18641000.0,65954000.0,1.0,78872000.0,,84475000.0,82228000.0,,517545000.0,,4.8381,0.3017,1.0,251963000.0,0.05686138335063572,0.024321859072777504,0.018074030571325686,0.0803700739425198,0.03524864797288345,0.04743339595001769,0.08287186267492513,,0.052324830407350476,0.3381283495479274,1.6443849879586803,6262688000.0,426992000.0,235014000.0,524729000.0,,348627000.0,24039000.0,5.0,5.0,1.4845235739056355,9.776363409459629,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2016-10-01,3625222000.0,2375652000.0,1401263000.0,,1609803000.0,434059000.0,28416000.0,398288000.0,,-3014783000.0,-256717000.0,-114155000.0,16168000.0,-11839000.0,-116142000.0,1.0,-161030000.0,,-50998000.0,-49512000.0,,462475000.0,1.6954,11.1842,0.3241,1.0,-163667000.0,0.010043464945710748,0.004459864802762424,-0.0053629067166691595,0.08515272906872567,0.0378650801732662,-0.03148910604647109,-0.05508672099013742,,0.05428815274598536,0.2872867052676632,1.695364824447659,6481181000.0,187838000.0,224785000.0,514282000.0,,336695000.0,24911000.0,2.0,2.0,1.3735725211244598,9.023523744530529,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2016-12-31,3667987000.0,2417588000.0,1435249000.0,,1662766000.0,393298000.0,43416000.0,405240000.0,,1719977000.0,132162000.0,58656000.0,44864000.0,5267000.0,9983000.0,0.0,77175000.0,,21667000.0,28972000.0,,436714000.0,,12.9272,0.3987,0.0,87628000.0,0.02698154761403589,0.012231232008183235,0.026084069728839396,0.07683939959662252,0.034102781606963346,0.015991332575606185,0.027938346638215178,,0.05094719289850969,0.2626430898875729,1.6844380313102465,6666444000.0,205564000.0,229388000.0,522806000.0,,344519000.0,24300000.0,2.0,2.0,1.2676049796963302,9.439835390946502,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2017-04-01,3720108000.0,2477407000.0,1427201000.0,,1716703000.0,393762000.0,3416000.0,432527000.0,,3402239000.0,265372000.0,116822000.0,76581000.0,10753000.0,34996000.0,0.0,77531000.0,,55282000.0,58249000.0,,397178000.0,,14.3273,0.44,0.0,175071000.0,0.044609347103138984,0.020585692673438512,0.022509000690427685,0.0779992234525558,0.034336799972018425,0.03140285174516439,0.05526422726728704,,0.051457584255544656,0.2313609284774361,1.7358501010018912,6922795000.0,224646000.0,231058000.0,527828000.0,,350995000.0,22822000.0,2.0,2.0,1.1315773728970497,10.124353693804224,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2017-07-01,3808856000.0,2564331000.0,1495654000.0,,1739547000.0,390957000.0,3416000.0,435500000.0,,5113616000.0,396060000.0,183398000.0,112985000.0,16256000.0,60836000.0,1.0,77917000.0,,86801000.0,87520000.0,,394373000.0,,13.7609,0.434,1.0,270918000.0,0.06495081765540109,0.029663762557576343,0.02209493243137537,0.07745204176457521,0.03586464059874656,0.04815041576788411,0.08594417785109094,,0.052979730977062024,0.22671017224599277,1.7145215404097471,7221049000.0,250598000.0,244721000.0,536877000.0,,369950000.0,20437000.0,2.0,2.0,1.0660170293282876,11.974409159857123,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2017-09-30,3847363000.0,2616250000.0,1616043000.0,,1647684000.0,391447000.0,88416000.0,406661000.0,,-3367213000.0,-273683000.0,-132409000.0,-95597000.0,-10342000.0,-31168000.0,0.0,-154495000.0,250961000.0,-51917000.0,-55990000.0,199044000.0,479863000.0,1.619,20.9608,0.4236,0.0,-188399000.0,-0.05801901335450244,-0.02484740847172466,0.028390541376503358,0.08127879050122461,0.039323024709158584,-0.03441552044868134,-0.06223552288151566,-0.05911238760363541,0.055951019433579045,0.2912348484296746,1.6189235063670955,6868619000.0,138833000.0,226467000.0,519911000.0,,345218000.0,21934000.0,1.0,1.0,1.3900289092689257,10.32492933345491,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2017-12-30,3758580000.0,2652697000.0,1662655000.0,,1501588000.0,392195000.0,169416000.0,404914000.0,,1744800000.0,109466000.0,13788000.0,-154910000.0,6214000.0,165999000.0,-2.0,71605000.0,8440000.0,48533000.0,29623000.0,-40093000.0,561611000.0,,,0.3479,-2.0,43411000.0,-0.10316411692155239,-0.04121503333705814,-0.08878381476386979,0.06273842274186153,0.007902338376891334,0.003668406685503568,0.0066828260385934654,-0.022978564878496102,0.024880215497478222,0.37401137995242373,1.5954584685337607,6893442000.0,-60941000.0,181599000.0,497215000.0,,301001000.0,22881000.0,-1.0,-1.0,1.8658110770396112,7.936672348236528,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2018-03-31,3779355000.0,2670518000.0,1717359000.0,,1462990000.0,393236000.0,244416000.0,405277000.0,,3420429000.0,224164000.0,62562000.0,-130278000.0,13040000.0,183100000.0,-1.0,71096000.0,34123000.0,71031000.0,59502000.0,-36908000.0,637652000.0,,,0.269,-1.0,122064000.0,-0.08904913909185982,-0.03447096131482753,-0.03808820472519675,0.06553680839450256,0.018290688097896492,0.01655361827613442,0.02978232368961489,-0.0107904593254238,0.035686751574144644,0.43585533735705645,1.5550144145749374,6911632000.0,-267800000.0,127339000.0,456007000.0,,247994000.0,25168000.0,-2.0,-2.0,2.5712396267651636,5.0595597584233944,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2018-06-30,3892528000.0,2793992000.0,2215306000.0,,1476756000.0,14562000.0,611280000.0,404777000.0,,5233795000.0,342700000.0,109622000.0,-96315000.0,20324000.0,190400000.0,-1.0,70366000.0,95880000.0,97468000.0,89134000.0,-1588000.0,625842000.0,,,0.291,-1.0,198756000.0,-0.06522065933708751,-0.024743559969253915,-0.018402516720658717,0.06547830016269265,0.020945031282272233,0.028162160940139673,0.05213645214158864,-0.0003034127244188968,0.03797550343488807,0.42379512932400476,1.261221700297837,7031811000.0,-477100000.0,53563000.0,402647000.0,120455000.0,175832000.0,29236000.0,-4.0,-4.0,3.559317985349652,1.8320905732658366,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2018-09-29,4085133000.0,3014427000.0,2401895000.0,,1472844000.0,14346000.0,593321000.0,419528000.0,,-3288894000.0,-212547000.0,-66531000.0,285970000.0,-11844000.0,-346499000.0,3.0,-143234000.0,17981000.0,-98151000.0,-59439000.0,-80170000.0,607667000.0,1.255,,0.2589,3.0,-125970000.0,0.19416177137565147,0.07000261680586654,-0.08695020271252281,0.06462567659523231,0.020228988833328163,-0.016286128260695552,-0.03197820150914847,0.02437597563192976,0.03830162966638633,0.4125806942215197,1.2550203068826906,7110130000.0,-95533000.0,119441000.0,463783000.0,-158759000.0,238261000.0,27734000.0,-1.0,-1.0,2.5504257935625216,4.306663301362948,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2018-12-29,4316853000.0,3273772000.0,2573135000.0,,1532617000.0,14361000.0,708362000.0,409290000.0,,2188018000.0,149337000.0,77543000.0,37952000.0,8271000.0,25500000.0,0.0,70901000.0,-78436000.0,37166000.0,29792000.0,-115602000.0,722723000.0,,16.8629,0.2174,0.0,107335000.0,0.024762872916064483,0.008791589614008168,0.017345378328697477,0.06825218074074345,0.03543983641816475,0.017962853958659236,0.03438195571399434,-0.05283411745241584,0.04905581215511024,0.47156138813545717,1.2722892502725274,7553348000.0,97329000.0,183196000.0,503654000.0,-234268000.0,302185000.0,29791000.0,1.0,1.0,2.391657428396512,6.149373972004968,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2019-03-30,4206687000.0,3175088000.0,2418528000.0,4206687000.0,1580719000.0,0.0,643360000.0,405494000.0,,4314657000.0,302439000.0,155658000.0,78837000.0,16743000.0,53751000.0,1.11,71162000.0,27302000.0,72962000.0,58880000.0,-45660000.0,643360000.0,,17.8326,0.2533,1.11,214538000.0,0.049874139552950274,0.018740876133641508,0.018271904348364194,0.07009572255685678,0.03607656413939741,0.03700251528102756,0.06998762184256944,-0.010582532980025991,0.04972307184557197,0.4070046605373884,1.312818375474669,8447576000.0,306444000.0,276292000.0,581929000.0,-243020000.0,394659000.0,33494000.0,3.1100000000000003,3.1100000000000003,1.6301668022267324,8.248999820863439,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2019-06-29,4019957000.0,3001642000.0,1827674000.0,,1627472000.0,351472000.0,154634000.0,414273000.0,,6341652000.0,450234000.0,223032000.0,121758000.0,24342000.0,69000000.0,1.7,71460000.0,192768000.0,102025000.0,88441000.0,90743000.0,506106000.0,,17.2962,0.258,1.7,311473000.0,0.07481419035166197,0.030288383681715998,0.019199729029596706,0.07099632713999443,0.03516938488583101,0.05548119047044533,0.10453426122691553,0.014309047547862924,0.049115435536355515,0.3109767787095569,1.6423289930261087,9555433000.0,524517000.0,389702000.0,689463000.0,-150689000.0,507376000.0,37512000.0,5.8100000000000005,5.8100000000000005,0.9974969253571316,10.388728940072511,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2019-09-28,3905513000.0,2920929000.0,1683022000.0,,1642573000.0,346971000.0,38354000.0,454741000.0,,-4610468000.0,-310072000.0,-170116000.0,-97032000.0,-18593000.0,-44251000.0,-0.8400000000000001,-141845000.0,241331000.0,-77479000.0,-60164000.0,163852000.0,385325000.0,1.7355,15.7825,0.2714,-0.8400000000000001,-230280000.0,-0.05907317361237522,-0.02484487953311127,0.021046019623170577,0.06725391001520886,0.036897772633927836,-0.043557914158780166,-0.08388784840263169,-0.03553912531222427,0.0499472070948112,0.23458622539150467,1.7355263329891113,8233859000.0,141515000.0,286117000.0,591938000.0,93333000.0,403066000.0,30763000.0,1.97,1.97,0.955984875926027,9.3006858888925,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2019-12-28,3829735000.0,2805241000.0,1530132000.0,,1679385000.0,342537000.0,38728000.0,430564000.0,,1840171000.0,134882000.0,57181000.0,38345000.0,5877000.0,15000000.0,0.53,72598000.0,21171000.0,28466000.0,28735000.0,-7295000.0,381265000.0,,16.9296,0.3046,0.53,85916000.0,0.022832763184141815,0.010012442114141058,0.02083773736245164,0.0732986227910341,0.031073742603268936,0.014930798083940534,0.02774901123431927,-0.003964305491174462,0.04668913921586635,0.22702656031821172,1.8333326797949459,7886012000.0,141908000.0,265755000.0,577483000.0,201640000.0,381647000.0,28369000.0,2.5,2.5,0.9989990750615098,9.367795833480207,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
2020-03-28,4360185000.0,3363299000.0,2131076000.0,4360185000.0,1617749000.0,338105000.0,673437000.0,1114585000.0,,3430721000.0,242303000.0,81550000.0,43227000.0,11917000.0,20792000.0,0.6,72429000.0,156899000.0,45088000.0,56777000.0,111811000.0,1011542000.0,,17.7779,0.2561,0.6,138327000.0,0.02672046157963936,0.009914028877215071,0.012599975340460505,0.07062742787886278,0.023770513545111945,0.01870333483556317,0.03101596590107371,0.03259110839966293,0.04032009597982465,0.6252774688780521,1.5782163564321499,7002076000.0,106298000.0,191647000.0,517347000.0,359111000.0,305436000.0,23543000.0,1.9899999999999998,1.9899999999999998,3.3117969067169555,8.140296478783503,1.545387,230.56,76.94,1.25448,11966.767,51.9896,2.5713,1.2851
