report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-08-04,42192000000.0,16895000000.0,12995000000.0,26714000000.0,15478000000.0,,,3419000000.0,,41646000000.0,14400000000.0,5112000000.0,3021000000.0,338000000.0,1758000000.0,2.0,1462000000.0,4718000000.0,877000000.0,0.0,,23.3247,1.4915,2.0,5989000000.0,0.19518025584700865,0.07160125142207054,0.07253997982999567,0.345771502665322,0.12274888344618931,0.12116040955631399,0.3302752293577982,0.1438073284349037,0.0,1.300115429011158,79338000000.0,5180000000.0,8975000000.0,27529000000.0,10728000000.0,667000000.0,3.4700000000000006,3.4700000000000006,0.0,13.455772113943029,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2013-11-03,43814000000.0,18598000000.0,12529000000.0,29600000000.0,14214000000.0,,,4853000000.0,,61116000000.0,21198000000.0,7405000000.0,4372000000.0,529000000.0,2512000000.0,3.0,1448000000.0,5981000000.0,1317000000.0,0.0,,20.4521,1.3898,3.0,8722000000.0,0.30758407204164906,0.09978545670333683,0.07153609529419465,0.34684861574710385,0.12116303422998888,0.16900990550965445,0.5209652455325735,0.14271221938608547,0.0,1.4843962008141112,83946000000.0,6038000000.0,10364000000.0,29251000000.0,12177000000.0,730000000.0,4.15,4.15,0.0,14.197260273972603,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2014-02-02,40518000000.0,15279000000.0,10749000000.0,27996000000.0,12522000000.0,14691000000.0,,1929000000.0,,-43074000000.0,-14887000000.0,-5445000000.0,-3234000000.0,-320000000.0,-1895000000.0,-2.0700000000000003,-2954000000.0,-5768000000.0,-872000000.0,14691000000.0,1.4214,19.6368,1.3417,-2.0700000000000003,-6317000000.0,-0.2582654528030666,-0.0798163779061158,0.0750800947207132,0.3456145238426893,0.12641036356038446,-0.13438471790315415,-0.20008819314298312,0.146654594418907,1.173215141351222,1.4214345520513536,78812000000.0,5385000000.0,9166000000.0,27390000000.0,10923000000.0,711000000.0,3.7600000000000002,3.7600000000000002,1.3449601757758858,12.891701828410689,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2014-05-04,42629000000.0,17515000000.0,13265000000.0,30483000000.0,12146000000.0,,,2511000000.0,,19687000000.0,6885000000.0,2277000000.0,1379000000.0,191000000.0,807000000.0,1.0,1376000000.0,2568000000.0,447000000.0,0.0,,19.4395,1.3563,1.0,2724000000.0,0.11353532027004776,0.032348870487227004,0.07004622339614974,0.34972316757250976,0.1156600802560065,0.05341434234910507,0.18746912563807014,0.1383654188042871,0.0,1.3203920090463626,79375000000.0,5538000000.0,9349000000.0,27596000000.0,11118000000.0,738000000.0,3.93,3.93,0.0,12.668021680216802,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2014-08-03,43479000000.0,18491000000.0,12839000000.0,32022000000.0,11457000000.0,,,4216000000.0,,43498000000.0,15046000000.0,5725000000.0,3429000000.0,399000000.0,2014000000.0,2.0,1365000000.0,5285000000.0,896000000.0,0.0,,18.8935,1.3569,2.0,6621000000.0,0.2992930086410055,0.07886565928379217,0.07883121063037381,0.34590096096372247,0.1316152466780082,0.13167276156305344,0.4996945099066073,0.15221389489171916,0.0,1.4402212010281175,81227000000.0,5946000000.0,9962000000.0,28242000000.0,11750000000.0,799000000.0,3.93,3.93,0.0,12.46808510638298,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2014-11-02,41512000000.0,16749000000.0,12260000000.0,31402000000.0,10110000000.0,,,2181000000.0,,64014000000.0,22231000000.0,8278000000.0,4966000000.0,617000000.0,2917000000.0,3.0,1356000000.0,6247000000.0,1345000000.0,0.0,,21.6307,1.5828,3.0,9623000000.0,0.4911968348170129,0.1196280593563307,0.07757678007935764,0.3472834067547724,0.12931546224263443,0.19941221815378685,0.8187932739861523,0.15032649108007623,0.0,1.3661500815660685,84125000000.0,6540000000.0,10835000000.0,29275000000.0,12651000000.0,887000000.0,3.93,3.93,0.0,12.21533258173619,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2015-02-01,39946000000.0,15302000000.0,11269000000.0,30624000000.0,9322000000.0,,,1723000000.0,,-44023000000.0,-15208000000.0,-5811000000.0,-3429000000.0,-377000000.0,-2107000000.0,-2.0,-2751000000.0,-5858000000.0,-902000000.0,0.0,1.3579,21.6897,1.6546,-2.0,-6713000000.0,-0.3678395194164342,-0.08584088519501326,0.07789110237830225,0.3454557844762965,0.13199918224564433,-0.14547138637160167,-0.6233640849603089,0.15248847193512483,0.0,1.3578844617978525,83176000000.0,6345000000.0,10469000000.0,28954000000.0,12255000000.0,830000000.0,4.0,4.0,0.0,12.613253012048192,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2015-05-03,42510000000.0,17995000000.0,17005000000.0,33306000000.0,9204000000.0,,,2827000000.0,,20891000000.0,7179000000.0,2597000000.0,1579000000.0,197000000.0,825000000.0,1.0,1305000000.0,3404000000.0,454000000.0,0.0,,21.833,1.6935,1.0,3051000000.0,0.17155584528465884,0.03714420136438485,0.07558278684601025,0.3436408022593461,0.12431190464793451,0.061091507880498705,0.2821599304650152,0.14604375089751567,0.0,1.0582181711261394,84380000000.0,6545000000.0,10789000000.0,29248000000.0,12582000000.0,836000000.0,4.0,4.0,0.0,12.905502392344498,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2015-08-02,43798000000.0,19531000000.0,16399000000.0,35161000000.0,8637000000.0,,,4936000000.0,,45720000000.0,15544000000.0,6244000000.0,3813000000.0,430000000.0,2154000000.0,2.0,1298000000.0,5934000000.0,915000000.0,0.0,,22.5646,1.778,2.0,7159000000.0,0.4414727335880514,0.08705876980684049,0.08339895013123359,0.3399825021872266,0.13657042869641295,0.1425635873784191,0.7229362047007063,0.156583552055993,0.0,1.1909872553204464,86602000000.0,6929000000.0,11308000000.0,29746000000.0,13120000000.0,867000000.0,4.0,4.0,0.0,13.042675893886967,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2015-11-01,44152000000.0,18606000000.0,15976000000.0,36533000000.0,7619000000.0,,,3040000000.0,,67539000000.0,23109000000.0,9225000000.0,5538000000.0,677000000.0,3170000000.0,4.0,1290000000.0,7366000000.0,1384000000.0,0.0,,23.096,1.8426,4.0,10609000000.0,0.7268670429190183,0.1254303315818083,0.08199706836050281,0.3421578643450451,0.1365877493004042,0.20893730748323971,1.210788817430109,0.15707961326048653,0.0,1.164621932899349,90127000000.0,7501000000.0,12255000000.0,30624000000.0,14106000000.0,927000000.0,5.0,5.0,0.0,13.220064724919094,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2016-01-31,42549000000.0,16993000000.0,12526000000.0,36233000000.0,6316000000.0,,,2216000000.0,,-45631000000.0,-15567000000.0,-6292000000.0,-3921000000.0,-385000000.0,-2137000000.0,-2.0,-2610000000.0,-7331000000.0,-890000000.0,0.0,1.3162,22.8849,1.812,-2.0,-7182000000.0,-0.6208043065231159,-0.09215257702883733,0.085928425850847,0.3411496570314041,0.13788871600447064,-0.14787656584173542,-0.9962001266624446,0.15739300037255374,0.0,1.3566182340731279,88519000000.0,7009000000.0,11774000000.0,30265000000.0,13637000000.0,919000000.0,5.0,5.0,0.0,12.811751904243744,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2016-05-01,44576000000.0,19010000000.0,15149000000.0,38241000000.0,6335000000.0,,,3257000000.0,,22762000000.0,7791000000.0,3077000000.0,1803000000.0,244000000.0,1037000000.0,1.0,1252000000.0,3636000000.0,486000000.0,0.0,,23.5402,1.8837,1.0,3563000000.0,0.2846093133385951,0.040447774587221826,0.07921096564449522,0.3422809946401898,0.13518144275546964,0.06902817659727208,0.4857142857142857,0.1565328178543186,0.0,1.2548683081391512,90390000000.0,7233000000.0,12254000000.0,30877000000.0,14149000000.0,966000000.0,5.0,5.0,0.0,12.685300207039338,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2016-07-31,44247000000.0,18941000000.0,14525000000.0,37590000000.0,6657000000.0,,,4018000000.0,,49234000000.0,16718000000.0,7180000000.0,4244000000.0,480000000.0,2471000000.0,3.0,1247000000.0,6877000000.0,978000000.0,0.0,,23.2031,1.8758,3.0,8158000000.0,0.6375244103950729,0.09591610730671006,0.08620059308607872,0.33956209123776254,0.14583417963196166,0.16227088842181392,1.078563917680637,0.16569850103586953,0.0,1.3040275387263338,93904000000.0,7664000000.0,13190000000.0,32051000000.0,15148000000.0,1016000000.0,6.0,6.0,0.0,12.98228346456693,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2016-10-30,44502000000.0,19348000000.0,14431000000.0,38880000000.0,5622000000.0,,,3589000000.0,,72388000000.0,24760000000.0,10500000000.0,6213000000.0,726000000.0,3586000000.0,5.0,1242000000.0,7919000000.0,1474000000.0,0.0,,19.6189,1.6146,5.0,11974000000.0,1.1051227321237993,0.13961170284481597,0.08582914295187048,0.3420456429242416,0.1450516660219926,0.2359444519347445,1.8676627534685166,0.16541415704260376,0.0,1.340724828494214,98753000000.0,8339000000.0,14465000000.0,33702000000.0,16513000000.0,1065000000.0,7.0,7.0,0.0,13.582159624413146,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2017-01-29,42966000000.0,17724000000.0,14133000000.0,38633000000.0,4333000000.0,,,2538000000.0,,-49789000000.0,-16956000000.0,-7330000000.0,-4303000000.0,-478000000.0,-2560000000.0,-3.0,-2507000000.0,-8649000000.0,-965000000.0,0.0,1.2541,21.1988,1.7832,-3.0,-8295000000.0,-0.9930763904915763,-0.10014895498766467,0.08642471228584628,0.34055715117797103,0.1472212737753319,-0.17060000930968672,-1.69166858989153,0.16660306493402158,0.0,1.2540861812778603,94595000000.0,7957000000.0,13427000000.0,32313000000.0,15400000000.0,972000000.0,6.0,6.0,0.0,13.813786008230453,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2017-04-30,44944000000.0,19896000000.0,16438000000.0,40982000000.0,3962000000.0,,,3565000000.0,,23887000000.0,8154000000.0,3349000000.0,2014000000.0,254000000.0,1094000000.0,1.0,1204000000.0,4564000000.0,505000000.0,0.0,,22.6778,1.9351,1.0,3854000000.0,0.508329126703685,0.04481132075471698,0.0843136434043622,0.3413572235944237,0.14020178339682673,0.07451495194019224,0.8452801615345785,0.16134298991083015,0.0,1.210366224601533,95720000000.0,8168000000.0,13699000000.0,32676000000.0,15691000000.0,982000000.0,6.0,6.0,0.0,13.95010183299389,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2017-07-30,45959000000.0,20511000000.0,15823000000.0,42405000000.0,3554000000.0,,,4830000000.0,,51995000000.0,17615000000.0,7812000000.0,4686000000.0,519000000.0,2636000000.0,3.0,1197000000.0,7862000000.0,1015000000.0,0.0,,21.2948,1.8371,3.0,8827000000.0,1.3185143500281373,0.10196044300354663,0.09012405038946053,0.33878257524761995,0.1502452158861429,0.1699775887203812,2.1980866629150255,0.16976632368496972,0.0,1.2962775706250396,98481000000.0,8610000000.0,14331000000.0,33573000000.0,16360000000.0,1021000000.0,6.0,6.0,0.0,14.036238981390794,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2017-10-29,45023000000.0,19682000000.0,16002000000.0,42480000000.0,2543000000.0,,,3549000000.0,,77021000000.0,26263000000.0,11492000000.0,6851000000.0,788000000.0,3904000000.0,5.0,1190000000.0,9741000000.0,1533000000.0,0.0,,22.6725,1.9639,5.0,13025000000.0,2.694062131340936,0.15216667036847834,0.08894976694667688,0.3409849261889615,0.14920606068474832,0.25524731803744755,4.519071962249312,0.16910972332221083,0.0,1.2299712535933007,103114000000.0,9248000000.0,15323000000.0,35076000000.0,17411000000.0,1083000000.0,6.0,6.0,0.0,14.148661126500462,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2018-01-28,44529000000.0,18933000000.0,16194000000.0,43075000000.0,1454000000.0,,,3595000000.0,,-51999000000.0,-17676000000.0,-7972000000.0,-4921000000.0,-504000000.0,-2566000000.0,-2.0,-2407000000.0,-10136000000.0,-991000000.0,0.0,1.1691,27.7283,2.3715,-2.0,-8963000000.0,-3.3844566712517192,-0.11051225044353118,0.09463643531606378,0.33992961403103905,0.1533106405892421,-0.17902939657301983,-5.482806052269601,0.17236869939806534,0.0,1.1691367173027047,100904000000.0,8630000000.0,14681000000.0,34356000000.0,16743000000.0,1057000000.0,7.0,7.0,0.0,13.889309366130558,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2018-04-29,46650000000.0,21214000000.0,18133000000.0,44963000000.0,1687000000.0,,,3599000000.0,,24947000000.0,8617000000.0,3381000000.0,2404000000.0,261000000.0,738000000.0,2.0,1158000000.0,3981000000.0,532000000.0,0.0,,23.6166,2.0892,2.0,3913000000.0,1.4250148192056906,0.05153269024651661,0.09636429229967532,0.34541227402092434,0.13552731791397762,0.07247588424437298,2.004149377593361,0.15685252735799896,0.0,1.1699112116031545,101964000000.0,9020000000.0,14713000000.0,34819000000.0,16802000000.0,1064000000.0,8.0,8.0,0.0,13.828007518796992,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2018-07-29,46232000000.0,20802000000.0,18426000000.0,44223000000.0,2009000000.0,,,3490000000.0,,55410000000.0,18982000000.0,8282000000.0,5910000000.0,533000000.0,1887000000.0,5.0,1154000000.0,7907000000.0,1062000000.0,0.0,,23.0943,2.1815,5.0,9344000000.0,2.941762070681931,0.1278335352137048,0.10665944775311316,0.3425735426818264,0.14946760512542862,0.1791399896175809,4.122448979591836,0.1686338206099982,0.0,1.1289482253337675,105379000000.0,10244000000.0,15183000000.0,36186000000.0,17319000000.0,1078000000.0,10.0,10.0,0.0,14.084415584415584,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2018-10-28,45200000000.0,19809000000.0,18196000000.0,43880000000.0,1320000000.0,,,1764000000.0,,81712000000.0,28133000000.0,12152000000.0,8777000000.0,782000000.0,2666000000.0,7.0,1150000000.0,10036000000.0,1603000000.0,0.0,,18.7727,1.8767,7.0,13755000000.0,6.649242424242424,0.19418141592920354,0.10741384374388095,0.3442945956530253,0.14871744664186412,0.2688495575221239,9.206060606060607,0.1683351282553358,0.0,1.0886458562321388,110070000000.0,12170000000.0,15843000000.0,38056000000.0,18049000000.0,1072000000.0,12.0,12.0,0.0,14.778917910447761,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2019-02-03,44003000000.0,18529000000.0,16716000000.0,45881000000.0,-1878000000.0,,,1778000000.0,,-53866000000.0,-18572000000.0,-8285000000.0,-5970000000.0,-525000000.0,-1856000000.0,-5.0,-2319000000.0,-8886000000.0,-1045000000.0,0.0,1.1085,18.9352,1.9461,-5.0,-9330000000.0,3.1789137380191694,-0.1356725677794696,0.11083057958638103,0.3447814948204804,0.15380759662867113,-0.18828261709428903,4.41160809371672,0.17320758920283666,-0.0,1.1084589614740368,108203000000.0,11121000000.0,15530000000.0,37160000000.0,17682000000.0,1051000000.0,9.0,9.0,0.0,14.77640342530923,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2019-05-05,51515000000.0,20553000000.0,19673000000.0,53658000000.0,-2143000000.0,26804000000.0,,1882000000.0,,26381000000.0,9017000000.0,3597000000.0,2513000000.0,288000000.0,811000000.0,2.27,1106000000.0,4575000000.0,547000000.0,26804000000.0,,19.6028,2.0079,2.27,4144000000.0,-1.1726551563229117,0.04878190818208289,0.09525795079792275,0.34179902202342594,0.1363481293355066,0.06982432301271474,0.14585783220469567,0.1570827489481066,-12.507699486700886,1.0447313576983683,109637000000.0,11230000000.0,15746000000.0,37560000000.0,17913000000.0,1078000000.0,9.27,9.27,1.4963434377267906,14.606679035250464,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2019-08-04,52010000000.0,20699000000.0,18798000000.0,53170000000.0,-1160000000.0,,,2547000000.0,,57220000000.0,19449000000.0,8493000000.0,5992000000.0,590000000.0,1945000000.0,5.0,1103000000.0,8497000000.0,1107000000.0,0.0,,20.1279,2.0497,5.0,9600000000.0,-5.165517241379311,0.11520861372812921,0.1047186298497029,0.33989863684026567,0.14842712338343236,0.16329552009228995,-7.321551724137931,0.16777350576721425,-0.0,1.1011277795510162,111447000000.0,11312000000.0,15957000000.0,38027000000.0,18169000000.0,1135000000.0,9.27,9.27,0.0,14.059030837004405,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
2019-11-03,52309000000.0,21174000000.0,19565000000.0,53391000000.0,-1082000000.0,,,2193000000.0,,84443000000.0,28836000000.0,12440000000.0,8761000000.0,892000000.0,2843000000.0,7.0,1100000000.0,10664000000.0,1701000000.0,0.0,,23.1673,2.3192,7.0,14141000000.0,-8.097042513863217,0.16748551874438433,0.10375045888942837,0.3414847885555937,0.14731830939213433,0.2378175839721654,-11.497227356746766,0.16746207500917779,-0.0,1.0822386915410172,114178000000.0,11296000000.0,16245000000.0,38730000000.0,18555000000.0,1245000000.0,9.27,9.27,0.0,13.048192771084338,1.0855384,426.75,318.66,4.88027,320347.03,22.6298,29.3782,1.9452
